time	M_3hanthrn_c	M_5hoxnfkyn_c	M_5htrp_c	M_Lfmkynr_c	M_Lkynr_c	M_cmusa_c	M_hLkynr_c	M_nmtrpta_c	M_quln_c	M_srtn_c	M_trp_DASH_L_c	M_trypta_c	M_nicrnt_c	M_nformanth_c	M_5hxkyn_c	M_ahcys_c	M_akg_c	M_ala_DASH_L_c	M_amet_c	M_anth_c	M_dhbpt_c	M_for_c	M_glu_DASH_L_c	M_id3acald_c	M_indpyr_c	M_thbpt	M_trna_trp_c	M_trp_L_trna_c	M_amp_c	M_atp_c	M_co2_c	M_h2o2_c	M_h2o_c	M_h_c	M_nadp_c	M_nadph_c	M_nh4_c	M_o2_c	M_o2s_c	M_ppi_c	M_Cinnavalininate_c	M_kynate_c	TRP_ex	M_prpp_c	M_dnad_c	M_am6sa_c	M_5hoxindact_c	M_Nacsertn_c	M_accoa_c	M_coa_c	M_Xanthurenate	M_f5hoxkyn_c	M_nndmtrpta_c	M_nmsrtn_c	M_Nactrypta_c	M_Lkynr_ex
0.0	3.29767682642125e-06	2.3285262897484e-10	9.86485434437397e-07	2.18400152663056e-05	0.00263243682881056	1.12181722190904e-05	1.1966020248522e-05	2.5994745417821e-09	1.78449610733141e-15	7.76306594979262e-08	0.000120064386474403	3.59090204143853e-09	9.50021481464022e-16	7.14152660211118e-09	0.0	1.0	0.9999999518	1.0	0.9999999518	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1e-05	0.0	0.999999951844375	0.999999951844375	0.999999951844375	0.0	1.0	1.0	0.0	0.03	0.0	1.0	0.0	0.0	1.0	1.0	0.005	1.0	0.0	1.0	1.0	0.0	0.999999951844375	1.0	0.0	0.0	0.0	0.0	0.0	0.0
0.9900990099009901	3.297676826421247e-06	2.3285262897483987e-10	9.864854344373971e-07	2.18400152663056e-05	0.002632436828810556	1.1218172219090415e-05	1.1966020248522035e-05	2.599474541782098e-09	1.784496107331411e-15	7.763065949792626e-08	0.00012006438647440282	3.590902041438526e-09	9.500214814640226e-16	7.141526602111185e-09	0.0	1.0	0.9999999518	1.0	0.9999999518	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1e-05	0.0	0.999999951844375	0.999999951844375	0.999999951844375	0.0	1.0	1.0	0.0	0.03	0.0	1.0	0.0	0.0	1.0	1.0	0.005	1.0	0.0	1.0	1.0	0.0	0.999999951844375	1.0	0.0	0.0	0.0	0.0	0.0	0.0
1.9801980198019802	3.2976768264212475e-06	2.3285262897483987e-10	9.864854344373971e-07	2.18400152663056e-05	0.002632436828810556	1.1218172219090415e-05	1.1966020248522035e-05	2.5994745417820985e-09	1.784496107331411e-15	7.763065949792626e-08	0.00012006438647440284	3.5909020414385263e-09	9.500214814640226e-16	7.141526602111184e-09	0.0	1.0	0.9999999518	1.0	0.9999999518	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1e-05	0.0	0.999999951844375	0.999999951844375	0.999999951844375	0.0	1.0	1.0	0.0	0.03	0.0	1.0	0.0	0.0	1.0	1.0	0.005	1.0	0.0	1.0	1.0	0.0	0.999999951844375	1.0	0.0	0.0	0.0	0.0	0.0	0.0
2.9702970297029703	3.2976768264212475e-06	2.3285262897483987e-10	9.864854344373971e-07	2.1840015266305595e-05	0.0026324368288105564	1.1218172219090415e-05	1.1966020248522035e-05	2.5994745417820985e-09	1.784496107331411e-15	7.763065949792626e-08	0.00012006438647440284	3.5909020414385267e-09	9.500214814640226e-16	7.141526602111184e-09	0.0	1.0	0.9999999518	1.0	0.9999999518	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1e-05	0.0	0.999999951844375	0.999999951844375	0.999999951844375	0.0	1.0	1.0	0.0	0.03	0.0	1.0	0.0	0.0	1.0	1.0	0.005	1.0	0.0	1.0	1.0	0.0	0.999999951844375	1.0	0.0	0.0	0.0	0.0	0.0	0.0
3.9603960396039604	3.2976768264212475e-06	2.3285262897483987e-10	9.864854344373971e-07	2.1840015266305595e-05	0.0026324368288105564	1.1218172219090415e-05	1.1966020248522035e-05	2.599474541782099e-09	1.784496107331411e-15	7.763065949792626e-08	0.00012006438647440285	3.590902041438527e-09	9.500214814640226e-16	7.141526602111183e-09	0.0	1.0	0.9999999518	1.0	0.9999999518	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1e-05	0.0	0.999999951844375	0.999999951844375	0.999999951844375	0.0	1.0	1.0	0.0	0.03	0.0	1.0	0.0	0.0	1.0	1.0	0.005	1.0	0.0	1.0	1.0	0.0	0.999999951844375	1.0	0.0	0.0	0.0	0.0	0.0	0.0
4.9504950495049505	3.2976768264212475e-06	2.3285262897483987e-10	9.864854344373971e-07	2.1840015266305592e-05	0.002632436828810557	1.1218172219090415e-05	1.1966020248522035e-05	2.599474541782099e-09	1.7844961073314106e-15	7.763065949792626e-08	0.00012006438647440285	3.5909020414385275e-09	9.500214814640226e-16	7.141526602111183e-09	0.0	1.0	0.9999999518	1.0	0.9999999518	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1e-05	0.0	0.999999951844375	0.999999951844375	0.999999951844375	0.0	1.0	1.0	0.0	0.03	0.0	1.0	0.0	0.0	1.0	1.0	0.005	1.0	0.0	1.0	1.0	0.0	0.999999951844375	1.0	0.0	0.0	0.0	0.0	0.0	0.0
5.9405940594059405	3.2976768264212475e-06	2.3285262897483987e-10	9.864854344373971e-07	2.1840015266305592e-05	0.002632436828810557	1.1218172219090415e-05	1.1966020248522035e-05	2.599474541782099e-09	1.7844961073314106e-15	7.763065949792626e-08	0.00012006438647440285	3.5909020414385275e-09	9.500214814640226e-16	7.141526602111183e-09	0.0	1.0	0.9999999518	1.0	0.9999999518	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1e-05	0.0	0.999999951844375	0.999999951844375	0.999999951844375	0.0	1.0	1.0	0.0	0.03	0.0	1.0	0.0	0.0	1.0	1.0	0.005	1.0	0.0	1.0	1.0	0.0	0.999999951844375	1.0	0.0	0.0	0.0	0.0	0.0	0.0
6.930693069306931	3.2976768264212475e-06	2.3285262897483987e-10	9.864854344373971e-07	2.1840015266305592e-05	0.002632436828810557	1.1218172219090415e-05	1.1966020248522033e-05	2.599474541782099e-09	1.7844961073314106e-15	7.763065949792626e-08	0.00012006438647440285	3.5909020414385275e-09	9.500214814640226e-16	7.141526602111183e-09	0.0	1.0	0.9999999518	1.0	0.9999999518	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1e-05	0.0	0.999999951844375	0.999999951844375	0.999999951844375	0.0	1.0	1.0	0.0	0.03	0.0	1.0	0.0	0.0	1.0	1.0	0.005	1.0	0.0	1.0	1.0	0.0	0.999999951844375	1.0	0.0	0.0	0.0	0.0	0.0	0.0
7.920792079207921	3.2976768264212475e-06	2.3285262897483987e-10	9.864854344373971e-07	2.1840015266305592e-05	0.0026324368288105564	1.1218172219090415e-05	1.1966020248522033e-05	2.599474541782099e-09	1.7844961073314106e-15	7.763065949792626e-08	0.00012006438647440285	3.5909020414385275e-09	9.500214814640226e-16	7.141526602111183e-09	0.0	1.0	0.9999999518	1.0	0.9999999518	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1e-05	0.0	0.999999951844375	0.999999951844375	0.999999951844375	0.0	1.0	1.0	0.0	0.03	0.0	1.0	0.0	0.0	1.0	1.0	0.005	1.0	0.0	1.0	1.0	0.0	0.999999951844375	1.0	0.0	0.0	0.0	0.0	0.0	0.0
8.910891089108912	3.2976768264212475e-06	2.3285262897483987e-10	9.864854344373971e-07	2.1840015266305592e-05	0.0026324368288105564	1.1218172219090415e-05	1.1966020248522033e-05	2.599474541782099e-09	1.7844961073314106e-15	7.763065949792626e-08	0.00012006438647440285	3.5909020414385275e-09	9.500214814640226e-16	7.141526602111183e-09	0.0	1.0	0.9999999518	1.0	0.9999999518	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1e-05	0.0	0.999999951844375	0.999999951844375	0.999999951844375	0.0	1.0	1.0	0.0	0.03	0.0	1.0	0.0	0.0	1.0	1.0	0.005	1.0	0.0	1.0	1.0	0.0	0.999999951844375	1.0	0.0	0.0	0.0	0.0	0.0	0.0
9.900990099009901	3.2976768264212475e-06	2.328526289748399e-10	9.864854344373971e-07	2.1840015266305592e-05	0.0026324368288105564	1.1218172219090415e-05	1.1966020248522033e-05	2.599474541782099e-09	1.7844961073314106e-15	7.763065949792626e-08	0.00012006438647440285	3.5909020414385275e-09	9.500214814640226e-16	7.141526602111183e-09	0.0	1.0	0.9999999518	1.0	0.9999999518	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1e-05	0.0	0.999999951844375	0.999999951844375	0.999999951844375	0.0	1.0	1.0	0.0	0.03	0.0	1.0	0.0	0.0	1.0	1.0	0.005	1.0	0.0	1.0	1.0	0.0	0.999999951844375	1.0	0.0	0.0	0.0	0.0	0.0	0.0
10.89108910891089	3.2976768264212475e-06	2.328526289748399e-10	9.864854344373971e-07	2.1840015266305595e-05	0.0026324368288105564	1.1218172219090415e-05	1.1966020248522033e-05	2.599474541782099e-09	1.7844961073314106e-15	7.763065949792626e-08	0.00012006438647440285	3.5909020414385275e-09	9.500214814640226e-16	7.141526602111183e-09	0.0	1.0	0.9999999518	1.0	0.9999999518	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1e-05	0.0	0.999999951844375	0.999999951844375	0.999999951844375	0.0	1.0	1.0	0.0	0.03	0.0	1.0	0.0	0.0	1.0	1.0	0.005	1.0	0.0	1.0	1.0	0.0	0.999999951844375	1.0	0.0	0.0	0.0	0.0	0.0	0.0
11.881188118811881	3.2976768264212475e-06	2.328526289748399e-10	9.864854344373971e-07	2.1840015266305595e-05	0.0026324368288105564	1.1218172219090415e-05	1.1966020248522033e-05	2.599474541782099e-09	1.7844961073314106e-15	7.763065949792626e-08	0.00012006438647440285	3.5909020414385275e-09	9.500214814640226e-16	7.141526602111183e-09	0.0	1.0	0.9999999518	1.0	0.9999999518	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1e-05	0.0	0.999999951844375	0.999999951844375	0.999999951844375	0.0	1.0	1.0	0.0	0.03	0.0	1.0	0.0	0.0	1.0	1.0	0.005	1.0	0.0	1.0	1.0	0.0	0.999999951844375	1.0	0.0	0.0	0.0	0.0	0.0	0.0
12.871287128712872	3.2976768264212475e-06	2.328526289748399e-10	9.864854344373971e-07	2.1840015266305595e-05	0.0026324368288105564	1.1218172219090415e-05	1.1966020248522033e-05	2.599474541782099e-09	1.7844961073314106e-15	7.763065949792626e-08	0.00012006438647440285	3.590902041438527e-09	9.500214814640226e-16	7.141526602111183e-09	0.0	1.0	0.9999999518	1.0	0.9999999518	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1e-05	0.0	0.999999951844375	0.999999951844375	0.999999951844375	0.0	1.0	1.0	0.0	0.03	0.0	1.0	0.0	0.0	1.0	1.0	0.005	1.0	0.0	1.0	1.0	0.0	0.999999951844375	1.0	0.0	0.0	0.0	0.0	0.0	0.0
13.861386138613861	3.2976768264212475e-06	2.328526289748399e-10	9.864854344373971e-07	2.1840015266305595e-05	0.0026324368288105564	1.1218172219090415e-05	1.1966020248522033e-05	2.599474541782099e-09	1.7844961073314106e-15	7.763065949792626e-08	0.00012006438647440285	3.590902041438527e-09	9.500214814640226e-16	7.141526602111183e-09	0.0	1.0	0.9999999518	1.0	0.9999999518	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1e-05	0.0	0.999999951844375	0.999999951844375	0.999999951844375	0.0	1.0	1.0	0.0	0.03	0.0	1.0	0.0	0.0	1.0	1.0	0.005	1.0	0.0	1.0	1.0	0.0	0.999999951844375	1.0	0.0	0.0	0.0	0.0	0.0	0.0
14.85148514851485	3.2976768264212475e-06	2.328526289748399e-10	9.864854344373971e-07	2.1840015266305595e-05	0.0026324368288105564	1.1218172219090415e-05	1.1966020248522033e-05	2.599474541782099e-09	1.7844961073314106e-15	7.763065949792626e-08	0.00012006438647440285	3.590902041438527e-09	9.500214814640226e-16	7.141526602111183e-09	0.0	1.0	0.9999999518	1.0	0.9999999518	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1e-05	0.0	0.999999951844375	0.999999951844375	0.999999951844375	0.0	1.0	1.0	0.0	0.03	0.0	1.0	0.0	0.0	1.0	1.0	0.005	1.0	0.0	1.0	1.0	0.0	0.999999951844375	1.0	0.0	0.0	0.0	0.0	0.0	0.0
15.841584158415841	3.2976768264212475e-06	2.328526289748399e-10	9.864854344373971e-07	2.1840015266305595e-05	0.0026324368288105564	1.1218172219090415e-05	1.1966020248522033e-05	2.599474541782099e-09	1.7844961073314106e-15	7.763065949792626e-08	0.00012006438647440284	3.590902041438527e-09	9.500214814640226e-16	7.141526602111184e-09	0.0	1.0	0.9999999518	1.0	0.9999999518	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1e-05	0.0	0.999999951844375	0.999999951844375	0.999999951844375	0.0	1.0	1.0	0.0	0.03	0.0	1.0	0.0	0.0	1.0	1.0	0.005	1.0	0.0	1.0	1.0	0.0	0.999999951844375	1.0	0.0	0.0	0.0	0.0	0.0	0.0
16.831683168316832	3.2976768264212475e-06	2.328526289748399e-10	9.864854344373971e-07	2.1840015266305595e-05	0.0026324368288105564	1.1218172219090415e-05	1.1966020248522033e-05	2.599474541782099e-09	1.7844961073314106e-15	7.763065949792626e-08	0.00012006438647440284	3.590902041438527e-09	9.500214814640226e-16	7.141526602111184e-09	0.0	1.0	0.9999999518	1.0	0.9999999518	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1e-05	0.0	0.999999951844375	0.999999951844375	0.999999951844375	0.0	1.0	1.0	0.0	0.03	0.0	1.0	0.0	0.0	1.0	1.0	0.005	1.0	0.0	1.0	1.0	0.0	0.999999951844375	1.0	0.0	0.0	0.0	0.0	0.0	0.0
