time	s_glu	s_pyr	s_acetate	s_acetald	s_EtOH	x	CO2	Red	S_f	a	AcDH
0.0	15.0	0.0	0.0	0.0	0.0	0.002	0.0	0.0	15.0	0.0002	1.5e-05
0.9900990099009901	14.999279444772819	0.00039495418995134094	4.9942326313940725e-14	6.903146375643462e-12	2.4516795979311437e-14	0.002013961368670759	0.0	0.0	15.0	0.00029252997449387874	1.4234281874172388e-05
1.9801980198019802	14.998293450330172	0.0009277500034212372	8.54211751739087e-12	5.101981223367961e-10	4.46036100823979e-12	0.002120290417244276	0.0	0.0	15.0	0.0004278689268166952	1.3977510898020485e-05
2.9702970297029703	14.996912809764398	0.001672527376645152	2.864937062284441e-10	9.849490773558515e-09	1.60487436758846e-10	0.002353622736615352	0.0	0.0	15.0	0.0006258224018938713	1.4368450899776435e-05
3.9603960396039604	14.994949142601183	0.002731011174920689	5.160630364634934e-09	1.1418235587920207e-07	3.114059327519035e-09	0.0027653814228279223	0.0	0.0	15.0	0.000915358931496755	1.562089806394486e-05
4.9504950495049505	14.992127447377657	0.004249952279504432	6.841890771891758e-08	1.0265565897632747e-06	4.4413766081855135e-08	0.003431471822138115	0.0	0.0	15.0	0.0013388492780439874	1.8057181189559572e-05
5.9405940594059405	14.98804580539991	0.006434042207020407	7.580285206186228e-07	7.952223541193898e-06	5.308774335559709e-07	0.0044635427721545	0.0	0.0	15.0	0.001958266321745104	2.2157296687718967e-05
6.930693069306931	14.9821149009016	0.00951819127816077	6.988105185246381e-06	5.5106943006520924e-05	5.621108198288928e-06	0.006025461377740546	0.0	0.0	15.0	0.0028642449028457554	2.8630886074011922e-05
7.920792079207921	14.973456526142481	0.013500881948964752	4.307975670181166e-05	0.0003308242933876118	5.242659728385624e-05	0.008357378539150582	0.0	0.0	15.0	0.00418922104657954	3.852245758500175e-05
8.910891089108912	14.960684281360066	0.017445317952785602	0.00014404851585743232	0.0014485396831128603	0.0003831343662916584	0.011810531381475945	0.0	0.0	15.0	0.006125614839972857	5.3363579813968306e-05
9.900990099009901	14.941482142128514	0.020056159102272528	0.00031583101435064207	0.003964058959731829	0.0018538749617790038	0.016896003921794772	0.0	0.0	15.0	0.008949558085319827	7.538595780986844e-05
10.89108910891089	14.912220181823873	0.02151299583710627	0.0005670927543476216	0.007482722656328977	0.006024355571191614	0.024354353789404256	0.0	0.0	15.0	0.013061405116663153	0.00010782591622793912
11.881188118811881	14.867596565571239	0.022511238879694587	0.0009246323174449175	0.011455411329033124	0.014909353600836056	0.035263093156636685	0.0	0.0	15.0	0.01905042664666609	0.0001553959212425499
12.871287128712872	14.799820502213338	0.02333162662260329	0.001431670964672002	0.015744729396639227	0.031160517485141568	0.0511948442235992	0.0	0.0	15.0	0.027777816474648786	0.00022497894774675366
13.861386138613861	14.69718637868797	0.02407222356746795	0.0021502220877529805	0.020549420989139564	0.05856097564378435	0.07444403928279147	0.0	0.0	15.0	0.040498258008352835	0.0003266244906189704
14.85148514851485	14.541716950790194	0.024820523816836006	0.0031667275237039576	0.026474898546885235	0.10278285984254228	0.10835642657400883	0.0	0.0	15.0	0.05904000011715023	0.00047499959866546706
15.841584158415841	14.305025927836516	0.02568644305462157	0.004600555007064008	0.03481155470825536	0.1727745448649283	0.15780954839145697	0.0	0.0	15.0	0.08606751400610492	0.000691513021898058
16.831683168316832	13.941007502625917	0.026801870572553715	0.006616421313986686	0.048083008298556204	0.2832997548045426	0.22991302753278298	0.0	0.0	15.0	0.12546397962167305	0.0010074318801636217
17.821782178217823	13.37384619317052	0.028284271938679106	0.00944303979984501	0.07106897437444704	0.459072104915387	0.3350285826505105	0.0	0.0	15.0	0.18288807916145378	0.0014684767370754554
18.81188118811881	12.482161143945797	0.030130683853040175	0.013401806369319254	0.11213979133445064	0.7400562008325219	0.4882544388785296	0.0	0.0	15.0	0.26658370280975924	0.0021416648714034214
19.801980198019802	11.08543310449245	0.032086559046905584	0.018951557644666404	0.18352085163758192	1.185823263071709	0.7115816261157276	0.0	0.0	15.0	0.38855447870669246	0.0031257277727437475
20.792079207920793	8.936061871161858	0.033673797921469344	0.02675894942936654	0.2989256968981881	1.8778983596111465	1.0370110554817533	0.0	0.0	15.0	0.5662553915207621	0.004567930379092708
21.78217821782178	5.710743040011605	0.03424249878553128	0.03781133250030565	0.4668615084638538	2.9225584163066856	1.5109718481200898	0.0	0.0	15.0	0.8249555468288828	0.006697682852074496
22.77227722772277	1.1019547954550932	0.030979408477305057	0.053581501744850435	0.6363641315498602	4.43844227618671	2.1991055579068832	0.0	0.0	15.0	1.1996878916634959	0.010031709550790502
23.762376237623762	0.01151339867454732	0.006976712516594176	0.03410504027536399	0.05897403500354801	5.029616788137585	2.5938056964268346	0.0	0.0	15.0	1.273225556272192	0.037054477452439914
24.752475247524753	0.011775661518302493	0.00041030466198851295	0.07331657072481845	0.04399739139120466	4.458277362548452	2.9531399697434213	0.0	0.0	15.0	1.320940584323908	0.06395459348279635
25.742574257425744	0.011413950623221062	0.0001391816504566179	0.1167684303842903	0.035873474540841964	3.8882426249790534	3.311357184313491	0.0	0.0	15.0	1.3811277446712407	0.0874465376567025
26.73267326732673	0.010933133480359973	8.18648076920529e-05	0.15781132471326206	0.029314621316444862	3.338704734886906	3.6633101267813433	0.0	0.0	15.0	1.4465508266405087	0.10798854034369632
27.722772277227723	0.01043024618865242	5.738242259364665e-05	0.19223736805627284	0.023797328148790826	2.8151793504430858	4.006446383201856	0.0	0.0	15.0	1.5136278757180668	0.1257709968193799
28.712871287128714	0.009950957425042482	4.400867275954377e-05	0.21697934234895588	0.01902143924847602	2.3211472428870596	4.338988206385045	0.0	0.0	15.0	1.580253312497069	0.14087615313342236
29.7029702970297	0.009514537211621354	3.5675922878369e-05	0.23010032776254627	0.014804355032141244	1.8589876266471936	4.659580677454547	0.0	0.0	15.0	1.6450870826819954	0.15334725362368865
30.693069306930692	0.009127913909450931	3.0044057499101172e-05	0.23081818571318793	0.011032710308187815	1.4304900148750819	4.967043061494844	0.0	0.0	15.0	1.7071259029614465	0.16322719512577377
31.683168316831683	0.008793000023534827	2.603317397903576e-05	0.21946974563256028	0.007639963048679066	1.037274554622354	5.2601581893459155	0.0	0.0	15.0	1.765418270201924	0.17058085699575665
32.67326732673267	0.00851029675567887	2.3089760735610057e-05	0.19711383835755014	0.004603854574352072	0.6815367418918611	5.537432613245639	0.0	0.0	15.0	1.8188189300017943	0.17551051192493194
33.663366336633665	0.008280079992032915	2.0938773701435542e-05	0.16310010574551811	0.001999313069271945	0.36898215137224566	5.7965565522019205	0.0	0.0	15.0	1.8655199817683819	0.17817641311741617
34.65346534653465	0.008104994037257571	1.9633057611597645e-05	0.09939467427603373	0.0003770242454448919	0.12879162559821183	6.030888397865946	0.0	0.0	15.0	1.8999361009500464	0.17887950536519776
35.64356435643565	0.008137657486407934	1.9578471593708388e-05	0.01741693597145038	4.98111961786034e-05	0.025978646339810858	6.21215842008124	0.0	0.0	15.0	1.897482167771414	0.17830253230941775
36.633663366336634	0.008412037451164124	2.0358331262138726e-05	0.0019461645791511244	7.800302743609051e-06	0.004357011130007015	6.33782265400235	0.0	0.0	15.0	1.8623087386064996	0.17706436903477235
37.62376237623762	0.008668138819865527	2.1111514623572992e-05	0.0003056417495984291	1.3117128373180248e-06	0.0007278886592846829	6.4438223393979275	0.0	0.0	15.0	1.8314168212716304	0.1754758895243874
38.613861386138616	0.008861097968815144	2.1687796120318308e-05	5.225779818529574e-05	2.2846138483624435e-07	0.00012446725396056963	6.538576143921569	0.0	0.0	15.0	1.8093014108061103	0.17374123087485654
39.603960396039604	0.009006235339432683	2.2125613280987767e-05	9.192130126897675e-06	4.0711787962811706e-08	2.1755315653523235e-05	6.624026204268304	0.0	0.0	15.0	1.7932808033461782	0.1719758578309986
40.59405940594059	0.009116635009748957	2.246105810243678e-05	1.6442405582381266e-06	7.379170859096163e-09	3.871430007260269e-06	6.701229051306595	0.0	0.0	15.0	1.7814331351475339	0.17024435897746865
41.584158415841586	0.009200537869752255	2.271738267268887e-05	2.9786539301438397e-07	1.3553647920480196e-09	6.990330016107606e-07	6.771023818194973	0.0	0.0	15.0	1.772618313831423	0.1685852605300653
42.57425742574257	0.009264038446158168	2.291217856380261e-05	5.456665926205248e-08	2.5187828117428033e-10	1.2782694543755706e-07	6.834143536338422	0.0	0.0	15.0	1.766052802694391	0.167021465579009
43.56435643564356	0.0093119044463668	2.3059471496075907e-05	1.010601266161365e-08	4.7238114145645865e-11	2.359583502063193e-08	6.891241711057952	0.0	0.0	15.0	1.7611628476043755	0.16556536581142808
44.554455445544555	0.009347868142405853	2.317039479338112e-05	1.8758939399352636e-09	-5.235790683337506e-12	4.428232320735135e-09	6.942903968391423	0.0	0.0	15.0	1.7575217010519946	0.16422210155293013
45.54455445544554	0.009374821792291621	2.3253682584151066e-05	-3.7791246986650606e-12	4.336666935324345e-12	1.1098077952787906e-09	6.989656226981405	0.0	0.0	15.0	1.754811052510229	0.16299186423002837
46.53465346534654	0.00939498472035498	2.33160663838023e-05	1.178033010006145e-10	4.773310739812471e-13	1.908447757551044e-10	7.031971457320615	0.0	0.0	15.0	1.7527934764519824	0.16187155757267654
47.524752475247524	0.009410046478515288	2.3362713396640472e-05	5.2774280538486673e-11	-5.984244756670848e-13	-7.482815198838224e-12	7.070275503666641	0.0	0.0	15.0	1.7512919718829152	0.16085599382361235
48.51485148514851	0.009421285778057288	2.339754783873284e-05	-4.86326769663228e-12	2.0334587689984783e-13	-2.5042025061453814e-11	7.104952155178732	0.0	0.0	15.0	1.7501746491093877	0.15993874752802031
49.504950495049506	0.009429666101000208	2.3423535686679195e-05	5.197754749080544e-12	-2.2134894847183063e-14	2.3330634594759987e-12	7.136347587205226	0.0	0.0	15.0	1.749343273236633	0.15911275715587406
50.495049504950494	0.009435911008075466	2.344290947480205e-05	8.454898534219274e-12	-7.524666265612375e-13	-1.9829923432148236e-12	7.164774267031579	0.0	0.0	15.0	1.7487247013256335	0.1583707419755486
51.48514851485149	0.009440562607340382	2.3457344723974303e-05	-2.6557050798961864e-12	-5.928703905865998e-13	4.0695071280318294e-12	7.190514403521224	0.0	0.0	15.0	1.7482644804856107	0.15770548459134284
52.475247524752476	0.009444026278633598	2.3468095951033234e-05	-7.111270745790578e-12	-6.304233816747268e-13	6.925944877877658e-12	7.213823001891801	0.0	0.0	15.0	1.7479220850558852	0.15711001583658424
53.46534653465346	0.009446604769443518	2.3476100944137442e-05	-1.4340947906016828e-11	-4.4095094135034096e-13	1.632733518214506e-11	7.234930581276898	0.0	0.0	15.0	1.7476673553539945	0.1565777302914366
54.45544554455446	0.009448523949865327	2.348205984703189e-05	-3.096027596813701e-11	3.18433238026564e-13	2.8084144731879308e-11	7.254045596730481	0.0	0.0	15.0	1.7474778491337217	0.1561024521398398
55.445544554455445	0.009449952210610318	2.348649490321225e-05	-6.001480732039652e-11	2.403376996193652e-12	4.4886132815677674e-11	7.271356604286521	0.0	0.0	15.0	1.7473368677809493	0.15567846645018257
