time	IRS	aIRS	iIRS	PI3K	aPI3K	Akt	aAkt	mTORC1	amTORC1	S6K	aS6K	FOXO	iFOXO	RTK	aRTK	iRTK	RasGDP	RasGTP	Raf	aRaf	iRaf	MEK	aMEK	ERK	aERK	AktI	iAkt	MEKI	iMEK
0.0	100.0	0.0	0.0	100.0	0.0	100.0	0.0	299.999999999999	0.0	299.999999999999	0.0	200.0	0.0	200.0	0.0	0.0	100.0	0.0	100.0	0.0	0.0	299.999999999999	0.0	899.999999999996	0.0	0.0	0.0	0.0	0.0
0.9900990099009901	99.01608132220211	0.9803552304666884	0.0035634473318446516	89.41589511489788	10.584104885102215	99.59425213823884	0.4057478617611819	299.96700507517147	0.032994924827873716	299.99791753463734	0.0020824653617972097	197.8081461674731	2.1918538325266868	28.048483799901216	171.94736929363268	0.004146906469819554	89.45929026103023	10.540709738969788	99.59466502229364	0.4042632993274786	0.0010716783788829495	299.9671177870563	0.03288221294288534	899.9937729668416	0.006227033154867378	0.0	0.0	0.0	0.0
1.9801980198019802	97.88273609667755	1.9409697636120027	0.1762941397110666	74.35863011086985	25.64136988913024	97.82646723551518	2.1735327644848152	299.6211769152201	0.37882308477922755	299.94985846035496	0.050141539644129735	176.17218489817188	23.82781510182792	5.088836175303856	194.86149694220015	0.049666882499657374	74.50147517160973	25.498524828390256	97.7841682873798	2.1630427090075517	0.05278900361260931	299.62280119527964	0.3771988047199754	899.8501727341363	0.1498272658605468	0.0	0.0	0.0	0.0
2.9702970297029703	95.53863361785994	2.8764819464992146	1.5848844356415426	61.34079721312227	38.65920278687786	94.77751074964941	5.222489250350574	298.56183860816725	1.4381613918322065	299.7036552238957	0.29634477610329424	123.32719803459595	76.67280196540385	2.0978002329524545	197.73339996093372	0.16879980611748296	61.60278525924809	38.397214740751934	94.34348000100275	5.186702950517459	0.46981704847977557	298.56963576297915	1.4303642370205132	899.1152001969377	0.8847998030581755	0.0	0.0	0.0	0.0
3.9603960396039604	89.21094378791797	3.763043283764971	7.0260129283177974	50.66547463888558	49.33452536111456	90.79047951234718	9.20952048765279	296.47863133825877	3.5213686617408553	299.00276224076293	0.9972377592361117	60.82373552618364	139.17626447381616	1.9384651796304042	197.55386817329193	0.5076666470812858	51.04439604670977	48.95560395329025	88.82668408521904	9.097659184336566	2.0756567304443716	296.5057905696251	3.4942094303748252	897.0263541210057	2.9736458789882456	0.0	0.0	0.0	0.0
4.9504950495049505	75.01230893671281	4.542641669400802	20.445049393887096	41.998927725807	58.001072274193135	86.18985636496248	13.8101436350375	293.1803721968932	6.81962780310639	297.52364007611993	2.4763599238791367	19.63061637267778	180.36938362732195	2.107752354710169	196.38091800505524	1.51132964023816	42.479325745964665	57.520674254035356	80.3441696681855	13.466684054856461	6.189146276958027	293.2669939844599	6.733006015540091	892.6340706247875	7.365929375206592	0.0	0.0	0.0	0.0
5.9405940594059405	51.70502754066642	5.128100755411913	43.16687170392237	34.99463888278463	65.00536111721551	81.24431513031351	18.755684869686437	288.5856655614288	11.41433443857084	294.9180305728574	5.081969427141739	4.013547574601541	195.98645242539817	1.7190813196393606	194.66848062493565	3.6124380554284996	35.553015965455174	64.44698403454485	68.04627474937563	17.813794715150518	14.139930535473823	288.84100792721284	11.158992072787251	884.9533850387545	15.046614961239055	0.0	0.0	0.0	0.0
6.930693069306931	25.728344494481888	5.456322325923	68.8153331795958	29.346445148137224	70.6535548518629	76.16372493570388	23.83627506429606	282.7052697068306	17.294730293169064	290.8549375078491	9.14506249215007	0.5663719142239508	199.43362808577572	0.9606371463845113	192.789332777193	6.250030076425891	29.95521588457329	70.0447841154268	52.10857382583821	21.632944914927723	26.258481259234028	283.37275422260313	16.627245777396972	873.1326056055264	26.867394394467127	0.0	0.0	0.0	0.0
7.920792079207921	7.9253477951216516	5.558337886263955	86.51631431861513	24.794743431602395	75.20525656839776	71.1043682107658	28.895631789234155	275.62162219149803	24.378377808501845	285.05943633126805	14.940563668731203	0.10921955374807547	199.8907804462515	0.5066158190889057	190.89879738465214	8.594586796262357	25.426643159427655	74.57335684057244	34.60665090311043	24.50410762505297	40.88924147183658	277.14170757597424	22.858292424025798	856.6133959846654	43.38660401532782	0.0	0.0	0.0	0.0
8.910891089108912	1.3025928932639377	5.541655741419049	93.15575136531766	21.125707642019538	78.8742923579806	66.17741849598382	33.82258150401612	267.4682544007356	32.53174559926429	277.34507511334516	22.654924886654072	0.06366292346498169	199.93633707653473	0.313372258634151	189.0222673459889	10.66436039538016	21.758070268495565	78.24192973150458	19.07899247432105	26.255773756735714	54.66523376894324	270.49564148817956	29.504358511820456	835.2348688139155	64.76513118607738	0.0	0.0	0.0	0.0
9.900990099009901	0.13333653439992246	5.492140873604388	94.37452259199632	18.165560921880264	81.8344390781198	61.45797545734099	38.542024542658915	258.4109371374594	41.589062862539876	267.6366547244381	32.3633452755611	0.05375869796759125	199.94624130203212	0.21545781002857323	187.16270090740537	12.621841282569163	18.78227086359936	81.21772913640079	8.40780777463689	27.0377329877637	64.55445923759936	263.7562394256329	36.24376057436738	809.2384219548467	90.76157804514615	0.0	0.0	0.0	0.0
10.89108910891089	0.03834528202645015	5.438685012490212	94.52296970548393	15.77467767953758	84.22532232046247	56.993347321707155	43.00665267829275	248.63160059165696	51.36839940834246	255.98094778579457	44.01905221420434	0.04770326772136252	199.9522967322783	0.15818258892865183	185.32065781120738	14.521159599867111	16.36555556741583	83.63444443258427	2.9237352928578297	27.199661213052224	69.8766034940899	257.146040270665	42.853959729335344	779.1747856426637	120.82521435732892	0.0	0.0	0.0	0.0
11.881188118811881	0.0270946354722618	5.3854156006543645	94.58748976387403	13.84158178265442	86.15841821734561	52.81007916156047	47.189920838439434	238.31546652132053	61.68453347867891	242.54435179255188	57.45564820744696	0.043210513504350435	199.95678948649532	0.1218731233462242	183.49628218132287	16.38184469533411	14.400871276673639	85.59912872332644	0.8654722653127078	27.073023342614988	72.06150439207225	250.77583030174014	49.224169698260305	745.7676563965173	154.23234360347544	0.0	0.0	0.0	0.0
12.871287128712872	0.02108670743179866	5.33259296886964	94.64632032369926	12.277309212460272	87.72269078753982	48.919606397139205	51.0803936028607	227.64138779204742	72.35861220795204	227.59825280285708	72.40174719714177	0.03975027788918698	199.96024972211052	0.09749985327730519	181.68956921785548	18.21293092887044	12.802341484265934	87.19765851573419	0.2978880164300513	26.85010743239724	72.85200455117266	244.68020465458076	55.319795345419564	709.7970430161834	190.20295698380903	0.0	0.0	0.0	0.0
13.861386138613861	0.017031280888161006	5.280242052528293	94.70272666658423	11.0107495081491	88.98925049185104	45.322650896439626	54.677349103560275	216.77511006467725	83.2248899353222	211.49457011953234	88.50542988046662	0.037021212453427044	199.96297878754635	0.08039519447575597	179.90044369469345	20.019161110834037	11.500953381399729	88.49904661860042	0.16859318641278612	26.6044326772976	73.22697413628958	238.8594130526833	61.140586947317054	672.0282484379126	227.97175156207936	0.0	0.0	0.0	0.0
14.85148514851485	0.01417348576501844	5.228373300763622	94.75745321347206	9.984958778820737	90.0150412211794	42.012564703236606	57.987435296763294	205.86502677185473	94.1349732281447	194.63517019056087	105.36482980943819	0.034827942835312306	199.96517205716438	0.06795421636060367	178.12879366572642	21.803252117916273	10.441146775313483	89.5588532246867	0.13123995406835762	26.355226838368694	73.51353320756289	233.30342314698336	66.69657685301699	633.1766361435338	266.8233638564581	0.0	0.0	0.0	0.0
15.841584158415841	0.012096615968050554	5.176991523518032	94.81091186051458	9.154253849524133	90.84574615047605	38.977829394688335	61.02217060531157	195.03994825294782	104.96005174705155	177.43934206923143	122.56065793076753	0.033037986118460684	199.96696201388121	0.05863580686483065	176.3744869370644	23.56687725607392	9.578111975285294	90.42188802471486	0.11147209967554965	26.106270291195646	73.78225760912873	228.0004132867629	71.99958671323748	593.8906277811316	306.10937221885996	0.0	0.0	0.0	0.0
16.831683168316832	0.010550156109195182	5.126098282342512	94.86335156154892	8.481918732604946	91.51808126739525	36.20389511279046	63.796104887209445	184.40841601805806	115.59158398194138	160.3132818454454	139.68671815455357	0.031558406484498785	199.96844159351525	0.05148372025705792	174.63737976600552	25.311136513740735	8.875645661324773	91.12435433867539	0.09735636075544675	25.85837512389631	74.04426851534814	222.93873679744303	77.06126320255726	554.7429163520156	345.2570836479755	0.0	0.0	0.0	0.0
17.821782178217823	0.009375815513772054	5.07569315210543	94.9149310323814	7.9383911894266275	92.06160881057359	33.67451275812142	66.32548724187848	174.05913928906273	125.94086071093673	143.6246868564205	156.37531314357844	0.03032216463212684	199.96967783536763	0.045880334577117994	172.917321734011	27.03679793141517	8.304446559487781	91.69555344051237	0.0865403043150218	25.611874922330287	74.30158477335459	218.10723329413236	81.89276670586791	516.2263502333685	383.7736497666227	0.0	0.0	0.0	0.0
18.81188118811881	0.00846960469505383	5.025774442672241	94.96575595263336	7.499826319018804	92.50017368098142	31.37268280102692	68.62731719897296	164.0621949291752	135.93780507082425	127.6843708120137	172.31562918798522	0.02927974951595709	199.97072025048382	0.04141283839591061	171.21415861135904	28.744428550248355	7.840758342372853	92.15924165762729	0.07802895319557943	25.366980607747823	74.55499043905647	213.4952605015054	86.50473949849486	478.7532911530494	421.24670884694183	0.0	0.0	0.0	0.0
19.801980198019802	0.007760979498380507	4.976339633771665	95.01589938673062	7.146956749939721	92.85304325006045	29.281317576545266	70.71868242345462	154.47070083920818	145.52929916079128	112.73556011645248	187.26443988354654	0.028393848895416702	199.97160615110437	0.03779703139252155	169.52773411071126	30.434468857899574	7.465287128922209	92.53471287107796	0.07120452102255305	25.12383918801501	74.80495629096237	209.092686838609	90.9073131613912	442.6577389233217	457.3422610766696	0.0	0.0	0.0	0.0
20.792079207920793	0.0072007566779280835	4.92738564789596	95.06541359542679	6.86418657476266	93.13581342523752	27.38369172793027	72.61630827206962	145.32273878419522	154.67726121580424	98.9504510269732	201.04954897302582	0.027635845127623286	199.9723641548722	0.03483214962705325	167.85789099788477	32.107276852491545	7.162336518802779	92.83766348119738	0.06564866571241357	24.8825555445431	75.0517957897444	204.8898756321306	95.11012436786962	408.1995941619807	491.8004058380106	0.0	0.0	0.0	0.0
21.78217821782178	0.006753816685624613	4.878909027339055	95.11433715597597	6.63886981340047	93.36113018659972	25.663737584411482	74.33626241558842	136.64336100030144	163.35663899969802	86.43283810557729	213.56716189442176	0.02698344744351362	199.9730165525563	0.032373122587369144	166.20447181610666	33.76315506130921	6.919115251208159	93.08088474879202	0.0610673817581611	24.643205156818848	75.29572746142289	200.87766596117822	99.12233403882195	375.57047355107454	524.4295264489167	0.0	0.0	0.0	0.0
22.77227722772277	0.00639454538170938	4.8309060523115255	95.16269940230745	6.460734816688093	93.53926518331215	24.106228207316036	75.89377179268382	128.44656391420997	171.55343608578949	75.22521116303456	224.7747888369645	0.02641905383916193	199.97358094616064	0.03031299293610127	164.5673193698682	35.40236763719896	6.725182091156216	93.27481790884399	0.05724822398453656	24.405842334444632	75.53690944157074	197.04735198543517	102.95264801456516	344.90055023582664	555.0994497641647	0.0	0.0	0.0	0.0
23.762376237623762	0.0061039042968932	4.7833728216878715	95.21052327401593	6.321424285172907	93.67857571482735	22.69688000344879	77.30311999655108	120.73715165368063	179.2628483463188	65.31862632485593	234.68137367514305	0.025928593964603924	199.97407140603514	0.02857148348745378	162.9462770547767	37.02515146173905	6.571999982818121	93.42800001718209	0.054034102088428855	24.170505772230495	75.77546012568098	193.3906617659806	106.60933823401967	316.26596221850014	583.7340377814911	0.0	0.0	0.0	0.0
24.752475247524753	0.005867500909979595	4.736305309414518	95.25782718967616	6.214127046491007	93.78587295350927	21.422398531529815	78.57760146847006	113.51244244171646	186.48755755828293	56.66380825257832	243.3361917474206	0.025500696568536332	199.97449930343117	0.027087366706929208	161.34118908615505	38.631723547141235	6.4525773611807695	93.54742263881946	0.05130654837347389	23.93722241672287	76.01147103490358	189.89973617066494	110.10026382933538	289.6964078322702	610.303592167721	0.0	0.0	0.0	0.0
25.742574257425744	0.005674289995065404	4.6896994046951885	95.30462630531038	6.133282779650711	93.86671722034953	20.27048489093499	79.72951510906488	106.76379363716461	193.23620636283476	49.182238164352206	250.8177618356467	0.0251260804936989	199.97487391950594	0.02581326130081831	159.75190065948863	40.22228607921379	6.36117910026849	93.63882089973174	0.04897468029701895	23.706010226640675	76.24501509306224	186.56710821703956	113.43289178296078	265.18262381931225	634.817376180679	0.0	0.0	0.0	0.0
26.73267326732673	0.0055156826407976684	4.64355094113939	95.35093337622044	6.074344833004489	93.92565516699572	19.22981540373811	80.77018459626177	100.47793743469023	199.5220625653091	42.77633863916633	257.2236613608326	0.024797102514837934	199.97520289748482	0.024712019432336925	158.17825806402905	41.797029916541824	6.293093193752959	93.70690680624726	0.04696771953625837	23.476880186425863	76.47615209403781	183.38568306213023	116.61431693787009	242.68351417316774	657.3164858268234	0.0	0.0	0.0	0.0
27.722772277227723	0.005384923971147132	4.59785571826121	95.39675935776829	6.033589384177733	93.96641061582251	18.290003818328355	81.70999618167158	94.6381303894386	205.36186961056075	37.33821382452496	262.66178617547394	0.024507417055394914	199.97549258294418	0.02375416827588943	156.62010876362731	43.356137068100004	6.244442112315106	93.75555788768514	0.045229802883115774	23.249837802556982	76.70493239455986	180.34871875906785	119.65128124093243	222.13276388129754	677.8672361186932	0.0	0.0	0.0	0.0
28.712871287128714	0.005276651073013031	4.552609517582382	95.44211383134524	6.007961631519285	93.99203836848098	17.441552679803333	82.5584473201966	89.22512713048094	210.77487286951842	32.75670014135112	267.243299858648	0.0242517169185073	199.97574828308115	0.022916072034079787	155.07730145424006	44.899782473729054	6.212030035652853	93.7879699643474	0.04371630976565545	23.024884233824277	76.93139945641005	177.4498078439234	122.55019215607679	203.4448292807785	696.5551707192122	0.0	0.0	0.0	0.0
29.7029702970297	0.005186573634968468	4.50780811486473	95.48700531150095	5.994951625689017	94.00504837431124	16.67579860731156	83.3242013926884	84.2179928933854	215.78200710661397	28.922708359292624	271.0772916407065	0.0240255334907767	199.97597446650883	0.022178589336078226	153.54968610457001	46.428135306097026	6.193218937138015	93.80678106286224	0.042391216621340246	22.802017157664945	77.15559162571367	174.68285977951834	125.3171402204819	186.52024521055574	713.479754789435	0.0	0.0	0.0	0.0
