time	Tumorcells	sl_CD8_ETC	func_CD8_ETC	sl_CD4_HTC	func_CD4_HTC	sl_TRegs	ul_DC	l_DC	func_TRegs	IL2	TGFb	IL10	M	Mh	Me	Mr	Pool	Sink
0.0	1.0	0.0	1e-05	0.0	0.0	0.0	0.0	1e-05	0.0	0.0	0.0	0.0	10000000.0	6000000.0	3000000.0	1000000.0	1.0	1.0
0.9900990099009901	1.3905493068172863	0.00023127127714285566	3.7153997346591286e-06	0.0006792881296211203	7.396096252364212e-13	1.709397235091168e-05	5.5765873088233444e-05	1.822400657673829e-05	2.2581349327222176e-14	8.027137766695414e-10	1.0463439340871176e-08	8.890604912404938e-12	10000000.0	6000000.0	3000000.0	1000000.0	1.0	1.0
1.9801980198019802	1.9336332078896654	0.0007591645485458998	1.3804568697064658e-06	0.0023761268405324623	1.8196241046383423e-11	5.6112148916086514e-05	0.00010713718267935701	4.3687034584237225e-05	4.756639823321114e-13	2.9972481741130543e-09	1.4549794094001829e-08	1.2362754825722587e-11	10000000.0	6000000.0	3000000.0	1000000.0	1.0	1.0
2.9702970297029703	2.688822596080838	0.0017820196374182657	5.131244382035363e-07	0.005145497732669333	1.2554975356919797e-10	0.00013171447760968155	0.0001646827156515164	8.026969615092247e-05	3.422382682853062e-12	6.6407759020397184e-09	2.0232302210096056e-08	1.7191099009718043e-11	10000000.0	6000000.0	3000000.0	1000000.0	1.0	1.0
3.9603960396039604	3.7389554962263793	0.0034126042109557707	1.9152782129921005e-07	0.009143376141274376	5.114339567242166e-10	0.0002522359491701741	0.00023733278949991034	0.00012794249430927936	1.489222687329032e-11	1.1931800539020639e-08	2.813411599966426e-08	2.390516019793162e-11	10000000.0	6000000.0	3000000.0	1000000.0	1.0	1.0
4.9504950495049505	5.199223266435983	0.005779509567706435	7.373979439156756e-08	0.01467439689924733	1.5738645607177037e-09	0.00042718113026970274	0.00033444575406344976	0.00019020847910389664	4.84968493142665e-11	1.926642559588831e-08	3.9122017113778104e-08	3.324142392319975e-11	10000000.0	6000000.0	3000000.0	1000000.0	1.0	1.0
5.9405940594059405	7.229806023029533	0.009080355715820911	3.3822978023808664e-08	0.022234006532567355	4.099683973049983e-09	0.0006711567172305997	0.0004674112682303748	0.00027323693263410617	1.3189618141700862e-10	2.92953116645475e-08	5.440128130896532e-08	4.622399821222472e-11	10000000.0	6000000.0	3000000.0	1000000.0	1.0	1.0
6.930693069306931	10.053443099569305	0.013619076672608645	2.708429251004451e-08	0.032562635160551884	9.616598778562796e-09	0.001006627398368325	0.0006512056708942384	0.00038594032050261846	3.192887146961043e-10	4.2995435499771116e-08	7.564790546445435e-08	6.427695354808151e-11	10000000.0	6000000.0	3000000.0	1000000.0	1.0	1.0
7.920792079207921	13.979865810547109	0.019844262951549837	4.095227111604942e-08	0.04672368366185906	2.1079844962026932e-08	0.00146674986387743	0.0009061971070610471	0.0005406725521144537	7.157802129693389e-10	6.17730420995619e-08	1.0519244031217467e-07	8.938052570156766e-11	10000000.0	6000000.0	3000000.0	1000000.0	1.0	1.0
8.910891089108912	19.43977257373818	0.028398904825267583	7.854715335236034e-08	0.06621637050505509	4.42044292414035e-08	0.0020990494817900115	0.0012604658110714696	0.000754459546957493	1.5247409538049334e-09	8.761273178140958e-08	1.4627561544313636e-07	1.2428831631624164e-10	10000000.0	6000000.0	3000000.0	1000000.0	1.0	1.0
9.900990099009901	27.03207317748541	0.040189817507763285	1.5609520405226929e-07	0.09313675479450428	9.004393902300295e-08	0.002970551724490918	0.0017529297855986197	0.0010508151339843539	3.139554577669429e-09	1.2329043051312942e-07	2.034037865252459e-07	1.728293112027292e-10	10000000.0	6000000.0	3000000.0	1000000.0	1.0	1.0
10.89108910891089	37.58958449203587	0.05648559472908805	3.087684391218618e-07	0.13040485578794908	1.7997845969064364e-07	0.00417502221554309	0.002437637616950515	0.0014623015679007191	6.321136805727761e-09	1.7267400479262547e-07	2.828431783566638e-07	2.403278312922247e-10	10000000.0	6000000.0	3000000.0	1000000.0	1.0	1.0
11.881188118811881	52.2703838692197	0.07905432123369704	6.06001131385854e-07	0.18208276451412161	3.553600114196046e-07	0.005843145479567387	0.0033897091824553	0.002034096495282781	1.2541251184328035e-08	2.4114449095169804e-07	3.9330710684645093e-07	3.3418745470243775e-10	10000000.0	6000000.0	3000000.0	1000000.0	1.0	1.0
12.871287128712872	72.68484083868204	0.1103563012445575	1.1825997528140726e-06	0.2538185289791036	6.961634062122638e-07	0.008156770089590919	0.004713580844371289	0.0028289487569206576	2.464638209870371e-08	3.3618399591444605e-07	5.469115017012524e-07	4.647029094343617e-10	10000000.0	6000000.0	3000000.0	1000000.0	1.0	1.0
13.861386138613861	101.07226114462372	0.1538129526979942	2.2994513473982427e-06	0.3534643662453544	1.3570497437530093e-06	0.011368783458319223	0.006554461623508931	0.0039340625037563	4.8141421209292e-08	4.6819457003872107e-07	7.60503424621781e-07	6.461888937501546e-10	10000000.0	6000000.0	3000000.0	1000000.0	1.0	1.0
14.85148514851485	140.54651880712606	0.21418131477939553	4.461113716987682e-06	0.49193686952647425	2.637098399539052e-06	0.015830792829906657	0.009114257002964806	0.005470662596688991	9.367180478756021e-08	6.516376764636956e-07	1.0575080809004607e-06	8.985494504807199e-10	10000000.0	6000000.0	3000000.0	1000000.0	1.0	1.0
15.841584158415841	195.43761832185172	0.2980751751760322	8.643258931561015e-06	0.684413402426111	5.114638312033409e-06	0.022031643381252346	0.012673704950477404	0.007607288787201543	1.8182291371571476e-07	9.066190192335823e-07	1.4704964801117606e-06	1.2494596616576039e-09	10000000.0	6000000.0	3000000.0	1000000.0	1.0	1.0
16.831683168316832	271.766649581224	0.4146898813812773	1.673246835229656e-05	0.9519956878073264	9.907948450907718e-06	0.03065099123144309	0.01762314704580699	0.010578274436739343	3.523999289231774e-07	1.2610922605803812e-06	2.0447545294335314e-06	1.7373982365201939e-09	10000000.0	6000000.0	3000000.0	1000000.0	1.0	1.0
17.821782178217823	377.90622496638866	0.576810195508927	3.2376573905108816e-05	1.3240227041305819	1.917931818674082e-05	0.04263379705846447	0.024505299237584287	0.014709432096976225	6.823704642092885e-07	1.7539228509302962e-06	2.8432433717297304e-06	2.4158622014816127e-09	10000000.0	6000000.0	3000000.0	1000000.0	1.0	1.0
18.81188118811881	525.4988220086467	0.8022115006217223	6.262871303034338e-05	1.8412859304961722	3.71096080915856e-05	0.059293893523483326	0.03407469246694259	0.02045375439019909	1.3205556887323105e-06	2.4391471393120208e-06	3.953491790467e-06	3.3592232028029566e-09	10000000.0	6000000.0	3000000.0	1000000.0	1.0	1.0
19.801980198019802	730.7337179578869	1.1156076128093664	0.00012112579025579098	2.560498372343197	7.178239956246166e-05	0.08245795398965788	0.04738026153665303	0.02844102854701443	2.5547010269838334e-06	3.391892239382044e-06	5.497170318817551e-06	4.670862342777447e-09	10000000.0	6000000.0	3000000.0	1000000.0	1.0	1.0
20.792079207920793	1016.1224752477867	1.5513580119397579	0.00023423298698667332	3.560505169802078	0.00013882644825620192	0.11466559218635973	0.06588006004950896	0.03954677225220997	4.941141124598529e-06	4.716602715103933e-06	7.643384767149231e-06	6.494465211012204e-09	10000000.0	6000000.0	3000000.0	1000000.0	1.0	1.0
21.78217821782178	1412.967482736245	2.1572298213021264	0.0004529209979729081	4.950912359268091	0.0002684566755305453	0.15944742157410138	0.09160052566560808	0.054987984844425374	9.55545583181791e-06	6.558470094450281e-06	1.0627122982033642e-05	9.029695265123103e-09	10000000.0	6000000.0	3000000.0	1000000.0	1.0	1.0
22.77227722772277	1964.7937589661688	2.99962402816874	0.000875721415111768	6.884071175906213	0.00051908295108785	0.22171134121214098	0.1273574551566055	0.0764560849184021	1.84769608213085e-05	9.119306498600956e-06	1.4774830650841407e-05	1.2553924113882615e-08	10000000.0	6000000.0	3000000.0	1000000.0	1.0	1.0
23.762376237623762	2732.1191544564695	4.170833050371751	0.0016930846392826265	9.571714690163263	0.0010036084500785396	0.30827896459242293	0.1770623211189634	0.10630135847140025	3.5725029688553666e-05	1.2679579348382004e-05	2.053982838758395e-05	1.745232272298019e-08	10000000.0	6000000.0	3000000.0	1000000.0	1.0	1.0
24.752475247524753	3799.083237021193	5.799113703977498	0.003273072160834988	13.308036929298803	0.0019402375448543659	0.42863014333724425	0.24614634217735834	0.1477886454722504	6.906822764696997e-05	1.7628976844835403e-05	2.8551272476252734e-05	2.4259458359162824e-08	10000000.0	6000000.0	3000000.0	1000000.0	1.0	1.0
25.742574257425744	5282.655238505162	8.062656958826691	0.006326838049483539	18.501678095169385	0.003750601722383526	0.595935514347877	0.3421464950598357	0.2054513238770643	0.0001335187976469757	2.4508764513719726e-05	3.9681671921180996e-05	3.3716654397278125e-08	10000000.0	6000000.0	3000000.0	1000000.0	1.0	1.0
26.73267326732673	7345.415726373382	11.208940793184214	0.012228023855678092	25.719991281538512	0.007249179339862915	0.8284869281917265	0.4755131837011246	0.2855804850746039	0.00025807963856710553	3.4070398069528435e-05	5.513966579089304e-05	4.685080522555593e-08	10000000.0	6000000.0	3000000.0	1000000.0	1.0	1.0
