time	cpd_C00208_CY	cpd_C00208_CS	cpd_C01835_CS	cpd_G00343_CS	cpd_C00031_CS	cpd_C00031_CY	cpd_C00569_CY	cpd_C00569Glc_CY	cpd_C00051_CY	cpd_C00660tot_CY	cpd_C03339tot_CY	ec_3_2_1_2_CS	ec_3_2_1_68_CS	ec_2_4_1_25_CS	ec_2_4_1_25_CY	ec_2_4_1_1_CY	ec_2_7_1_1_CY	tc_2_A_84_1_2_CIMS	tc_2_A_1_1_17_CIMS	cpd_C00080_CY	cpd_C00369Glc_CS	cpd_C00002tot_CY	cpd_C00008tot_CY	cpd_C00009tot_CY	cpd_C00103tot_CY	cpd_C00092tot_CY	cpd_C00369_CS	cpd_C00369db_CS
0.0	1.579698e-11	3.534e-12	3.534e-11	3.534e-10	3.534e-12	1.579698e-11	1.579698e-08	1.579698e-08	1.579698e-09	1.579698e-08	1.579698e-08	2.767122e-15	4.17012e-15	7.068e-13	3.159396e-12	3.159396e-12	1.579698e-11	1.4136e-14	1.4136e-13	1.579698e-13	3.534e-10	1.579698e-08	1.579698e-08	1.579698e-08	1.579698e-08	1.579698e-08	5.72393521295741e-14	0.0
0.9900990099009901	1.5976085193192538e-11	3.870244911127195e-12	3.552614239792151e-11	3.532921606530877e-10	2.763825767101415e-12	2.7417978329092042e-11	4.180144740802086e-10	3.1175945525919785e-08	1.579698e-09	1.579698e-08	1.579698e-08	2.767122e-15	4.17012e-15	7.068e-13	3.159396e-12	3.159396e-12	1.579698e-11	1.4136e-14	1.4136e-13	1.579698e-13	3.534e-10	1.579698e-08	1.579698e-08	1.579698e-08	1.579698e-08	1.579698e-08	5.72393521295741e-14	8.175086732673655e-17
1.9801980198019802	1.6657535148745055e-11	4.2056284777103155e-12	3.5707251772955455e-11	3.5318685290781807e-10	2.1637572719546596e-12	3.635865651375592e-11	4.49354360970723e-11	3.154902456390292e-08	1.579698e-09	1.579698e-08	1.579698e-08	2.767122e-15	4.17012e-15	7.068e-13	3.159396e-12	3.159396e-12	1.579698e-11	1.4136e-14	1.4136e-13	1.579698e-13	3.534e-10	1.579698e-08	1.579698e-08	1.579698e-08	1.579698e-08	1.579698e-08	5.72393521295741e-14	1.6350173465347466e-16
2.9702970297029703	1.7485743387293654e-11	4.540152724438174e-12	3.588438438013539e-11	3.530835485899321e-10	1.696430583407797e-12	4.36088100544182e-11	-6.983848470485365e-12	3.160094384847048e-08	1.579698e-09	1.579698e-08	1.579698e-08	2.767122e-15	4.17012e-15	7.068e-13	3.159396e-12	3.159396e-12	1.579698e-11	1.4136e-14	1.4136e-13	1.579698e-13	3.534e-10	1.579698e-08	1.579698e-08	1.579698e-08	1.579698e-08	1.579698e-08	5.72393521295741e-14	2.4525260198021483e-16
3.9603960396039604	1.8364844144947288e-11	4.873821335265181e-12	3.6058369219615604e-11	3.5298183313599834e-10	1.3325139219446448e-12	4.96343392588111e-11	-8.569333934067364e-11	3.1679653339340664e-08	1.579698e-09	1.579698e-08	1.579698e-08	2.767122e-15	4.17012e-15	7.068e-13	3.159396e-12	3.159396e-12	1.579698e-11	1.4136e-14	1.4136e-13	1.579698e-13	3.534e-10	1.579698e-08	1.579698e-08	1.579698e-08	1.579698e-08	1.579698e-08	5.72393521295741e-14	3.2700346930695794e-16
4.9504950495049505	1.939443759860523e-11	5.2066378213136034e-12	3.62298524747725e-11	3.5288138340359776e-10	1.0491272032310592e-12	5.460737344582935e-11	-5.778443870004764e-11	3.165174443870004e-08	1.579698e-09	1.579698e-08	1.579698e-08	2.767122e-15	4.17012e-15	7.068e-13	3.159396e-12	3.159396e-12	1.579698e-11	1.4136e-14	1.4136e-13	1.579698e-13	3.534e-10	1.579698e-08	1.579698e-08	1.579698e-08	1.579698e-08	1.579698e-08	5.72393521295741e-14	4.0875433663370514e-16
5.9405940594059405	2.0707857146074205e-11	5.538605544360912e-12	3.6399337335720587e-11	3.527819477569591e-10	8.284396131576977e-13	5.861717275564232e-11	2.942025159678125e-11	3.156453974840321e-08	1.579698e-09	1.579698e-08	1.579698e-08	2.767122e-15	4.17012e-15	7.068e-13	3.159396e-12	3.159396e-12	1.579698e-11	1.4136e-14	1.4136e-13	1.579698e-13	3.534e-10	1.579698e-08	1.579698e-08	1.579698e-08	1.579698e-08	1.579698e-08	5.72393521295741e-14	4.905052039604581e-16
6.930693069306931	2.2048806561416335e-11	5.869727743051367e-12	3.65672124971258e-11	3.5268333181608833e-10	6.566646571711808e-13	6.204164712016166e-11	2.2838855825524584e-12	3.1591676114417434e-08	1.579698e-09	1.579698e-08	1.579698e-08	2.767122e-15	4.17012e-15	7.068e-13	3.159396e-12	3.159396e-12	1.579698e-11	1.4136e-14	1.4136e-13	1.579698e-13	3.534e-10	1.579698e-08	1.579698e-08	1.579698e-08	1.579698e-08	1.579698e-08	5.72393521295741e-14	5.72256071287219e-16
7.920792079207921	2.3406647048861012e-11	6.200007561413085e-12	3.6733781028809166e-11	3.5258538401942664e-10	5.230425567893274e-13	6.499175401609548e-11	-1.9043133607289793e-11	3.161300313360728e-08	1.579698e-09	1.579698e-08	1.579698e-08	2.767122e-15	4.17012e-15	7.068e-13	3.159396e-12	3.159396e-12	1.579698e-11	1.4136e-14	1.4136e-13	1.579698e-13	3.534e-10	1.579698e-08	1.579698e-08	1.579698e-08	1.579698e-08	1.579698e-08	5.72393521295741e-14	6.540069386139908e-16
8.910891089108912	2.4782588995362534e-11	6.529448068688304e-12	3.689928061385916e-11	3.524879855033679e-10	4.1912730434301745e-13	6.753182664693838e-11	-5.792259703234706e-11	3.1651882597032344e-08	1.579698e-09	1.579698e-08	1.579698e-08	2.767122e-15	4.17012e-15	7.068e-13	3.159396e-12	3.159396e-12	1.579698e-11	1.4136e-14	1.4136e-13	1.579698e-13	3.534e-10	1.579698e-08	1.579698e-08	1.579698e-08	1.579698e-08	1.579698e-08	5.72393521295741e-14	7.357578059407779e-16
9.900990099009901	2.8239940432257564e-11	6.858052271976705e-12	3.7063896693168564e-11	3.523910435290664e-10	3.3832151920436655e-13	6.787974978594245e-11	1.491258024037898e-10	3.1444834197596205e-08	1.579698e-09	1.579698e-08	1.579698e-08	2.767122e-15	4.17012e-15	7.068e-13	3.159396e-12	3.159396e-12	1.579698e-11	1.4136e-14	1.4136e-13	1.579698e-13	3.534e-10	1.579698e-08	1.579698e-08	1.579698e-08	1.579698e-08	1.579698e-08	5.72393521295741e-14	8.175086732675861e-16
10.89108910891089	3.1930054320340884e-11	7.1858231266369104e-12	3.722777325294781e-11	3.5229448608792345e-10	2.7549561888880835e-13	6.79784533033837e-11	2.3282287513635663e-10	3.1361137124863634e-08	1.579698e-09	1.579698e-08	1.579698e-08	2.767122e-15	4.17012e-15	7.068e-13	3.159396e-12	3.159396e-12	1.579698e-11	1.4136e-14	1.4136e-13	1.579698e-13	3.534e-10	1.579698e-08	1.579698e-08	1.579698e-08	1.579698e-08	1.579698e-08	5.72393521295741e-14	8.992595405944235e-16
11.881188118811881	3.924572755768884e-11	7.512763544899928e-12	3.7391021647106296e-11	3.521982574897748e-10	2.2667569840011523e-13	6.502340597053266e-11	3.52107179344579e-10	3.124185282065542e-08	1.579698e-09	1.579698e-08	1.579698e-08	2.767122e-15	4.17012e-15	7.068e-13	3.159396e-12	3.159396e-12	1.579698e-11	1.4136e-14	1.4136e-13	1.579698e-13	3.534e-10	1.579698e-08	1.579698e-08	1.579698e-08	1.579698e-08	1.579698e-08	5.72393521295741e-14	9.81010407921302e-16
12.871287128712872	4.380325878183823e-11	7.838876403539848e-12	3.755372846968496e-11	3.521023144261217e-10	1.8876590130774586e-13	6.430857960419872e-11	-1.4752057903335872e-10	3.174148057903336e-08	1.579698e-09	1.579698e-08	1.579698e-08	2.767122e-15	4.17012e-15	7.068e-13	3.159396e-12	3.159396e-12	1.579698e-11	1.4136e-14	1.4136e-13	1.579698e-13	3.534e-10	1.579698e-08	1.579698e-08	1.579698e-08	1.579698e-08	1.579698e-08	5.72393521295741e-14	1.0627612752482373e-15
13.861386138613861	4.546670520646615e-11	8.164164549293637e-12	3.77159611002433e-11	3.5200662319704794e-10	1.5935237018349916e-13	6.649559847783692e-11	-2.106469541144388e-10	3.180460695411443e-08	1.579698e-09	1.579698e-08	1.579698e-08	2.767122e-15	4.17012e-15	7.068e-13	3.159396e-12	3.159396e-12	1.579698e-11	1.4136e-14	1.4136e-13	1.579698e-13	3.534e-10	1.579698e-08	1.579698e-08	1.579698e-08	1.579698e-08	1.579698e-08	5.72393521295741e-14	1.1445121425752514e-15
14.85148514851485	4.6590426393797656e-11	8.488630802999435e-12	3.787777191687173e-11	3.519111576044157e-10	1.365535137268166e-13	6.904905118557214e-11	9.844310689552708e-11	3.1495516893104456e-08	1.579698e-09	1.579698e-08	1.579698e-08	2.767122e-15	4.17012e-15	7.068e-13	3.159396e-12	3.159396e-12	1.579698e-11	1.4136e-14	1.4136e-13	1.579698e-13	3.534e-10	1.579698e-08	1.579698e-08	1.579698e-08	1.579698e-08	1.579698e-08	5.72393521295741e-14	1.2262630099023743e-15
15.841584158415841	4.7749014388512073e-11	8.812277962798369e-12	3.803920156257096e-11	3.518158973184471e-10	1.1890444466718242e-13	7.132936331479288e-11	-9.196012880690516e-12	3.1603156012880676e-08	1.579698e-09	1.579698e-08	1.579698e-08	2.767122e-15	4.17012e-15	7.068e-13	3.159396e-12	3.159396e-12	1.579698e-11	1.4136e-14	1.4136e-13	1.579698e-13	3.534e-10	1.579698e-08	1.579698e-08	1.579698e-08	1.579698e-08	1.579698e-08	5.72393521295741e-14	1.3080138772296487e-15
16.831683168316832	4.9309110089702334e-11	9.135108806687021e-12	3.8200281543766784e-11	3.5172082657828476e-10	1.0526530312464046e-13	7.432107563321727e-11	-1.2239322475213822e-10	3.171635322475213e-08	1.579698e-09	1.579698e-08	1.579698e-08	2.767122e-15	4.17012e-15	7.068e-13	3.159396e-12	3.159396e-12	1.579698e-11	1.4136e-14	1.4136e-13	1.579698e-13	3.534e-10	1.579698e-08	1.579698e-08	1.579698e-08	1.579698e-08	1.579698e-08	5.72393521295741e-14	1.3897647445571332e-15
17.821782178217823	5.0840146319457685e-11	9.457126094553772e-12	3.836103626171578e-11	3.5162593317614527e-10	9.474879003806859e-14	7.633746524632807e-11	-1.0363398251158321e-10	3.169759398251157e-08	1.579698e-09	1.579698e-08	1.579698e-08	2.767122e-15	4.17012e-15	7.068e-13	3.159396e-12	3.159396e-12	1.579698e-11	1.4136e-14	1.4136e-13	1.579698e-13	3.534e-10	1.579698e-08	1.579698e-08	1.579698e-08	1.579698e-08	1.579698e-08	5.72393521295741e-14	1.4715156118849093e-15
18.81188118811881	5.234809251448625e-11	9.77833256976625e-12	3.85214846066363e-11	3.515312076601422e-10	8.666392595652411e-14	7.737559213268526e-11	-2.0148378145249526e-11	3.161410837814524e-08	1.579698e-09	1.579698e-08	1.579698e-08	2.767122e-15	4.17012e-15	7.068e-13	3.159396e-12	3.159396e-12	1.579698e-11	1.4136e-14	1.4136e-13	1.579698e-13	3.534e-10	1.579698e-08	1.579698e-08	1.579698e-08	1.579698e-08	1.579698e-08	5.72393521295741e-14	1.5532664792130895e-15
19.801980198019802	5.389011033159097e-11	1.0098730954808626e-11	3.8681640115407476e-11	3.5143664325542105e-10	8.051047382470345e-14	7.784865575533057e-11	8.044578010874036e-11	3.151351421989125e-08	1.579698e-09	1.579698e-08	1.579698e-08	2.767122e-15	4.17012e-15	7.068e-13	3.159396e-12	3.159396e-12	1.579698e-11	1.4136e-14	1.4136e-13	1.579698e-13	3.534e-10	1.579698e-08	1.579698e-08	1.579698e-08	1.579698e-08	1.579698e-08	5.72393521295741e-14	1.635017346541858e-15
20.792079207920793	5.5445191621213883e-11	1.0418323967147204e-11	3.884151492744071e-11	3.5134223388595613e-10	7.58379822959591e-14	7.829140790336682e-11	7.815001328975268e-11	3.151580998671024e-08	1.579698e-09	1.579698e-08	1.579698e-08	2.767122e-15	4.17012e-15	7.068e-13	3.159396e-12	3.159396e-12	1.579698e-11	1.4136e-14	1.4136e-13	1.579698e-13	3.534e-10	1.579698e-08	1.579698e-08	1.579698e-08	1.579698e-08	1.579698e-08	5.72393521295741e-14	1.7167682138714142e-15
21.78217821782178	5.720584782408774e-11	1.0737114298596439e-11	3.9001116478880195e-11	3.512479758276691e-10	7.236450667764268e-14	7.851501612384316e-11	9.248218337136337e-11	3.150147781662863e-08	1.579698e-09	1.579698e-08	1.579698e-08	2.767122e-15	4.17012e-15	7.068e-13	3.159396e-12	3.159396e-12	1.579698e-11	1.4136e-14	1.4136e-13	1.579698e-13	3.534e-10	1.579698e-08	1.579698e-08	1.579698e-08	1.579698e-08	1.579698e-08	5.72393521295741e-14	1.798519081202132e-15
