time	v
0.0	1.0
0.9900990099009901	33.51006006403512
1.9801980198019802	66.02012012807025
2.9702970297029703	98.53018019210538
3.9603960396039604	131.04024025614046
4.9504950495049505	163.55030032017567
5.9405940594059405	196.06036038421075
6.930693069306931	228.57042044824573
7.920792079207921	261.08048051228093
8.910891089108912	293.59054057631613
9.900990099009901	326.1006006403512
10.89108910891089	358.6106607043863
11.881188118811881	391.1207207684215
12.871287128712872	423.6307808324566
13.861386138613861	456.1408408964917
14.85148514851485	488.65090096052677
15.841584158415841	521.1609610245619
16.831683168316832	553.6710210885971
17.821782178217823	586.1810811526323
18.81188118811881	618.6911412166673
19.801980198019802	651.2012012807024
20.792079207920793	683.7112613447375
21.78217821782178	716.2213214087726
22.77227722772277	748.7313814728077
23.762376237623762	781.2414415368428
24.752475247524753	813.751501600878
25.742574257425744	846.2615616649132
26.73267326732673	878.7716217289483
27.722772277227723	911.2816817929834
28.712871287128714	943.7917418570178
29.7029702970297	976.3018019210531
30.693069306930692	1008.8118619850875
31.683168316831683	1041.3219220491228
32.67326732673267	1073.831982113159
33.663366336633665	1106.3420421771934
34.65346534653465	1138.8521022412287
35.64356435643565	1171.3621623052632
36.633663366336634	1203.8722223692985
37.62376237623762	1236.3822824333329
38.613861386138616	1268.892342497369
39.603960396039604	1301.4024025614044
40.59405940594059	1333.9124626254388
41.584158415841586	1366.422522689475
42.57425742574257	1398.9325827535104
43.56435643564356	1431.4426428175448
44.554455445544555	1463.95270288158
45.54455445544554	1496.4627629456154
46.53465346534654	1528.9728230096507
47.524752475247524	1561.4828830736851
48.51485148514851	1593.9929431377204
49.504950495049506	1626.5030032017557
50.495049504950494	1659.013063265791
51.48514851485149	1691.5231233298264
52.475247524752476	1724.0331833938617
53.46534653465346	1756.543243457896
54.45544554455446	1789.0533035219305
55.445544554455445	1821.5633635859658
56.43564356435643	1854.073423650002
57.42574257425743	1886.5834837140364
58.415841584158414	1919.0935437780718
59.4059405940594	1951.603603842107
60.396039603960396	1984.1136639061415
61.386138613861384	2016.6237239701777
62.37623762376238	2049.133784034212
63.366336633663366	2081.6438440982474
64.35643564356435	2114.153904162282
65.34653465346534	2146.663964226317
66.33663366336634	2179.1740242903525
67.32673267326733	2211.684084354388
68.31683168316832	2244.194144418423
69.3069306930693	2276.7042044824584
70.29702970297029	2309.214264546493
71.2871287128713	2341.724324610527
72.27722772277228	2374.2343846745634
73.26732673267327	2406.7444447385988
74.25742574257426	2439.254504802633
75.24752475247524	2471.7645648666685
76.23762376237623	2504.274624930704
77.22772277227723	2536.784684994738
78.21782178217822	2569.2947450587735
79.20792079207921	2601.8048051228097
80.1980198019802	2634.314865186844
81.18811881188118	2666.8249252508786
82.17821782178218	2699.334985314914
83.16831683168317	2731.845045378949
84.15841584158416	2764.3551054429836
85.14851485148515	2796.86516550702
86.13861386138613	2829.375225571055
87.12871287128712	2861.8852856350895
88.11881188118812	2894.395345699124
89.10891089108911	2926.905405763161
90.0990099009901	2959.4154658271955
91.08910891089108	2991.925525891231
92.07920792079207	3024.435585955266
93.06930693069307	3056.9456460193014
94.05940594059406	3089.455706083336
95.04950495049505	3121.965766147371
96.03960396039604	3154.4758262114065
97.02970297029702	3186.9858862754418
98.01980198019803	3219.495946339476
99.00990099009901	3252.0060064035124
100.0	3284.516066467547
