time	A0	B0	C0	x1	x2	x3	x4	x5	x6	x7
0.0	0.4615385	0.1754386	1.174	0.0	0.0	0.0	0.0	0.4615385	0.1754386	1.174
0.9900990099009901	0.4615385	0.1754386	1.174	0.03291501003433363	0.0004089155074471575	0.003212676902270383	0.0001980151507431428	0.4252127979126529	0.14171864415673296	1.1703784075902823
1.9801980198019802	0.4615385	0.1754386	1.174	0.05676408059794187	0.001502896430249665	0.0068393813458652915	0.0005944974915559381	0.3973405405646369	0.11598262798869659	1.1656577222238849
2.9702970297029703	0.4615385	0.1754386	1.174	0.07438920951160327	0.003115298411866983	0.01074166614094615	0.0010184671199213345	0.3753891572275293	0.09589715783668708	1.1601430354471869
3.9603960396039604	0.4615385	0.1754386	1.174	0.08758770299672732	0.005115218812090591	0.014822783844651936	0.001395060501614504	0.3577329526570063	0.07994555718795308	1.1540619973432573
4.9504950495049505	0.4615385	0.1754386	1.174	0.09754692540503566	0.0073999086530970115	0.019013518015482837	0.0016964252898667796	0.3432816312896147	0.06709891536213376	1.1475865733314201
5.9405940594059405	0.4615385	0.1754386	1.174	0.10508001717788139	0.0098887935413231	0.023263481721401975	0.0019175881756672388	0.3312774129250494	0.05663461292946103	1.140847724737275
6.930693069306931	0.4615385	0.1754386	1.174	0.11076091244981573	0.01251877878493399	0.027535536243742987	0.002064229571820777	0.3211778217346205	0.04803044962160873	1.133945684971323
7.920792079207921	0.4615385	0.1754386	1.174	0.11500526664171766	0.015240563109418296	0.03180208117981586	0.002146408330316527	0.31258474384814994	0.040899953588230994	1.1269573557107657
8.910891089108912	0.4615385	0.1754386	1.174	0.11812084698144325	0.01801574070798243	0.036042514375617875	0.0021753616516860504	0.30519977699125284	0.03495128900720223	1.1199417449163998
9.900990099009901	0.4615385	0.1754386	1.174	0.12033995269296842	0.020814519004247054	0.04024144872084289	0.0021619281734720844	0.2987951704127166	0.029960271955840362	1.11294403227491
10.89108910891089	0.4615385	0.1754386	1.174	0.12184087422797289	0.023613918000387726	0.044387433392841555	0.0021158358415253966	0.29319435653766013	0.02575213608858859	1.1059986486067706
11.881188118811881	0.4615385	0.1754386	1.174	0.12276245803755602	0.026396347030667493	0.04847201993687169	0.002045448143285613	0.2882585738822867	0.022188898645205263	1.0991316330324608
12.871287128712872	0.4615385	0.1754386	1.174	0.12321421659633007	0.02914847787251169	0.05248906931119491	0.001957747322557237	0.2838774667699178	0.019160410886043765	1.0923624528162932
13.861386138613861	0.4615385	0.1754386	1.174	0.12328348829869921	0.03186035122860311	0.056434230712272916	0.0018584332053343993	0.27996234778369344	0.016577894062028878	1.085705418059124
14.85148514851485	0.4615385	0.1754386	1.174	0.12304060201900843	0.03452466732728319	0.06030454492568842	0.0017520711483517053	0.2764412819069515	0.014369188357004969	1.0791707877470282
15.841584158415841	0.4615385	0.1754386	1.174	0.12254266491939356	0.03713622214657513	0.06409813936714653	0.0016422533525303248	0.27325544236092963	0.012475206228970663	1.0727656384862783
16.831683168316832	0.4615385	0.1754386	1.174	0.12183638493642912	0.03969145881804008	0.06781399143103163	0.0015317550604528438	0.27035636857208645	0.010847246124625114	1.0664945497509282
17.821782178217823	0.4615385	0.1754386	1.174	0.12096020100995687	0.04218811086513051	0.07145174366014252	0.0014226767765846068	0.26770387855331607	0.009444934571743405	1.060360145474727
18.81188118811881	0.4615385	0.1754386	1.174	0.11994591487586857	0.04462491800485311	0.07501155821976133	0.0013165691482334627	0.26526445775613666	0.008234628822811391	1.0543635237753857
19.801980198019802	0.4615385	0.1754386	1.174	0.11881995442283148	0.04700139999192786	0.07849400182080565	0.0012145399623296658	0.26301000379403316	0.0071881656605813265	1.0485045981872665
20.792079207920793	0.4615385	0.1754386	1.174	0.11760436324143281	0.049317676643614645	0.08189995425969748	0.001117344264359136	0.2609168382345106	0.006281871586234274	1.0427823690966878
21.78217821782178	0.4615385	0.1754386	1.174	0.11631758339404383	0.05157432475952466	0.08523053547840742	0.0010254592700714672	0.2589649218574773	0.005495773306288575	1.0371951397620678
