time	Auxin	X	PLSp	Ra_star	CK	ET	PLSm	Re_star	CTR1_star	RaT	ReT	CTR1T	IAA	ACC	CK_ex	Ra	Re	CTR1
0.0	0.1	0.1	0.1	1.0	0.1	0.1	0.1	0.3	0.3	1.0	0.3	0.3	0.0	0.0	0.0	0.0	0.0	0.0
0.9900990099009901	0.5810563593202034	0.10002356530849714	0.11156118117455889	0.48557236508527263	0.15995865060174333	0.10449822299713843	0.11645469882777515	0.18393948063231808	0.28203230929057566	1.0	0.3	0.3	0.0	0.0	0.0	0.5144276349147274	0.11606051936768191	0.017967690709424333
1.9801980198019802	0.6447204467862206	0.11377057558891349	0.10681177447125739	0.40659592071565454	0.1457789919095037	0.10764633562627855	0.09586847892026609	0.11531545956445106	0.26928629909863183	1.0	0.3	0.3	0.0	0.0	0.0	0.5934040792843455	0.18468454043554894	0.030713700901368157
2.9702970297029703	0.6450329584193597	0.1377790045670525	0.095283506541144	0.39546334354214707	0.13831234347377144	0.10856616834328116	0.08439656327884755	0.07553404826184126	0.257232387565919	1.0	0.3	0.3	0.0	0.0	0.0	0.6045366564578529	0.22446595173815873	0.042767612434081004
3.9603960396039604	0.6312850400648818	0.17089354058116585	0.08638140278952539	0.3903644141388138	0.13658945485507962	0.10867170247883712	0.07930924790428048	0.052374365091292646	0.24514556921720415	1.0	0.3	0.3	0.0	0.0	0.0	0.6096355858611862	0.24762563490870734	0.05485443078279584
4.9504950495049505	0.6124015677729324	0.21227090977528376	0.08092868629085373	0.38415644770236085	0.13796802767666982	0.10857320325443227	0.07673599080279798	0.03878732273809747	0.2331166137762371	1.0	0.3	0.3	0.0	0.0	0.0	0.6158435522976391	0.2612126772619025	0.06688338622376289
5.9405940594059405	0.5909517849578395	0.2609530328399082	0.07762052823576837	0.37659490853925026	0.14103666200178494	0.1084514873767919	0.07493967147669953	0.03077430436521117	0.22141325444539947	1.0	0.3	0.3	0.0	0.0	0.0	0.6234050914607497	0.2692256956347888	0.07858674555460052
6.930693069306931	0.5682057778213156	0.3158178402877426	0.0753335496089484	0.368060432462959	0.14513005775181526	0.10834490718333023	0.07329187280470992	0.02601094387077183	0.2102899700113003	1.0	0.3	0.3	0.0	0.0	0.0	0.631939567537041	0.27398905612922814	0.0897100299886997
7.920792079207921	0.5450624536728778	0.3756437936739249	0.07343714652369134	0.35890153771075595	0.14991506508807145	0.10825506413471024	0.0716024457765318	0.0231272440098849	0.19992400795216664	1.0	0.3	0.3	0.0	0.0	0.0	0.641098462289244	0.27687275599011507	0.10007599204783335
8.910891089108912	0.5222197084474459	0.43919980587048263	0.0716437589394871	0.3494125655538253	0.1551909567437476	0.10817762875685187	0.06983988313085165	0.0213173851942047	0.19040513617643123	1.0	0.3	0.3	0.0	0.0	0.0	0.6505874344461746	0.2786826148057953	0.10959486382356876
