time	_5mTHF	THF	DHF	_5_10_CH2THF	_5_10_CHTHF	_10fTHF	Ser	Gly	dUMP	GAR	AICAR	HCOOH	NADPH	Hcy
0.0	5.16	6.73	0.027	0.94	1.153	5.99	468.0	1850.0	20.0	10.0	2.1	900.0	50.0	1.0
0.9900990099009901	5.161845884159879	6.727746918283196	0.0272379868949766	0.9397530168872646	1.152686576774454	5.990729617000265	468.0	1850.0	20.0	10.0	2.1	900.0	50.0	1.0
1.9801980198019802	5.161845883980006	6.7277469183645655	0.027237986895494934	0.9397530169009238	1.1526865767871255	5.990729617072545	468.0	1850.0	20.0	10.0	2.1	900.0	50.0	1.0
2.9702970297029703	5.161845884291251	6.7277469182238505	0.027237986894604424	0.9397530168773036	1.152686576765213	5.990729616947548	468.0	1850.0	20.0	10.0	2.1	900.0	50.0	1.0
3.9603960396039604	5.161845884330012	6.7277469182063	0.027237986894493645	0.9397530168743574	1.1526865767624799	5.990729616931958	468.0	1850.0	20.0	10.0	2.1	900.0	50.0	1.0
4.9504950495049505	5.1618458842971044	6.727746918221129	0.027237986894587354	0.9397530168768469	1.152686576764789	5.990729616945132	468.0	1850.0	20.0	10.0	2.1	900.0	50.0	1.0
5.9405940594059405	5.161845884292726	6.727746918223086	0.02723798689459974	0.9397530168771755	1.152686576765094	5.990729616946871	468.0	1850.0	20.0	10.0	2.1	900.0	50.0	1.0
6.930693069306931	5.16184588429264	6.7277469182231	0.02723798689459986	0.939753016877178	1.1526865767650964	5.990729616946885	468.0	1850.0	20.0	10.0	2.1	900.0	50.0	1.0
7.920792079207921	5.161845884292934	6.727746918222966	0.02723798689459902	0.9397530168771555	1.1526865767650756	5.9907296169467665	468.0	1850.0	20.0	10.0	2.1	900.0	50.0	1.0
8.910891089108912	5.161845884292943	6.727746918222968	0.027237986894599022	0.9397530168771557	1.1526865767650758	5.990729616946767	468.0	1850.0	20.0	10.0	2.1	900.0	50.0	1.0
9.900990099009901	5.161845884292953	6.727746918222969	0.02723798689459903	0.9397530168771561	1.152686576765076	5.990729616946769	468.0	1850.0	20.0	10.0	2.1	900.0	50.0	1.0
10.89108910891089	5.161845884292963	6.727746918222971	0.027237986894599032	0.9397530168771563	1.1526865767650762	5.99072961694677	468.0	1850.0	20.0	10.0	2.1	900.0	50.0	1.0
11.881188118811881	5.161845884292973	6.727746918222973	0.027237986894599036	0.9397530168771566	1.1526865767650765	5.990729616946772	468.0	1850.0	20.0	10.0	2.1	900.0	50.0	1.0
12.871287128712872	5.161845884292982	6.727746918222975	0.02723798689459904	0.939753016877157	1.1526865767650767	5.990729616946773	468.0	1850.0	20.0	10.0	2.1	900.0	50.0	1.0
13.861386138613861	5.161845884292991	6.7277469182229765	0.027237986894599043	0.9397530168771572	1.152686576765077	5.990729616946774	468.0	1850.0	20.0	10.0	2.1	900.0	50.0	1.0
14.85148514851485	5.161845884293001	6.727746918222978	0.027237986894599046	0.9397530168771575	1.1526865767650771	5.990729616946775	468.0	1850.0	20.0	10.0	2.1	900.0	50.0	1.0
15.841584158415841	5.161845884293011	6.72774691822298	0.02723798689459905	0.9397530168771577	1.1526865767650774	5.990729616946776	468.0	1850.0	20.0	10.0	2.1	900.0	50.0	1.0
16.831683168316832	5.161845884293021	6.727746918222982	0.027237986894599053	0.9397530168771581	1.1526865767650776	5.990729616946778	468.0	1850.0	20.0	10.0	2.1	900.0	50.0	1.0
17.821782178217823	5.16184588429303	6.727746918222984	0.027237986894599057	0.9397530168771583	1.1526865767650778	5.990729616946779	468.0	1850.0	20.0	10.0	2.1	900.0	50.0	1.0
18.81188118811881	5.16184588429304	6.727746918222985	0.02723798689459906	0.9397530168771586	1.152686576765078	5.99072961694678	468.0	1850.0	20.0	10.0	2.1	900.0	50.0	1.0
19.801980198019802	5.16184588429305	6.727746918222987	0.027237986894599064	0.9397530168771588	1.1526865767650782	5.990729616946782	468.0	1850.0	20.0	10.0	2.1	900.0	50.0	1.0
20.792079207920793	5.16184588429306	6.727746918222989	0.027237986894599067	0.9397530168771592	1.1526865767650785	5.9907296169467825	468.0	1850.0	20.0	10.0	2.1	900.0	50.0	1.0
21.78217821782178	5.1618458842931325	6.727746918223053	0.027237986894599366	0.9397530168771696	1.1526865767650882	5.990729616946837	468.0	1850.0	20.0	10.0	2.1	900.0	50.0	1.0
22.77227722772277	5.161845884293261	6.727746918223173	0.027237986894599928	0.9397530168771893	1.1526865767651064	5.990729616946937	468.0	1850.0	20.0	10.0	2.1	900.0	50.0	1.0
23.762376237623762	5.161845884293391	6.727746918223293	0.02723798689460049	0.9397530168772089	1.1526865767651246	5.990729616947038	468.0	1850.0	20.0	10.0	2.1	900.0	50.0	1.0
24.752475247524753	5.161845884293521	6.727746918223413	0.02723798689460105	0.9397530168772285	1.1526865767651429	5.99072961694714	468.0	1850.0	20.0	10.0	2.1	900.0	50.0	1.0
25.742574257425744	5.16184588429365	6.7277469182235325	0.027237986894601614	0.9397530168772481	1.1526865767651608	5.99072961694724	468.0	1850.0	20.0	10.0	2.1	900.0	50.0	1.0
26.73267326732673	5.16184588429378	6.7277469182236525	0.027237986894602176	0.9397530168772678	1.152686576765179	5.990729616947341	468.0	1850.0	20.0	10.0	2.1	900.0	50.0	1.0
27.722772277227723	5.16184588429391	6.727746918223772	0.027237986894602738	0.9397530168772873	1.1526865767651973	5.9907296169474415	468.0	1850.0	20.0	10.0	2.1	900.0	50.0	1.0
28.712871287128714	5.161845884294039	6.727746918223892	0.0272379868946033	0.939753016877307	1.1526865767652155	5.990729616947543	468.0	1850.0	20.0	10.0	2.1	900.0	50.0	1.0
29.7029702970297	5.161845884294169	6.727746918224013	0.027237986894603862	0.9397530168773266	1.1526865767652337	5.990729616947643	468.0	1850.0	20.0	10.0	2.1	900.0	50.0	1.0
30.693069306930692	5.161845884294298	6.727746918224133	0.027237986894604424	0.9397530168773462	1.1526865767652519	5.990729616947744	468.0	1850.0	20.0	10.0	2.1	900.0	50.0	1.0
31.683168316831683	5.1618458842944275	6.727746918224253	0.027237986894604986	0.9397530168773658	1.15268657676527	5.990729616947845	468.0	1850.0	20.0	10.0	2.1	900.0	50.0	1.0
32.67326732673267	5.161845884294557	6.727746918224373	0.027237986894605548	0.9397530168773854	1.1526865767652883	5.990729616947946	468.0	1850.0	20.0	10.0	2.1	900.0	50.0	1.0
33.663366336633665	5.161845884294687	6.727746918224493	0.02723798689460611	0.9397530168774051	1.1526865767653065	5.990729616948046	468.0	1850.0	20.0	10.0	2.1	900.0	50.0	1.0
34.65346534653465	5.1618458842948165	6.727746918224613	0.027237986894606672	0.9397530168774246	1.1526865767653247	5.990729616948148	468.0	1850.0	20.0	10.0	2.1	900.0	50.0	1.0
35.64356435643565	5.161845884294946	6.7277469182247325	0.02723798689460723	0.9397530168774443	1.152686576765343	5.990729616948249	468.0	1850.0	20.0	10.0	2.1	900.0	50.0	1.0
36.633663366336634	5.161845884295076	6.727746918224852	0.027237986894607793	0.9397530168774639	1.1526865767653611	5.990729616948349	468.0	1850.0	20.0	10.0	2.1	900.0	50.0	1.0
37.62376237623762	5.161845884295205	6.727746918224972	0.027237986894608355	0.9397530168774836	1.1526865767653793	5.9907296169484505	468.0	1850.0	20.0	10.0	2.1	900.0	50.0	1.0
38.613861386138616	5.161845884295334	6.727746918225092	0.027237986894608917	0.9397530168775031	1.1526865767653975	5.990729616948551	468.0	1850.0	20.0	10.0	2.1	900.0	50.0	1.0
39.603960396039604	5.161845884295464	6.727746918225212	0.02723798689460948	0.9397530168775228	1.1526865767654155	5.990729616948652	468.0	1850.0	20.0	10.0	2.1	900.0	50.0	1.0
40.59405940594059	5.161845884295594	6.727746918225332	0.02723798689461004	0.9397530168775424	1.1526865767654337	5.9907296169487525	468.0	1850.0	20.0	10.0	2.1	900.0	50.0	1.0
41.584158415841586	5.161845884295723	6.727746918225452	0.027237986894610603	0.939753016877562	1.152686576765452	5.990729616948854	468.0	1850.0	20.0	10.0	2.1	900.0	50.0	1.0
42.57425742574257	5.161845884295853	6.727746918225572	0.027237986894611165	0.9397530168775816	1.1526865767654702	5.990729616948954	468.0	1850.0	20.0	10.0	2.1	900.0	50.0	1.0
43.56435643564356	5.161845884295983	6.727746918225692	0.027237986894611727	0.9397530168776013	1.1526865767654884	5.990729616949055	468.0	1850.0	20.0	10.0	2.1	900.0	50.0	1.0
44.554455445544555	5.161845884296112	6.727746918225812	0.02723798689461229	0.9397530168776209	1.1526865767655066	5.990729616949157	468.0	1850.0	20.0	10.0	2.1	900.0	50.0	1.0
45.54455445544554	5.161845884296241	6.7277469182259315	0.02723798689461285	0.9397530168776405	1.1526865767655248	5.990729616949257	468.0	1850.0	20.0	10.0	2.1	900.0	50.0	1.0
46.53465346534654	5.161845884296371	6.727746918226051	0.027237986894613413	0.9397530168776601	1.152686576765543	5.990729616949358	468.0	1850.0	20.0	10.0	2.1	900.0	50.0	1.0
47.524752475247524	5.1618458842965005	6.727746918226171	0.027237986894613975	0.9397530168776798	1.1526865767655612	5.990729616949459	468.0	1850.0	20.0	10.0	2.1	900.0	50.0	1.0
48.51485148514851	5.16184588429663	6.727746918226291	0.027237986894614537	0.9397530168776994	1.1526865767655794	5.99072961694956	468.0	1850.0	20.0	10.0	2.1	900.0	50.0	1.0
49.504950495049506	5.16184588429676	6.727746918226411	0.0272379868946151	0.939753016877719	1.1526865767655976	5.99072961694966	468.0	1850.0	20.0	10.0	2.1	900.0	50.0	1.0
50.495049504950494	5.1618458842968895	6.727746918226531	0.02723798689461566	0.9397530168777386	1.1526865767656158	5.9907296169497615	468.0	1850.0	20.0	10.0	2.1	900.0	50.0	1.0
51.48514851485149	5.161845884297019	6.727746918226651	0.02723798689461622	0.9397530168777583	1.152686576765634	5.990729616949862	468.0	1850.0	20.0	10.0	2.1	900.0	50.0	1.0
52.475247524752476	5.161845884297149	6.727746918226771	0.027237986894616782	0.9397530168777778	1.1526865767656522	5.990729616949963	468.0	1850.0	20.0	10.0	2.1	900.0	50.0	1.0
53.46534653465346	5.161845884297278	6.727746918226891	0.027237986894617344	0.9397530168777974	1.1526865767656702	5.990729616950064	468.0	1850.0	20.0	10.0	2.1	900.0	50.0	1.0
54.45544554455446	5.161845884297407	6.727746918227011	0.027237986894617906	0.9397530168778171	1.1526865767656884	5.990729616950165	468.0	1850.0	20.0	10.0	2.1	900.0	50.0	1.0
55.445544554455445	5.161845884297537	6.727746918227131	0.02723798689461847	0.9397530168778367	1.1526865767657066	5.990729616950266	468.0	1850.0	20.0	10.0	2.1	900.0	50.0	1.0
56.43564356435643	5.161845884297667	6.7277469182272505	0.02723798689461903	0.9397530168778563	1.1526865767657248	5.990729616950366	468.0	1850.0	20.0	10.0	2.1	900.0	50.0	1.0
57.42574257425743	5.161845884297796	6.72774691822737	0.027237986894619592	0.9397530168778759	1.152686576765743	5.990729616950468	468.0	1850.0	20.0	10.0	2.1	900.0	50.0	1.0
58.415841584158414	5.161845884297926	6.72774691822749	0.027237986894620154	0.9397530168778956	1.1526865767657613	5.990729616950568	468.0	1850.0	20.0	10.0	2.1	900.0	50.0	1.0
59.4059405940594	5.161845884298056	6.72774691822761	0.027237986894620717	0.9397530168779151	1.1526865767657795	5.990729616950669	468.0	1850.0	20.0	10.0	2.1	900.0	50.0	1.0
60.396039603960396	5.161845884298185	6.72774691822773	0.02723798689462128	0.9397530168779348	1.1526865767657977	5.9907296169507696	468.0	1850.0	20.0	10.0	2.1	900.0	50.0	1.0
61.386138613861384	5.161845884298314	6.72774691822785	0.02723798689462184	0.9397530168779544	1.1526865767658159	5.990729616950871	468.0	1850.0	20.0	10.0	2.1	900.0	50.0	1.0
