time	M	N	A7	A8	A9	A10	A11	A12	A13	A14	A15	A16	A17	A18	A19	A20	A21	A22	A23	A24	A25	A26	A27	A28	A29	A30	A31	A32	A33	A34	A35	A36	A37	A38	A39	A40	A41	A42	A43	A44	A45	A46	A47	A48	A49	A50	A51	A52	A53	A54	soluble_obs	insoluble_obs
9.900990099009901	1.0517863505995695	1.2878368469162693	1.1756720847933704	0.9474760306339169	0.6631939723976306	0.403274815823542	0.21467630477857266	0.10105274751392693	0.042490548140316484	0.015850232660314885	0.005646057522737195	0.0018460721374008121	0.0005573938209503743	0.00015624558160659067	4.085529752466239e-05	1.000741269408514e-05	2.305000718222792e-06	5.009228746143226e-07	1.0302680893570769e-07	2.0109987474529114e-08	3.734633042261659e-09	6.61385584515648e-10	1.1192926147669491e-10	1.813641965177232e-11	2.81870312100741e-12	4.208711627969175e-13	6.046595617245682e-14	8.370427501307916e-15	1.1179703691690735e-15	1.4424207975108288e-16	1.7998301918066327e-17	2.174286527135114e-18	2.5455832558085687e-19	2.891059481340729e-20	3.1879856812478945e-21	3.4161287922068766e-22	3.560080708680878e-23	3.610972967710335e-24	3.567317349583722e-25	3.434877552323693e-26	3.2256510579696844e-27	2.9561841905726e-28	2.645529788139693e-29	2.3131752444827443e-30	1.977225217246091e-31	1.6530369246666074e-32	1.3524013281412289e-33	1.083264169209342e-34	8.499041183122825e-36	7.066175798714908e-37	38.93816688633615	0.12755492313433967
10.89108910891089	1.0501278920832873	1.2890697680389662	1.209585126021075	1.0215400995933246	0.76050752140015	0.4968276982265477	0.2860172276429235	0.14623325888615182	0.06698099724850144	0.02723233552205267	0.010590170240716268	0.003784858058043044	0.0012502959891190013	0.00038372747693930396	0.00010991976648145754	2.950934664469027e-05	7.452118357229222e-06	1.7761601341020483e-06	4.0074976727418344e-07	8.582979164132078e-08	1.7492612896898692e-08	3.4002258384300054e-09	6.316832989333271e-10	1.1237216218818613e-10	1.9175655692264422e-11	3.1439863580208826e-12	4.960270238610547e-13	7.541078016767057e-14	1.1061972970796715e-14	1.5675919712364294e-15	2.1484789141025205e-16	2.850968485087048e-17	3.666525230514428e-18	4.574357296919069e-19	5.54124748684826e-20	6.523109104958627e-21	7.468258634511595e-22	8.322074897398162e-23	9.032433707373118e-24	9.555134659114055e-25	9.858514304094049e-26	9.926573190418205e-27	9.76020188618495e-28	9.376414569275801e-29	8.805818327516803e-30	8.088798962725052e-31	7.271047782887798e-32	6.399074696647381e-33	5.5162643236692605e-34	5.07983389992074e-35	43.389802126323275	0.25045846519519777
11.881188118811881	1.0484863799153699	1.2869070350183887	1.233102423772061	1.081778970353605	0.8485114199449436	0.5899463050655395	0.3639216954043974	0.20028666820416777	0.0990589992703604	0.04351706531263077	0.018317371455133572	0.007095064245409274	0.0025426831341436133	0.0008472363369878182	0.0002636446262887017	7.692562699136143e-05	2.1121603094001893e-05	5.475224974561524e-06	1.3439381021779134e-06	3.132023142853222e-07	6.947081308488904e-08	1.4698874124418199e-08	2.972776557723022e-09	5.757818512010374e-10	1.0698645530653213e-10	1.9101866132345972e-11	3.2820816195504697e-12	5.434435996097638e-13	8.682705924117444e-14	1.3402265778550384e-14	2.0008631834245353e-15	2.8922490698941767e-16	4.051991480722701e-17	5.507138888825124e-18	7.267670460246579e-19	9.320558600777636e-20	1.1625523731159955e-20	1.4113522210026533e-21	1.668869908182974e-22	1.9234032830266104e-23	2.1620288060855867e-24	2.37172967275875e-25	2.5406136585752534e-26	2.6590567039409336e-27	2.7206164759144314e-28	2.7225957579395265e-29	2.6661909850457874e-30	2.5562251713666154e-31	2.400524461640534e-32	2.4276345414863293e-33	47.895527722208755	0.4539098827115085
12.871287128712872	1.0468610108608722	1.2824214194289112	1.248523234722787	1.1296295857641196	0.9261012869673523	0.6797824600878485	0.4458149948881942	0.26209448599294055	0.13892481883185742	0.06546219429560157	0.029609307533672236	0.012340818155414992	0.004763753065551052	0.0017111035378132395	0.0005743499448170139	0.00018085513253282928	5.361217710114529e-05	1.5009218964102312e-05	3.979907343330388e-06	1.0022007164104963e-06	2.4024318177694736e-07	5.494421803001989e-08	1.2012943419079465e-08	2.515624821787577e-09	5.0543095107243e-10	9.758709259720978e-11	1.813354934874306e-11	3.247384416559169e-12	5.611839062723955e-13	9.369598808002434e-14	1.5131138684991484e-14	2.366015031487478e-15	3.5858462672743726e-16	5.272323642400137e-17	7.527204076849234e-18	1.0443606748651884e-18	1.4092794641827627e-19	1.8509739455368127e-20	2.3679382681863484e-21	2.9525852020869374e-22	3.5906866112094465e-23	4.261509859276906e-24	4.938740425055031e-25	5.592166250235808e-26	6.189976965378682e-27	6.7014247496068615e-28	7.099524686435391e-29	7.363455428582224e-30	7.4803596171646095e-31	8.249711957665699e-32	52.42241718082945	0.7694856178010165
13.861386138613861	1.0452510026267996	1.276359122205665	1.2577169280179665	1.166711360534333	0.9929695837286463	0.764151037455196	0.529154689039086	0.33010765232340217	0.18631226512222002	0.09357321229591287	0.04519753581693112	0.02014526103553003	0.008325095541984906	0.00320397584693814	0.0011530454795866114	0.00038947863363113846	0.0001239029163178225	3.723834228370651e-05	1.0603329408559786e-05	2.8678965268845874e-06	7.385594326649845e-07	1.814909509353476e-07	4.2642562249993264e-08	9.597410421587976e-09	2.0726714826817746e-09	4.301910706609956e-10	8.593832628396638e-11	1.6546381263946634e-11	3.0744404598095307e-12	5.51945671767806e-13	9.584761523728536e-14	1.6116799365421002e-14	2.626754014913571e-15	4.153449168351178e-16	6.377203830082207e-17	9.515809002780803e-18	1.3810138805252565e-18	1.9507986434903153e-19	2.684093968388123e-20	3.599544180969895e-21	4.708054020144106e-22	6.00960722170509e-23	7.490588366486671e-24	9.122085896498302e-25	1.085959011095074e-25	1.2644352730468012e-26	1.4406461370789165e-27	1.606943593662804e-28	1.7555917245310157e-29	2.0991779219991183e-30	56.93342957041341	1.2329414300900676
14.85148514851485	1.0436556199816973	1.2692389782011213	1.2621726798146546	1.1946502158787242	1.0493885361169364	0.8415316169401422	0.6116205313462721	0.4025183352676763	0.24052878412921322	0.12804998997786188	0.0656915153219165	0.031144435775016528	0.013705699274292112	0.0056219239529783195	0.0021578601351387255	0.0007778180865248097	0.0002641702672397742	8.479222770359441e-05	2.5792846189844526e-05	7.454497506810252e-06	2.0517656140808717e-06	5.389648943199401e-07	1.3538689917912865e-07	3.2581474653509164e-08	7.524511708071287e-09	1.6702516267446002e-09	3.56875018737605e-10	7.349748958062521e-11	1.460842148551617e-11	2.8055971625887774e-12	5.212224259983468e-13	9.376736685476293e-14	1.635081510140292e-14	2.766239416038237e-15	4.544476283662331e-16	7.255743929996422e-17	1.1267441233674398e-17	1.70308965322153e-18	2.5074131695450195e-19	3.598178783159642e-20	5.036006775780862e-21	6.878629450131507e-22	9.174508413279891e-23	1.1955588609199946e-23	1.5229929445887534e-24	1.8975152974031072e-25	2.3133730459899328e-26	2.7611053843813926e-27	3.2276995354989436e-28	4.163482267464729e-29	61.388932890765595	1.8826862306561878
15.841584158415841	1.0420741965911968	1.2614214999334215	1.2630585204678157	1.2149727487952322	1.0960183565127297	0.9110086778766407	0.691236671025295	0.4774252525978804	0.30053398526796493	0.16876853065953862	0.09151858140325402	0.04593520764108997	0.021426277791961424	0.009324133137497009	0.003799585576391648	0.0014548820561307025	0.0005251332527447806	0.0001792006220774446	5.797143051133583e-05	1.7822774798420866e-05	5.219392434831897e-06	1.459038211868081e-06	3.9008917587956446e-07	9.993016637381627e-08	2.4569281539035105e-08	5.806672646659161e-09	1.3210838125806531e-09	2.8972652217331583e-10	6.132665006044615e-11	1.254372803495059e-11	2.4820004881488085e-12	4.755841014712677e-13	8.833419085957816e-14	1.591870896732813e-14	2.7857584261172925e-15	4.737990696347854e-16	7.837899383162877e-17	1.2620657740984296e-17	1.9794613974744218e-18	3.0261172983237906e-19	4.512063269099862e-20	6.565675449797731e-21	9.329331610306475e-22	1.2951778576259955e-22	1.757706930752119e-23	2.333040762825363e-24	3.0301803687085112e-25	3.852900871890472e-26	4.798165887809415e-27	6.647998974462067e-28	65.74845446737916	2.758026920558103
16.831683168316832	1.040506150915841	1.253156961575459	1.261279455409655	1.2290501176857835	1.1337505616740093	0.9721783971021319	0.7664331278111417	0.5529752985826814	0.3650400374980114	0.21529544554860733	0.1228826857912789	0.06502400644977009	0.03201556513156372	0.014720619902673347	0.006342834111651617	0.0025695868268376188	0.0009817512378617426	0.0003547619585505121	0.00012156714200502763	3.9600223956009235e-05	1.2290206375610153e-05	3.6417033260205924e-06	1.0322148237922123e-06	2.803695085137666e-07	7.309809815104423e-08	1.8321669567789012e-08	4.421107105550056e-09	1.0284563962263405e-09	2.3092644617831212e-10	5.01076575220864e-11	1.0518540772795446e-11	2.138343676925437e-12	4.213990303840416e-13	8.057547597700428e-14	1.4961761356362384e-14	2.700162223120316e-15	4.739824682276524e-16	8.098798984078788e-17	1.3479365324439891e-17	2.1867463862699138e-18	3.4600579940220177e-19	5.3430262171296e-20	8.05677444478338e-21	1.1869841524717043e-21	1.7094951287979535e-22	2.40796247712015e-23	3.318952264194571e-24	4.478408743658958e-25	5.918502617855676e-26	8.774612713535596e-27	69.97246878987924	3.8973742377735463
17.821782178217823	1.038950995522314	1.2446189032108932	1.2575297877916387	1.2380753539680125	1.1635877720162449	1.0250430008805251	0.8360585920352614	0.6274724965605946	0.432618652035401	0.2669288033786363	0.15974510046871473	0.08878253252438763	0.04597240665076978	0.022252622126609646	0.010101812779702768	0.004314307935147961	0.0017385961520749503	0.0006629188527525077	0.00023977871529560276	8.246761250714375e-05	2.7029434660605033e-05	8.45978463858796e-06	2.5332266532084452e-06	7.27019126981439e-07	2.0030213372478669e-07	5.3058531171966275e-08	1.353231728937618e-08	3.327462902475827e-09	7.89801885908389e-10	1.8117280897514826e-10	4.020804097863881e-11	8.642208220948133e-12	1.800733343416746e-12	3.640693365521945e-13	7.148321203397097e-14	1.3641569387711908e-14	2.532219582016301e-15	4.575455530584448e-16	8.053163368779982e-17	1.381612716237581e-17	2.3118969684745597e-18	3.7755035308620988e-19	6.020818458708056e-20	9.38100373979465e-21	1.4288436344787586e-21	2.1285335393686e-22	3.1027470444086124e-23	4.427753882823939e-24	6.188493564436785e-25	9.784503259966537e-26	74.02405591290083	5.336577011832829
18.81188118811881	1.037408339993257	1.2359274834308132	1.2523378255575925	1.2430618711390007	1.1865567798564394	1.0699068336098263	0.8993580410403873	0.6994519063244217	0.5018024580461143	0.32275697743363974	0.20182693662178974	0.11741504740823852	0.06372791835273771	0.03236737535930561	0.015430411366918454	0.00692508256218736	0.0029341051325905997	0.0011767521633026707	0.0004478517119632451	0.0001621180221027488	5.593888716471455e-05	1.8435436633796965e-05	5.81380454257683e-06	1.7574729272797575e-06	5.100820934205286e-07	1.423538762998254e-07	3.8254938975778336e-08	9.912114552026467e-09	2.4793683707147753e-09	5.993961740109125e-10	1.4020287142004157e-10	3.176244396360339e-11	6.975951364178987e-12	1.486690141063701e-12	3.077076298426922e-13	6.19027835381854e-14	1.2113539635777141e-14	2.307484046539126e-15	4.2816883768634036e-16	7.744392705182136e-17	1.3662470500134793e-17	2.352347874266036e-18	3.9550622736359253e-19	6.49714468862603e-20	1.0433663100122083e-20	1.638755215182908e-21	2.5186235031359927e-22	3.7895241553503846e-23	5.5843259273945486e-24	9.38767137403238e-25	77.87030330940728	7.107512470983439
19.801980198019802	1.035877888219312	1.2271657568777221	1.2461027956479336	1.244854421712548	1.2036496014084457	1.1072826629922488	0.9559278206311108	0.7677207379515557	0.5711723663892811	0.38172676781683124	0.24863070688363198	0.15093991215611607	0.08561174361243207	0.04548973683212635	0.022707056386631782	0.010677823452591002	0.00474292103982903	0.001995080827770145	0.0007966597656133153	0.00030266602581285293	0.00010963492519931624	3.7938749622192006e-05	1.2564996063925785e-05	3.989601041785005e-06	1.2164018116298613e-06	3.5665802505239227e-07	1.0070686610629723e-07	2.7419812596841215e-08	7.207737851103663e-09	1.8313058827614629e-09	4.502137006933256e-10	1.0720463176445731e-10	2.4749210242092932e-11	5.544403410961618e-12	1.2063277356709656e-12	2.5511993218886104e-13	5.248380964559044e-14	1.0510528767539725e-14	2.0504193896484686e-15	3.8991131728987863e-16	7.23213470951207e-17	1.3091957357613006e-17	2.31434534928094e-18	3.997370011085652e-19	6.74947413812388e-20	1.1146335075379814e-20	1.801229100924452e-21	2.8495755581185663e-22	4.4152719222722745e-23	7.87061775565909e-24	81.48337081017723	9.237013461821904
20.792079207920793	1.0343594312143454	1.2183910168345424	1.23912459540623	1.2441465087778196	1.215786703325821	1.1378124751119996	1.0056588037650736	0.8313716749000414	0.6394262133176197	0.4427129528225836	0.2994764738856274	0.18918604385888244	0.11182565301748018	0.061993462268234434	0.032315463212989746	0.015880360093430978	0.00737565437498795	0.003245590607563298	0.0013562805248359842	0.0005394110580987918	0.00020459645449735222	7.415161424433185e-05	2.572582019196768e-05	8.558046653544221e-06	2.7341345366784214e-06	8.40124748884463e-07	2.486247994909655e-07	7.095490951646324e-08	1.955166844903256e-08	5.20766247565985e-09	1.3422224427395778e-09	3.350942287786739e-10	8.111170095486172e-11	1.9053055384557337e-11	4.346899907179344e-12	9.640028936485452e-13	2.0796604721014998e-13	4.367539993971307e-14	8.935340065943949e-15	1.7819681810286927e-15	3.4663700580280643e-16	6.581046072174219e-17	1.2201329588834084e-17	2.21028286760334e-18	3.914200237553112e-19	6.779678892343804e-20	1.1490886701134429e-20	1.9066688733932766e-21	3.0985989941401977e-22	5.842878385715311e-23	84.8411839042017	11.746167720379106
21.78217821782178	1.032852836745959	1.2096426933732851	1.2316273429173263	1.2415003292527904	1.2237969341165265	1.162204044338472	1.0486757731814251	0.8897746374248742	0.7054271076480405	0.5045830240525789	0.3535473756015484	0.23180323739272346	0.14242662464078762	0.0821748765296469	0.04462292142506225	0.02286061567421472	0.011075633984997762	0.005086427940904256	0.0022191767928037664	0.0009217802708229367	0.00036524901042356284	0.00013832293262171105	5.0154448452579895e-05	1.7440269166651986e-05	5.825031175448212e-06	1.8714368514227482e-06	5.79128734971935e-07	1.7284340778040494e-07	4.981147779863307e-08	1.3876982387889848e-08	3.741201799697854e-09	9.77041009214372e-10	2.474062718673881e-10	6.079852458760437e-11	1.4511995548759903e-11	3.3671390161197985e-12	7.600198785152023e-13	1.6700614174570508e-13	3.5750465715811474e-14	7.460304951964924e-15	1.5185446501185892e-15	3.0168429413511417e-16	5.852998293553017e-17	1.1095329306419495e-17	2.056191050568879e-18	3.7270398259484553e-19	6.610720417694119e-20	1.1479321544824844e-20	1.9523465687495945e-21	3.8859450495013992e-22	87.92775977211754	14.649985136473365
22.77227722772277	1.0313580370809936	1.2009478468160826	1.223777760656934	1.2373668174618426	1.2284094414564595	1.1811826705314996	1.0852787599036666	0.9425533455800436	0.7682322646322193	0.566252754574501	0.40993935134040355	0.27828402168965555	0.1773203240778627	0.10623127174894328	0.05995801434873838	0.03195168212484816	0.016112520801064855	0.007705788972014711	0.0035025566635875994	0.0015162046416850375	0.0006262961522783906	0.00024731384751968457	9.352216662573322e-05	3.3922160451788234e-05	1.1820002923342187e-05	3.962220063489489e-06	1.2794710391044043e-06	3.9851245218073374e-07	1.198640495379577e-07	3.485438370776979e-08	9.80855650722602e-09	2.6740156976477292e-09	7.068739276054629e-10	1.8135309259001586e-10	4.5193738849780945e-11	1.0948337275462942e-11	2.580258922115658e-12	5.920193064665403e-13	1.3233139766882482e-13	2.883547887768833e-14	6.129121551506928e-15	1.271549605406884e-15	2.576191012965653e-16	5.0999671280048224e-17	9.870201821183984e-18	1.8683977436346898e-18	3.461016700156819e-19	6.276639381742954e-20	1.1148847849200928e-20	2.3376853220428413e-21	90.73320017085662	17.95739910297013
