time	V_Tumor_Volume	C_Cytotoxic_T_Lymphocytes_Coverage
0.0	1.0	0.1
0.9900990099009901	1.445086517897433	0.08248249838419625
1.9801980198019802	2.030108308964872	0.06813191012798274
2.9702970297029703	2.7794671238510755	0.05637226741099084
3.9603960396039604	3.7181433355640876	0.04673138573537321
4.9504950495049505	4.871453070862457	0.038822557933386646
5.9405940594059405	6.264870118162812	0.03232939465410618
6.930693069306931	7.923901969570267	0.026993275172324426
7.920792079207921	9.874008739638358	0.022602969801973613
8.910891089108912	12.140554514384773	0.018986070733301524
9.900990099009901	14.74878218053453	0.016001928633233815
10.89108910891089	17.723804502495028	0.013535842025533557
11.881188118811881	21.090605826525525	0.011494285958009836
12.871287128712872	24.874050250975092	0.009801001896475956
13.861386138613861	29.098893270525718	0.00839379909974788
14.85148514851485	33.78979483397086	0.0072219422605812504
15.841584158415841	38.97133245963124	0.006244021152967597
16.831683168316832	44.66801356748528	0.00542621553125018
17.821782178217823	50.90428655133444	0.004740883595220427
18.81188118811881	57.70455036346124	0.0041654144996420605
19.801980198019802	65.09316254764292	0.0036812963390268332
20.792079207920793	73.0944457423576	0.0032733600713681045
21.78217821782178	81.73269274813582	0.002929165593266122
22.77227722772277	91.03217026014488	0.0026385041877139415
23.762376237623762	101.01712137293285	0.0023929952807632705
24.752475247524753	111.71176695059405	0.0021857599148684724
25.742574257425744	123.14030593096705	0.0020111566949226694
26.73267326732673	135.3269146022046	0.0018645686864253767
27.722772277227723	148.2957448532236	0.0017422320312249452
28.712871287128714	162.07092135655145	0.0016410989081785175
29.7029702970297	176.67653759214423	0.0015587290164174625
30.693069306930692	192.13665056117665	0.001493205060021918
31.683168316831683	208.47527396442788	0.001443068839400887
32.67326732673267	225.7163695272096	0.0014072755312262498
33.663366336633665	243.88383609261558	0.0013851643249807833
34.65346534653465	263.00149577626524	0.0013764456863111208
35.64356435643565	283.09307656292754	0.0013812042641190442
36.633663366336634	304.18219020366917	0.0013999196313147367
37.62376237623762	326.2923040423426	0.0014335071019259795
38.613861386138616	349.44670489552044	0.0014833826379844427
39.603960396039604	373.6684524410785	0.0015515578399137523
40.59405940594059	398.9803185809509	0.001640774302981354
41.584158415841586	425.4047080534063	0.0017546893226146427
42.57425742574257	452.9635537081909	0.0018981311814967694
43.56435643564356	481.67817711180174	0.0020774493690171375
44.554455445544555	511.5691012715628	0.002300997957875079
45.54455445544554	542.6557980799912	0.002579801037333878
46.53465346534654	574.9563430534181	0.002928480225528781
47.524752475247524	608.4869404310135	0.0033665527513297207
48.51485148514851	643.2612638190702	0.003920263214947485
49.504950495049506	679.2895311393377	0.004625192868577004
50.495049504950494	716.5771974587003	0.005530000992676178
51.48514851485149	755.1230873867798	0.006701845016192078
52.475247524752476	794.9167032492517	0.00823429743721377
53.46534653465346	835.9343073584114	0.01025901539973449
54.45544554455446	878.1331674880777	0.012963089382862971
55.445544554455445	921.4430271512495	0.016615052264411498
56.43564356435643	965.7533521786384	0.021604178813423615
57.42574257425743	1010.8941129454926	0.028500271471378198
58.415841584158414	1056.6066320977902	0.03814510408845884
59.4059405940594	1102.4991602983105	0.05179269051609716
60.396039603960396	1147.9790656368268	0.0713243066302067
61.386138613861384	1192.1496593583136	0.09957591567400215
62.37623762376238	1233.6549297681968	0.1408286513150729
63.366336633663366	1270.4514569947207	0.2015193749671224
64.35643564356435	1299.4890278072164	0.2912040281910714
65.34653465346534	1316.3045881198943	0.4236907858209878
66.33663366336634	1314.6105328281942	0.6179241155183955
67.32673267326733	1286.1429217364084	0.8974415948438119
68.31683168316832	1232.0369334886282	1.2868903321466305
69.3069306930693	1177.824763569109	1.8154449840932732
70.29702970297029	1125.2266838571402	2.520082402957153
71.2871287128713	1074.2183007616316	3.4430428373852084
72.27722772277228	1024.7752206915563	4.630971258474736
73.26732673267327	976.8730500558878	6.1335182306422835
74.25742574257426	930.4873952635965	8.001309906464302
75.24752475247524	885.5938627236576	10.283295571840503
76.23762376237623	842.1680588450444	13.023546993830216
77.22772277227723	800.1855900367302	16.25765562080565
78.21782178217822	759.6220627076876	20.008944226011753
79.20792079207921	720.4530832668903	24.284769354279852
80.1980198019802	682.6542581233105	29.07323027273436
81.18811881188118	646.201193685921	34.34061183965546
82.17821782178218	611.0694963636952	40.02986677216833
83.16831683168317	577.2347725656057	46.0603863655437
84.15841584158416	544.6726287006253	52.32922032264277
85.14851485148515	513.3586711777277	58.7137942350521
86.13861386138613	483.26850640588526	65.07604703886807
87.12871287128712	454.37774079407126	71.26778447597977
88.11881188118812	426.6619807512587	77.1369329969861
89.10891089108911	400.096832686421	82.53429229522999
90.0990099009901	374.65790300853115	87.32033472898176
91.08910891089108	350.32079812656167	91.37159109027941
92.07920792079207	327.0611244494855	94.58619582651991
93.06930693069307	304.85448838627514	96.88823543911484
94.05940594059406	283.67649634590384	98.23064366594454
95.04950495049505	263.5027547373454	98.59650690810454
96.03960396039604	244.30886996957236	97.99876528970997
97.02970297029702	226.07044845155758	96.47841383445643
98.01980198019803	208.76309659227428	94.10140796877674
99.00990099009901	192.3624208006951	90.95455305794646
100.0	176.84402748579362	87.14070368628283
