time	AR_A1	AR_A2	AR_Central	AR_Dose	F1	F2
0.0	0.0	0.0	0.01	485.0	0.0	0.0
0.9900990099009901	4.291822303339207	0.0	0.05069893989249325	480.649824773087	0.1	0.0
1.9801980198019802	42.292616799621264	0.0	0.6267356564411116	435.3407635750926	0.1	0.0
2.9702970297029703	66.84188148768565	0.0	1.0037227455498445	394.302818106028	0.1	0.0
3.9603960396039604	81.74384486134305	0.0	1.2335005811656745	357.1333662613738	0.1	0.0
4.9504950495049505	85.99889545913464	3.167215137880319	1.5492788067646823	323.4677396164832	0.052	0.048
5.9405940594059405	77.5833908928978	7.268348851289885	1.8347713771179708	292.9756456751628	0.052	0.048
6.930693069306931	70.04051625282783	7.3235308617769475	1.733050171913749	265.3579273795508	0.052	0.048
7.920792079207921	63.26762545104952	6.757747259888997	1.580915770253071	240.34362808860874	0.052	0.048
8.910891089108912	57.17698735300362	6.14168263808997	1.4335418090559415	217.6873332303829	0.052	0.048
9.900990099009901	51.693033520666305	5.566256647727846	1.2988314246852735	197.16676254669048	0.052	0.048
10.89108910891089	46.75021136516766	5.042140022758548	1.1768977406311218	178.5805893079179	0.052	0.048
11.881188118811881	42.29129673371945	4.566936223141751	1.06668305901928	161.74646510223832	0.052	0.048
12.871287128712872	38.266056563410004	4.136445034607985	0.9670529752968209	146.49923082067568	0.052	0.048
13.861386138613861	34.63017952036146	3.7465206608159063	0.8769643119326564	132.6892962870499	0.052	0.048
14.85148514851485	31.344412885469474	3.3933506477194206	0.7954799689840704	120.18117262869197	0.052	0.048
15.841584158415841	28.373859162570007	3.073472254688247	0.7217602016687474	108.85214300304074	0.052	0.048
16.831683168316832	25.687397202487205	2.783747534580138	0.6550516755101968	98.59105862582044	0.052	0.048
17.821782178217823	23.257201151680096	2.5213340689266865	0.5946775498930597	89.29724829292775	0.052	0.048
18.81188118811881	21.058336888312393	2.2836573372714843	0.5400288746363553	80.87953069813858	0.052	0.048
19.801980198019802	19.06842038141852	2.068385501799332	0.49055714251733695	73.25531985591641	0.052	0.048
20.792079207920793	17.26732599912748	1.8734065370141764	0.44576781089611456	66.34981485267362	0.052	0.048
21.78217821782178	15.636935497664645	1.6968075099439655	0.40521463427397225	60.09526597719697	0.052	0.048
22.77227722772277	14.16092047162011	1.5368558128557916	0.3684946802612946	54.43031003864517	0.052	0.048
23.762376237623762	12.82455257578978	1.3919821639224093	0.33524392588471913	49.29936830558576	0.052	0.048
24.752475247524753	11.614537069584628	1.2607652119850465	0.3051333518934476	44.6521012578038	0.052	0.048
25.742574257425744	10.518866051557524	1.1419175912961863	0.27786546602548284	40.44291469173996	0.052	0.048
26.73267326732673	9.526688521604745	1.0342732912643622	0.25317119962449575	36.630512398946166	0.052	0.048
27.722772277227723	8.628194909681588	0.9367762167569679	0.23080713056970875	33.17749101014261	0.052	0.048
28.712871287128714	7.814514137929761	0.8484698267792605	0.2105529930916963	30.049973031765475	0.052	0.048
29.7029702970297	7.077621611188445	0.7684877498780514	0.19220944098069812	27.21727447484765	0.052	0.048
30.693069306930692	6.410256790945164	0.6960452841963913	0.17559603550755848	24.65160381528886	0.052	0.048
31.683168316831683	5.8058492154653365	0.6304316987862411	0.16054943331303412	22.327789332012706	0.052	0.048
