time	IIa	VIII	VIIIa	APC_PS	IX	IXa	XIa	XI	XIIa	VII	VIIa	X	Xa	IXa_VIIIa	V	Va	II	F	Fg	P	XF	XIII	Pg	APC	IIa_Tmod	PC	Tmod	TF	VIIa_TF	VII_TF	Xa_TFPI	TFPI	PS	VKH2	Va_Xa	CA	XII	K	ATIII_Heparin	Xa_ATIII_Heparin	VK	VKO	Pk	FDP	D	TAT	VIIa_TF_Xa_TFPI	XIIIa	IIa_ATIII_Heparin	IXa_ATIII_Heparin	VK_p	DP	C_warf	A_warf
0.0	0.0	0.7	0.0	0.0	89.6	0.0	0.0	30.6	0.0	10.0	0.0	174.3	0.0	0.0	26.7	0.0	1394.4	0.0	8945.5	0.0	0.0	70.3	2154.3	0.0	0.0	60.0	50.0	0.0	0.0	0.0	0.0	2.5	300.0	0.1	0.0	0.0	375.0	0.0	0.0	0.0	1.0	0.1	450.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	115.47540983606557	0.0	0.0	0.0
0.9900990099009901	-8.007846863145192e-28	0.7	-9.25087459348229e-19	-6.3398887116504784e-27	89.6	-3.738624854191728e-28	-8.087907500399146e-28	30.6	0.0	10.0	-1.519401729049371e-28	174.3	-4.7748634519149716e-27	-2.2889069134505578e-29	26.7	-3.528547880076098e-24	1394.4	2.2494098916146386e-19	8945.5	1.2665898426021085e-20	1.4659804809890944e-44	70.3	2154.3	-1.7558117364544868e-27	-2.641343208918304e-27	60.0	50.0	0.0	0.0	0.0	-8.587001119281828e-28	2.5	300.0	0.1	-6.764310632377234e-31	0.0	375.0	0.0	0.0	0.0	1.0	0.1	450.0	79.230575923775	1.2621399910840779e-46	3.965285313641237e-26	0.0	2.368840338928995e-25	0.0	0.0	115.47540983606557	79.230575923775	0.0	0.0
1.9801980198019802	6.982525617232375e-28	0.7	2.556810901722292e-18	4.6267460973902415e-25	89.54218159477826	7.147320254646602e-27	2.2353832508335047e-27	30.6	0.0	9.973945794587605	5.230103747438235e-28	174.2299789144407	3.671294749040963e-27	-1.4567717865927271e-29	26.7	9.752407319812837e-24	1394.0881165867484	3.420690064607037e-19	8945.5	1.715793770573851e-20	4.13448466429889e-44	70.3	2154.3	2.6652176936081634e-26	3.805581973094534e-26	59.93362452226132	50.0	0.0	0.0	0.0	2.2968902103363027e-27	2.5	299.88947985982855	0.09423143615178747	-2.205005105118946e-32	0.0	375.0	0.0	0.0	0.0	1.0002891686867208	0.10545661617530264	450.0	81.7074956927004	1.3710629035665664e-45	5.691461219565615e-26	0.0	2.8219129973876705e-25	0.0	0.0	115.475414902408	81.7074956927004	0.2470816980809581	1.5009471495342666
2.9702970297029703	1.4911086159888774e-28	0.7	1.0737286928066836e-20	-4.600639600603499e-25	89.29134151878809	-1.0230567638460082e-27	9.387455673335423e-30	30.6	0.0	9.864639143649683	3.2582399957657225e-30	173.92494122686915	9.847473021741946e-28	1.1042114190372525e-29	26.7	4.09550762219051e-26	1392.7253353640065	3.9722768800104354e-19	8945.5	2.1410595843901443e-20	1.0400447847570497e-43	70.3	2154.3	-2.286201523154012e-26	-3.6841579911771146e-26	59.64790883613842	50.0	0.0	0.0	0.0	1.4039350392626234e-29	2.5	299.40774145700857	0.08593720122272042	9.762337022039232e-33	0.0	375.0	0.0	0.0	0.0	1.0011880909054538	0.11266940742758523	450.0	81.7849296570707	4.675448802739242e-45	6.045445407761897e-26	0.0	2.2392897188496495e-25	0.0	0.0	115.47545549294298	81.7849296570707	0.33548772821749817	0.5576617623631404
3.9603960396039604	5.967466303764838e-29	0.7	1.0834573974935854e-19	-2.319688934673224e-26	88.84610790266207	4.0207537208255683e-28	9.472512892718314e-29	30.6	0.0	9.678648467557403	2.4877582844124083e-29	173.3806530740584	3.496939474520699e-28	7.552939398106054e-32	26.7	4.132615918882011e-25	1390.2843119477202	4.0650783952602313e-19	8945.5	2.1881299873307e-20	1.4741729811308583e-43	70.3	2154.3	2.1650343826166198e-27	3.390346793532236e-27	59.14579278295614	50.0	0.0	0.0	0.0	1.0052216704951546e-28	2.5	298.547541786238	0.07850593038726165	-7.157360476838722e-34	0.0	375.0	0.0	0.0	0.0	1.0024357052856017	0.11838460537409015	450.0	81.78735044808036	1.0284672152061478e-44	5.479988253454664e-26	0.0	1.381920227123776e-25	0.0	0.0	115.47555965757236	81.78735044808036	0.3635560740238879	0.2071935993438851
4.9504950495049505	2.343015187071232e-29	0.7	2.905108312734459e-20	-5.5591229657563816e-27	88.24154049600824	5.551578931688508e-29	2.539894675251825e-29	30.6	0.0	9.437655717364132	6.078181987580182e-30	172.6372117489926	1.5286895151546773e-28	9.160872100389986e-31	26.7	1.1080913043990798e-25	1386.9356899705497	3.9294456466913494e-19	8945.5	2.1199094464245417e-20	1.6780693233209638e-43	70.3	2154.3	2.3135776683005363e-28	5.0394149423315e-28	58.471524629986945	50.0	0.0	0.0	0.0	2.763492708751549e-29	2.5	297.37164819863176	0.07238207183816021	-1.7134753416111355e-35	0.0	375.0	0.0	0.0	0.0	1.003809841469961	0.12231926614584718	450.0	81.787426129065	1.6825779791332355e-44	4.6061044196586464e-26	0.0	7.438775533451882e-26	0.0	0.0	115.47574086247228	81.787426129065	0.3693002460900275	0.07698069063807063
5.9405940594059405	-4.7099422997238145e-29	0.7	-1.1498729404622102e-19	8.566319327746186e-26	87.51490207686743	-1.8986927725305644e-28	-1.005317489723827e-28	30.6	0.0	9.16228405708098	-2.1453339632560989e-29	171.73789924027824	-2.9663230108948255e-28	-1.6675709052978674e-30	26.7	-4.385943950265757e-25	1382.8658471623023	3.59908796227059e-19	8945.5	1.9506592033388402e-20	1.71953319513155e-43	70.3	2154.3	4.9038936663645405e-28	9.030767068100027e-28	57.670842087054616	50.0	0.0	0.0	0.0	-1.0418388295649207e-28	2.5	295.9479605778604	0.06749773501730756	-1.1271583500795993e-36	0.0	375.0	0.0	0.0	0.0	1.0051483245415664	0.12469286669950302	450.0	81.78742849506106	2.3313501778307464e-44	3.5168469734478845e-26	0.0	2.1353088527121433e-26	0.0	0.0	115.47600143196416	81.78742849506106	0.3668419433411046	0.02860140042930437
6.930693069306931	2.3226748818821157e-30	0.7	-2.0489468287483818e-20	-1.2154654772055916e-26	86.69885304324663	-9.387882618121878e-29	-1.79136498015084e-29	30.6	0.0	8.869270057051107	-4.0548460788015836e-30	170.72092918392397	8.301564970780873e-30	-2.2865824690586477e-31	26.7	-7.815268785951882e-26	1378.2401311414415	3.326691273108612e-19	8945.5	1.797338308545905e-20	1.6569505568995622e-43	70.3	2154.3	-2.9185603613381227e-28	-3.841848586927484e-28	56.78321435387148	50.0	0.0	0.0	0.0	-1.4538621841173284e-29	2.5	294.3364838811214	0.06367155432846677	5.570068778861249e-38	0.0	375.0	0.0	0.0	0.0	1.006343110303373	0.12581939071376103	450.0	81.78742856904063	2.908757710077611e-44	2.713340017021084e-26	0.0	1.5060983811930406e-27	0.0	0.0	115.47633586982315	81.78742856904063	0.36142614008884444	0.010626562454539239
7.920792079207921	-8.658056547799896e-31	0.7	-1.1250415772099222e-20	6.1042367087641746e-27	85.82031768238063	3.414353895277989e-30	-9.836077878197471e-30	30.6	0.0	8.5713493639513	-1.790546029800099e-30	169.6179990238835	-2.610515518313601e-30	8.968355214770677e-32	26.7	-4.2912300547042094e-26	1373.196197505335	3.1533465930964406e-19	8945.5	1.7032597682169798e-20	1.5774219344609712e-43	70.3	2154.3	1.012214384273319e-28	1.5037744761865936e-28	55.84070567264862	50.0	0.0	0.0	0.0	-9.209048929057888e-30	2.5	292.587028089772	0.0607141222760546	-6.10225448835947e-39	0.0	375.0	0.0	0.0	0.0	1.007332141642756	0.12599688208068904	450.0	81.78742857135387	3.396497572763553e-44	2.2040251076861966e-26	0.0	-4.3528334696050575e-28	0.0	0.0	115.47673378829855	81.78742857135387	0.3549997876811186	0.003948192694305716
8.910891089108912	4.406644153290187e-30	0.7	1.0103279388381112e-20	-1.2460974351887905e-26	84.90090273050212	9.55369074133913e-30	8.833152819669485e-30	30.6	0.0	8.277820503738704	1.622395225406187e-30	168.4547153341839	2.2140200619754594e-29	-7.179442658620607e-32	26.7	3.8536794164244184e-26	1367.8456642472618	3.00567992739303e-19	8945.5	1.622262769303854e-20	1.5012035406222478e-43	70.3	2154.3	-2.3049377851268603e-28	-1.8157749275431414e-28	54.86862719636709	50.0	0.0	0.0	0.0	7.549397174331086e-30	2.5	290.73986304363547	0.0584576887494866	2.2888262773830207e-40	0.0	375.0	0.0	0.0	0.0	1.008088786202379	0.12547764464501215	450.0	81.78742857142626	3.80134881632323e-44	1.820184610977307e-26	0.0	2.8926209160482525e-28	0.0	0.0	115.47718228141218	81.78742857142626	0.34828452533758136	0.001466912258384396
