time	Z1	Z2	Z3	X
0.0	0.0	0.0	0.0	0.0
0.9900990099009901	0.0	0.0	0.0	0.0
1.9801980198019802	0.5830702370578579	0.2495264265055437	0.0	0.6247632133713611
2.9702970297029703	0.8450939566867339	0.7211691219623355	0.30292280408874556	0.8605845610252274
3.9603960396039604	0.9424462232245049	0.8964032017766949	0.7410080041381522	0.9482016009047171
4.9504950495049505	0.9786164752029322	0.9615096553550925	0.9037741382749374	0.9807548276836282
5.9405940594059405	0.9920551670959049	0.9856993007688442	0.9642482518802035	0.9928496503866822
6.930693069306931	0.9970481775480385	0.7779341405447348	0.47624643773426756	0.3916237111975853
7.920792079207921	0.9989032801634324	0.2890335775146109	0.17694455674684084	0.14550383687714769
8.910891089108912	0.5401973418648428	0.1073875076799926	0.0657419636499627	0.054060481603813694
9.900990099009901	0.20070486868051304	0.039898744322649955	0.024425762880681018	0.02008562615958492
10.89108910891089	0.07456986769468957	0.014823975645854	0.00907514560224063	0.007462611620395965
11.881188118811881	0.027705682117276375	0.005507698614135077	0.0033717788028418782	0.002772658068348797
12.871287128712872	0.010293766707485271	0.0020463298607505953	0.0012527504011191721	0.0010301531358945307
13.861386138613861	0.003824545469491454	0.0007602932746015872	0.00046544680942884963	0.00038274303476325207
14.85148514851485	0.001420971546212925	0.00028247934783464854	0.00017293209814078358	0.0001422043393778982
15.841584158415841	0.0005279477373741282	0.000104952370750621	6.425118798199123e-05	5.2834597159550896e-05
16.831683168316832	0.00019615395415440888	3.899405388686249e-05	2.38719170281332e-05	1.9630191428696337e-05
17.821782178217823	7.287914838408759e-05	1.448787230198129e-05	8.869385227566917e-06	7.293412157339655e-06
18.81188118811881	2.707758728962835e-05	5.382837692208052e-06	3.295339723772361e-06	2.709801208005341e-06
19.801980198019802	1.0060591257683228e-05	1.999976188739078e-06	1.2243729716930946e-06	1.006818002346901e-06
20.792079207920793	3.73797067208131e-06	7.430828016851493e-07	4.5491066505487987e-07	3.74079024632075e-07
21.78217821782178	1.3889054346881535e-06	2.761048259132872e-07	1.690296555057134e-07	1.3899530945892085e-07
22.77227722772277	5.161203289300455e-07	1.026011634850839e-07	6.281179353162849e-08	5.165096416643617e-08
23.762376237623762	1.9178766324004616e-07	3.812606535250615e-08	2.3340539851098294e-08	1.9193232985239376e-08
24.752475247524753	7.140082231744629e-08	1.419399127096217e-08	8.689473089923347e-09	7.145468039620769e-09
25.742574257425744	2.656655481935389e-08	5.28124796020576e-09	3.2331471221965005e-09	2.6586594134555032e-09
26.73267326732673	1.004395694041636e-08	1.996669401101942e-09	1.2223485769019018e-09	1.0051533158873493e-09
27.722772277227723	3.86991916291383e-09	7.693132523261312e-10	4.709687835346532e-10	3.8728382664146285e-10
28.712871287128714	1.436686740983051e-09	2.8560342045525696e-10	1.748446358572159e-10	1.437770442349177e-10
29.7029702970297	5.607506957309607e-10	1.1147337282906258e-10	6.824330482308644e-11	5.611736733265518e-11
30.693069306930692	1.9412604934944193e-10	3.8590920576580333e-11	2.3625121245476078e-11	1.9427247957339057e-11
31.683168316831683	9.763974437717853e-12	1.941010996052962e-12	1.1882747009344189e-12	9.77133884725184e-13
32.67326732673267	-4.601621976589934e-11	-9.147707174373927e-12	-5.6001695142055455e-12	-4.605093070783199e-12
33.663366336633665	-2.752387899032717e-11	-5.4715575935135865e-12	-3.3496535975775733e-12	-2.7544641182230566e-12
34.65346534653465	-4.6943136580991064e-12	-9.331973853143091e-13	-5.712976789846518e-13	-4.697855078465216e-13
35.64356435643565	3.663824604950306e-11	7.283430534936733e-12	4.458870838968777e-12	3.666588233414877e-12
36.633663366336634	7.130850435989118e-11	1.4175638844127717e-11	8.678237896452032e-12	7.136229280391837e-12
37.62376237623762	5.979463733275457e-11	1.1886761516248133e-11	7.277001441321046e-12	5.9839740838767715e-12
38.613861386138616	7.819192017213657e-11	1.5544014490592914e-11	9.515948956784434e-12	7.825090090161806e-12
39.603960396039604	7.102962057701394e-11	1.4120198731446252e-11	8.644297806618988e-12	7.108319873161519e-12
40.59405940594059	4.561288632634277e-11	9.06752726403274e-12	5.551083774977194e-12	4.564729249172577e-12
41.584158415841586	3.286301479503256e-11	6.5329408127691115e-12	3.999425735205191e-12	3.2887803810957208e-12
42.57425742574257	1.8537511329825583e-11	3.685129664857673e-12	2.256013501178033e-12	1.8551494843186197e-12
43.56435643564356	6.103389691214851e-12	1.2133121293415603e-12	7.42782206867135e-13	6.107994274641562e-13
44.554455445544555	-1.7068577188077315e-12	-3.393112066908495e-13	-2.0772414100088878e-13	-1.708144485668117e-13
45.54455445544554	-3.0189523164542597e-12	-6.001466864763997e-13	-3.6740602347720823e-13	-3.021229069090422e-13
46.53465346534654	-1.1723289127187289e-11	-2.330508791053574e-12	-1.4267229312978885e-12	-1.1732131562723038e-12
47.524752475247524	-1.921975760494726e-11	-3.8207549969612865e-12	-2.3390423792321863e-12	-1.923425461151783e-12
48.51485148514851	-2.397289441239817e-11	-4.765645799679715e-12	-2.9174986456972997e-12	-2.3990976707089045e-12
49.504950495049506	-2.444723621220422e-11	-4.859941694689071e-12	-2.9752260091104527e-12	-2.446567634105107e-12
50.495049504950494	-1.9107319667029456e-11	-3.798403177469543e-12	-2.3253587478888507e-12	-1.912173200501818e-12
51.48514851485149	-1.3568393913300378e-11	-2.697303005504097e-12	-1.6512720885592818e-12	-1.3578628354244254e-12
52.475247524752476	-1.3977623482680784e-11	-2.778655043816e-12	-1.7010753047191881e-12	-1.3988166656119173e-12
53.46534653465346	-1.3543087690828904e-11	-2.6922723646908617e-12	-1.6481923742891067e-12	-1.3553303177501644e-12
54.45544554455446	-1.2094690178284761e-11	-2.4043409905484457e-12	-1.471922591788354e-12	-1.2103813266523267e-12
55.445544554455445	-9.462334585588372e-12	-1.8810469438085133e-12	-1.151565251736243e-12	-9.46947227131562e-13
56.43564356435643	-5.475924553279803e-12	-1.088576246890835e-12	-6.664196486520944e-13	-5.480055540010331e-13
57.42574257425743	-5.119133859409333e-12	-1.0176487265271532e-12	-6.229982638733937e-13	-5.122995736090745e-13
58.415841584158414	-5.187298630350511e-12	-1.031199401969557e-12	-6.312939007150165e-13	-5.191211899868066e-13
59.4059405940594	-5.114207083858527e-12	-1.0166692928819306e-12	-6.22398655430752e-13	-5.11806518960591e-13
60.396039603960396	-4.899859219933384e-12	-9.740583992642744e-13	-5.963125280206005e-13	-4.90355560530428e-13
61.386138613861384	-4.544255038575076e-12	-9.033667211165876e-13	-5.530355184845614e-13	-4.547683146963171e-13
62.37623762376238	-4.04739453978361e-12	-8.045942584388711e-13	-4.925676268226356e-13	-4.050447814582589e-13
63.366336633663366	-3.4092777235589788e-12	-6.777410112311237e-13	-4.1490885303482196e-13	-3.411849608162526e-13
64.35643564356435	-2.629904589901191e-12	-5.228069794933472e-13	-3.2005919712112177e-13	-2.631888527702992e-13
65.34653465346534	-1.709275138810243e-12	-3.3979216322554074e-13	-2.0801865908153447e-13	-1.7105645732039827e-13
66.33663366336634	-9.852727909949351e-13	-1.9586546560777437e-13	-1.1990762541276028e-13	-9.86016053394959e-14
