time	Target
0.0	10.0
0.9900990099009901	14.23985628050642
1.9801980198019802	18.080037171837102
2.9702970297029703	21.558218561624667
3.9603960396039604	24.708524801535837
4.9504950495049505	27.56186345571521
5.9405940594059405	30.146228547709956
6.930693069306931	32.48697520895778
7.920792079207921	34.60706843786321
8.910891089108912	36.527308407999556
9.900990099009901	38.26653453868674
10.89108910891089	39.84181032736997
11.881188118811881	41.268590759674765
12.871287128712872	42.56087393730048
13.861386138613861	43.73133841347725
14.85148514851485	44.79146758144371
15.841584158415841	45.751662338094995
16.831683168316832	46.62134312651029
17.821782178217823	47.409042359484644
18.81188118811881	48.12248812683922
19.801980198019802	48.768680032429764
20.792079207920793	49.35395784405543
21.78217821782178	49.884063706048906
22.77227722772277	50.36419847150737
23.762376237623762	50.79907272878586
24.752475247524753	51.1929530166847
25.742574257425744	51.54970368333051
26.73267326732673	51.872824799222485
27.722772277227723	52.16548649630231
28.712871287128714	52.43056007003399
29.7029702970297	52.670646149599584
30.693069306930692	52.88810021259684
31.683168316831683	53.085055694562215
32.67326732673267	53.263444920045195
33.663366336633665	53.425018060588755
34.65346534653465	53.57136030561182
35.64356435643565	53.70390741465695
36.633663366336634	53.82395980358576
37.62376237623762	53.93269530292134
38.613861386138616	54.03118071350961
39.603960396039604	54.12038227287164
40.59405940594059	54.20117513493199
41.584158415841586	54.27435195548082
42.57425742574257	54.34063066707862
43.56435643564356	54.40066153363444
44.554455445544555	54.45503351591656
45.54455445544554	54.50428005465509
46.53465346534654	54.54888430690763
47.524752475247524	54.589283883262
48.51485148514851	54.625875142888866
49.504950495049506	54.65901708153545
50.495049504950494	54.68903485374479
51.48514851485149	54.71622296300895
52.475247524752476	54.740848151042115
53.46534653465346	54.76315201483398
54.45544554455446	54.78335337692558
55.445544554455445	54.8016504322765
56.43564356435643	54.818222692751355
57.42574257425743	54.833232748302386
58.415841584158414	54.84682786213668
59.4059405940594	54.85914141551015
60.396039603960396	54.87029421632735
61.386138613861384	54.880395684384176
62.37623762376238	54.88954492488215
63.366336633663366	54.89783170074671
64.35643564356435	54.90533731328845
65.34653465346534	54.912135399848005
66.33663366336634	54.91829265604367
67.32673267326733	54.92386948895281
68.31683168316832	54.92892061389256
69.3069306930693	54.93349558861049
70.29702970297029	54.937639298596956
71.2871287128713	54.94139239668561
72.27722772277228	54.94479170405812
73.26732673267327	54.94787057168676
74.25742574257426	54.95065920630411
75.24752475247524	54.953184966782366
76.23762376237623	54.95547263327426
77.22772277227723	54.95754465020844
78.21782178217822	54.95942134596901
79.20792079207921	54.96112113261956
80.1980198019802	54.9626606868575
81.18811881188118	54.96405511319136
82.17821782178218	54.965318092149836
83.16831683168317	54.96646201488194
84.15841584158416	54.96749810439589
85.14851485148515	54.968436525605156
86.13861386138613	54.96928648540944
87.12871287128712	54.970056322764314
88.11881188118812	54.97075359041113
89.10891089108911	54.97138512928073
90.0990099009901	54.971957135404196
91.08910891089108	54.97247522064342
92.07920792079207	54.97294446771966
93.06930693069307	54.97336947993753
94.05940594059406	54.97375442709315
95.04950495049505	54.97410308650464
96.03960396039604	54.974418879386135
97.02970297029702	54.97470490439734
98.01980198019803	54.974963967179
99.00990099009901	54.975198609052285
100.0	54.975411132067656
