time	s9	s10	s1	s75	s135	s7	s21	s46	s48	s69	s71	s68	s70	s128	s140	s148	s150	s152	s157	s158	s159	s160	s161
0.0	2.0	0.0	5.0	0.0	2.5	5.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	2.5	0.0	3.0	3.0	0.0	0.5	0.0	0.0	0.0	0.0
0.9900990099009901	1.905672834169493	0.09432716583050627	1.7977535324791172	0.35265500632495866	0.8454742748570788	1.7977535324791156	3.202246467520886	0.028688531357818865	0.0943271658305063	0.32328639001244536	1.9437558160591022	1.0183796587554252	0.08603213707441304	0.8454742748570787	1.316654466599566	1.2071713149894057	1.2071713149894043	0.0	0.5	0.04146043615829964	0.7744490262551685	0.5720775715546565	0.30402576618545973
1.9801980198019802	1.6640425234217948	0.33595747657820374	1.7863866165260782	0.5540698054075287	0.7344960179286457	1.7863866165260767	3.213613383473926	0.0629530303290199	0.3359574765782038	0.5782044177992276	1.6588411742548532	1.4525049869253766	0.2154372602570206	0.7344960179286457	1.3894748050121992	0.7556109734827615	0.7556109734827601	0.0	0.5	0.16311819739577993	0.7918840395918619	0.47539006221892643	0.42051883870428436
2.9702970297029703	1.5328377581940724	0.46716224180592536	1.7863180387995299	0.6833374644923326	0.743217103266818	1.7863180387995283	3.2136819612004737	0.09440746853703107	0.4671622418059254	0.760831485173366	1.3276499225634684	1.7134557535692876	0.26885400677593907	0.743217103266818	1.5443315475783979	0.5499092569276386	0.5499092569276373	0.0	0.5	0.2014639620979901	0.7366349895030744	0.39105455805296635	0.38119711130385103
3.9603960396039604	1.4690359352874134	0.5309640647125837	1.7863176240176164	0.7581948328596545	0.7822002041552335	1.7863176240176148	3.2136823759823856	0.1182784194192935	0.5309640647125838	0.9121165339424178	1.0473384416574167	1.8927335457805055	0.2843112738181435	0.7822002041552335	1.7304152251672216	0.43223965909072876	0.4322396590907274	0.0	0.5	0.1818512961594808	0.6750267951287663	0.3313745277062119	0.32438618591356716
4.9504950495049505	1.4306134091122675	0.5693865908877297	1.7863176215077263	0.801096161927932	0.8239132510297968	1.7863176215077248	3.213682378492277	0.1363118437765939	0.5693865908877298	1.0322722516567746	0.8260176248404418	2.0253991590797837	0.28579989100211406	0.8239132510297968	1.9008723354768644	0.35605170524664626	0.3560517052466449	0.0	0.5	0.1481006267239724	0.6185491356735688	0.2874284727586884	0.27818842015942463
5.9405940594059405	1.4041068340073561	0.5958931659926407	1.7863176214925345	0.8288221429962803	0.8590875554858122	1.786317621492533	3.2136823785074697	0.15039961527058393	0.5958931659926409	1.127923238828794	0.6531759078389093	2.1281755143084573	0.2835370076311476	0.8590875554858122	2.0419519163521374	0.3026973040467012	0.30269730404669987	0.0	0.5	0.11696247732586805	0.5691271816448399	0.2539594942164415	0.24385492029977976
6.930693069306931	1.384555139314935	0.6154448606850621	1.7863176214924428	0.8491617178648125	0.8865924902030561	1.7863176214924412	3.2136823785075626	0.16165366774749684	0.6154448606850622	1.2049363989030548	0.517713044772509	2.209975480022034	0.28119344805667346	0.8865924902030562	2.1546252498924536	0.2632493497213901	0.26324934972138875	0.0	0.5	0.09190749726617523	0.5267751702565737	0.2279405526864237	0.21855452405144918
7.920792079207921	1.3695923397444527	0.630407660255544	1.786317621492442	0.8651582978205314	0.9077250684376978	1.7863176214924406	3.2136823785075626	0.17076615343273363	0.6304076602555441	1.2675295323886517	0.4109034091734637	2.276156864763881	0.2798441844249876	0.907725068437698	2.2437745562454374	0.23289777210788645	0.23289777210788518	0.0	0.5	0.07243866832187483	0.49094536312823067	0.20745351868695458	0.19976257082540502
8.910891089108912	1.357877921647901	0.6421220783520963	1.7863176214924419	0.8780591047911566	0.9240070547199816	1.7863176214924403	3.2136823785075626	0.17820661340969768	0.6421220783520964	1.3187346448782977	0.3262479039725164	2.330258299080227	0.2796333530270154	0.9240070547199817	2.3143359104829404	0.20882150384102882	0.20882150384102754	0.0	0.5	0.05735002603241053	0.4609201970787429	0.1911949624401373	0.18567788758559234
