time	CL_m	CL_p	P97_m	P97_p	P51_m	P51_p	EL_m	EL_p	PIF_m	PIF_p	hypocotyl	P
0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
0.9900990099009901	0.66629848596416	1.198097010247734	0.8517260993054029	1.5561435157330479	0.6765942801567744	0.8177454141250209	0.6628854805372086	1.3600698350168228	0.873267306471364	0.15616062165566297	1.0422195417899736	0.3715399030875013
1.9801980198019802	0.4289082343224041	1.0581592533065398	0.7014867792896128	1.8373247802827188	0.4940797578858128	0.6262595512918763	0.4728364358035359	1.3925952996243223	0.7622889919564311	0.12265612605476336	1.0586689211177849	0.1380418996392339
2.9702970297029703	0.2799310679201491	0.828898205968919	0.5915505973263302	1.9353122809984165	0.43125230836406	0.48780701283782685	0.4038662336043976	1.3118604484372907	0.6657938550465435	0.10684961355896148	1.0733429578704683	0.05128807428812664
3.9603960396039604	0.18995984054091075	0.615011541600813	0.519648938443997	1.931566936787043	0.4717418593718763	0.422265764399684	0.4387678323083271	1.2457144432407041	0.5820672812293499	0.09338390669845648	1.086917092633946	0.019055566902303606
4.9504950495049505	0.13729483245800647	0.44826965390714646	0.4657129588472237	1.8762420612395487	0.6001688174393833	0.4325523931100166	0.5634038463216772	1.2706669846801768	0.5092697621298645	0.08169074591716606	1.0996471769911809	0.007079903839360872
5.9405940594059405	0.10804691298629997	0.3302555682079225	0.4081671324726854	1.7872710923065624	0.7826199359706512	0.5091321676819069	0.736488036080433	1.4174431241232088	0.44558818596224337	0.07147917435405327	1.1117261640200369	0.002630466919488788
6.930693069306931	0.09406170623568542	0.25281984988807427	0.3427439822902894	1.6664976065393815	0.9677836219159154	0.6276299429782322	0.8857736829912515	1.6569695346256943	0.38962171756010405	0.06251284160932928	1.1233012661579362	0.000977323474181582
7.920792079207921	0.09107520885310665	0.20682577177556122	0.27846966118446703	1.5187828565414823	1.113524908976875	0.7553568553099991	0.9620815112643071	1.9148488046963859	0.3404513824492277	0.05463269448495237	1.1344861171717224	0.0003631146873712381
8.910891089108912	0.09734071454899608	0.18525366432227836	0.22312217665194337	1.3557712331824812	1.2050779524329582	0.8652593330201479	0.9715896049178371	2.1240324820496026	0.2973684709735976	0.04772307959379067	1.1453697190337961	0.00013491160257676844
9.900990099009901	0.11279695329291996	0.1838759635069043	0.17934352272871343	1.1905555035780377	1.248682114300599	0.9440876636802362	0.9452437106460384	2.2575372156979934	0.25971482803373563	0.04168048618095119	1.156021815584291	5.012504629627041e-05
10.89108910891089	0.13861785347508956	0.20109190594113696	0.14676959743924237	1.033705355871175	1.2562888218904253	0.9903990919808208	0.9074606281310652	2.3209689233522104	0.22686615189319748	0.03640668482131312	1.1664966452898096	1.8623459145451678e-05
11.881188118811881	0.17687895462004521	0.2375345815391149	0.12400190445635875	0.892266463202408	1.2356296786738037	1.0079662907497797	0.8686773983139897	2.332295974766231	0.1982462958922636	0.031810368614916665	1.176836070731039	6.919361102206687e-06
12.871287128712872	0.2300759970214573	0.29553499899911856	0.10949117290257994	0.7702071764993312	1.1874979629920193	1.0002106859855568	0.8285091492156067	2.3074350610459735	0.17333612318363054	0.027808795699691018	1.1870722292590588	2.5708198127357657e-06
13.861386138613861	0.3002716542551465	0.3782760851057201	0.10182342590793428	0.6692087741968216	1.108156782743212	0.9677676742543272	0.7805358714002739	2.2539841418510376	0.1516764180798889	0.024328432104533334	1.1972297076822471	9.55162541281248e-07
14.85148514851485	0.3877864750507035	0.4884187682259095	0.09989709458891827	0.5894297945428397	0.9956137642308557	0.9094367785974385	0.7174120978431697	2.1710179841697492	0.13286855019478244	0.021305116293107988	1.2073272812730695	3.548811440287675e-07
15.841584158415841	0.48954319391207674	0.6261120058900932	0.10320606732731576	0.5302794692056892	0.8565583955519919	0.8257588708651199	0.636450417726671	2.0534753185408463	0.11657473455694294	0.01868410779370565	1.2173792822786136	1.3185256076265383e-07
16.831683168316832	0.5972807587227297	0.7864883872680337	0.11213762342882479	0.4912630313011067	0.7072651204620461	0.7224642045900964	0.5430549170991791	1.8991622917565398	0.1025183341872462	0.01642013061901123	1.2273966651291641	4.898850777667375e-08
17.821782178217823	0.6962414788698451	0.9570159133117095	0.1281707319983288	0.47283216745436196	0.566459969749706	0.6103324693248829	0.44850620873446706	1.71403311369142	0.0904845909227329	0.014477462831120171	1.2373878285613142	1.8201193018003888e-08
18.81188118811881	0.7661104760693218	1.115921595098349	0.15400267937432707	0.4771584939061053	0.4474796706134116	0.5014648209870302	0.36399101062003547	1.5119445989163371	0.08032256956027292	0.012830184472946173	1.247359246849013	6.7624722659992914e-09
19.801980198019802	0.7866082828348613	1.23425718723958	0.19360243352011286	0.5087978863158822	0.3560419436414293	0.4054143591133338	0.29653956106342133	1.3100229402742447	0.07194787707624511	0.01146259254485723	1.2573159546216035	2.5125293382761715e-09
20.792079207920793	0.7473673467922918	1.2839572433838293	0.25191710117347954	0.5751119326215789	0.29258346364012366	0.3276793128069218	0.2489866055870023	1.1239190249603923	0.06534068146308314	0.010369179978635781	1.2672619207019404	9.335052898076403e-10
21.78217821782178	0.6558390234030411	1.25004299575299	0.3334961126885812	0.6859091419288449	0.2556962174277956	0.2704158168179638	0.2221399796204804	0.9656651841841074	0.060522663899777354	0.009552134450723546	1.2772003341399991	3.468346096268204e-10
22.77227722772277	0.5350487443461291	1.139169713172631	0.43885031120118917	0.8510385513904862	0.24490978906740948	0.23414741707101508	0.21724654706286536	0.8442276582939038	0.057480214292155996	0.009011938499872222	1.287133806649647	1.288629500930905e-10
