time	G	I	B
0.0	250.0	2.8	37.0
0.9900990099009901	249.87577495623702	2.802450374560695	37.00126573324778
1.9801980198019802	249.8692161027538	2.802542232305388	37.002951070940696
2.9702970297029703	249.8638479489906	2.802646200096267	37.00470970645798
3.9603960396039604	249.8582775234859	2.802754518141098	37.00654036477965
4.9504950495049505	249.8524797663971	2.8028672677729065	37.00844594049382
5.9405940594059405	249.84644515109756	2.8029846284348654	37.010429495628685
6.930693069306931	249.84016410688008	2.8031067888126353	37.01249421779562
7.920792079207921	249.8336265621866	2.8032339445130003	37.01464342308895
8.910891089108912	249.82682201086868	2.8033662991110972	37.01688056474379
9.900990099009901	249.81973967377783	2.803504065258018	37.01920923642895
10.89108910891089	249.8123681861512	2.803647463366945	37.0216331774898
11.881188118811881	249.80469582914486	2.8037967234349987	37.024156280336314
12.871287128712872	249.79671034907068	2.803952084434473	37.026782595616176
13.861386138613861	249.78839902174838	2.8041137951754878	37.0295163389847
14.85148514851485	249.7797486093098	2.8042821145637142	37.03236189781311
15.841584158415841	249.7707453330111	2.804457311966733	37.03532383804096
16.831683168316832	249.76137486485553	2.8046396677035688	37.03840691141536
17.821782178217823	249.7516222987924	2.8048294734445376	37.04161606298555
18.81188118811881	249.74147213049207	2.8050270326848867	37.04495643895878
19.801980198019802	249.73090823177105	2.805232661215418	37.04843339494325
20.792079207920793	249.71991382715026	2.8054466876056017	37.052052504186456
21.78217821782178	249.7084714659176	2.80566945373909	37.05581956688423
22.77227722772277	249.69656300577844	2.80590131527236	37.05974061757205
23.762376237623762	249.68416956609258	2.806142642315002	37.06382193782684
24.752475247524753	249.67127152744305	2.8063938197789646	37.068070060974705
25.742574257425744	249.65784847030358	2.8066552482790925	37.07249178899845
26.73267326732673	249.64387917290668	2.8069273444210237	37.0770941964364
27.722772277227723	249.62934155759586	2.8072105417922066	37.08188464788563
28.712871287128714	249.61421267419271	2.807505291307805	37.086870803968985
29.7029702970297	249.59846865446337	2.807812062157924	37.09206063775228
30.693069306930692	249.58208468604104	2.8081313423192	37.097462443502174
31.683168316831683	249.56503496874902	2.808463639450724	37.10308485234189
32.67326732673267	249.54729268244517	2.8088094815622626	37.1089368437463
33.663366336633665	249.52882994526556	2.809169417864581	37.115027760360526
34.65346534653465	249.5096177722276	2.8095440196329577	37.12136732300681
35.64356435643565	249.4896260388579	2.809933880947623	37.127965643524
36.633663366336634	249.4688234272619	2.810339619821319	37.134833244564966
37.62376237623762	249.44717739669545	2.810761878795331	37.14198106980485
38.613861386138616	249.42465411953884	2.8112013262929256	37.149420507836645
39.603960396039604	249.4012184516934	2.8116586572149336	37.15716340236343
40.59405940594059	249.37683386580403	2.8121345943677567	37.16522207746576
41.584158415841586	249.35146241677714	2.8126298891600117	37.17360934963172
42.57425742574257	249.32506467414694	2.813145323058414	37.1823385535847
43.56435643564356	249.2975996804382	2.813681708443607	37.19142355713188
44.554455445544555	249.26902488468014	2.814239890039649	37.20087878651187
45.54455445544554	249.23929609224413	2.8148207459860424	37.21071924551818
46.53465346534654	249.20836740305674	2.8154251891593045	37.22096053887845
47.524752475247524	249.17619114525777	2.816054168615015	37.23161889756096
48.51485148514851	249.14271782296242	2.8167086706915976	37.24271119849185
49.504950495049506	249.10789603526092	2.8173897208057768	37.25425499729125
50.495049504950494	249.0716724295069	2.8180983844260634	37.26626854473529
51.48514851485149	249.03399161002122	2.818835769165469	37.2787708248946
52.475247524752476	248.99479608996864	2.8196030257496627	37.29178157213428
53.46534653465346	248.95402619701886	2.8204013502007714	37.305321311045915
54.45544554455446	248.91162001885854	2.8212319849886303	37.31941137660787
55.445544554455445	248.86751330909388	2.822096221216895	37.33407395443088
56.43564356435643	248.82163942352778	2.8229954000205146	37.34933210575185
57.42574257425743	248.7739292297612	2.8239309146777374	37.36520980632149
58.415841584158414	248.72431102959789	2.824904212374204	37.381731978428135
59.4059405940594	248.67271047574962	2.8259167961281766	37.398924526184445
60.396039603960396	248.6190504811395	2.8269702270030135	37.41681437741162
61.386138613861384	248.56325114347487	2.828066125763495	37.43542951297871
62.37623762376238	248.5052296378969	2.8292061756389018	37.45479901919093
63.366336633663366	248.44490014794815	2.8303921237748457	37.474953113934625
64.35643564356435	248.3821737512646	2.831625784243519	37.495923204942414
65.34653465346534	248.3169583469381	2.832909039643607	37.51774191795141
66.33663366336634	248.2491585431389	2.8342438441625686	37.540443156748225
67.32673267326733	248.17867557603103	2.8356322254043484	37.56406213639913
68.31683168316832	248.10540720107244	2.8370762874263455	37.58863544298038
69.3069306930693	248.02924760438628	2.838578212898948	37.61420107423614
70.29702970297029	247.9500872983985	2.8401402660013977	37.64079849655638
71.2871287128713	247.8678130266207	2.8417647950292593	37.668468696019794
72.27722772277228	247.78230766403217	2.8434542350322967	37.69725422952941
73.26732673267327	247.6934501176228	2.84521111097611	37.727199289843405
74.25742574257426	247.60111522941415	2.8470380400413338	37.75834974815349
75.24752475247524	247.5051736786917	2.848937735252591	37.79075323201857
76.23762376237623	247.40549188332884	2.850913007725917	37.82445916615089
77.22772277227723	247.301931909859	2.8529667704002217	37.859518854716576
78.21782178217822	247.19435137248757	2.855102040466082	37.89598552651137
79.20792079207921	247.08260335229866	2.8573219430560486	37.93391441802269
80.1980198019802	246.96653629803873	2.859629713920843	37.973362825615155
81.18811881188118	246.8459939522446	2.862028703001923	38.014390186893934
82.17821782178218	246.72081526234552	2.8645223773815838	38.057058142357306
83.16831683168317	246.59083430695162	2.8671143246870856	38.10143061231791
84.15841584158416	246.4558802320728	2.869808256297297	38.14757387069431
