time	H2O2_p	per3_p	coI_p	MLTH_p	coII_p	MLT_p	O2minus_p	H_p	O2_p	NADPH_c	O2_c	NADPplus_c	H2O2_c	NADP_c	O2minus_c	H_c	MLT_c	MLTH_c	coIII_p	NADP2_c
0.0	0.0	300.0	0.0	300.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3000.0	0.0	0.0
0.9900990099009901	1.0111390003831102e-07	299.78142618153333	4.958440075366684e-07	299.9998547229727	0.00032507807885724557	0.00014527702728842702	8.881990544784262e-05	-4.095717554764605e-08	10.660139469272401	247.41429939677397	110.39766855851025	0.11045048730604298	0.0004966847305890926	2.5911521437569997e-06	0.00039968199336975953	-1.8589860623480958e-06	5.802000840107842e-06	2999.999994197999	0.2182482445439179	7.700396986581009e-12
1.9801980198019802	5.600708178867532e-07	298.82052724241487	2.744691355237743e-06	299.998965763215	0.0029728199790381247	0.001034236784948171	0.00024452626866315006	-5.98719465533082e-07	21.149379202772092	494.4486978584192	215.42425845006875	0.6007975354496061	0.002741924468484444	9.556168125981556e-06	0.004711578045912908	-0.0005683203128988673	2.0835663734229727e-05	2999.9999791643368	1.1764971929151644	2.2903624414459326e-10
2.9702970297029703	1.7486075657196338e-06	296.7635846920058	8.530544405157197e-06	299.9964989652126	0.010954757841831933	0.0035010347873452178	0.00046064096653916224	-3.0667830015940556e-06	31.112544644777007	740.9123911084239	315.3007369699108	1.661844169207686	0.008501165726166434	2.2144756372088555e-05	0.014604456007104631	-0.010019616691701122	4.714209332350532e-05	2999.9999528579056	3.225452019608414	1.678107560962788e-09
3.9603960396039604	4.239160663980609e-06	293.2705998100836	2.0484880706377942e-05	299.99104252805733	0.02955564225592691	0.008957471942669054	0.0007398053501093213	-1.0200799044910295e-05	40.53930537971968	986.6111603185584	409.920567266597	3.487805945612397	0.020365985779054463	4.3620756516152456e-05	0.026896053035367504	-0.05337226979974226	9.064517218073817e-05	2999.9999093548277	6.69982406278027	8.032447458254554e-09
4.9504950495049505	8.47519405702492e-06	288.01328882187175	4.032965033539724e-05	299.98142856221085	0.06395536370572005	0.018571437789149	0.0010876206911816261	-2.6714320149105243e-05	49.420144823594846	1231.3434927756816	499.18493449310586	6.28019523841551	0.039985686390555775	7.430490673361977e-05	0.04061764623298418	-0.16699870963446684	0.00015064457528860163	2999.999849355425	11.922715484772748	2.8617829337824146e-08
5.9405940594059405	1.4989856488102222e-05	280.67722923165474	6.9738609289436e-05	299.9666200488033	0.11860497355632689	0.03337995119662131	0.00151370689505257	-6.0150644342819665e-05	57.74665679362538	1474.9038651645374	583.0055654738741	10.244535136269356	0.0689184881997021	0.00011438788706967051	0.05563727157325989	-0.3972022285634741	0.0002261093228641091	2999.999773890676	19.20409605618008	8.139614038159303e-08
6.930693069306931	2.4502724344817017e-05	270.9633066973962	0.00011047874473832837	299.94556927516504	0.19786402562826888	0.05443072483497394	0.0020335183892126953	-0.00012228062013211962	65.51173602331848	1717.0840641886946	661.3065791542766	15.58903827177364	0.10875478582530025	0.00016447287644175146	0.07187048658325872	-0.8005623093231371	0.00031675282575473684	2999.9996832471743	28.838718798231177	1.9669439503202727e-07
7.920792079207921	3.8048372079366e-05	258.58958541922794	0.00016448672546052117	299.9171623324049	0.30628768514479754	0.08283766759503615	0.0026713938722026376	-0.00023149797546871543	72.70968428834809	1957.6736808046012	734.0255577900585	22.524112610325567	0.16116389470660458	0.0002255426286594514	0.08927931719115845	-1.4443070218877276	0.000422868426594371	2999.9995771315726	41.103962408902184	4.2221251523835596e-07
8.910891089108912	5.721677345777744e-05	243.29320761503232	0.00023404922628347184	299.8801304656503	0.4489576603596525	0.11986953434960594	0.003465912315416809	-0.000417164072914312	79.33627731594893	2196.459822007668	801.1142112478989	31.26264954203931	0.2280223651903528	0.00029906721598730695	0.10788295073249565	-2.4073712051646696	0.0005454309945416524	2999.999454569005	56.25760067538211	8.301536509095581e-07
