time	D	CDK5	D_CDK5	D75	CK1	D_CK1	D137	PKA	D_PKA	D34	D34_CDK5	D34_CK1	PP2B	D34_PP2B	D34_75	D34_137	D75CK1	D75_PKA	PP2A	D75_PP2A	PP2AP	D75_PP2AP	D75_137	D137_CDK5	D137_PKA	D137_PP2C	PP2C	D34_75_CK1	D34_137_CDK5	D34_75_137	D75_137_PKA	D34_75_PP2B	D34_137_PP2B	D34_75_137_PP2B	D34_75_PP2A	D75_137_PP2A	D34_75_137_PP2A	D34_75_PP2AP	D75_137_PP2AP	D34_75_137_PP2AP	D34_137_PP2C	D75_137_PP2C	PDE	PP2Binactive	D34_75_137_PP2C	CK1P	CK1P_PP2B	PDE_PKA	PDEP	PP2A_PKA	Ca	PP2BinactiveCa2	R2C2	cAMP	cAMP_R2C2	cAMP2_R2C2	cAMP3_R2C2	cAMP4_R2C2	cAMP4_R2C	cAMP4_R2	cAMP_PDE	AMP	cAMP_PDEP	PP2ACa	D34_75_PP2ACa	D34_75_137_PP2ACa	D75_PP2ACa	D75_137_PP2ACa	D34_75_PP2APCa	PP2APCa	D34_75_137_PP2APCa	D75_PP2APCa	D75_137_PP2APCa	PP2ACa_PKA	Empty
0.0	4.98e-21	2e-22	0.0	0.0	1.6600000000000002e-22	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2e-22	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3300000000000002e-22	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0000000000000002e-21	3.3200000000000004e-22	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.6400000000000005e-21	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.9900990099009901	-4.336533442873441e-20	-2.966047365210803e-21	9.528228169063651e-21	4.79428617228842e-20	-5.2128515809329716e-21	-9.033371313332363e-22	5.168256350140084e-21	0.0	0.0	-3.2644150956386954e-37	-5.647280012749716e-38	-9.033506066690921e-39	1.905985336091983e-23	0.0	-4.648146799028575e-37	1.2637416258218096e-37	1.2528125295635358e-22	0.0	-6.235320929790775e-22	1.0350785954842107e-21	0.0	0.0	-9.443906523893614e-21	-2.4334240400406304e-21	0.0	2.0756134872992793e-22	5.554053224709833e-22	-3.1840048848410467e-38	1.3421353039768633e-38	-7.49485799699174e-38	0.0	0.0	0.0	0.0	4.982124407590906e-39	-2.111230278641368e-22	-1.660945867627471e-39	0.0	0.0	0.0	1.222609873218776e-38	-6.2996667120092e-22	2.0000000000000002e-21	2.8689738444918516e-22	-4.8881851836066315e-39	-1.6977953558998226e-20	1.0645625955404873e-28	0.0	0.0	0.0	-1.6627826043966873e-23	2.6042655732828132e-23	6.6400000000000005e-21	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.3113661086875696e-25	0.0	0.0	-8.670965015619989e-26	-5.810146457777858e-27	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1.9801980198019802	-1.1310155663311088e-19	-6.599627977032721e-21	2.2837622263079685e-20	1.198982216130167e-19	-1.268449028825555e-20	-3.059573553091279e-21	1.2390849108956496e-20	0.0	0.0	-8.235052234090409e-37	-1.424624152353077e-37	-2.2788582988591205e-38	4.8081779848450923e-23	0.0	-1.1725755015916948e-36	3.188007037751053e-37	2.7359197068487187e-22	0.0	-1.854578380960118e-21	2.5896472927400143e-21	0.0	0.0	-2.3893974892376103e-20	-6.178966649868512e-21	0.0	4.876418282846833e-22	1.238454489479729e-21	-8.032203556249913e-38	3.3857686628862384e-38	-1.8907076852688468e-37	0.0	0.0	0.0	0.0	1.256827135374478e-38	-5.34036220964128e-22	-4.190023504113432e-39	0.0	0.0	0.0	3.084245070831404e-38	-1.5930963177644347e-21	2.0000000000000002e-21	2.274737246609466e-22	-1.2331293397916198e-38	-4.267153376102174e-20	2.6855434501736725e-28	0.0	0.0	0.0	-3.84379066460389e-23	5.644422693415948e-23	6.6400000000000005e-21	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-7.997515919261254e-25	0.0	0.0	-2.187401049002296e-25	-1.4657100327541096e-26	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2.9702970297029703	-1.8283777883748737e-19	-1.0233208588854641e-20	3.6147016357095724e-20	1.9185358150314923e-19	-2.0156128995578128e-20	-5.215809974849322e-21	1.961344186777291e-20	0.0	0.0	-1.3205689372542124e-36	-2.284520303431183e-37	-3.6543659910491493e-38	7.7103706335982e-23	0.0	-1.8803363232805324e-36	5.112272449680297e-37	4.2190268841339024e-22	0.0	-3.0856246689411595e-21	4.144215989995819e-21	0.0	0.0	-3.83440432608586e-20	-9.924509259696395e-21	0.0	7.677223078394387e-22	1.921503656488475e-21	-1.2880402227658781e-37	5.429402021795615e-38	-3.03192957083852e-37	0.0	0.0	0.0	0.0	2.0154418299898657e-38	-8.569494140641195e-22	-6.719101140599395e-39	0.0	0.0	0.0	4.945880268444032e-38	-2.5562259643279494e-21	2.0000000000000002e-21	1.6805006487270793e-22	-1.9774401612225767e-38	-6.836511396304528e-20	4.306524304806858e-28	0.0	0.0	0.0	-6.024798724811093e-23	8.684579813549082e-23	6.6400000000000005e-21	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.2683665729834941e-24	0.0	0.0	-3.5077055964425937e-25	-2.3504054197304337e-26	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3.9603960396039604	5.084872797335664e-18	-8.90084064407747e-19	-2.991276013920609e-19	6.524500222398954e-18	-8.57527128066657e-19	4.647974373861483e-19	-1.6972759928762166e-19	0.0	0.0	-3.0107324495241984e-33	-2.504289513346418e-34	-1.3668541094362825e-34	1.5293473117593198e-20	-6.714508537643752e-38	-2.1343467172096848e-33	-1.3308472469505929e-33	-1.164759249871755e-18	0.0	1.1930704599245225e-19	5.3265436412705233e-20	0.0	0.0	-8.546452665107955e-18	-1.1907040177132759e-19	0.0	1.1014949150552188e-20	6.022265798222203e-19	-7.277084794279427e-35	-9.644770838223644e-35	-1.0582124023044843e-33	0.0	-1.1938365624595176e-39	2.176255573886982e-38	-1.9288825237576562e-41	-4.89033258079079e-35	-1.7235044987300264e-19	-2.3173636155175087e-35	0.0	0.0	0.0	-9.121355165198024e-35	-6.131085289727795e-19	2.0000000000000002e-21	4.1747135814848686e-22	-6.592307468779377e-35	-2.6930109194460017e-17	-6.945614567376936e-21	0.0	0.0	0.0	-3.512120348504577e-22	-8.433329925211033e-21	6.6400000000000005e-21	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.821854166413464e-23	7.339833938907176e-40	1.1835042108632674e-40	-7.509038192524253e-23	1.4954012986888196e-23	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4.9504950495049505	2.8791998705366206e-17	-4.797025375423877e-18	-1.838664409515687e-18	3.448611875863862e-17	-4.561972885436289e-18	2.5660267975045586e-18	-1.0381421041794535e-18	0.0	0.0	-1.6415120074575296e-32	-1.3647065082472341e-33	-7.453711299411583e-34	8.297796420568623e-20	-3.66258031701957e-37	-1.1631454670652419e-32	-7.262349014688304e-33	-6.3558342021346454e-18	0.0	6.687857650600568e-19	2.667163972982241e-19	0.0	0.0	-4.639782290076355e-17	-5.923456058019549e-19	0.0	5.569593400646976e-20	3.2740613621614617e-18	-3.962037455207565e-34	-5.2640827326416875e-34	-5.770513624336578e-33	0.0	-6.512051136563041e-39	1.187087749615036e-37	-1.0521525329442674e-40	-2.668702250260441e-34	-9.351913998563435e-19	-1.2636716273624382e-34	0.0	0.0	0.0	-4.978295562323935e-34	-3.329624296167937e-18	2.0000000000000002e-21	1.733867288890716e-21	-3.594784949955985e-34	-1.4650305017007977e-16	-3.788642567898018e-20	0.0	0.0	0.0	-1.5720292450629958e-21	-4.6493405907468444e-20	6.6400000000000005e-21	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.1574082809847952e-22	4.0036781789940215e-39	6.455690991404549e-40	-4.075787303346669e-22	8.170530885071955e-23	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5.9405940594059405	5.249912461339655e-17	-8.703966686439982e-18	-3.378201217639301e-18	6.244773729487809e-17	-8.26641864280592e-18	4.667256157622957e-18	-1.906556609071273e-18	0.0	0.0	-2.9819507699626306e-32	-2.4789840651598154e-33	-1.3540568489386828e-33	1.5066245529377924e-19	-6.653709780274751e-37	-2.1128562624095152e-32	-1.319385078242599e-32	-1.1546909154397488e-17	0.0	1.2182644841276551e-18	4.801673581837407e-19	0.0	0.0	-8.424919313641855e-17	-1.0656208098325794e-18	0.0	1.0037691886238694e-19	5.9458961445006784e-18	-7.196366430987173e-34	-9.56368838146101e-34	-1.0482814846368628e-32	0.0	-1.1830265710666523e-38	2.1565499418413604e-37	-1.9114168135127626e-40	-4.84837124244179e-34	-1.6980323498396781e-18	-2.2956068931731255e-34	0.0	0.0	0.0	-9.044455608128069e-34	-6.046140063363082e-18	2.0000000000000002e-21	3.050263219632933e-21	-6.530339153034019e-34	-2.660759911456987e-16	-6.882723679058341e-20	0.0	0.0	0.0	-2.7928464552755214e-21	-8.455348188972566e-20	6.6400000000000005e-21	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.932631145328229e-22	7.273372964097305e-39	1.1727877771945804e-39	-7.400670787440882e-22	1.4845660471455016e-22	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6.930693069306931	7.620625052142709e-17	-1.2610907997456087e-17	-4.917738025762921e-18	9.040935583111756e-17	-1.1970864400175552e-17	6.768485517741355e-18	-2.7749711139631044e-18	0.0	0.0	-4.3223895324677403e-32	-3.593261622072402e-33	-1.96274256793621e-33	2.183469463818719e-19	-9.644839243529933e-37	-3.062567057753784e-32	-1.912535255016368e-32	-1.673798410666035e-17	0.0	1.7677432031952565e-18	6.936183190692587e-19	0.0	0.0	-1.2210056337207395e-16	-1.5388960138632035e-18	0.0	1.4505790371830413e-19	8.617730926839907e-18	-1.0430695406766782e-33	-1.3863294030280334e-33	-1.5195116068400703e-32	0.0	-1.7148480284770025e-38	3.126012134067698e-37	-2.7706810940812644e-40	-7.0280402346231385e-34	-2.460873299823016e-18	-3.3275421589838127e-34	0.0	0.0	0.0	-1.3110615653932202e-33	-8.762655830558228e-18	2.0000000000000002e-21	4.366659150375156e-21	-9.465893356112052e-34	-3.8564893212131843e-16	-9.976804790218647e-20	0.0	0.0	0.0	-4.013663665488053e-21	-1.2261355787198305e-19	6.6400000000000005e-21	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.70785400967167e-22	1.0543067749200609e-38	1.700006455248706e-39	-1.0725554271535112e-21	2.152079005783815e-22	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7.920792079207921	9.991337642945753e-17	-1.6517849308472214e-17	-6.457274833886541e-18	1.1837097436735703e-16	-1.5675310157545183e-17	8.869714877859753e-18	-3.6433856188549335e-18	0.0	0.0	-5.66282829497284e-32	-4.707539178984989e-33	-2.5714282869337374e-33	2.8603143746996495e-19	-1.2635968706785112e-36	-4.012277853098058e-32	-2.505685431790139e-32	-2.1929059058923218e-17	0.0	2.3172219222628614e-18	9.070692799547769e-19	0.0	0.0	-1.5995193360772934e-16	-2.0121712178938278e-18	0.0	1.897388885742215e-19	1.1289565709179137e-17	-1.3665024382546404e-33	-1.816289967909966e-33	-1.9907417290432773e-32	0.0	-2.2466694858873528e-38	4.095474326294033e-37	-3.629945374649763e-40	-9.2077092268045e-34	-3.2237142498063566e-18	-4.3594774247945e-34	0.0	0.0	0.0	-1.7176775699736335e-33	-1.1479171597753385e-17	2.0000000000000002e-21	5.683055081117379e-21	-1.24014475591901e-33	-5.052218730969374e-16	-1.307088590137897e-19	0.0	0.0	0.0	-5.234480875700585e-21	-1.6067363385424032e-19	6.6400000000000005e-21	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.483076874015105e-22	1.3812762534303892e-38	2.2272251333028314e-39	-1.405043775562934e-21	2.819591964422125e-22	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8.910891089108912	1.2362050233748798e-16	-2.0424790619488322e-17	-7.996811642010161e-18	1.463325929035966e-16	-1.9379755914914827e-17	1.0970944237978161e-17	-4.51180012374676e-18	0.0	0.0	-7.003267057477951e-32	-5.821816735897576e-33	-3.1801140059312646e-33	3.53715928558058e-19	-1.562709817004031e-36	-4.961988648442331e-32	-3.0988356085639077e-32	-2.7120134011186088e-17	0.0	2.866700641330462e-18	1.120520240840295e-18	0.0	0.0	-1.9780330384338476e-16	-2.4854464219244516e-18	0.0	2.344198734301387e-19	1.3961400491518366e-17	-1.6899353358326012e-33	-2.246250532791898e-33	-2.4619718512464845e-32	0.0	-2.778490943297703e-38	5.064936518520367e-37	-4.4892096552182614e-40	-1.138737821898585e-33	-3.9865551997896936e-18	-5.391412690605187e-34	0.0	0.0	0.0	-2.124293574554047e-33	-1.419568736494853e-17	2.0000000000000002e-21	6.999451011859602e-21	-1.5337001762268147e-33	-6.247948140725572e-16	-1.6164967012539295e-19	0.0	0.0	0.0	-6.455298085913117e-21	-1.987337098364977e-19	6.6400000000000005e-21	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.258299738358545e-22	1.7082457319407195e-38	2.754443811356957e-39	-1.737532123972357e-21	3.487104923060435e-22	0.0	0.0	0.0	0.0	0.0	0.0	0.0
