time	ADPi	ATPi	Cri	PCri	PCr	ADP	ATP	Cr	Pi	P
14.0	3602.8591295102287	34.64087069633874	9749.800162948846	0.19983705192585446	0.10933876781483126	3637.438372402913	0.06162780368519519	9749.890661232954	4612.290687380355	4627.697638301652
15.0	3602.859129510256	34.64087069631822	9749.800162948835	0.19983705193482593	0.10933876782153334	3637.4383724029067	0.06162780368517655	9749.890661232948	4612.290687380359	4627.697638301653
16.0	3602.859129510258	34.640870696316796	9749.800162948834	0.19983705193568577	0.10933876782217497	3637.4383724029067	0.061627803685175744	9749.890661232947	4612.290687380359	4627.697638301653
17.0	3602.8591295102597	34.64087069631538	9749.800162948834	0.19983705193654558	0.10933876782281657	3637.4383724029058	0.061627803685174926	9749.890661232947	4612.290687380359	4627.697638301652
18.0	3602.8591295102615	34.64087069631397	9749.800162948832	0.1998370519374054	0.10933876782345821	3637.438372402905	0.06162780368517412	9749.890661232947	4612.290687380359	4627.697638301652
19.0	3602.8591295102633	34.640870696312554	9749.800162948832	0.1998370519382652	0.10933876782409982	3637.438372402905	0.061627803685173316	9749.890661232945	4612.290687380359	4627.697638301652
20.0	3602.8591295102647	34.64087069631113	9749.800162948832	0.19983705193912502	0.10933876782474143	3637.438372402905	0.061627803685172504	9749.890661232945	4612.290687380359	4627.697638301652
21.0	3602.8591295102665	34.64087069630972	9749.80016294883	0.19983705193998486	0.10933876782538304	3637.4383724029044	0.061627803685171706	9749.890661232945	4612.290687380359	4627.697638301652
22.0	3602.8591295102683	34.640870696308305	9749.80016294883	0.19983705194084467	0.10933876782602465	3637.4383724029044	0.06162780368517089	9749.890661232943	4612.290687380359	4627.697638301652
23.0	3602.85912951027	34.64087069630689	9749.800162948828	0.19983705194170448	0.10933876782666627	3637.438372402904	0.06162780368517008	9749.890661232943	4612.2906873803595	4627.697638301652
24.0	3602.8591295102715	34.64087069630547	9749.800162948828	0.1998370519425643	0.10933876782730788	3637.438372402904	0.06162780368516926	9749.890661232943	4612.2906873803595	4627.697638301652
25.0	3602.8591295102733	34.640870696304056	9749.800162948826	0.1998370519434241	0.10933876782794949	3637.438372402904	0.06162780368516846	9749.890661232941	4612.2906873803595	4627.697638301651
26.0	3602.859129510275	34.64087069630264	9749.800162948826	0.19983705194428394	0.1093387678285911	3637.438372402903	0.06162780368516764	9749.890661232941	4612.2906873803595	4627.697638301651
27.0	3602.859129510277	34.64087069630123	9749.800162948824	0.19983705194514376	0.10933876782923271	3637.438372402902	0.06162780368516684	9749.89066123294	4612.2906873803595	4627.697638301651
28.0	3602.8591295102788	34.64087069629981	9749.800162948824	0.19983705194600357	0.10933876782987433	3637.438372402902	0.06162780368516603	9749.89066123294	4612.2906873803595	4627.697638301651
29.0	3602.85912951028	34.64087069629839	9749.800162948823	0.19983705194686338	0.10933876783051596	3637.438372402902	0.061627803685165225	9749.89066123294	4612.2906873803595	4627.697638301651
30.0	3602.859129510282	34.64087069629698	9749.800162948823	0.1998370519477232	0.10933876783115756	3637.4383724029017	0.06162780368516442	9749.890661232937	4612.2906873803595	4627.697638301651
31.0	3602.8591295102838	34.640870696295565	9749.80016294882	0.19983705194858303	0.10933876783179919	3637.4383724029017	0.0616278036851636	9749.890661232937	4612.2906873803595	4627.697638301651
32.0	3602.8591295102856	34.640870696294144	9749.80016294882	0.19983705194944285	0.10933876783244079	3637.438372402901	0.061627803685162796	9749.890661232937	4612.2906873803595	4627.69763830165
33.0	3602.8591295102874	34.64087069629273	9749.800162948819	0.19983705195030266	0.10933876783308241	3637.438372402901	0.06162780368516198	9749.890661232936	4612.2906873803595	4627.69763830165
34.0	3602.8591295102888	34.640870696291316	9749.800162948819	0.19983705195116247	0.10933876783372401	3637.438372402901	0.06162780368516118	9749.890661232936	4612.2906873803595	4627.69763830165
35.0	3602.8591295102906	34.6408706962899	9749.800162948817	0.19983705195202228	0.10933876783436564	3637.4383724029003	0.06162780368516037	9749.890661232936	4612.2906873803595	4627.69763830165
36.0	3602.8591295102924	34.64087069628848	9749.800162948817	0.19983705195288212	0.10933876783500723	3637.4383724028994	0.061627803685159556	9749.890661232934	4612.2906873803595	4627.69763830165
37.0	3602.859129510294	34.64087069628707	9749.800162948817	0.19983705195374193	0.10933876783564886	3637.4383724028994	0.06162780368515876	9749.890661232934	4612.2906873803595	4627.69763830165
38.0	3602.8591295102956	34.64087069628565	9749.800162948815	0.19983705195460175	0.10933876783629046	3637.4383724028994	0.06162780368515794	9749.890661232934	4612.2906873803595	4627.69763830165
39.0	3602.8591295102974	34.64087069628424	9749.800162948815	0.19983705195546156	0.10933876783693208	3637.438372402899	0.061627803685157134	9749.890661232932	4612.2906873803595	4627.697638301649
40.0	3602.859129510299	34.640870696282825	9749.800162948814	0.19983705195632137	0.10933876783757368	3637.438372402899	0.061627803685156315	9749.890661232932	4612.2906873803595	4627.697638301649
41.0	3602.859129510301	34.640870696281404	9749.800162948814	0.1998370519571812	0.1093387678382153	3637.4383724028985	0.06162780368515551	9749.89066123293	4612.2906873803595	4627.697638301649
42.0	3602.859129510303	34.64087069627999	9749.800162948812	0.19983705195804102	0.1093387678388569	3637.4383724028985	0.061627803685154706	9749.89066123293	4612.2906873803595	4627.697638301649
43.0	3602.8591295103033	34.640870696279485	9749.80016294881	0.19983705195834817	0.10933876783908612	3637.4383724028985	0.061627803685154414	9749.89066123293	4612.2906873803595	4627.69763830165
44.0	3602.8591295103033	34.640870696279485	9749.80016294881	0.199837051958349	0.10933876783908678	3637.4383724028985	0.061627803685154414	9749.89066123293	4612.2906873803595	4627.69763830165
45.0	3602.8591295103033	34.640870696279485	9749.80016294881	0.19983705195834986	0.10933876783908739	3637.4383724028985	0.061627803685154414	9749.89066123293	4612.2906873803595	4627.69763830165
46.0	3602.8591295103033	34.64087069627948	9749.80016294881	0.1998370519583507	0.10933876783908802	3637.4383724028985	0.061627803685154414	9749.89066123293	4612.2906873803595	4627.69763830165
47.0	3602.8591295103033	34.64087069627948	9749.80016294881	0.19983705195835152	0.10933876783908864	3637.4383724028985	0.061627803685154414	9749.89066123293	4612.2906873803595	4627.69763830165
48.0	3602.8591295103033	34.64087069627948	9749.80016294881	0.19983705195835239	0.10933876783908927	3637.4383724028985	0.061627803685154414	9749.89066123293	4612.2906873803595	4627.697638301649
49.0	3602.8591295103033	34.64087069627948	9749.80016294881	0.19983705195835322	0.10933876783908988	3637.4383724028985	0.061627803685154414	9749.89066123293	4612.2906873803595	4627.697638301649
50.0	3602.8591295103033	34.64087069627948	9749.80016294881	0.19983705195835405	0.10933876783909052	3637.4383724028985	0.061627803685154414	9749.89066123293	4612.2906873803595	4627.697638301649
51.0	3602.8591295103033	34.64087069627948	9749.80016294881	0.1998370519583549	0.10933876783909113	3637.4383724028985	0.061627803685154414	9749.89066123293	4612.2906873803595	4627.697638301649
52.0	3602.8591295103033	34.64087069627948	9749.80016294881	0.19983705195835574	0.10933876783909177	3637.4383724028985	0.061627803685154414	9749.89066123293	4612.2906873803595	4627.697638301649
53.0	3602.8591295103033	34.64087069627948	9749.80016294881	0.19983705195835658	0.10933876783909238	3637.4383724028985	0.061627803685154414	9749.89066123293	4612.2906873803595	4627.697638301649
54.0	3602.8591295103033	34.64087069627948	9749.80016294881	0.19983705195835744	0.10933876783909303	3637.4383724028985	0.061627803685154414	9749.89066123293	4612.2906873803595	4627.697638301649
55.0	3602.8591295103033	34.64087069627947	9749.80016294881	0.19983705195835827	0.10933876783909366	3637.4383724028985	0.061627803685154414	9749.89066123293	4612.2906873803595	4627.697638301649
56.0	3602.8591295103033	34.64087069627947	9749.80016294881	0.1998370519583591	0.10933876783909428	3637.4383724028985	0.061627803685154414	9749.89066123293	4612.2906873803595	4627.697638301649
57.0	3602.8591295103033	34.64087069627947	9749.80016294881	0.19983705195835996	0.10933876783909491	3637.4383724028985	0.061627803685154414	9749.89066123293	4612.2906873803595	4627.697638301649
58.0	3602.8591295103033	34.64087069627947	9749.80016294881	0.1998370519583608	0.10933876783909553	3637.4383724028985	0.061627803685154414	9749.89066123293	4612.2906873803595	4627.697638301649
59.0	3602.8591295103033	34.64087069627947	9749.80016294881	0.19983705195836163	0.10933876783909618	3637.4383724028985	0.061627803685154414	9749.89066123293	4612.2906873803595	4627.697638301649
60.0	3602.8591295103033	34.64087069627947	9749.80016294881	0.1998370519583625	0.1093387678390968	3637.4383724028985	0.061627803685154414	9749.89066123293	4612.2906873803595	4627.697638301649
61.0	3602.8591295103033	34.64087069627947	9749.80016294881	0.19983705195836332	0.10933876783909743	3637.4383724028985	0.061627803685154414	9749.89066123293	4612.2906873803595	4627.697638301649
62.0	3602.8591295103033	34.64087069627947	9749.80016294881	0.19983705195836415	0.10933876783909804	3637.4383724028985	0.061627803685154414	9749.89066123293	4612.2906873803595	4627.697638301649
63.0	3602.8591295103033	34.640870696279464	9749.80016294881	0.19983705195836501	0.10933876783909868	3637.4383724028985	0.061627803685154414	9749.89066123293	4612.2906873803595	4627.697638301649
64.0	3602.8591295103033	34.640870696279464	9749.80016294881	0.19983705195836585	0.1093387678390993	3637.4383724028985	0.061627803685154414	9749.89066123293	4612.2906873803595	4627.697638301649
65.0	3602.8591295103033	34.640870696279464	9749.80016294881	0.19983705195836668	0.10933876783909993	3637.4383724028985	0.061627803685154414	9749.89066123293	4612.2906873803595	4627.697638301649
66.0	3602.8591295103033	34.640870696279464	9749.80016294881	0.19983705195836754	0.10933876783910054	3637.4383724028985	0.061627803685154414	9749.89066123293	4612.2906873803595	4627.697638301649
67.0	3602.8591295103033	34.640870696279464	9749.80016294881	0.19983705195836837	0.10933876783910118	3637.4383724028985	0.06162780368515443	9749.89066123293	4612.2906873803595	4627.697638301649
68.0	3602.8591295103033	34.640870696279464	9749.80016294881	0.1998370519583692	0.10933876783910179	3637.4383724028985	0.06162780368515443	9749.89066123293	4612.2906873803595	4627.697638301649
69.0	3602.8591295103033	34.640870696279464	9749.80016294881	0.19983705195837007	0.10933876783910244	3637.4383724028985	0.06162780368515443	9749.89066123293	4612.2906873803595	4627.697638301649
70.0	3602.8591295103033	34.640870696279464	9749.80016294881	0.1998370519583709	0.10933876783910307	3637.4383724028985	0.06162780368515443	9749.89066123293	4612.2906873803595	4627.697638301649
71.0	3602.8591295103033	34.640870696279464	9749.80016294881	0.19983705195837173	0.10933876783910369	3637.4383724028985	0.06162780368515443	9749.89066123293	4612.2906873803595	4627.697638301649
72.0	3602.8591295103033	34.64087069627946	9749.80016294881	0.1998370519583726	0.10933876783910432	3637.4383724028985	0.06162780368515443	9749.89066123293	4612.2906873803595	4627.697638301649
73.0	3602.8591295103033	34.64087069627946	9749.80016294881	0.19983705195837342	0.10933876783910494	3637.4383724028985	0.06162780368515443	9749.89066123293	4612.2906873803595	4627.697638301649
74.0	3602.8591295103033	34.64087069627946	9749.80016294881	0.19983705195837426	0.1093387678391056	3637.4383724028985	0.06162780368515443	9749.89066123293	4612.2906873803595	4627.697638301649
75.0	3602.8591295103033	34.64087069627946	9749.80016294881	0.19983705195837512	0.1093387678391062	3637.4383724028985	0.06162780368515443	9749.89066123293	4612.2906873803595	4627.697638301649
76.0	3602.8591295103033	34.64087069627946	9749.80016294881	0.19983705195837595	0.10933876783910684	3637.4383724028985	0.06162780368515443	9749.89066123293	4612.2906873803595	4627.697638301649
77.0	3602.8591295103033	34.64087069627946	9749.80016294881	0.19983705195837678	0.10933876783910745	3637.4383724028985	0.06162780368515443	9749.89066123293	4612.2906873803595	4627.697638301649
78.0	3602.8591295103033	34.64087069627946	9749.80016294881	0.19983705195837764	0.10933876783910809	3637.4383724028985	0.06162780368515443	9749.89066123293	4612.2906873803595	4627.697638301649
79.0	3602.8591295103033	34.64087069627946	9749.80016294881	0.19983705195837848	0.1093387678391087	3637.4383724028985	0.06162780368515443	9749.89066123293	4612.2906873803595	4627.697638301649
80.0	3602.8591295103033	34.64087069627945	9749.80016294881	0.19983705195837934	0.10933876783910934	3637.4383724028985	0.06162780368515443	9749.89066123293	4612.2906873803595	4627.697638301649
81.0	3602.8591295103033	34.64087069627945	9749.80016294881	0.19983705195838017	0.10933876783910995	3637.4383724028985	0.06162780368515443	9749.89066123293	4612.2906873803595	4627.697638301649
82.0	3602.8591295103033	34.64087069627945	9749.80016294881	0.199837051958381	0.10933876783911059	3637.4383724028985	0.06162780368515443	9749.89066123293	4612.2906873803595	4627.697638301649
83.0	3602.8591295103033	34.64087069627945	9749.80016294881	0.19983705195838186	0.1093387678391112	3637.4383724028985	0.06162780368515443	9749.89066123293	4612.2906873803595	4627.697638301649
84.0	3602.8591295103033	34.64087069627945	9749.80016294881	0.1998370519583827	0.10933876783911184	3637.4383724028985	0.06162780368515443	9749.89066123293	4612.2906873803595	4627.697638301649
85.0	3602.8591295103033	34.64087069627945	9749.80016294881	0.19983705195838353	0.10933876783911248	3637.4383724028985	0.06162780368515443	9749.89066123293	4612.2906873803595	4627.697638301649
86.0	3602.8591295103033	34.64087069627945	9749.80016294881	0.1998370519583844	0.1093387678391131	3637.4383724028985	0.06162780368515443	9749.89066123293	4612.2906873803595	4627.697638301649
87.0	3602.8591295103033	34.64087069627945	9749.80016294881	0.19983705195838522	0.10933876783911373	3637.4383724028985	0.06162780368515443	9749.89066123293	4612.2906873803595	4627.697638301649
88.0	3602.8591295103033	34.64087069627944	9749.80016294881	0.19983705195838605	0.10933876783911435	3637.4383724028985	0.06162780368515443	9749.89066123293	4612.2906873803595	4627.697638301649
89.0	3602.8591295103033	34.64087069627944	9749.80016294881	0.1998370519583869	0.10933876783911498	3637.4383724028985	0.06162780368515443	9749.89066123293	4612.2906873803595	4627.697638301649
90.0	3602.8591295103033	34.64087069627944	9749.80016294881	0.19983705195838775	0.10933876783911561	3637.4383724028985	0.06162780368515443	9749.89066123293	4612.2906873803595	4627.697638301649
91.0	3602.8591295103033	34.64087069627944	9749.80016294881	0.19983705195838858	0.10933876783911625	3637.4383724028985	0.06162780368515443	9749.89066123293	4612.2906873803595	4627.697638301649
92.0	3602.859129510304	34.64087069627944	9749.80016294881	0.19983705195838944	0.10933876783911686	3637.4383724028985	0.06162780368515443	9749.89066123293	4612.2906873803595	4627.697638301649
93.0	3602.859129510304	34.64087069627944	9749.80016294881	0.19983705195839027	0.1093387678391175	3637.4383724028985	0.06162780368515443	9749.89066123293	4612.2906873803595	4627.697638301649
94.0	3602.859129510304	34.64087069627944	9749.80016294881	0.1998370519583911	0.10933876783911811	3637.4383724028985	0.06162780368515443	9749.89066123293	4612.2906873803595	4627.697638301649
95.0	3602.859129510304	34.64087069627944	9749.80016294881	0.19983705195839196	0.10933876783911875	3637.4383724028985	0.06162780368515443	9749.89066123293	4612.2906873803595	4627.697638301649
96.0	3602.859129510304	34.64087069627944	9749.80016294881	0.1998370519583928	0.10933876783911936	3637.4383724028985	0.06162780368515443	9749.89066123293	4612.2906873803595	4627.697638301649
97.0	3602.859129510304	34.640870696279435	9749.80016294881	0.19983705195839363	0.10933876783912	3637.4383724028985	0.06162780368515443	9749.89066123293	4612.2906873803595	4627.697638301649
98.0	3602.859129510304	34.640870696279435	9749.80016294881	0.1998370519583945	0.10933876783912061	3637.4383724028985	0.06162780368515443	9749.89066123293	4612.2906873803595	4627.697638301649
99.0	3602.859129510304	34.640870696279435	9749.80016294881	0.19983705195839532	0.10933876783912125	3637.4383724028985	0.06162780368515443	9749.89066123293	4612.2906873803595	4627.697638301649
100.0	3602.859129510304	34.640870696279435	9749.80016294881	0.19983705195839616	0.10933876783912189	3637.4383724028985	0.06162780368515443	9749.89066123293	4612.2906873803595	4627.697638301649
