time	P	N
0.0	10000.0	0.0
0.9900990099009901	8520.247177620462	119.25066573211157
1.9801980198019802	7401.968700941857	101.4587732891205
2.9702970297029703	6545.752027842167	87.85394200694847
3.9603960396039604	5869.098238143475	77.1421335345268
4.9504950495049505	5320.845382997893	68.49851389836843
5.9405940594059405	4867.582431653894	61.38439606076127
6.930693069306931	4486.565285253951	55.43305760822667
7.920792079207921	4161.774496907661	50.38618817594602
8.910891089108912	3881.60103644122	46.05658216703083
9.900990099009901	3637.426218566602	42.305246052393066
10.89108910891089	3422.717120432546	39.02681573179474
11.881188118811881	3232.43162925332	36.13996534548275
12.871287128712872	3062.6161461296915	33.58092183100903
13.861386138613861	2910.1268904456256	31.298971995946793
14.85148514851485	2772.4326589099437	29.253282684426015
15.841584158415841	2647.4725548390466	27.41060709094628
16.831683168316832	2533.5516076019753	25.743601879761638
17.821782178217823	2429.2630090949215	24.229573382357025
18.81188118811881	2333.4293735931938	22.849530456073413
19.801980198019802	2245.0578018131528	21.587459873104635
20.792079207920793	2163.3051086383575	20.429765551634226
21.78217821782178	2087.450629595466	19.364829960460238
22.77227722772277	2016.874746552212	18.382667721888836
23.762376237623762	1951.0417768650336	17.474649558356827
24.752475247524753	1889.4862254769394	16.633280455334376
25.742574257425744	1831.8016533280568	15.852020005321693
26.73267326732673	1777.631599064895	15.125135857777794
27.722772277227723	1726.662125528277	14.447583367526656
28.712871287128714	1678.6156608071476	13.81490611985113
29.7029702970297	1633.2458805218207	13.22315324789177
30.693069306930692	1590.33342995034	12.668810296250538
31.683168316831683	1549.6823304039535	12.148741123855492
32.67326732673267	1511.1169452423144	11.660138836673578
33.663366336633665	1474.4794064495677	11.200484153328308
34.65346534653465	1439.6274222245795	10.767509921312392
35.64356435643565	1406.4324013595337	10.359170748379418
36.633663366336634	1374.7778422633949	9.973616908412241
37.62376237623762	1344.5579440701958	9.609171835506675
38.613861386138616	1315.6764049183819	9.264312643229497
39.603960396039604	1288.0453786222483	8.937653204872616
40.59405940594059	1261.5845659047034	8.627929410265494
41.584158415841586	1236.220420371799	8.333986279350588
42.57425742574257	1211.885452677102	8.054766665370053
43.56435643564356	1188.5176189957006	7.789301323690813
44.554455445544555	1166.0597821322112	7.536700157485104
45.54455445544554	1144.4592354393747	7.296144481756803
46.53465346534654	1123.667280897955	7.06688016624192
47.524752475247524	1103.6388548629502	6.848211551721049
48.51485148514851	1084.3321947592638	6.63949603078846
49.504950495049506	1065.7085418465747	6.440139215259332
50.495049504950494	1047.7318755420306	6.249590616223141
51.48514851485149	1030.368675483013	6.0673397753184855
52.475247524752476	1013.5877079549647	5.892912792399684
53.46534653465346	997.3598338733281	5.725869204091288
54.45544554455446	981.6578357981988	5.565799172307525
55.445544554455445	966.4562618129244	5.412320947540579
56.43564356435643	951.7312844004889	5.265078576614002
57.42574257425743	937.4605726437684	5.123739827698676
58.415841584158414	923.6231763075747	4.987994309145366
59.4059405940594	910.1994205472942	4.857551761713762
60.396039603960396	897.1708101072011	4.732140505669589
61.386138613861384	884.5199420306297	4.611506026941684
62.37623762376238	872.2304260230815	4.49540968805489
63.366336633663366	860.2868116797746	4.383627551345943
64.35643564356435	848.6745219076134	4.275949303260841
65.34653465346534	837.3797919351158	4.1721772699568085
66.33663366336634	826.3896133632666	4.072125515222683
67.32673267326733	815.6916827854895	3.975619013033852
68.31683168316832	805.2743545437266	3.8824928876496183
69.3069306930693	795.1265972350833	3.7925917149500283
70.29702970297029	785.2379536313813	3.7057688794854515
71.2871287128713	775.5985036987387	3.621885982116266
72.27722772277228	766.1988304554011	3.5408122939327997
73.26732673267327	757.029988366052	3.46242425152407
74.25742574257426	748.0834741033124	3.3866049910831633
75.24752475247524	739.3511995326763	3.3132439183005737
76.23762376237623	730.8254665632056	3.2422363088925823
77.22772277227723	722.4989438406428	3.1734829390380215
78.21782178217822	714.3646451113026	3.1068897430572737
79.20792079207921	706.4159090794982	3.042367495271268
80.1980198019802	698.6463806694791	2.979831514684141
81.18811881188118	691.0499935740507	2.9192013905542114
82.17821782178218	683.6209539831113	2.8604007270370504
83.16831683168317	676.3537254007399	2.8033569054741387
84.15841584158416	669.2430144687708	2.748000862954713
85.14851485148515	662.2837577170212	2.6942668858803045
86.13861386138613	655.4711091777455	2.6420924173098586
87.12871287128712	648.800428788197	2.5914178771998264
88.11881188118812	642.267271531212	2.5421864944086954
89.10891089108911	635.8673772545293	2.494344149611271
90.0990099009901	629.5966611275677	2.447839228469401
91.08910891089108	623.4512046799105	2.402622484088388
92.07920792079207	617.4272473868872	2.358646908240827
93.06930693069307	611.5211787599391	2.315867610645311
94.05940594059406	605.7295309118224	2.274241705811134
95.04950495049505	600.0489715579569	2.233728206827415
96.03960396039604	594.4762974275712	2.1942879256583523
97.02970297029702	589.0084280552182	2.155883379470767
98.01980198019803	583.6423999299279	2.1184787026216467
99.00990099009901	578.3753609753905	2.0820395638738383
100.0	573.2045653405072	2.046533088505174
