time	species_1	species_2	species_3	species_4	species_5	species_6	species_7	species_8	species_9	species_10	species_11	species_12	species_13
0.0	0.003	0.0	0.001	0.0	0.001	0.0	0.0	0.0	0.0	0.005	0.0	0.0	0.0
0.9900990099009901	0.037301250796855326	2.059612831000187e-06	0.004326168952536669	7.509265671311886e-10	0.004404957856087089	1.2331941944437293e-05	1.673583813345287e-06	5.151225118741869e-06	2.018049697710744e-12	0.008349498132977352	1.1202766723469257e-07	1.9013515712313798e-17	3.748506736128842e-10
1.9801980198019802	0.07100414037291808	1.1642738261277714e-05	0.007483840975220631	1.3779783526899307e-08	0.007734189199484072	3.776048066532303e-05	9.154869686870512e-06	2.985499066156293e-05	6.797783813914186e-11	0.011640055236260815	1.6271826860931418e-06	3.647930855988251e-15	7.059841478310445e-09
2.9702970297029703	0.10411205206871484	3.1432258625808174e-05	0.010481489929357575	7.787929849779466e-08	0.010987100461524043	7.538437380944539e-05	2.4360995282285316e-05	8.660655912449192e-05	5.05366349986546e-10	0.01486892087329981	8.28431931561748e-06	8.861684063358539e-14	4.193931695200206e-08
3.9603960396039604	0.13662901773057906	6.090058696065426e-05	0.01332710558689272	2.598710357004376e-07	0.014161260099252075	0.00012615166994956473	4.7336042817454906e-05	0.0001877333879549121	1.938103628541507e-09	0.018030980012551125	2.6169830040185503e-05	8.521349270991109e-13	1.515593534502958e-07
4.9504950495049505	0.16855963616398684	9.756591767553249e-05	0.01602822208935929	6.412781076673938e-07	0.017252783898438477	0.0001921604265491535	7.714486834583029e-05	0.00034695849974889344	5.117795222343746e-09	0.021119839363169253	6.263160359564703e-05	4.885075298959858e-12	4.1511633310758246e-07
5.9405940594059405	0.19990899742733276	0.0001383992107117101	0.018591947439387222	1.3019657142259987e-06	0.020256869530340067	0.00027596780542254724	0.00011266154802979946	0.0005801748267205802	1.0681449422454484e-08	0.024129114694495975	0.0001249922079539815	2.0062257131712428e-11	9.531775675734848e-07
6.930693069306931	0.2306826154129857	0.00018081816538644688	0.02102498649302174	2.3085594214212052e-06	0.02316819187784376	0.0003801576387346444	0.00015302693339679696	0.0009056225537418504	1.905260138678814e-08	0.027053351605035126	0.00021962825221909013	6.534900456240906e-11	1.937409619233429e-06
7.920792079207921	0.26088637017403166	0.00022309672457488858	0.023333655454787626	3.710030085555614e-06	0.025981081705906826	0.0005071848924996985	0.0001977914333987472	0.0013437645442802469	3.0493373192253944e-08	0.029888395633784197	0.0003516005400451977	1.7962520721241986e-10	3.6008921303163432e-06
8.910891089108912	0.29052645904149915	0.00026433016701333113	0.02552389008889247	5.538761623046102e-06	0.028689541440359293	0.0006593945645971866	0.0002468744247682008	0.001917103887698644	4.521099286923858e-08	0.0326313343786785	0.0005247122345876251	4.338723493170344e-10	6.248546896111965e-06
9.900990099009901	0.3196093547219052	0.00030419626956210925	0.027601250941898185	7.814129643882166e-06	0.03128718271722859	0.0008391060438612128	0.0003004644482554081	0.0026500654445965432	6.34426901979695e-08	0.03528023923547832	0.0007417673952569496	9.469725722873345e-10	1.0267394351630676e-05
10.89108910891089	0.3481417687576409	0.00034269883517686387	0.02957092799385326	1.0546289774970492e-05	0.033767146210579385	0.0010486968005730033	0.0003589305267404366	0.003568969583261292	8.549939400416925e-08	0.03783388710818538	0.0010048495454126852	1.9053780720370334e-09	1.613654507732892e-05
11.881188118811881	0.3761306193323079	0.0003799810249350149	0.03143774582091567	1.373908819858478e-05	0.03612203111831027	0.0012906612909153222	0.00042276730703355884	0.004702081779661581	1.117799498771182e-07	0.04029154878520828	0.001315533544882417	3.5869567168276603e-09	2.4436946261693992e-05
12.871287128712872	0.4035830027107443	0.00041621986482743363	0.03320616940511713	1.7391933156192824e-05	0.03834384042273165	0.0015676451088986458	0.0004925704666971323	0.006079707256626159	1.4277413702004125e-07	0.04265285732292261	0.0016750174588615304	6.389181275825608e-09	3.5860946785959913e-05
13.861386138613861	0.4305061681369618	0.0004515788358517431	0.03488031030391717	2.150088806133691e-05	0.04042393883181534	0.0018824615350372612	0.0005690326878405521	0.007734310354822517	1.7906566716890213e-07	0.04491773537498624	0.0020841954786374566	1.0861971548210984e-08	5.1221717398499224e-05
14.85148514851485	0.45690749591382795	0.0004861932542945352	0.03646393290123938	2.605928148188893e-05	0.042353020472315324	0.0022380966944298866	0.0006529518420453127	0.009700642199782335	2.213396546646769e-07	0.0470863576494305	0.002543695709800665	1.7745320457868236e-08	7.146254117852287e-05
15.841584158415841	0.4827944785216309	0.0005201697830921865	0.03796046056248772	3.105805583210623e-05	0.04412108481246229	0.0026377067148753612	0.0007452466804129991	0.01201586735172621	2.703955523923332e-07	0.04915913057360838	0.003053900748272973	2.8011877942371465e-08	9.766594701719529e-05
