time	V	n	c	cer	g6p	fbp	adp
0.0	-60.0	0.025	0.25	185.0	200.0	40.0	780.0
0.9900990099009901	-60.46425887709599	0.023799457176697913	0.2490120184071991	185.01929069014122	199.99826322762203	39.99959591131491	780.0025871826126
1.9801980198019802	-60.90384949690747	0.022656299877329568	0.24802600724324117	185.03845896035455	199.99652646786737	39.99919182582144	780.0051613621082
2.9702970297029703	-61.320117889159235	0.021567836105288576	0.24704226558273532	185.05750507877244	199.99478972084236	39.99878774341313	780.0077225209197
3.9603960396039604	-61.71434313535033	0.020531491185704704	0.24606106118992213	185.07642934838142	199.99305298665365	39.99838366398337	780.0102706453821
4.9504950495049505	-62.08773836877124	0.019544804431581367	0.24508263387660953	185.09523210334498	199.9913162654078	39.99797958742546	780.0128057253845
5.9405940594059405	-62.44145235726259	0.018605425384716927	0.24410719859488952	185.11391370567642	199.98957955721158	39.99757551363266	780.0153277540584
6.930693069306931	-62.77657142934397	0.017711110053828704	0.24313494806491887	185.13247454236893	199.98784286217173	39.99717144249817	780.017836727507
7.920792079207921	-63.094121733253914	0.016859716975128586	0.24216605510545133	185.15091502282556	199.98610618039513	39.99676737391517	780.0203326445636
8.910891089108912	-63.39507172406723	0.016049203182338108	0.24120067473395929	185.1692355765145	199.98436951198846	39.99636330777687	780.0228155065694
9.900990099009901	-63.68033459747725	0.015277620462183878	0.24023894589850092	185.18743665100584	199.9826328570585	39.99595924397648	780.0252853171863
10.89108910891089	-63.950771203835096	0.014543111019297002	0.23928099328964675	185.2055187098947	199.98089621571205	39.99555518240725	780.0277420822
11.881188118811881	-64.20719247830812	0.013843903976447568	0.23832692862471253	185.22348223130967	199.97915958805572	39.99515112296252	780.0301858093765
12.871287128712872	-64.45036213054075	0.013178311532521836	0.23737685196603672	185.24132770635381	199.97742297419617	39.99474706553568	780.032616508312
13.861386138613861	-64.68099925509307	0.01254472527105821	0.23643085287807486	185.25905563772253	199.97568637423984	39.99434301002021	780.0350341903005
14.85148514851485	-64.89978083489716	0.011941612636863443	0.23548901144355194	185.27666653847388	199.97394978829323	39.993938956309705	780.0374388682136
15.841584158415841	-65.1073441387111	0.011367513564689421	0.234551399142693	185.2941609309445	199.9722132164626	39.99353490429786	780.0398305563948
16.831683168316832	-65.30428904824633	0.010821037189596875	0.23361807965644696	185.31153934574576	199.97047665885412	39.99313085387851	780.0422092705618
17.821782178217823	-65.49118029525557	0.010300858659515955	0.2326891096036381	185.32880232083286	199.9687401155739	39.99272680494564	780.0445750277136
18.81188118811881	-65.66854957628603	0.009805716098071732	0.23176453918900788	185.34595040067515	199.96700358672777	39.99232275739335	780.0469278460491
19.801980198019802	-65.83689754834246	0.009334407705876424	0.23084441277384002	185.36298413551305	199.96526707242157	39.99191871111592	780.0492677448924
20.792079207920793	-65.99669572575306	0.00888578896908984	0.22992876939589169	185.37990408067276	199.9635305727608	39.9915146660078	780.0515947446235
21.78217821782178	-66.14838827468057	0.008458769981224067	0.2290176432408365	185.39671079593762	199.96179408785093	39.9911106219636	780.0539088666146
22.77227722772277	-66.29239369955131	0.00805231288694721	0.22811106406372542	185.41340484497795	199.9600576177972	39.99070657887812	780.0562101331726
23.762376237623762	-66.42910642726605	0.0076654294408283865	0.22720905756766474	185.42998679483262	199.9583211627046	39.99030253664635	780.0584985674844
24.752475247524753	-66.55889829667528	0.007297178672352482	0.22631164574732557	185.4464572154326	199.95658472267812	39.98989849516347	780.0607741935677
25.742574257425744	-66.6821199609438	0.006946664650227137	0.22541884720159375	185.46281667916278	199.9548482978223	39.98949445432489	780.0630370362252
26.73267326732673	-66.79910219598592	0.00661303435519829	0.22453067741427551	185.47906576046353	199.95311188824166	39.9890904140262	780.0652871210017
27.722772277227723	-66.91015712849374	0.0062954756473188695	0.223647149009561	185.49520503546393	199.9513754940404	39.98868637416323	780.0675244741451
28.712871287128714	-67.01557938634484	0.005993215325504847	0.22276827198442983	185.51123508164486	199.94963911532258	39.98828233463199	780.0697491225691
29.7029702970297	-67.1156471761774	0.005705517275512284	0.22189405392040087	185.5271564775289	199.947902752192	39.98787829532878	780.0719610938199
30.693069306930692	-67.21062328898142	0.005431680706619562	0.22102450017557848	185.54296980239596	199.94616640475223	39.987474256150065	780.0741604160435
31.683168316831683	-67.3007560409693	0.005171038469953128	0.2201596140599394	185.55867563602138	199.9444300731066	39.987070216992606	780.0763471179565
32.67326732673267	-67.38628015653744	0.004922955451402684	0.2192993969962583	185.57427455843361	199.9426937573582	39.98666617775337	780.0785212288185
33.663366336633665	-67.46741759045823	0.004686827044155741	0.21844384866637362	185.58976714969208	199.94095745760998	39.986262138329586	780.0806827784056
34.65346534653465	-67.54437829783447	0.0044620776914507795	0.21759296714537038	185.60515398968144	199.93922117396446	39.98585809861871	780.0828317969862
35.64356435643565	-67.61736095389658	0.0042481594981542935	0.2167467490245261	185.6204356579222	199.93748490652405	39.98545405851848	780.0849683152979
36.633663366336634	-67.68655362863622	0.004044550905707249	0.21590518952446205	185.63561273339508	199.93574865539085	39.98505001792687	780.0870923645269
37.62376237623762	-67.75213441551082	0.0038507554328341773	0.2150682825985875	185.65068579437934	199.93401242066673	39.984645976742144	780.0892039762862
38.613861386138616	-67.81427202028404	0.0036663004749114686	0.21423602102839995	185.66565541830332	199.93227620245327	39.98424193486277	780.0913031825977
39.603960396039604	-67.87312631300527	0.003490736158676868	0.2134083965114278	185.6805221816058	199.93054000085183	39.983837892187566	780.0933900158738
40.59405940594059	-67.92884884364086	0.003323634252668349	0.21258539974208526	185.6952866596078	199.92880381596348	39.983433848615554	780.0954645089
41.584158415841586	-67.98158332459909	0.003164587129707524	0.2117670204862384	185.70994942639445	199.92706764788898	39.98302980404607	780.0975266948192
42.57425742574257	-68.031466082501	0.0030132067788631476	0.21095324765006007	185.72451105470512	199.9253314967289	39.982625758378695	780.0995766071161
43.56435643564356	-68.07862648264985	0.002869123862287663	0.21014406934391602	185.73897211583167	199.92359536258343	39.982221711513304	780.1016142796025
44.554455445544555	-68.12318732496517	0.0027319868198774507	0.20933947294114807	185.7533331795248	199.92185924555255	39.98181766335008	780.1036397464039
45.54455445544554	-68.16526521574988	0.0026014610155777875	0.20853944513263936	185.76759481390675	199.920123145736	39.98141361378944	780.1056530419467
46.53465346534654	-68.20497091646368	0.002477227924053144	0.20774397197742595	185.781757585391	199.91838706323315	39.98100956273212	780.1076542009445
47.524752475247524	-68.24240967087553	0.0023589843561132896	0.20695303894965197	185.79582205860734	199.91665099814315	39.98060551007915	780.1096432583872
48.51485148514851	-68.2776815114623	0.002246441722147536	0.20616663098207272	185.8097887963331	199.9149149505648	39.98020145573183	780.1116202495294
49.504950495049506	-68.31088154700146	0.0021393253308245614	0.20538473250648356	185.8236583594291	199.91317892059666	39.97979739959177	780.1135852098794
50.495049504950494	-68.34210023360271	0.002037373719442079	0.204607327491478	185.83743130678081	199.91144290833697	39.979393341560865	780.1155381751884
51.48514851485149	-68.37142362804727	0.001940338018675664	0.20383439947738488	185.8511081952435	199.90970691388372	39.97898928154131	780.1174791814416
52.475247524752476	-68.39893362454433	0.0018479813504619187	0.2030659316086111	185.8646895795924	199.90797093733454	39.97858521943561	780.1194082648478
53.46534653465346	-68.42470818147343	0.0017600782462147114	0.2023019066644359	185.87817601247548	199.9062349787868	39.97818115514655	780.1213254618309
54.45544554455446	-68.44882153423121	0.0016764140936764546	0.20154230708766965	185.89156804436982	199.9044990383376	39.97777708857724	780.1232308090202
55.445544554455445	-68.4713443915795	0.001596784618593191	0.20078711501079247	185.9048662235427	199.9027631160837	39.97737301963109	780.1251243432431
56.43564356435643	-68.49234412061567	0.0015209953898757996	0.20003631228040947	185.9180710960156	199.9010272121215	39.9769689482118	780.1270061015156
57.42574257425743	-68.51188492211054	0.0014488613470160436	0.19928988048027363	185.93118320553052	199.89929132654723	39.97656487422339	780.1288761210362
58.415841584158414	-68.53002799614814	0.0013802063489350496	0.19854780095289742	185.9442030935194	199.89755545945673	39.9761607975702	780.1307344391774
59.4059405940594	-68.54683170052378	0.0013148627394111974	0.19781005482011652	185.9571312990753	199.89581961094552	39.97575671815685	780.1325810934782
60.396039603960396	-68.56235169675767	0.0012526709407103642	0.1970766230018634	185.9699683589265	199.89408378110883	39.975352635888314	780.1344161216377
61.386138613861384	-68.57664108851564	0.0011934790644998832	0.196347486233841	185.98271480741337	199.89234797004164	39.97494855066983	780.1362395615083
62.37623762376238	-68.58975055186188	0.0011371425424057632	0.19562262508404155	185.99537117646676	199.89061217783856	39.97454446240698	780.1380514510888
63.366336633663366	-68.60172845857815	0.0010835237735211305	0.19490201996829631	186.0079379955885	199.88887640459387	39.974140371005674	780.1398518285187
