time	x2	x3	x4	x5	x6	x7	x8	x9	x10	x11	x12	x13	x14	x15	x16	x17	x18	x19	x20	x21	x22	x23	x24	x25	x26	x27	x28	x29	x30	x31	x32	x33	x34	x35	x36	x37	x38	x39	x40	x41	x42	x43	x44	x45	x46	x47	x48	x49	x50	x51	x52	x53	x54	x55	x56	x57	x58	x59	x60	x61	x62	x63	x64	x65	x66	x67	x68	x69	x70	x71	x72	x73	x74	x75	x76	x77	x78	x79	x80	x81	x82	x83	x84	x85	x86	x87	x88	x89	x90	x91	x92	x93	x94	x1	Raf_act	Ras_GTP	MEK_PP	ERK_PP	SHC_P_t	EGF_EGFR_act
0.0	50000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	81000.0	0.0	12000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11000.0	0.0	26300.0	0.0	72000.0	0.0	0.0	0.0	40000.0	101000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	40000.0	0.0	0.0	40000.0	0.0	0.0	22000000.0	0.0	0.0	0.0	0.0	0.0	40000.0	0.0	21000000.0	0.0	0.0	0.0	0.0	10000000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4962.0	0.0	0.0	0.0	0.0	0.0	0.0
1.0	27.19635635679572	1145.489225733839	162.02656770971035	15557.93881056401	7.555080375810026	20.30287688582077	79.73223143183137	0.003181070021312312	2.6561623817721682	0.6965938627654925	78843.78051124074	0.00015323487379584005	3327.9508076091283	162.15267829207784	0.06264545105014512	16.90356001173214	7.981362293368109	68.13757833837386	26.766130308413533	2.6008758773609233	2122.205189455371	57.2308544195218	18207.5118036413	472.9007427958433	27792.346131966282	184.2274142208948	14565.522434059478	97.24513837067265	27936.52415111629	78036.17873208557	105.4545899645191	334.3805283081094	60.081788708521	2723.06372126905	1062.478549805935	563.5252218628208	12325.127973794062	609.8141963448352	2767.467080041545	25312.15448656354	618.8005416785235	24157.6051855347	39551.47562969427	112.08592416625916	432.2137383167446	20973516.149730697	12321.596922087307	953591.5802158951	664.8849253912683	196.64140162381725	118.22308374156853	23529.392548925418	16021.71162617483	20084814.273253724	21806.105067950084	10383.578366290512	30.673206278351447	1.7974617945172	9117050.850935647	369.27811242191115	882236.6787925987	10.99729575670329	35.83205077293369	7.7333681454272005	359.4659989884546	142.27904203458542	14.394394156305014	1031.936228654702	41.93621185076728	806.8986564996204	4.370917285349225	16.31063198901069	475.0911947753232	20915.967355563727	0.5545058959750081	0.09108882245918486	0.05084702650837537	330.6218941339367	10.056928136574884	4.366657635876525	5.834880041792107e-06	2.9691762244362196e-07	5.377410056860606e-05	343.19209739937855	0.3271513227602985	1.0446159547198823	170.75138462490565	101.19465979990541	22.241918417978308	22.16216739122047	1051.5620356683955	632.5534848390125	135.4477800619964	4962.0	14027.108759907234	16258.19541624347	196.73249044627644	1.7974620914348225	22847.369382193203	24310.416828249454
2.0	23.822662501691003	973.1493270301092	143.35733279999835	14180.134057438287	6.292952991724294	36.183825697001446	712.699366007499	0.004436528229562945	34.58654959154684	6.337201290545647	77992.80052646299	0.003905309784703728	2445.2098473769847	237.77874226250165	1.0092549030980509	115.0182233115194	32.96210799808399	252.91017507414332	23.458483416497945	14.950383101488994	2256.9420403267327	50.93145695441458	19412.814871494942	366.50234494765857	6450.81933745474	33.435146311433186	6063.064249678049	147.71605416573922	10332.831326676944	46677.25107314327	120.23805911525993	574.862888136117	53.508853552236396	1907.9848333843236	174.31078357672132	773.2536271733285	28630.99739096936	1613.9278830060166	16276.976775842617	25549.234315688816	267.88034033660165	49279.06661967288	39531.86114526325	100.34950057876961	394.6161304180333	18231033.230491143	9654.659470480232	3157694.082160697	2010.2194444902411	3424.161267320856	1041.3752476683574	10971.130479465268	25797.859548507673	8017704.172913817	152555.5390156502	2612600.1237187986	137437.41419152342	315864.49332153436	268290.9836183822	2179137.513407346	7472393.265133454	58.47863742293712	283.1122433583718	29.94709035834929	1121.3582831290319	105.15800349182149	69.71869537228191	1934.9903440070177	82.39808289060868	5516.3868341661	18.96143103397992	73.52272431874627	1815.6235439326933	273322.50878433656	32.535015831303944	43.44049612948966	12.329235313919542	2177.3054890470244	1928.0149911643434	30144.805524853098	19.701606796793723	36.718348071246595	225.14536541875705	79953.0924657806	0.5963158676842981	13.657985848682749	283.00792578702436	78.58620822828206	80.50219832853787	38.4116136048595	1586.1986567352294	460.899534951954	443.40507367585604	4962.0	14100.487261084	8348.333016912278	3467.6017634503455	315901.21166960563	54144.03223031849	24453.960777359334
3.0	23.522921888380615	954.9312759904361	140.61974728132947	13949.240762600873	7.543941732377623	38.868503335141845	2438.1461318087318	0.0037028468345869183	172.75492627519768	22.31157651371094	78490.11070556297	0.02944263202370231	4008.2696711984067	470.57023668520605	4.4639608488355575	272.07652661105845	43.87588585831313	313.76458222632453	11.322799289370026	28.59608169871801	1511.2785158649513	51.10974916580657	19254.06171956167	323.9039336722437	2516.899165691265	11.38339306907306	973.1584625368283	146.99303694107695	5092.581271715325	15969.546344778779	103.30180731122036	609.7718973969422	34.20354408221855	1077.739802186384	38.22111517160805	504.4357877852756	36079.23574455907	2213.272215573013	40875.57584213832	34017.80262262381	58.97097450701341	56440.656158476224	39793.09644622239	37.81309323872867	150.9688369451283	16681908.621785028	3337.3327347959034	4120992.1442946	994.1528279750598	77797.49046776735	12128.872304259656	5865.532482436318	18712.201123127445	8141.729937041707	3533.6984154997645	384273.70822531765	464311.4752013668	9952070.376058782	34986.96239957331	9656543.772687903	153742.24638974047	61.47646426763536	370.901144246557	25.102505054595905	863.0737902668449	32.2363624858127	87.78429173924143	645.274904393966	37.265066105424864	9623.792106858253	14.099292352416727	55.93471683249012	1241.7322432114674	602042.2489630367	53.927591412567274	3769.8465331844773	584.5209602697005	2708.8731299093274	171.07746709045455	97291.01189927656	5711.783959599182	119482.10124927919	115127.65839840891	39599.360114832954	0.8670369041755789	73.44140159789416	274.4235936548568	38.124777258867795	104.3473763848024	36.35080063039084	1317.2324007188347	211.34309504835738	489.1950445588012	4962.0	5885.961336763762	1714.6694075432329	81567.33700095183	10071552.477308061	84865.67538364227	24401.42879972489
4.0	23.591239032439763	958.0924022143133	142.29667727993447	14123.555479424109	8.992211557141719	45.69265463836135	4299.7940870117145	0.0026894456401840646	388.06307549785987	41.14382346018809	79177.02152514938	0.09564896761691567	6247.235820528904	736.0233695998634	8.621707097338426	359.4564944184843	48.65398923906853	343.4725649797696	8.217714367512963	36.46570526344621	1293.8539190977638	65.90745466095764	19231.657322638985	406.73234367481257	1689.8364291253463	9.527645993431339	225.75415769203568	187.09784147534552	4173.693566916793	2414.718774172574	38.904572313628655	290.47765493169413	16.715912791932567	493.96776211504937	11.734561260476417	236.79407432639997	38956.79696634578	2423.6394968934137	54141.24243975896	38271.555544743234	15.240570410308704	57394.359109287216	39938.54116143252	10.102914973908737	40.51783382882351	16198446.464452857	865.8723546043415	4407621.914842234	284.3379563695816	122876.07328189534	16054.171043906492	4699.20742259705	15456.088399216389	2491.9554263376554	1699.7724601454943	243109.58628746058	463742.0327527711	10208609.281119231	34516.171587434364	9787403.438260447	87335.8304346604	20.329139934467328	155.55689753134948	11.534402619304263	391.77483507214447	9.99819938911509	50.44525810783747	190.41881537281432	12.334912714211157	11326.960162675678	5.240756698876912	20.941004738700055	448.60482721739186	756063.6080249083	25.251323700464965	8801.46072159069	1145.9005801419778	2644.632554140564	121.73010441605422	27075.357451294	3702.0843194933086	83964.37167963448	80929.75860763456	9814.801100268405	1.2020454313133941	210.87526648584554	295.2579236915991	19.424720065490828	127.23143457377402	25.65949270093834	861.5508718352839	89.34785100412175	358.8108368953821	4962.0	1700.8689721320893	443.74845618936985	131677.53400348604	10292573.652798865	98526.04751357916	24217.25756936706
5.0	23.56445885516323	955.2649404286567	140.21018500405705	13895.819319946251	9.023124297509376	54.014058206837504	5262.566074972368	0.001991720884200096	519.1077204298474	51.813569314055925	79649.95787221454	0.19785059594162427	7183.802879047621	796.0854330771289	11.575993568146181	388.0052557612029	52.60323426583794	373.25573234403123	7.305251240756424	42.593202638326396	1272.0231667447106	72.37205762818256	19263.75121775125	453.6039689055245	1392.2909900616169	8.749599823850422	123.14367268099119	209.6413992196893	4092.3750909219334	292.2814643448112	19.04020760397684	179.7583222303063	11.396810692918274	310.3403837105256	6.026708914714401	145.38032271373194	39830.19237239053	2477.4619400003153	56548.47568768214	39367.87100767875	8.30972556857243	57345.87979003246	39977.48764557663	3.40836965456748	13.592098130912913	16097447.798946423	289.6213137575733	4481013.942631148	97.26988917693086	101340.82732148799	14144.281736512083	5006.7815758798115	16699.742971889507	3528.80912879826	1984.5792029069205	294353.9034461667	463091.07477039093	10172684.518389903	34618.73721014833	9782857.112112544	105524.97647191446	10.027455379644161	95.33301696217795	7.537730280059724	239.94631989270687	4.95598766426337	32.19858393815508	102.94168413267677	6.789031261751924	12136.496477745142	2.2434706760422403	8.920256292492432	190.4458186403472	808009.3762436028	11.529019162489035	8186.100673159125	1140.760724424261	3008.4329912968115	160.29702252068753	25048.771012445926	3183.9187216724326	70582.86552866283	67991.04413306295	9008.130062775268	1.566485142638121	404.6303652334035	340.52205801228064	12.036655199065963	153.82067904770417	16.342219935183984	511.86422754707405	37.395950315887696	224.04428780059192	4962.0	617.0302354913555	241.1841136439923	109526.9279946471	10243267.383918567	100678.65087267126	24026.396085185017
6.0	23.366866716578755	942.83047918546	135.92696582304686	13463.061494360813	8.396167571578067	58.70819498071583	5772.616303430275	0.0016741153590280314	571.3978300157521	57.36039703847902	79865.2392325249	0.3249642427389553	7438.591136761995	794.6219445681569	13.719280788565563	409.2504340497246	56.19899194567333	400.2692641662914	6.851187565529035	47.67156816317429	1272.5143164049039	73.29212271709366	19280.81788996973	462.8248288741765	1221.5960907040696	7.831464127506711	99.70333201764582	213.39210237431655	4093.3221487932137	81.09239699232606	16.646855042729623	165.38822522161678	10.627720168908661	283.1899514437379	4.8025854152386405	130.96229796729355	40066.7889268196	2490.8293046361105	56878.97402640331	39610.15311812618	6.694909818439458	57096.026926658626	39986.174412518485	1.9785818345149526	7.837638937205457	16093289.135616772	167.68949926728857	4494680.8461345155	56.48122914859859	73565.09475058457	11418.568648031467	5561.878929457464	18609.488897386935	6633.249460781368	2707.81922814502	403557.9706159202	460886.1353788624	10057919.423839184	34866.781615646054	9742362.645494016	145523.53038250626	9.028678693239083	89.92742232096515	6.8266380884302285	206.3268735246007	3.6360525649017963	27.082560874878588	82.58143428035103	5.457588291820549	12695.804137779343	1.5136476403425947	5.987948544352296	128.22766687856694	830449.010040526	7.9781715134392694	6278.316775864687	973.8143837155874	3436.2491414110245	231.08673039729203	31951.519069244398	3114.057705344633	67865.51960108789	65720.97079208112	11526.0717062004	1.9157890602396004	626.2724098339982	369.8712212835554	8.819790965038884	169.49040230867757	11.820601030697386	344.4533146680047	16.712248101188898	154.88332002192442	4962.0	377.69438376430867	194.43726440825685	79843.41152644926	10125784.943440272	100893.23206927141	23854.44705806755
7.0	23.140198367542318	928.9192845349208	131.6153696745058	13032.57031563493	7.723907525499474	60.4081581885225	6119.017950587451	0.0015405485050526337	596.1336663270989	60.96507629620736	79955.77436184324	0.47184571571568246	7532.109912221366	780.0868340229887	15.568956725391114	427.4453717373749	58.80123171756044	418.9940425979569	6.537350328224577	51.454742134628496	1273.8124181337757	72.51514553216286	19288.071641781673	459.6515685173299	1115.4196595485414	7.100454564624989	88.42536156691486	210.95816152511557	4097.450562630223	61.728561312578066	16.135190272733603	161.1462047310965	10.366445726860059	275.34860131141994	4.255733258432502	126.45218238933876	40151.09866540771	2495.4580397945642	56942.01283211762	39677.48177637515	5.93150269284643	56791.258127418645	39988.581821965425	1.5911506578612116	6.28735808948344	16118091.086481454	134.9457752860314	4482597.121082097	45.25391303388275	51980.538812276805	8868.672283511363	6110.9761358424885	20406.26324203732	13304.680437219755	3837.6241889735447	566810.676350542	457401.7999464116	9876547.126845568	35257.69322586288	9674441.816228475	206665.85537867108	9.165991630204127	91.73018135515429	6.769804256057555	199.5681026787911	3.1576536745257924	26.02499620772555	74.89536410763058	4.952184971292259	13166.568149512526	1.2993427904171484	5.130819945136904	110.17217931387755	843839.4407798387	6.953996844719595	4541.778867559282	774.6768180269218	3839.4115205844014	335.3060710686356	45232.22855024954	3188.9540282240023	68599.29682100355	67149.6404733158	16484.99468412669	2.2381167751912714	864.5636132625648	381.72093229822127	7.193899101651196	175.32029414506192	9.940398434960787	275.54623258763263	8.597039197100681	125.49714365515425	4962.0	311.63453596141	174.20441333868413	56522.31767983609	9945146.423666572	100912.97025678415	23680.4434302972
8.0	22.922809850376986	915.539122929051	127.57640250741193	12629.88547131711	7.146435654120748	60.481428767897185	6389.954666853186	0.0014739479024589398	612.0651080270633	63.7289166291161	80000.91802191548	0.6365231932467247	7585.503757279487	762.741454397181	17.282844738809928	443.34912490319135	60.65199711370936	431.5073540087204	6.322014610172586	54.33478248280165	1274.8674731044016	71.23910448855948	19291.235963156007	452.5907593223693	1048.4584003111265	6.570759073185829	81.00399961810238	206.59892261355063	4101.083656376667	59.87192453757446	15.761222615700106	157.48783178364567	10.138443401128542	269.20019503074434	3.90771972975708	122.87107600049292	40194.82804650798	2497.868809849091	56954.46258933825	39706.99929496161	5.432199437302458	56465.46126440693	39989.62884258141	1.4177134339149635	5.59788107255565	16156736.071565138	120.49324283698542	4454057.026724986	40.05265883759543	37292.97282679405	6838.925606356749	6569.250341988403	21813.343592100347	26006.140381010602	5381.884604006436	782079.3099667142	452794.7270092344	9632840.676320055	35802.97746566655	9582097.999333385	289732.29537216865	9.427019684838092	94.37757517873092	6.87088700173164	200.20638606960833	2.9536653360380276	26.307443737959705	71.04699438832546	4.699105686612109	13594.258752707494	1.2095703073016468	4.773276346064675	102.78276241882669	853014.3950784954	6.54229466174593	3288.693075782555	603.0243370168001	4175.456122540188	474.59426847277905	63837.58935704765	3259.014218914555	69129.04135358172	68727.70194269497	23639.025876545937	2.5353217883026598	1115.0539008476178	383.2650069784171	6.267193686302981	175.60771050764043	9.11781943227894	246.44334909794125	5.346314671816647	112.55168099438478	4962.0	282.8693999149904	162.18229913034241	40581.665902576606	9701969.717673637	100914.93983316158	23498.065297519905
9.0	22.718327337682684	902.8718693020262	123.80859248919634	12254.248500568681	6.666994940372898	59.810362086381	6614.412323673136	0.0014306738156776976	624.2476047187366	66.00381332327284	80030.25036142075	0.8178713673704796	7627.633675726421	745.4116607254947	18.899494558754142	457.26479567030486	62.03370093787223	440.2850393550606	6.180931752639601	56.68220393657189	1275.8292098600803	69.85975764221739	19292.772516811016	444.5456201851999	1005.2938974417854	6.187734496841108	75.79308195288904	201.76941593220047	4104.617654824881	59.63748999865471	15.403791257073205	153.92290699827615	9.919209046208463	263.44611236210415	3.665418851683828	119.52363606404494	40226.20312161596	2499.6165367440394	56951.02491616958	39724.32180965527	5.081847158677926	56131.899838422105	39990.23953076781	1.3100645787020162	5.171090056822937	16204006.468623687	111.65628176715279	4414118.712952858	36.67472865394235	27856.177994425307	5378.66964998965	6920.86777421643	22788.46885407038	47009.694985241294	7267.176048938248	1034446.9182362555	447360.93276704574	9341778.861747809	36487.3809271099	9470520.366107132	390926.1147567109	9.683662010930103	96.94603066110093	7.008720018359148	202.97819314398782	2.860741452042375	27.03883386790178	68.93123523638387	4.560280683565555	13995.647424236993	1.1633160964679392	4.589379175435527	99.13083214152056	859654.2904106677	6.340370032930238	2466.004797082869	476.1228711914717	4435.870850534513	643.3234228998916	86045.34913843506	3293.9785396661	68641.1460541338	69560.15085999138	32505.987339517	2.8114314544418715	1375.4023317949147	379.8458316160152	5.690192868105097	173.28114159717677	8.695020478663345	232.51351521070902	3.983947463784079	105.9281965846114	4962.0	266.0360625029744	154.36644503151638	30322.182791508174	9410420.007801943	100915.27505673308	23307.03096183865
