time	x_Tumor_Cells	y_CD4_T_Cells	z_Cytokine	w_Healthy_Tissue
0.0	67700.0	1000000.0	100000.0	1000000000.0
0.9900990099009901	84678.94393999598	1020123.701184497	160016.9865498628	999996179.688177
1.9801980198019802	107191.59956029874	1040776.0709254217	163667.33482497773	999992306.4784726
2.9702970297029703	137919.8578521308	1059703.507445953	167001.73466069816	999988047.1598567
3.9603960396039604	180744.52739403557	1075632.9743894641	169822.2568582716	999982989.3432869
4.9504950495049505	241589.99196279686	1086733.922853454	171842.98217877117	999976576.7892238
5.9405940594059405	329491.4141879586	1090375.5467099359	172652.51205134593	999968015.8928107
6.930693069306931	458176.6322058548	1082829.559148969	171667.52996947794	999956138.8199544
7.920792079207921	648400.6279355066	1058981.0446972973	168086.75920558505	999939202.2624379
8.910891089108912	931391.1820265831	1012230.0365986655	160873.4867720352	999914591.0414135
9.900990099009901	1353933.806993573	934991.2253340144	148830.19915420076	999878381.1307473
10.89108910891089	1985843.2754258446	820514.7762057815	130878.94839269739	999824695.853512
11.881188118811881	2930843.96125863	666902.8826855784	106687.14627208996	999744760.9884332
12.871287128712872	4342231.087964589	483335.0488886884	77649.29642167571	999625527.9792182
13.861386138613861	6445145.132821846	295222.0636977213	47725.831383852186	999447687.1158679
14.85148514851485	9567867.313213125	139815.17205015683	22813.664444729715	999182831.6342934
15.841584158415841	14184943.986638034	45420.398844570234	7514.6512697268745	998789463.2898755
16.831683168316832	20973981.945159823	8464.507032962732	1429.701995029305	998207489.8713332
17.821782178217823	30883356.92504804	698.9626262362142	121.76995965562452	997350977.4398736
18.81188118811881	45197718.30950584	17.707676680717604	3.23150972309446	996099395.0804452
19.801980198019802	65569949.576498374	0.08250037189590967	0.016145470146249525	994288682.4291569
20.792079207920793	93959019.07733269	3.5474063511282516e-05	7.718761016216842e-06	991705501.4665797
21.78217821782178	132380065.56641184	6.560881635487225e-10	1.6655092156116756e-10	988091166.8581883
22.77227722772277	182373467.38269934	1.1998235844968804e-10	-8.392294708077202e-12	983164921.2510089
23.762376237623762	244204081.11895323	-2.613745499731591e-11	-4.260054942990336e-12	976675729.0245761
24.752475247524753	316057268.5018089	1.5937630166348483e-12	-1.635151279565137e-14	968481641.065025
25.742574257425744	393775715.7969646	3.077902826321748e-10	7.978999893040928e-12	958633944.7771646
26.73267326732673	471610841.78071195	4.612884131783813e-10	-1.8315972263803913e-11	947422471.8885149
27.722772277227723	543827253.7143081	-3.915631078372367e-13	-3.34145930154045e-13	935344336.9706478
28.712871287128714	606290544.9055921	-1.0631623461706799e-10	-1.5132857709362892e-11	922999846.4225352
29.7029702970297	657186928.6150053	3.779292294685701e-11	2.285353478497295e-12	910964163.3466897
30.693069306930692	696743599.5379692	-7.108155472900358e-13	1.7342372775482952e-13	899690502.1339589
31.683168316831683	726432459.9628714	-9.786149863500797e-12	-3.5210632539637956e-13	889470387.9656811
32.67326732673267	748188918.8699021	-1.6520574754304743e-10	-1.0451789702711998e-11	880442491.2028004
33.663366336633665	763898338.6403366	1.0022159827581127e-12	-3.930455299969435e-13	872626963.5426186
34.65346534653465	775155651.9861174	-2.665434757311373e-15	1.5740567520385926e-14	865965198.3977958
35.64356435643565	783205882.5683925	2.302662790514724e-17	-3.0147528039107896e-16	860353977.5426832
36.633663366336634	788974587.9593116	7.937276008558663e-18	6.572280284949332e-18	855670453.6867698
37.62376237623762	793129504.0555487	2.1190959479042592e-18	-1.8045726162980012e-17	851788457.2736251
38.613861386138616	796143828.7708553	5.1514235174048624e-17	2.73709956864631e-18	848588078.7393945
39.603960396039604	798349674.3731138	3.6192682640253257e-17	-1.131188108094065e-17	845960597.2142556
