time	IX	TF_VIIa_IX	TF_VIIa	IXa	TF_VIIa_X	X	Xa	VIII	Xa_VIII	VIIIa	IIa	IIa_VIII	VIIIa_IXa	VIIIa_IXa_X	V	Xa_V	Va	IIa_V	Va_Xa	II	Va_Xa_II	Fibrinogen	Fibrinogen_IIa	Fibrin	VIIIa_inact	IXa_inact	Xa_inact	IIa_inact	Xa_Xa_Inhibitor	Xa_Inhibitor	Va_Xa_Xa_Inhibitor	IIa_IIa_Inhibitor	IIa_Inhibitor
0.0	90.0	0.0	0.005	0.0	0.0	170.0	0.0	0.7	0.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0	0.0	0.0	0.0	1400.0	0.0	7900.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.9900990099009901	89.99656624224978	0.0024429577561069795	0.0007349630885899193	0.0009900432307892516	0.0018220791553030984	169.99545415237668	0.0014528642513146324	0.6999679148288313	3.176795877811689e-05	3.171012938699955e-07	1.1253061619864645e-09	3.668721313178794e-12	5.034176149178363e-12	1.6249816957071741e-12	19.998749239634485	0.001229542015139604	2.1217453252045827e-05	1.7000218775951955e-10	3.62520292810282e-10	1399.999999997235	3.645868892927885e-10	7899.999999984439	1.0984989294731921e-09	1.4463862566657389e-08	1.0076904370878667e-10	7.567481948663331e-07	9.593457969406863e-06	4.239139028455662e-12	0.0	0.0	0.0	0.0	0.0
1.9801980198019802	89.99539881553358	0.002465517070724373	0.0007316706553826327	0.0021322837266039853	0.0018028122738929944	169.99296822924143	0.0022950967796741993	0.6999364559742834	6.214727377990357e-05	1.395501973731296e-06	3.8296268762706344e-08	1.449098218469741e-10	1.0007248903235166e-10	3.39478214735421e-11	19.997050425841763	0.0028416774811236625	0.00010787708825335391	7.56282027326424e-09	5.94817354610586e-09	1399.9999999101055	6.077843997376355e-09	7899.99999892921	3.751166399069334e-08	1.0332811931388564e-06	9.710324718220789e-10	3.3835266332076766e-06	3.0024834043114506e-05	3.0159459642515494e-10	0.0	0.0	0.0	0.0	0.0
2.9702970297029703	89.99425090822359	0.002465949792606661	0.0007316154033173395	0.0032752066470838597	0.001802434804076	169.99047005534663	0.003129916216205963	0.699906819409224	9.004803689402512e-05	3.1273409054337916e-06	2.8664676689344793e-07	1.1401237534102123e-09	5.179475288638502e-10	1.7840490054672387e-10	19.995288928042335	0.0044479162913390845	0.0002630334570887114	6.236845811631826e-08	2.952278855812239e-08	1399.9999993350257	3.0317966738576655e-08	7899.999987960768	2.8107371630576655e-07	1.1758159982814456e-05	3.376500230731112e-09	7.934631918620758e-06	5.9569229594948324e-05	3.4275482190210484e-09	0.0	0.0	0.0	0.0	0.0
3.9603960396039604	89.99310337918267	0.0024659552055092747	0.0007316226686097934	0.004416255517393037	0.001802422125880934	169.98797164509557	0.003961925200228235	0.6998769378584806	0.00011755936082811004	5.487772236184042e-06	1.1831246393647183e-06	4.825261294110412e-09	1.6125962029228731e-09	5.595059837059736e-10	19.993465076157026	0.006048071336013481	0.00048639647428383236	2.706514381511971e-07	9.134425540075111e-08	1399.9999972676724	9.403696158885676e-08	7899.999933758598	1.1607300122004933e-06	6.508067380432326e-05	8.011091529806554e-09	1.4407913872466608e-05	9.81908846390554e-05	1.895926339251226e-08	0.0	0.0	0.0	0.0	0.0
4.9504950495049505	89.99195585839084	0.0024659527813203383	0.0007316310807130008	0.005555383481619019	0.0018024161379666642	169.98547322164535	0.004790926248082516	0.6998465554323372	0.00014493490601893047	8.474272180379032e-06	3.538490678997746e-06	1.4651053687600279e-08	3.8423176962227435e-09	1.338806964977366e-09	19.99157880592114	0.007642197868871452	0.0007777174074230616	8.346639650047258e-07	2.1867957389019521e-07	1399.9999918430533	2.2545900404773287e-07	7899.9997524257715	3.4725966632505285e-06	0.00024410163281580026	1.5557285078843752e-08	2.2800156643465687e-05	0.0001458576602155198	7.108477901996771e-08	0.0	0.0	0.0	0.0	0.0
5.9405940594059405	89.99080833929875	0.0024659499446624913	0.0007316395534000175	0.006692592150783312	0.0018024105019374948	169.98297477476223	0.005616915586621468	0.6998156316770017	0.0001722044795172459	1.2090534259082444e-05	8.641042268012785e-06	3.614136830989405e-08	7.758502855376718e-09	2.7108949406866348e-09	19.989629963721512	0.00923025011903804	0.0011368002593871401	2.0808775145259564e-06	4.4538147297863114e-07	1399.9999800916767	4.59641052807108e-07	7899.9992745578165	8.48188736796547e-06	0.0007169602967132071	2.6698456042361774e-08	3.310812795109922e-05	0.0002025367611286169	2.0873366496695883e-07	0.0	0.0	0.0	0.0	0.0
6.930693069306931	89.98966082156778	0.00246594707933497	0.000731648030564103	0.00782788384723787	0.0018024048901009316	169.98047628425775	0.006439889032592276	0.6997841436067139	0.00019937163568238428	1.6346416159510348e-05	1.8352856815044356e-05	7.731830634784353e-08	1.3997463936252342e-08	4.900466061272995e-09	19.98761812642932	0.010812200283302133	0.001563537748040312	4.485963449837642e-06	8.115030081882622e-07	1399.9999577102178	8.380728610610001e-07	7899.998202152183	1.8017488583324515e-05	0.0017798303276027859	4.212520784377596e-08	4.532859924481089e-05	0.00026819536812731296	5.180821756266674e-07	0.0	0.0	0.0	0.0	0.0
7.920792079207921	89.9885133051756	0.0024659442105654755	0.000731656508577381	0.00896126082239543	0.0018023992808571478	169.97797772285244	0.007259839222808599	0.6997520602545766	0.00022643657718700178	2.1260090737117408e-05	3.519927616139642e-05	1.4909719096422885e-07	2.327630080592436e-08	8.160826194946861e-09	19.985542551661577	0.012388021973707395	0.002057954172103828	8.700912862705977e-06	1.3629566638693014e-06	1399.9999188452373	1.4083230631080332e-06	7899.996057941091	3.455989010219269e-05	0.003907499017736581	6.254318125180671e-08	5.945834584540975e-05	0.00034280059635523037	1.1372633006349757e-06	0.0	0.0	0.0	0.0	0.0
8.910891089108912	89.98736579011953	0.0024659413411414702	0.0007316649871128229	0.010092725216296032	0.0018023936717457118	169.97547905554146	0.008076757659088498	0.6997193367155832	0.00025339903209474095	2.68607458295021e-05	6.245248551456748e-05	2.6565515653103467e-07	3.639366865491308e-08	1.2774121125319315e-08	19.983402110930317	0.01395768682310056	0.0026202537595282943	1.55735183274369e-05	2.1512274883337954e-06	1399.999855888162	2.223741213383846e-06	7899.992127664666	6.132330670938668e-05	0.007811012025451806	8.8683546112716e-08	7.54941467717291e-05	0.0004263194735846082	2.2731312694758446e-06	0.0	0.0	0.0	0.0	0.0
9.900990099009901	89.98621827639843	0.002465938472039708	0.0007316734661280212	0.01122227904659399	0.0018023880618322746	169.9729802387487	0.008890635496180724	0.6996859103542833	0.0002802586422200134	3.319161926991969e-05	0.00010421018846583463	4.4477769157593156e-07	5.4236310591723336e-08	1.905360157107403e-08	19.98119521507038	0.015521164632280197	0.003250874441532812	2.616947927072941e-05	3.233150318357035e-06	1399.9997592794073	3.343226197554445e-06	7899.98539572704	0.00010233296975059308	0.01450193998933231	1.2131662290878226e-07	9.343278454369646e-05	0.0005187189326055572	4.219951722549203e-06	0.0	0.0	0.0	0.0	0.0
