time	Susceptible	Exposed	Infectious	Asymptomatic	Hospitalized	Recovered	Deceased	Cumulative_Cases
36.633663366336634	8406267.40530968	8433.690763260867	335.56375735432147	2411.116532743481	5147.494464225646	1514046.2225925245	2886.506580220303	80660.64190813467
37.62376237623762	8404296.203577481	7042.95868253127	280.0362982032755	2012.922098658114	4583.28150519456	1518386.678481466	2925.919356474101	80838.82440021982
38.613861386138616	8402646.77549957	5884.229452085929	233.7933759190759	1681.2265952816645	4073.0130116410396	1522048.0338222366	2960.9282432715054	80987.65673756257
39.603960396039604	8401265.854837494	4918.464637977174	195.27154255590244	1404.8342145577442	3613.207012523643	1525138.3956626977	2991.972092199601	81112.03106780036
40.59405940594059	8400109.096461538	4113.228856802229	163.17136797643442	1174.4425289764342	3200.199699729407	1527748.403974411	3019.4571105736027	81216.01675812836
41.584158415841586	8399139.5683961	3441.572072351827	136.4130051837244	982.3223983831414	2830.281766520047	1529954.0856562757	3043.756705189933	81302.99955517236
42.57425742574257	8398326.50045973	2881.1000114392364	114.09912982255341	822.0515849254756	2499.797269704709	1531819.239413598	3065.2121307798893	81375.79717502807
43.56435643564356	8397644.245670814	2413.201553775997	95.48407360471374	688.2932420322788	2205.21328328691	1533397.4284761208	3084.133700364387	81436.75529709675
44.554455445544555	8397071.418078326	2022.4069199311475	79.9481433027068	576.611833530876	1943.1669722663776	1534733.6456824008	3100.8023702433156	81487.8272750925
45.54455445544554	8396590.176892376	1695.8547212154676	66.97627080302131	483.32023166161395	1710.4953764240981	1535865.704950904	3115.4715566125865	81530.64032447958
46.53465346534654	8396185.631944755	1422.8495310651176	56.14027411045683	405.3527585927765	1504.252105342746	1536825.4043102274	3128.369075906382	81566.5504817816
47.524752475247524	8395845.349784257	1194.4946726767482	47.08412487287994	340.1597964648818	1321.7142643785958	1537639.498228688	3139.699128661716	81596.68824378257
48.51485148514851	8395558.943255033	1003.3874699196281	39.51171658422078	285.620316514581	1160.3822201127575	1538330.510753401	3149.6442684340454	81621.99647157753
49.504950495049506	8395317.730342166	843.3663482195748	33.17671107591328	239.96928740794422	1017.9742421486542	1538917.4157547455	3158.367314232171	81643.26187540939
50.495049504950494	8395114.450501679	709.3009614734231	27.874111199372667	201.73743360456638	892.4176003145487	1539416.2062136787	3166.013178046348	81661.14117245279
51.48514851485149	8394943.028707564	596.9180144892418	23.43326659156686	169.701241423839	781.8373311120743	1539840.3708497204	3172.710589093904	81676.18282373098
52.475247524752476	8394798.37911826	502.65669488479	19.712068779641623	142.84146658345833	684.5435970966896	1540201.2933503597	3178.5737040325753	81688.84510190325
53.46534653465346	8394676.24164808	423.54866400568005	16.5921330995547	120.30869360927714	599.0183333890706	1540508.5869297085	3183.7035981024633	81699.51111345926
54.45544554455446	8394573.045875207	357.11841735418534	13.974799260882437	101.39474429544072	523.9016949183741	1540770.3748325948	3188.1896363629844	81708.50129249401
55.445544554455445	8394485.797667118	301.3005401338775	11.777810988829216	85.50893750286674	457.9786766737632	1540993.5256403552	3192.1107272207905	81716.08379501541
56.43564356435643	8394411.98469116	254.37097710803658	9.932558953745684	72.15837292216816	400.1661693654759	1541183.8507679251	3195.536462561514	81722.48314958173
57.42574257425743	8394349.497629799	214.8899284319707	8.38179095309061	60.9315527995265	349.50062811963284	1541346.2703196802	3198.5281502124676	81727.88745941369
58.415841584158414	8394296.564460509	181.65439151609448	7.077709710659174	51.48477289898701	305.1264670094602	1541484.9524530123	3201.1397453418	81732.45440084269
59.4059405940594	8394251.695608132	153.65870760777435	5.9803922675319425	43.53081123813417	266.2852432158628	1541603.4305496616	3203.4186878730893	81736.31622126568
60.396039603960396	8394213.638148598	130.06175203879224	5.056476210029618	36.82952364531977	232.30565798842534	1541704.7017883395	3205.4066531742988	81739.58390526603
61.386138613861384	8394181.33755204	110.15964062805263	4.278067376400975	31.180022284967382	202.59437493445938	1541791.3101195092	3207.1402232210894	81742.35064878839
62.37623762376238	8394153.905707063	93.36301604515593	3.6218313842125105	26.414168268550746	176.62763678348503	1541865.4161551935	3208.651485254566	81744.69475767497
63.366336633663366	8394130.59418138	79.17813875753164	3.0682377942837866	22.391155677487873	153.94364865121483	1541928.8560731015	3209.9685646313196	81746.68206703248
64.35643564356435	8394110.771849213	67.1911389828801	2.6009310334984557	18.993002195497674	134.1356870054362	1541983.1912933649	3211.1160981953176	81748.36796162523
65.34653465346534	8394093.906162215	57.054895858325715	2.2062066192291647	16.12079309402769	116.84588825318255	1542029.7503998657	3212.1156540828306	81749.79906392163
66.33663366336634	8394079.547461705	48.47810083973803	1.8725748838935217	13.691551403444334	101.75966813231851	1542069.6645395881	3212.9861034374317	81751.01464518472
67.32673267326733	8394067.315830944	41.216137709357525	1.590397432055235	11.635628754677592	88.6007222984794	1542103.8973337782	3213.743949071925	81752.0478056609
68.31683168316832	8394056.890069833	35.06347396399183	1.351584073822923	9.894529299997174	77.12655907044933	1542133.2701680623	3214.403615683252	81752.92646217819
69.3069306930693	8394047.998443926	29.84731012342424	1.1493400614466147	8.419093991162455	67.1245168589955	1542158.4835892175	3214.9777058102945	81753.6741750349
70.29702970297029	8394040.41091761	25.422276425719662	0.9779551829539681	7.167984821898502	58.40822103196633	1542180.1354195874	3215.477225329046	81754.31084071563
71.2871287128713	8394033.932629408	21.66600195061764	0.8326276973831384	6.106418857271179	50.81443760459665	1542198.736102562	3215.911781909185	81754.85327253751
72.27722772277228	8394028.398407359	18.47541076635681	0.7093172843348172	5.205110357985038	44.20028404051218	1542214.721710671	3216.289759510195	81755.31568763888
73.26732673267327	8394023.668155845	15.763624178885939	0.6046221645111641	4.439386336086975	38.44076042990117	1542228.464979359	3216.6184716772045	81755.7101156583
74.25742574257426	8394019.622972956	13.457368513699066	0.5156763654346478	3.7884467196745626	33.42656731254044	1542240.2846720181	3216.9042961041127	81756.04674190163
75.24752475247524	8394016.16188066	11.494804740516852	0.4400637843189834	3.234745148084322	29.062179339232692	1542250.4535336553	3217.152792665286	81756.33419567348
76.23762376237623	8394013.19906925	9.823710274120899	0.3757462628595727	2.763470442269294	25.264146777159056	1542259.2050501078	3217.3688068753013	81756.57979268476
77.22772277227723	8394010.661573788	8.399954939502097	0.32100335622019854	2.362112138133331	21.959599532119345	1542266.7391957196	3217.556560517352	81756.78973897702
78.21782178217822	8394008.487313436	7.18622276419046	0.27438186636793194	2.020096245047421	19.08493085167784	1542273.2273238464	3217.7197309843323	81756.96930258108
79.20792079207921	8394006.623436026	6.150939315545753	0.23465353265684089	1.7284797011555575	16.584640194961736	1542278.816330521	3217.8615206995023	81757.12295810643
80.1980198019802	8394005.024919419	5.267370989113072	0.20077954039763052	1.4796939141880678	14.410316886697515	1542283.632201413	3217.984717825581	81757.25450860774
81.18811881188118	8394003.65338901	4.512868224777745	0.17188073108896051	1.2673293728228605	12.51974813035532	1542287.783035186	3218.0917493296133	81757.36718836575
82.17821782178218	8394002.476117384	3.868229261208401	0.1472125833123593	1.0859546411324292	10.87613673648949	1542291.361622035	3218.1847273450194	81757.46374962709
83.16831683168317	8394001.465177467	3.317164895991419	0.12614418744718284	0.930964153295078	9.447415536245073	1542294.4476440875	3218.2654896602626	81757.54653585413
84.15841584158416	8394000.59672521	2.8458479345921726	0.10814056579953805	0.798450146483106	8.205646910775585	1542297.1095541622	3218.3356350640465	81757.61754362304
85.14851485148515	8393999.850391531	2.4425336869582317	0.09274779653195646	0.6850948357238069	7.126497178012737	1542299.4061807757	3218.3965541889334	81757.67847496312
86.13861386138613	8393999.208766634	2.0972401047103864	0.07958048888303673	0.588079573824093	6.188776757867063	1542301.3881000122	3218.4494564172246	81757.73078164228
87.12871287128712	8393998.656962302	1.8014780127322585	0.06831123132645547	0.5050082717697133	5.374038089820119	1542303.0988087317	3218.4953933440947	81757.77570266249
88.11881188118812	8393998.182240194	1.5480234428837187	0.05866169619727394	0.4338427993784792	4.666224217852909	1542304.5757283967	3218.535279232166	81757.81429602622
89.10891089108911	8393997.773695976	1.3307253749211525	0.0503951359338622	0.3728484568645206	4.051361795963131	1542305.851064397	3218.569908838077	81757.8474656671
90.0990099009901	8393997.42199075	1.1443432722895923	0.043310049123321634	0.320547917345576	3.517293011305954	1542306.9525420268	3218.599972944458	81757.87598429536
91.08910891089108	8393997.119122535	0.9844097065743382	0.0372348305312014	0.27568229917982806	3.0534415838407623	1542307.904037126	3218.626071889154	81757.90051278967
92.07920792079207	8393996.858231727	0.8471141206518531	0.032023249310526566	0.2371782429835915	2.6506085858415083	1542308.7261166982	3218.648727347091	81757.92161666857
93.06930693069307	8393996.63343538	0.7292044142181332	0.027550624710250146	0.2041200490631418	2.300794342980486	1542309.4365025717	3218.66839258811	81757.9397800894
94.05940594059406	8393996.439685967	0.6279035651926357	0.02371058959279092	0.17572608218320546	1.9970431358423208	1542310.0504692257	3218.685461405965	81757.95541775333
95.04950495049505	8393996.272650912	0.5408389443202554	0.02041234963667446	0.15132877719569443	1.7333078241824724	1542310.5811852757	3218.7002758890794	81757.96888503617
96.03960396039604	8393996.1286098	0.46598235241054364	0.017578360814401065	0.1303576851568809	1.504331872166037	1542311.0400067158	3218.7131331819705	81757.9804866143
97.02970297029702	8393996.00436663	0.4015991212402088	0.01514236004463168	0.11232508837180756	1.3055465654848384	1542311.4367288353	3218.7242913673936	81757.99048381353
98.01980198019803	8393995.897174822	0.3462048809906725	0.013047694251391856	0.09681378740699552	1.1329814869879828	1542311.7798027112	3218.7339745826803	81757.99910087389
99.00990099009901	8393995.804673163	0.29852881652066937	0.0112459017141457	0.08346672560452578	0.9831865591301369	1542312.0765213296	3218.742377469234	81758.00653029316
100.0	8393995.724830996	0.2574824193066733	0.009695506860492776	0.07197816916240506	0.8531641741190109	1542312.3331796587	3218.7496690415273	81758.01293738715
