time	C_para_Apical	C_para_Caco_2	C_para__Basolateral___HepG2_	C_sulf_Apical	C_sulf_Caco_2	C_sulf__Basolateral___HepG2_	C_glu_Apical	C_glu_Caco_2	C_glu__Basolateral___HepG2_
0.0	2500.0	1e-15	5.0	1e-15	1e-15	1e-15	1e-15	1e-15	1e-15
0.9900990099009901	2406.374504293846	1067.159558697831	61.82833475514378	5.256907467783441	171.7631100343679	19.879029147807813	6.285345810368547	177.43379967536157	30.06690867449112
1.9801980198019802	2317.594859765729	1037.1248668758403	81.05727739308473	10.82032697291305	185.814223464485	51.425243112957574	13.185922779809161	201.1779366497897	79.70033902519404
2.9702970297029703	2232.4852721176435	1002.5349969662486	86.13646029820526	16.676234553839123	200.851635263479	85.97879179280574	20.77465916376613	227.1262659063923	134.35803166159886
3.9603960396039604	2150.6489920582926	967.0943892013429	85.99548167313395	22.827616262693322	215.84918582253852	120.39918851656266	29.06231195559462	253.17667140519032	188.75433028501018
4.9504950495049505	2071.8679338242946	932.1587220485054	83.97482023067711	29.25677203327232	230.43954852152152	153.57250949167496	38.009530340187375	278.57287970197996	241.02450033431563
5.9405940594059405	1995.993451049346	898.2054225298893	81.322442505523	35.9393907169127	244.50138150311403	185.14074219801674	47.560977504392206	303.0611985875616	290.57888614859286
6.930693069306931	1906.4359297401975	864.853060526197	93.71216050636946	44.48726470182086	260.51834957281153	218.6418603048062	60.048341025966344	330.08447917749027	342.17509557505105
7.920792079207921	1820.2752122886075	828.5773054381638	95.95263205406364	53.448812948358245	277.0626683590909	253.59775048080627	73.40177349282571	358.34247704833035	396.1768800297831
8.910891089108912	1738.1551006012598	792.2297105152904	94.00343426745162	62.70621906710749	293.1836396190968	287.4231744632036	87.44508439550953	386.0133470702698	448.3195869235242
9.900990099009901	1659.7936364874881	756.8930572947793	90.63982110406377	72.2241769720129	308.6063911172914	319.2869010243406	102.10218749876253	412.52398628624485	497.2208460931758
10.89108910891089	1584.9847461987426	722.9184302123327	86.87583386796238	81.96255943735669	323.25873777534525	348.98221959387183	117.28507800818743	437.7157784773897	542.5506218551308
11.881188118811881	1513.5548551505026	690.3901833616958	83.07867063007447	91.8816724447492	337.1414566051675	376.52602959992913	132.9065643015221	461.5795225060727	584.3539561145427
12.871287128712872	1445.3467393851056	659.2966816396948	79.37811158492772	101.94403900248294	350.2807018055314	402.0118708209689	148.88457070310432	484.15820056798657	622.8028563076648
13.861386138613861	1380.2133936176729	629.5929430708975	75.81693743450039	112.11491673706733	362.71059543070845	425.5562374493114	165.143368235055	505.5114045416247	658.1058138721754
14.85148514851485	1318.0155885015424	601.2235678618699	72.40618467209707	122.36235863812315	374.4669012743219	447.2791489708617	181.61369998576654	525.7024081626996	690.4751974967463
15.841584158415841	1258.6207918977873	574.1310803454853	69.14543756150115	132.65711385764075	385.58476721368623	467.29729101682085	198.23252220177446	544.793551533803	720.1158711867394
16.831683168316832	1201.9025994829578	548.2589149512935	66.03027410024242	142.97247718835055	396.0979589889949	485.72175935188505	214.94262464737653	562.8446723123297	747.2215743373781
17.821782178217823	1147.740360292047	523.5524378965968	63.0549926598436	153.28412670403696	406.03863869691315	502.65748051645113	231.6922257670394	579.9126491975305	771.9741192667002
18.81188118811881	1096.0188813231587	499.95925063167294	60.213605237198415	163.56996365977724	415.4373403164397	518.2032346498378	248.43457652360652	596.0513473749029	794.5435915291614
19.801980198019802	1046.6281683106777	477.4292325503068	57.50019402069792	173.80995944821476	424.323014721374	532.4518865853064	265.1275842119562	611.3117053839385	815.0888884157208
20.792079207920793	999.4631865772709	455.9144910497191	54.90903451668538	183.9860110151422	432.7230974287016	545.4906810749126	281.73345933274413	625.7418679601267	833.7583530802278
21.78217821782178	954.4236357430506	435.3692805041324	52.434633260345365	194.08180489966767	440.66358206515514	557.401549909906	298.21838562848654	639.3873301502865	850.6904169966036
22.77227722772277	911.4137357095228	415.7499126219149	50.07173444770919	204.08268963224862	448.1690934401579	568.2614123984994	314.5522123615245	652.2910802782346	866.0142203287492
23.762376237623762	870.342022738758	397.0146663487301	47.815315467620934	213.97555612880612	455.2629580844794	578.1424628912083	330.7081677158015	664.4937374446589	879.8502003412884
24.752475247524753	831.1211548398048	379.1237001808921	45.66057871679895	223.74872558846516	461.96727161697936	587.1124437329878	346.66259188866707	676.0336823143134	892.3106459650954
25.742574257425744	793.6677259978032	362.03896781744766	43.602942299713426	233.391844505671	468.3029628016154	595.2349034845311	362.3946887327222	686.9471809558619	903.5002189211147
26.73267326732673	757.9020887920597	345.72413739048113	41.6380306169055	242.89578636590542	474.2898543613988	602.5694409075829	377.88629471274174	697.2685019151605	913.5164429312468
27.722772277227723	723.7481850151288	330.14451425433214	39.7616651836433	252.2525596335287	479.94672067521435	609.1719353640265	393.1216640600474	707.0300268187169	922.450162734258
28.712871287128714	691.1333839279383	315.26696722367694	37.96985578886707	261.4552216590487	485.2913425031319	615.0947643256866	408.08726906800956	716.2623548403789	930.3859746622065
29.7029702970297	659.9883278046049	301.059858124595	36.258792026339506	270.4977981533141	490.3405588871235	620.3870086817191	422.771614536147	724.9944013632962	937.4026304744717
30.693069306930692	630.2467844486574	287.49297452114405	34.62483519828064	279.3752079042851	495.1103163658855	625.0946464862666	437.16506545297574	733.2534911490618	943.5734160238791
31.683168316831683	601.8455063393649	274.53746546460724	33.06451057930554	288.08319240264564	499.61571565102156	629.2607358201328	451.2596869953313	741.0654463401665	948.9665063748524
32.67326732673267	574.7240960710144	262.16578011272486	31.574500024698082	296.6182500545156	503.87105590884374	632.9255874221686	465.04909596370015	748.4546696123812	953.645298932588
33.663366336633665	548.8248780212027	250.35160919010667	30.151634920337816	304.9775748636376	507.8898766872342	636.1269272954488	478.5283232893091	755.4442225792793	957.6687251604567
34.65346534653465	524.0927756375949	239.06982901149672	28.792889441152095	313.15899907299666	511.68499773376516	638.9000503735173	491.6936862786247	762.0558999675702	961.0915433399623
35.64356435643565	500.47519431911394	228.2964480569429	27.495374116807643	321.1609396934453	515.268556725983	641.2779653641926	504.5426703637367	768.3102996220009	963.9646127255232
36.633663366336634	477.92190957873675	218.00855595621752	26.25632968755803	328.982348637632	518.6520450443787	643.2915313561366	517.0738196080025	774.2268886199496	966.3351504472886
37.62376237623762	456.38496022957474	208.1842747646491	25.07312123604773	336.6226662248886	521.846341696208	644.9695866739271	529.2866353433261	779.8240657278495	968.2469722848844
38.613861386138616	435.8185463967985	198.80271244030703	23.943232584238434	344.08177787141653	524.8617454742302	646.3390703622381	541.1814824420808	785.1192203812369	969.74071819939
39.603960396039604	416.1789321187688	189.8439184145961	22.864260942459303	351.35997375588073	527.7080054484239	647.4251367372631	552.7595026714256	790.1287883969997	970.8540636250016
40.59405940594059	397.4243523399806	181.28884116621626	21.833911799735272	358.45791128368444	530.3943498728293	648.2512633732008	564.022534665626	794.8683045926128	971.6219173610774
