time	S	P
0.0	0.1	0.1
0.9900990099009901	5.819655690753441	0.8511245386048354
1.9801980198019802	0.011678942008247746	5.187780516638595
2.9702970297029703	2.474523263021844e-06	5.194879096849286
3.9603960396039604	6.986244786008841e-10	5.194880600678745
4.9504950495049505	-2.3978375289910012e-11	5.194880601118014
5.9405940594059405	1.0236123572617827e-11	5.194880601097215
6.930693069306931	-6.601837286411844e-13	5.194880601103839
7.920792079207921	-4.052594142431759e-12	5.194880601105901
8.910891089108912	-1.9452991227212322e-12	5.194880601104621
9.900990099009901	-5.9490682670785e-13	5.194880601103799
10.89108910891089	-1.3627554959757517e-12	5.194880601104266
11.881188118811881	-1.0706272570119558e-12	5.194880601104089
12.871287128712872	-1.6665091462027845e-13	5.194880601103538
13.861386138613861	-9.362190988106805e-14	5.194880601103494
14.85148514851485	-3.330802000291201e-14	5.194880601103457
15.841584158415841	1.335695583249577e-14	5.194880601103428
16.831683168316832	4.5733445232292087e-14	5.194880601103408
17.821782178217823	6.479948651346375e-14	5.194880601103397
18.81188118811881	7.05550796760108e-14	5.194880601103393
19.801980198019802	6.300022471993321e-14	5.194880601103398
20.792079207920793	4.2134921645231e-14	5.194880601103411
21.78217821782178	7.959170451904157e-15	5.194880601103431
22.77227722772277	1.8431430301208342e-13	5.194880601103324
23.762376237623762	3.72034598591198e-13	5.19488060110321
24.752475247524753	5.537448119884225e-13	5.194880601103099
25.742574257425744	7.294449432037539e-13	5.194880601102993
26.73267326732673	8.991349922371969e-13	5.19488060110289
27.722772277227723	1.0628149590887512e-12	5.19488060110279
28.712871287128714	1.2204848437584138e-12	5.194880601102694
29.7029702970297	1.3721446462461878e-12	5.194880601102602
30.693069306930692	1.5177943665520717e-12	5.194880601102513
31.683168316831683	1.657434004676063e-12	5.194880601102429
32.67326732673267	1.7910635606181656e-12	5.194880601102347
33.663366336633665	1.918683034378378e-12	5.19488060110227
34.65346534653465	2.0402924259567016e-12	5.194880601102196
35.64356435643565	2.155891735353134e-12	5.194880601102126
36.633663366336634	2.2654809625676773e-12	5.194880601102059
37.62376237623762	2.3690601076003286e-12	5.194880601101996
38.613861386138616	2.4666291704510918e-12	5.194880601101937
39.603960396039604	2.5581881511199648e-12	5.1948806011018815
40.59405940594059	2.643737049606946e-12	5.194880601101829
41.584158415841586	2.723275865912038e-12	5.194880601101781
42.57425742574257	2.796804600035242e-12	5.194880601101736
43.56435643564356	2.864323251976553e-12	5.194880601101695
44.554455445544555	2.925831821735975e-12	5.194880601101658
45.54455445544554	2.981330309313508e-12	5.194880601101624
46.53465346534654	3.030818714709149e-12	5.194880601101594
47.524752475247524	3.074297037922901e-12	5.194880601101567
48.51485148514851	3.111765278954763e-12	5.194880601101545
49.504950495049506	3.143223437804734e-12	5.194880601101525
50.495049504950494	3.168671514472816e-12	5.19488060110151
51.48514851485149	3.1881095089590078e-12	5.194880601101499
52.475247524752476	3.2015374212633096e-12	5.19488060110149
53.46534653465346	3.2089552513857208e-12	5.194880601101485
54.45544554455446	3.210362999326242e-12	5.1948806011014845
55.445544554455445	3.2057606650848734e-12	5.194880601101488
56.43564356435643	3.1951482486616145e-12	5.194880601101494
57.42574257425743	3.178525750056466e-12	5.194880601101504
58.415841584158414	3.155893169269427e-12	5.194880601101518
59.4059405940594	3.1272505063004973e-12	5.194880601101535
60.396039603960396	3.0925977611496792e-12	5.1948806011015565
61.386138613861384	3.0519349338169698e-12	5.194880601101581
62.37623762376238	3.0052620243023705e-12	5.19488060110161
63.366336633663366	2.9525790326058807e-12	5.194880601101642
64.35643564356435	2.893885958727502e-12	5.194880601101677
65.34653465346534	2.8291828026672324e-12	5.194880601101716
66.33663366336634	2.7584695644250737e-12	5.19488060110176
67.32673267326733	2.681746244001023e-12	5.194880601101806
68.31683168316832	2.599012841395083e-12	5.194880601101857
69.3069306930693	2.510269356607254e-12	5.194880601101911
70.29702970297029	2.4155157896375346e-12	5.194880601101969
71.2871287128713	2.314752140485925e-12	5.19488060110203
72.27722772277228	2.2079784091524234e-12	5.194880601102095
73.26732673267327	2.095194595637034e-12	5.194880601102163
74.25742574257426	1.9764006999397543e-12	5.194880601102235
75.24752475247524	1.8515967220605846e-12	5.194880601102311
76.23762376237623	1.7207826619995246e-12	5.1948806011023905
77.22772277227723	1.5839585197565748e-12	5.194880601102474
78.21782178217822	1.441124295331733e-12	5.19488060110256
79.20792079207921	1.2922799887250028e-12	5.194880601102651
80.1980198019802	1.1374255999363826e-12	5.194880601102745
81.18811881188118	9.765611289658727e-13	5.1948806011028426
82.17821782178218	8.096865758134726e-13	5.194880601102945
83.16831683168317	6.368019404791798e-13	5.1948806011030495
84.15841584158416	4.579072229629995e-13	5.194880601103158
85.14851485148515	2.730024232649292e-13	5.194880601103271
86.13861386138613	8.208754138496878e-14	5.194880601103387
87.12871287128712	2.310577938740871e-14	5.1948806011034225
88.11881188118812	2.305690685720681e-14	5.1948806011034225
89.10891089108911	2.299833998739423e-14	5.1948806011034225
90.0990099009901	2.2930078777970963e-14	5.1948806011034225
91.08910891089108	2.2852123228937013e-14	5.1948806011034225
92.07920792079207	2.276447334029238e-14	5.1948806011034225
93.06930693069307	2.266712911203706e-14	5.1948806011034225
94.05940594059406	2.2560090544171058e-14	5.1948806011034225
95.04950495049505	2.2443357636694375e-14	5.194880601103423
96.03960396039604	2.2316930389607004e-14	5.194880601103423
97.02970297029702	2.218080880290895e-14	5.194880601103423
98.01980198019803	2.203499287660021e-14	5.194880601103423
99.00990099009901	2.1879482610680788e-14	5.194880601103423
100.0	2.171427800515068e-14	5.194880601103423
