time	V_membrane	h	d	n	Ca_i_cytosolic_calcium	Ca_lum
0.0	-38.34146	0.214723	0.0031711238	0.1836403	0.6959466	102.686
0.9900990099009901	-46.30241036826319	0.42089981151801553	0.0007240488768481174	0.1196542286649009	0.5961442156784422	103.86419671924284
1.9801980198019802	-54.59669930426272	0.7169287705778531	0.00013404350714732582	0.06846151933290606	0.5485733806995028	100.52890894862739
2.9702970297029703	-55.01688120169032	0.7319481087318311	0.00012293055076233216	0.06631796710475775	0.5292861326715576	97.07072587611123
3.9603960396039604	-54.39255847461549	0.714422344999606	0.00013923631409337093	0.06910491014732179	0.5122230350177213	93.74815846930352
4.9504950495049505	-53.63210248757383	0.6918538397370472	0.0001620835900032758	0.07267296662047726	0.4962934663643291	90.57588417798573
5.9405940594059405	-52.80422953413633	0.6661916133835101	0.0001912357693429031	0.0767502590990009	0.4814824562875363	87.55685082812268
6.930693069306931	-51.8878810870773	0.6366369667221967	0.0002296396397789623	0.0815030195703248	0.4679437867805013	84.69572190154804
7.920792079207921	-50.8228653656845	0.6010521839931305	0.00028402306131358333	0.08735267726534937	0.45602830030888747	82.00289670666803
8.910891089108912	-49.45181340423583	0.5539532356654928	0.0003732403539269992	0.09540890829254735	0.44667845197126177	79.50299006649337
9.900990099009901	-47.11304125746604	0.47333198595055265	0.0005930442856038346	0.11047890640113699	0.4442321816833016	77.2737558307004
10.89108910891089	-40.99243598979854	0.2438333126222477	0.0023284066230514896	0.17281236300920222	0.614431398544609	78.93390916183515
11.881188118811881	-29.160003631349777	0.10766694782943385	0.008939355051824702	0.24578787085870896	0.6715962145400972	84.57888800701377
12.871287128712872	-31.392729746933867	0.05130025961021037	0.02931836710200572	0.3439461515999986	1.3128061854335649	90.52383198159946
13.861386138613861	-33.113082346215755	0.1410177608106907	0.006323246986485339	0.22269257257789443	0.6937877449359744	94.44602331424291
14.85148514851485	-41.41208753086192	0.2790595599701604	0.001860369048569554	0.1583513664743008	0.6150516439614471	98.9136362621199
