time	TGFb_R1_surface	TGFb_R2_surface	TGFb_R1_endo	TGFb_R2_endo	TGFb	TGFb_In	Active_R2	Active_Rec	Active_Rec_endo	Inactive_Rec	pS2_c	S2_c	S4_c	pS2_pS2_S4_c	pS2_pS2_pS2_c	Smad7mRNA	Smad7mRNA1	S7	pS2_n	pS2_pS2_S4_n	pS2_pS2_pS2_n	S2_n	S4_n
0.0	12.824595234356124	3.9138295859362584	22.21133757919487	31.08539732921634	200.0	0.0	0.0	0.0	0.0	0.0	0.0	2539.136682327481	1264.3817571808472	0.0	0.0	0.2190106586909129	0.7124652899456714	88.6326431567791	0.0	0.0	0.0	482.4252172700195	159.99335806446143
0.9900990099009901	7.444302842930569	0.11365475863578235	21.202771294048826	27.512909589947977	199.92834227939787	0.004238035315477385	0.9557339439475481	0.39428394481587264	0.03389889548138453	5.986192177538423	0.043491924126415935	2537.444620230489	1263.4896716332842	0.8556266077147836	0.00016667637870814456	0.2190106586909129	0.7124652899456724	82.65088694841687	0.009271180460525856	0.042846940499340506	1.0379163527785228e-05	482.2672129167091	159.9869700638094
1.9801980198019802	6.26155794568042	0.16712492457356526	19.951896776379595	24.41606017708049	199.85670963491552	0.00931162655063683	1.4716476231683966	0.5242172456449542	0.05742088973111448	8.358123208560405	0.06684192203195542	2533.935958186885	1261.5359679516423	2.625380043572664	0.0010282557611439485	0.21901065869092698	0.7124652899485873	80.28625815796528	0.023276672801049586	0.2533113250190695	0.0001869995343976894	481.77588812000033	159.9604559250732
2.9702970297029703	5.5893054617023985	0.21759776817107374	18.674228655280107	21.75219550387575	199.78510075789995	0.01428375011238466	1.9692093379299835	0.6397372516664164	0.07910443210974746	10.335351282989915	0.08799375196541948	2528.819882852497	1258.6528646769248	5.092163700584765	0.0032331959103760635	0.21901065869291478	0.7124652902219867	78.31851851169806	0.03949838051879065	0.7163903334536896	0.0011523993311895848	480.98752828700333	159.9136965343449
3.9603960396039604	5.225473300834704	0.261644312174052	17.465834246588575	19.463890404843415	199.7135159410758	0.018884830646754787	2.404642706769303	0.7438096633169312	0.09881233788602005	12.019618057631922	0.10739326269120171	2522.300870682263	1254.9568847870144	8.078775252426516	0.007418103819666232	0.21901065875649994	0.7124652967179947	76.64557863325427	0.057060716559058276	1.4832048049623876	0.0042927828758561855	479.9446354635304	159.8562504009046
4.9504950495049505	5.048226104936832	0.2980541752064568	16.37255073574889	17.498432135789354	199.64195539829498	0.02304354160615175	2.7612059799518	0.8383542224318296	0.11669156315763467	13.479432058676561	0.12525573560587422	2514.589003906538	1250.5638970103632	11.431903212100506	0.014124164987660053	0.2190106596386335	0.7124653676715097	75.1986684979942	0.07536553515610468	2.5765230413950104	0.011907599907320982	478.69046524431224	159.80279198144996
5.9405940594059405	4.986944196085647	0.32704840028023563	15.412193254398355	15.809114122727678	199.5704192931871	0.026771235480789923	3.0396845197962756	0.9245721493734371	0.13294207798093102	14.758996798193147	0.1417366821075096	2505.8841394536876	1245.5826910611038	15.0256503892121	0.02375957301939825	0.21901066678230163	0.7124658373997667	73.93337953472479	0.0939826486625132	3.9971787912816032	0.027205530530057802	477.2650399751802	159.76959500371092
6.930693069306931	5.000357717697544	0.34949244893712983	14.587566981107427	14.355475120243659	199.49890775748068	0.030106753070687105	3.2488846402003557	1.003271718594345	0.14774157313730713	15.88802733062568	0.15696217852809963	2496.3715127061573	1240.1144081845932	18.758606618742125	0.03658930302997768	0.21901070653525642	0.7124680318008345	72.81982860845747	0.1125935542996873	5.729983316338458	0.05417832953386664	475.704014963922	159.7721171256349
7.920792079207921	5.063522700156038	0.36643334492643637	13.89366038387962	13.102895951722667	199.42742090131352	0.033093469301672375	3.400030234706595	1.0750648345679779	0.16123318906144316	16.888040394042484	0.1710381543119986	2486.2209151871484	1234.2533242283941	22.549627726402953	0.052740372890069616	0.21901087443058687	0.7124759678298003	71.83635666252228	0.13095829958245725	7.748637510634942	0.09739330229878282	474.038754369774	159.8235257798768
8.910891089108912	5.1606971825959995	0.3788826688989749	13.321575497763195	12.021935979719304	199.3559588189339	0.03577130428094815	3.504120208851087	1.1404690740725882	0.17353226843298453	17.775769531264384	0.18405531814862486	2475.5867339856272	1228.087470031662	26.334064857611068	0.07221532440645298	0.21901144873088646	0.7124995712617984	70.96610722819598	0.1488948590421128	10.019654778470882	0.16174284609119982	472.29671905237115	159.93392557756448
