time	Mad1_CMad2	OMad2	Mad1_CMad2_OMad2	Cdc20	Cdc20_CMad2	Bub3_BubR1	MCC	Bub3_BubR1_Cdc20
26.73267326732673	4.952163941372803e-08	1.0182116988100294e-07	4.783605862719761e-10	1.9126223267267612e-07	1.388714647018531e-09	1.026507174521288e-07	2.631273641024587e-08	1.0394419544360545e-09
27.722772277227723	4.952384381724937e-08	1.0091656235789531e-07	4.761561827506311e-10	1.90374281801098e-07	1.4091155707318622e-09	1.017831717764329e-07	2.7198957991481294e-08	1.0205397847258747e-09
28.712871287128714	4.9526047730453025e-08	1.000207842797203e-07	4.739522695469781e-10	1.8949529931967067e-07	1.4296590806200069e-09	1.0092473766159303e-07	2.8076207342738948e-08	1.0014935821733954e-09
29.7029702970297	4.95282497404787e-08	9.91337417888924e-08	4.717502595213055e-10	1.8862485237770007e-07	1.4503517366402574e-09	1.0007498869027428e-07	2.8944573037090585e-08	9.82644975443342e-10
30.693069306930692	4.95304484344661e-08	9.825534102782609e-08	4.695515655339017e-10	1.8776250812449222e-07	1.4712000987499062e-09	9.923349844514171e-08	2.980414364760797e-08	9.643355932004398e-10
31.683168316831683	4.9532642399554946e-08	9.738548813893583e-08	4.673576004450551e-10	1.8690783370935303e-07	1.4922107269062468e-09	9.83998405088604e-08	3.065500774736286e-08	9.469070641094136e-10
32.67326732673267	4.9534830222884946e-08	9.652408926463612e-08	4.6516977711505387e-10	1.8606039628158858e-07	1.5133901810665713e-09	9.757358846409544e-08	3.149725390942702e-08	9.307010168349889e-10
33.663366336633665	4.953701049159581e-08	9.567105054734143e-08	4.629895084041865e-10	1.8521976299050476e-07	1.5347450211881726e-09	9.675431589351188e-08	3.2330970706872206e-08	9.160590800418908e-10
34.65346534653465	4.953918179282726e-08	9.482627812946624e-08	4.6081820717274134e-10	1.8438550098540762e-07	1.556281807228344e-09	9.594159637977481e-08	3.315624671277018e-08	9.033228823948443e-10
35.64356435643565	4.9541342713719e-08	9.398967815342504e-08	4.5865728628100674e-10	1.835571774156031e-07	1.5780070991443775e-09	9.513500350554931e-08	3.3973170500192706e-08	8.928340525585748e-10
36.633663366336634	4.954349184141073e-08	9.31611567616323e-08	4.56508158589271e-10	1.827343594303972e-07	1.5999274568935664e-09	9.433411085350043e-08	3.4781830642211545e-08	8.849342191978074e-10
37.62376237623762	4.954563815681792e-08	9.23408368476457e-08	4.5436184318208073e-10	1.8192234227322467e-07	1.622005182288063e-09	9.354417723867203e-08	3.5582138184838846e-08	8.744296999005625e-10
38.613861386138616	4.954778327001859e-08	9.152868759404443e-08	4.5221672998141457e-10	1.8112235905921703e-07	1.6442339631926887e-09	9.276642974359144e-08	3.637413006896163e-08	8.60052226762135e-10
39.603960396039604	4.954991804062424e-08	9.072445399385757e-08	4.500819593757652e-10	1.803297182341987e-07	1.6666532644564094e-09	9.199621511414691e-08	3.715802685485189e-08	8.462588022563421e-10
40.59405940594059	4.9552041507926744e-08	8.99280516186522e-08	4.4795849207326313e-10	1.795442361321979e-07	1.6892677207096363e-09	9.123335425314516e-08	3.793390939276292e-08	8.331502568134393e-10
41.584158415841586	4.955415271121797e-08	8.913939603999532e-08	4.4584728878203873e-10	1.7876572908724288e-07	1.7120819665827815e-09	9.047766806339286e-08	3.870185853294805e-08	8.208274208636824e-10
42.57425742574257	4.955625068978978e-08	8.835840282945397e-08	4.4374931021022244e-10	1.779940134333618e-07	1.7351006367062566e-09	8.972897744769669e-08	3.9461955125660575e-08	8.093911248373267e-10
43.56435643564356	4.955833448293406e-08	8.758498755859522e-08	4.4166551706594475e-10	1.772289055045829e-07	1.7583283657104734e-09	8.898710330886333e-08	4.02142800211538e-08	7.989421991646282e-10
44.554455445544555	4.956040312994267e-08	8.681906579898608e-08	4.39596870057336e-10	1.7647022163493436e-07	1.7817697882258436e-09	8.825186654969949e-08	4.095891406968104e-08	7.895814742758425e-10
45.54455445544554	4.956245567010748e-08	8.60605531221936e-08	4.375443298925267e-10	1.7571777815844442e-07	1.8054295388827793e-09	8.752308807301184e-08	4.169593812149562e-08	7.814097806012249e-10
46.53465346534654	4.9564491142720354e-08	8.530936509978481e-08	4.3550885727964726e-10	1.7497139140914127e-07	1.8293122523116915e-09	8.680058878160708e-08	4.242543302685082e-08	7.745279485710313e-10
47.524752475247524	4.9566508587073174e-08	8.456541730332674e-08	4.334914129268281e-10	1.7423087772105313e-07	1.8534225631429927e-09	8.608418957829188e-08	4.314747963599996e-08	7.690368086155173e-10
48.51485148514851	4.956854109056773e-08	8.382886735166922e-08	4.314589094322695e-10	1.7349921044371176e-07	1.8775630067958975e-09	8.537666843482357e-08	4.3862081646898876e-08	7.620675105391638e-10
49.504950495049506	4.957060650760597e-08	8.309976129865332e-08	4.2939349239403036e-10	1.7277784130558407e-07	1.9016261375570643e-09	8.467937074072913e-08	4.456928080377238e-08	7.521859048501385e-10
50.495049504950494	4.9572671993970275e-08	8.237778549253896e-08	4.273280060297232e-10	1.7206354481978952e-07	1.925805527910906e-09	8.398926248668858e-08	4.52692329678132e-08	7.423567840723887e-10
51.48514851485149	4.957473827360339e-08	8.166286564479407e-08	4.2526172639660866e-10	1.7135623228720747e-07	1.950095588801649e-09	8.330624941568208e-08	4.5962017150975523e-08	7.325935379901169e-10
52.475247524752476	4.957680607173708e-08	8.095492729504114e-08	4.231939282629208e-10	1.706558090916978e-07	1.974490701430307e-09	8.26302313230719e-08	4.664771255738204e-08	7.229153086966155e-10
53.46534653465346	4.9578876114892135e-08	8.02538958110573e-08	4.211238851078672e-10	1.69962174700101e-07	1.9989852172546795e-09	8.19611020566026e-08	4.732639858332394e-08	7.133469905942669e-10
54.45544554455446	4.958094913087837e-08	7.955969638877431e-08	4.1905086912162886e-10	1.692752226622381e-07	2.0235734579893543e-09	8.129874951640084e-08	4.7998154817260924e-08	7.039192303945432e-10
55.445544554455445	4.958302584879464e-08	7.887225405227848e-08	4.169741512053602e-10	1.6859484061091064e-07	2.0482497156057046e-09	8.06430556549755e-08	4.86630610398212e-08	6.946684271180067e-10
56.43564356435643	4.958510699902881e-08	7.819149365381079e-08	4.14893000971189e-10	1.6792091026190082e-07	2.073008252331891e-09	7.999389647721765e-08	4.9321197223801486e-08	6.856367320943094e-10
57.42574257425743	4.958719331325778e-08	7.751733987376677e-08	4.128066867422167e-10	1.672533074139713e-07	2.097843300652862e-09	7.935114204040055e-08	4.997264353416698e-08	6.768720489621934e-10
58.415841584158414	4.958928552444748e-08	7.684971722069659e-08	4.107144755525181e-10	1.6659190194886536e-07	2.1227490633103506e-09	7.871465645417965e-08	5.061748032805141e-08	6.684280336694906e-10
59.4059405940594	4.959138436685286e-08	7.618855003130502e-08	4.0861563314714136e-10	1.6593655783130682e-07	2.1477197133028795e-09	7.808429788059257e-08	5.1255788154756994e-08	6.60364094473123e-10
60.396039603960396	4.959349057601789e-08	7.553376247045143e-08	4.065094239821082e-10	1.6528713310900006e-07	2.1727493938857557e-09	7.745991853405912e-08	5.188764775575446e-08	6.527453919391022e-10
61.386138613861384	4.959560488877559e-08	7.48852785311498e-08	4.043951112244138e-10	1.6464347991263e-07	2.1978322185710745e-09	7.684136468138131e-08	5.251314006468305e-08	6.456428389425301e-10
62.37623762376238	4.959772804324797e-08	7.424302203456871e-08	4.022719567520267e-10	1.6400544445586216e-07	2.222962271127718e-09	7.622847664174333e-08	5.313234620735049e-08	6.391331006675983e-10
63.366336633663366	4.959986077884611e-08	7.360691663003136e-08	4.0013922115388895e-10	1.633728670353426e-07	2.2481336055813545e-09	7.562108878671158e-08	5.374534750173303e-08	6.332985946075883e-10
64.35643564356435	4.9602003836270084e-08	7.297688579501554e-08	3.9799616372991607e-10	1.627455820306979e-07	2.2733402462144398e-09	7.501902954023459e-08	5.4352225457975407e-08	6.282274905648718e-10
65.34653465346534	4.9604144551937996e-08	7.235299381480226e-08	3.9585544806201003e-10	1.621245618337146e-07	2.298640125446416e-09	7.442332746946342e-08	5.495289016903539e-08	6.230410160194397e-10
66.33663366336634	4.960624405583598e-08	7.173558041624861e-08	3.9375594416402224e-10	1.6151300928616863e-07	2.324216143696798e-09	7.383736308615816e-08	5.5546916425930035e-08	6.149645451165968e-10
67.32673267326733	4.960834227324935e-08	7.112415651738786e-08	3.916577267506586e-10	1.6090739763299374e-07	2.349875363556237e-09	7.32574219067657e-08	5.613488788124658e-08	6.069464177409038e-10
68.31683168316832	4.961043869881422e-08	7.051865806676837e-08	3.8956130118578817e-10	1.6030764435531504e-07	2.375617658029273e-09	7.268342113624775e-08	5.671687079650264e-08	5.990070256730399e-10
69.3069306930693	4.961253278654652e-08	6.991902128183133e-08	3.874672134534802e-10	1.597136645934519e-07	2.4014430702633207e-09	7.21152758024951e-08	5.729293108888979e-08	5.911694721117957e-10
70.29702970297029	4.9614623949842e-08	6.932518264891083e-08	3.853760501580043e-10	1.5912537114691804e-07	2.427351813548669e-09	7.155289875632753e-08	5.786313433127364e-08	5.834595716740741e-10
71.2871287128713	4.9616711561476175e-08	6.873707892323382e-08	3.8328843852383044e-10	1.5854267447442146e-07	2.4533442713184783e-09	7.099620067149395e-08	5.842754575219374e-08	5.759058503948899e-10
72.27722772277228	4.961879495360438e-08	6.815464712892014e-08	3.812050463956286e-10	1.579654826938645e-07	2.4794209971487833e-09	7.044509004467228e-08	5.8986230235863646e-08	5.685395457273702e-10
73.26732673267327	4.962087341776173e-08	6.757782455898245e-08	3.7912658223826944e-10	1.5739370158234382e-07	2.5055827147584903e-09	6.989947319546951e-08	5.9539252322170876e-08	5.613946065427542e-10
74.25742574257426	4.962294620486318e-08	6.700654877532633e-08	3.7705379513682354e-10	1.568272345761504e-07	2.5318303180093805e-09	6.935925426642167e-08	6.008667620667696e-08	5.545076931303927e-10
75.24752475247524	4.962501252520344e-08	6.644075760875019e-08	3.749874747965619e-10	1.5626598277076945e-07	2.5581648709061075e-09	6.882433522299384e-08	6.062856574061736e-08	5.47918177197749e-10
76.23762376237623	4.962707154845705e-08	6.588038915894534e-08	3.7292845154295586e-10	1.5570984492088061e-07	2.5845876075961974e-09	6.829461585358016e-08	6.11649844309016e-08	5.416681418703983e-10
77.22772277227723	4.9629122403678326e-08	6.532538179449592e-08	3.7087759632167694e-10	1.5515871744035776e-07	2.611099932370051e-09	6.776999376950385e-08	6.169599544011311e-08	5.358023816920276e-10
78.21782178217822	4.9631164179301406e-08	6.477567415287897e-08	3.6883582069859697e-10	1.5461249440226916e-07	2.637703419660941e-09	6.725036440501714e-08	6.222166158650936e-08	5.303684026244364e-10
79.20792079207921	4.963319592314022e-08	6.423120514046439e-08	3.6680407685978814e-10	1.540710675388773e-07	2.6643998140450135e-09	6.673562101730132e-08	6.274204534402175e-08	5.254164220475359e-10
80.1980198019802	4.963521664238848e-08	6.369191393251497e-08	3.6478335761152284e-10	1.5353432624163904e-07	2.6911910302412877e-09	6.622565468646675e-08	6.325720884225573e-08	5.209993687593496e-10
81.18811881188118	4.963722530361973e-08	6.315773997318631e-08	3.627746963802737e-10	1.5300215756120557e-07	2.7180791531116565e-09	6.572035431555286e-08	6.376721386649067e-08	5.171728829760127e-10
82.17821782178218	4.963922083278729e-08	6.262862297552694e-08	3.6077916721271374e-10	1.5247444620742232e-07	2.745066437660885e-09	6.521960663052807e-08	6.427212185767995e-08	5.13995316331773e-10
83.16831683168317	4.964120088387442e-08	6.210512762234999e-08	3.5879911612558936e-10	1.5195475380029369e-07	2.772368613001179e-09	6.472720451652505e-08	6.477092333634649e-08	5.083246067649677e-10
84.15841584158416	4.964316525875423e-08	6.158670856829797e-08	3.568347412457777e-10	1.5144010039084298e-07	2.7998224677185048e-09	6.423999229423653e-08	6.526451124136726e-08	5.02714400983005e-10
85.14851485148515	4.964511274991569e-08	6.107331222003808e-08	3.5488725008431887e-10	1.5093039833834062e-07	2.827432777340538e-09	6.375788698907135e-08	6.575293589202132e-08	4.972009998588387e-10
86.13861386138613	4.9647042095974935e-08	6.056489197658214e-08	3.5295790402507036e-10	1.5042559725982984e-07	2.855206783258851e-09	6.328084551351603e-08	6.623623574100015e-08	4.917889414923075e-10
87.12871287128712	4.964895199405113e-08	6.006140195065538e-08	3.5104800594887723e-10	1.4992564705137216e-07	2.883152048891746e-09	6.280882538593099e-08	6.671444813436162e-08	4.864831946045856e-10
88.11881188118812	4.965084109976644e-08	5.956279696869641e-08	3.4915890023357184e-10	1.4943049788804722e-07	2.9112764596842534e-09	6.234178473055063e-08	6.718760931153003e-08	4.812891585381829e-10
89.10891089108911	4.965270802724603e-08	5.906903257085719e-08	3.472919727539738e-10	1.4894010022395294e-07	2.9395882231081346e-09	6.187968227748329e-08	6.765575440529608e-08	4.762126632569455e-10
90.0990099009901	4.965455134911812e-08	5.858006501100307e-08	3.454486508818904e-10	1.4845440479220548e-07	2.968095868661879e-09	6.142247736271128e-08	6.811891744181689e-08	4.712599693460554e-10
91.08910891089108	4.9656369596513894e-08	5.8095851256712765e-08	3.436304034861161e-10	1.4797336260493914e-07	2.9968082478707072e-09	6.097012992809082e-08	6.8577131340616e-08	4.664377680120299e-10
92.07920792079207	4.965816125906758e-08	5.7616348989278376e-08	3.418387409324329e-10	1.474969249533065e-07	3.025734534286568e-09	6.052260052135211e-08	6.903042791458335e-08	4.617531810827226e-10
93.06930693069307	4.96599247849164e-08	5.714151660370537e-08	3.4007521508361003e-10	1.470250434074783e-07	3.05488422348814e-09	6.007985029609927e-08	6.94788378699753e-08	4.572137610073227e-10
94.05940594059406	4.9661658580700604e-08	5.667131320871259e-08	3.3834141929940424e-10	1.465576698166436e-07	3.084267133080832e-09	5.96418410118104e-08	6.992239080641459e-08	4.5282749085635523e-10
95.04950495049505	4.966336101156345e-08	5.620569862673227e-08	3.366389884365597e-10	1.4609475630900956e-07	3.1138934026967814e-09	5.9208535033837515e-08	7.036111521689041e-08	4.486027843216813e-10
96.03960396039604	4.96650304011512e-08	5.5744633393909985e-08	3.3496959884880784e-10	1.4563625529180165e-07	3.1437734939948554e-09	5.877989533340661e-08	7.079503848775835e-08	4.445484857164975e-10
97.02970297029702	4.966666503161314e-08	5.528807876010471e-08	3.333349683868676e-10	1.451821194512635e-07	3.1739181906606507e-09	5.8355885487617614e-08	7.122418689874041e-08	4.4067386997533643e-10
98.01980198019803	4.9668263143601565e-08	5.48359966888888e-08	3.317368563984453e-10	1.4473230175265694e-07	3.204338598406494e-09	5.79364696794444e-08	7.164858562292498e-08	4.369886426540665e-10
99.00990099009901	4.9669822936271776e-08	5.438834985754795e-08	3.301770637282345e-10	1.442867554402621e-07	3.235046144971442e-09	5.752161269773479e-08	7.206825872676691e-08	4.3350293992989186e-10
100.0	4.967143028038086e-08	5.3945108790599456e-08	3.2856971961913924e-10	1.438459099217485e-07	3.2657239316508032e-09	5.7111429628725196e-08	7.248345635095242e-08	4.2964700418152873e-10
