time	TV	U	nTeff	dTeff	PDL1	TVd
0.0	15.0	0.0	0.0	0.0	0.0	0.0
0.9900990099009901	21.996511475004066	0.0	1.2966418322649056	1.1207546046686903	0.000668756904451162	0.0
1.9801980198019802	32.15303421999546	0.0	3.542962456718202	3.7676142313509304	0.0035347151049626934	0.0
2.9702970297029703	46.72469029180512	0.0	9.195163476336987	9.650104012395888	0.010030832249858616	0.0
3.9603960396039604	66.99559819608977	0.0	31.852454656690817	28.481653921990254	0.027115304387479278	0.0
4.9504950495049505	92.25109817864725	0.0	128.82969152501056	86.32282246048983	0.07862705377380007	0.0
5.9405940594059405	119.01220313182617	0.0	281.79045130193	139.81842366680343	0.155142214404769	0.0
6.930693069306931	147.1626819053367	0.0	427.2269624036595	165.39515906329396	0.2124646810724057	0.0
7.920792079207921	178.01727583043234	0.0	554.0945303836638	176.55172503918564	0.24570398032848736	0.0
8.910891089108912	212.7178235395348	0.0	662.7677278911593	180.42582082954846	0.2626764014389126	0.0
9.900990099009901	252.2955840395312	0.0	755.3980483061473	180.0875240406401	0.2698575720853983	0.0
10.89108910891089	297.75085053644705	0.0	834.2931423267238	177.1014724164673	0.27115374201162795	0.0
11.881188118811881	350.0359365528155	0.0	901.5528607793352	172.43670512692404	0.2688107462983215	0.0
12.871287128712872	409.975567292821	0.0	958.9904587497762	166.76865157397316	0.26417294859098045	0.0
13.861386138613861	478.1458302841004	0.0	1008.1364176247663	160.59274983230569	0.2581074210107727	0.0
14.85148514851485	554.7277295973097	0.0	1050.2683105772378	154.27743439409633	0.25121767162367614	0.0
15.841584158415841	639.3596523621104	0.0	1086.4473382986855	148.09416015449625	0.24394862163079195	0.0
16.831683168316832	731.0256271740325	0.0	1117.554123072524	142.2369393684335	0.2366383572667566	0.0
17.821782178217823	828.023091067723	0.0	1144.3209156586672	136.83646334759612	0.22954419604869233	0.0
18.81188118811881	928.0456324664788	0.0	1167.359302017406	131.97129570147322	0.22285661777187227	0.0
19.801980198019802	1028.3888718910932	0.0	1187.183347156382	127.67749439787363	0.21670791768270484	0.0
20.792079207920793	1126.248168648143	0.0	1204.2284840626353	123.95739485663755	0.21117914020034695	0.0
21.78217821782178	1219.0425629778842	0.0	1218.8666120994308	120.78785392076843	0.20630705831828594	0.0
22.77227722772277	1304.6884995283983	0.0	1231.4179352715998	118.12793339850327	0.20209185000510807	0.0
23.762376237623762	1381.7657758938853	0.0	1242.160092410888	115.92580172330116	0.19850538655465252	0.0
24.752475247524753	1449.5563164048249	0.0	1251.3351234957117	114.12457782321256	0.19549961641848532	0.0
25.742574257425744	1507.97435628855	0.0	1259.1547781632526	112.66691615695926	0.19301438463535364	0.0
