time	RuBP	PGA	DPGA	GAP	Ru5P	ADP	ATP	Pi
0.0	2.0	2.4	0.0011	0.02	0.0501	0.82	0.68	6.347699999999999
0.9900990099009901	0.8379692692020929	0.16287682466658365	1.5803029592440112	1.9793685863386095	0.03141397934877554	0.82	0.68	5.809796152753822
1.9801980198019802	0.6487829584309439	0.12491009134669961	0.8029901424898944	3.1262239714826294	0.036487006187551886	0.82	0.68	6.6288327291414415
2.9702970297029703	0.6359841742592329	0.12214598613841496	0.5338769787921986	3.446583211827151	0.03746248459764666	0.82	0.68	6.874086011333924
3.9603960396039604	0.63863689547892	0.12258065253673796	0.5038181310276224	3.4998936592276255	0.037610278483337235	0.82	0.68	6.875005356739214
4.9504950495049505	0.6406616909620427	0.12293301709906332	0.5032294192857856	3.524680062137839	0.03767490216023024	0.82	0.68	6.846929798107211
5.9405940594059405	0.6421886076077407	0.12319476451653137	0.5045874255140271	3.5482131912746926	0.03773518264671	0.82	0.68	6.817304795318532
6.930693069306931	0.643577286602268	0.1234308803931829	0.5059067255426898	3.571830181609409	0.03779507457884486	0.82	0.68	6.787975839128648
7.920792079207921	0.6449223115068194	0.12365902909006253	0.5071663511995077	3.5953835062812094	0.03785421663974782	0.82	0.68	6.758925922576325
8.910891089108912	0.6462429998415938	0.12388285419532821	0.5083971182256146	3.6188096777262624	0.03791245829577236	0.82	0.68	6.73011477364822
9.900990099009901	0.6475431824594777	0.12410307888142902	0.5096080584951138	3.642094891422261	0.03796978172057669	0.82	0.68	6.70152976606655
10.89108910891089	0.6488238601753908	0.12431988972997349	0.5108013314110031	3.665237289346245	0.038026200483981545	0.82	0.68	6.673166237267011
11.881188118811881	0.6500855398288786	0.12453337941213331	0.5119776178901118	3.6882373554523364	0.03808173377728933	0.82	0.68	6.64502121592026
12.871287128712872	0.6513286373682954	0.12474362331365713	0.5131373150853848	3.7110959948075424	0.03813640130912167	0.82	0.68	6.617092075662319
13.861386138613861	0.65255354546062	0.12495069240950196	0.5142807642956085	3.7338141840675454	0.038190222402505115	0.82	0.68	6.58937628160799
14.85148514851485	0.6537606443275952	0.1251546553350769	0.5154082905134493	3.7563929126122964	0.03824321585842433	0.82	0.68	6.561871346512113
15.841584158415841	0.6549503034840287	0.12535557871323694	0.5165202080209046	3.778833174028153	0.03829539995950076	0.82	0.68	6.534574824289242
16.831683168316832	0.6561228830273977	0.1255535274078165	0.5176168240493929	3.801135960351805	0.03834679246778349	0.82	0.68	6.507484305619013
17.821782178217823	0.6572787336382139	0.12574856452260433	0.518698438345883	3.8233022627357798	0.038397410648812004	0.82	0.68	6.480597418124609
18.81188118811881	0.6584181968931441	0.12594075146145312	0.5197653432656677	3.8453330710345237	0.03844727128729457	0.82	0.68	6.4539118258991035
19.801980198019802	0.6595416055061727	0.12613014797867883	0.5208178238835941	3.867229373512338	0.03849639070234659	0.82	0.68	6.427425229027102
20.792079207920793	0.6606492835902656	0.12631681222681468	0.5218561582681814	3.8889921563574776	0.03854478476471716	0.82	0.68	6.401135362934096
21.78217821782178	0.6617415469532673	0.12650080081513387	0.5228806177508803	3.9106224031469625	0.03859246890918476	0.82	0.68	6.375039997720423
22.77227722772277	0.6628187033493995	0.12668216885901895	0.5238914671030863	3.932121094480014	0.03863945815015483	0.82	0.68	6.349136937605841
