time	miR	miR_gene	miR_gene_TF1	miR_gene_TF2	Signal	TF1	TF1_mRNA	TF2	Sink
0.0	1000.0	2.0	0.0	0.0	0.0	0.0	0.0	1000.0	0.0
0.9900990099009901	999.6230035183781	1.8115764168526751	0.0	0.18842358314732405	0.0	0.0	0.0	999.8115764168524	0.0
1.9801980198019802	999.2816529266307	1.6411112063400097	0.0	0.3588887936599896	0.0	0.0	0.0	999.6411112063397	0.0
2.9702970297029703	998.9725515263352	1.4868875693075352	0.0	0.5131124306924645	0.0	0.0	0.0	999.4868875693071	0.0
3.9603960396039604	998.6926272355361	1.3473537747592081	0.0	0.6526462252407916	0.0	0.0	0.0	999.3473537747587	0.0
4.9504950495049505	998.4391013874938	1.2211071128043984	0.0	0.7788928871956011	0.0	0.0	0.0	999.2211071128039	0.0
5.9405940594059405	998.2094605937187	1.1068794580772943	0.0	0.8931205419227053	0.0	0.0	0.0	999.1068794580767	0.0
6.930693069306931	998.0014312749669	1.003524226317968	0.0	0.9964757736820316	0.0	0.0	0.0	999.0035242263173	0.0
7.920792079207921	997.8129567040088	0.9100046409260761	0.0	1.0899953590739235	0.0	0.0	0.0	998.9100046409254	0.0
8.910891089108912	997.6421762414744	0.8253831374678878	0.0	1.174616862532112	0.0	0.0	0.0	998.8253831374672	0.0
9.900990099009901	997.4874065793119	0.7488118074366024	0.0	1.2511881925633976	0.0	0.0	0.0	998.748811807436	0.0
10.89108910891089	997.3471247884578	0.6795237731525307	0.0	1.3204762268474697	0.0	0.0	0.0	998.679523773152	0.0
11.881188118811881	997.2199529967515	0.6168254019350695	0.0	1.3831745980649308	0.0	0.0	0.0	998.6168254019346	0.0
12.871287128712872	997.104644538225	0.5600892759661764	0.0	1.4399107240338243	0.0	0.0	0.0	998.5600892759659	0.0
13.861386138613861	997.0000714310781	0.5087478431204089	0.0	1.4912521568795916	0.0	0.0	0.0	998.5087478431201	0.0
14.85148514851485	996.9052130558315	0.4622876817147	0.0	1.5377123182853005	0.0	0.0	0.0	998.4622876817144	0.0
15.841584158415841	996.8191459176708	0.4202443188778152	0.0	1.5797556811221856	0.0	0.0	0.0	998.4202443188775	0.0
16.831683168316832	996.7410343884181	0.38219754835246156	0.0	1.6178024516475389	0.0	0.0	0.0	998.3821975483523	0.0
17.821782178217823	996.670122333778	0.34776719897417435	0.0	1.652232801025826	0.0	0.0	0.0	998.347767198974	0.0
18.81188118811881	996.6057255406969	0.3166093099423094	0.0	1.6833906900576907	0.0	0.0	0.0	998.3166093099422	0.0
19.801980198019802	996.5472248679689	0.288412673363222	0.0	1.7115873266367778	0.0	0.0	0.0	998.2884126733632	0.0
20.792079207920793	996.4940600506696	0.2628957084586571	0.0	1.737104291541343	0.0	0.0	0.0	998.2628957084586	0.0
21.78217821782178	996.4457240957311	0.23980363534587779	0.0	1.7601963646541225	0.0	0.0	0.0	998.239803635346	0.0
22.77227722772277	996.4017582120283	0.2189059194514495	0.0	1.781094080548551	0.0	0.0	0.0	998.2189059194513	0.0
23.762376237623762	996.3617472238111	0.1999939604569058	0.0	1.8000060395430946	0.0	0.0	0.0	998.1999939604568	0.0
24.752475247524753	996.3253154212522	0.1828790022255357	0.0	1.8171209977744647	0.0	0.0	0.0	998.1828790022255	0.0
