time	L_m	H_m	L_c	H_c	L_n
0.0	10.0	0.0	0.0	0.0	0.0
0.9900990099009901	9.75467692823265	0.28243761227608866	0.01125227132346616	0.0001631797312918369	2.059461658578358e-05
1.9801980198019802	9.557036826483808	0.5586184149438392	0.014974647060252975	0.0004601229789465294	3.13165966098238e-05
2.9702970297029703	9.378143425078449	0.8294215539767259	0.0161006687757716	0.0007588709124774592	3.4719699984846464e-05
3.9603960396039604	9.207941002290752	1.0952153683563266	0.016328800763561604	0.0010213408553808904	3.5545909009867635e-05
4.9504950495049505	9.042883602556648	1.3561897771035778	0.01624509798434851	0.0012405596861810103	3.54778547298165e-05
5.9405940594059405	8.881675714415556	1.612471001128163	0.016052335640050756	0.0014192579313235024	3.509774131037693e-05
6.930693069306931	8.723804101585612	1.8641612981017066	0.015821126166447905	0.0015626637524601597	3.4607856550719895e-05
7.920792079207921	8.569031079414849	2.111352837818688	0.01557642841211297	0.0016761599331811738	3.4079327294387275e-05
8.910891089108912	8.417219071045185	2.3541326432536254	0.015327365272403963	0.001764592805484352	3.353785260718749e-05
9.900990099009901	8.268269424653287	2.5925844299795897	0.015077509851829136	0.0018321311606683544	3.299326777603623e-05
10.89108910891089	8.122100689784395	2.82678935762085	0.01482844488522337	0.0018822985794725786	3.2449765140702445e-05
11.881188118811881	7.978640594653303	3.0568263894931094	0.014581001716954218	0.0019180522424926995	3.190944390964048e-05
12.871287128712872	7.837822833909746	3.2827725029261643	0.014335697247374848	0.0019418666138452433	3.137355552972588e-05
13.861386138613861	7.699585576693576	3.5047028365529953	0.014092894421774933	0.0019558095217126446	3.084295580912806e-05
14.85148514851485	7.563870634106394	3.7226908057517214	0.013852864973847622	0.001961607908593186	3.0318277470945038e-05
15.841584158415841	7.430622906850521	3.93680819849864	0.013615817085390515	0.0019607033851256907	2.9800003120547233e-05
16.831683168316832	7.299789965325761	4.147125257830192	0.013381910814446991	0.001954299042962014	2.92885041002418e-05
17.821782178217823	7.171321717850746	4.3537107533300565	0.013151267526993587	0.0019433985287019813	2.878406302457072e-05
18.81188118811881	7.045170133409013	4.556632044352767	0.01292397712081814	0.0019288389825059338	2.828689069157587e-05
19.801980198019802	6.921289012734139	4.755955135690398	0.01270010348400838	0.001911318369876748	2.7797138579013622e-05
20.792079207920793	6.79963379619772	4.95174472705089	0.012479689004716549	0.0018914181952492616	2.7314909155691086e-05
21.78217821782178	6.680161399080439	5.144064257867998	0.012262758383618195	0.001869622777666624	2.6840264591980687e-05
22.77227722772277	6.562830073302575	5.33297594762579	0.012049321712758633	0.0018463352616887249	2.6373233744934686e-05
23.762376237623762	6.447599290257367	5.518540832471698	0.011839377057754891	0.0018218909502287662	2.5913818030025073e-05
24.752475247524753	6.334429640922907	5.700818798738811	0.01163291262683443	0.001796568456727098	2.5461996361078097e-05
25.742574257425744	6.2232827502917045	5.879868613896504	0.011429908569827034	0.0017705990791940466	2.5017729235147953e-05
26.73267326732673	6.114121204501851	6.055747955152406	0.011230338476031812	0.0017441745768232927	2.458096213914762e-05
27.722772277227723	6.006908488040005	6.228513436143599	0.011034170629105654	0.001717453689293169	2.4151628405455835e-05
28.712871287128714	5.901608929455717	6.39822063198289	0.01084136905082398	0.0016905676025912326	2.3729651584138488e-05
29.7029702970297	5.798187654585805	6.564924102803589	0.010651894366477881	0.001663624482712921	2.3314947411685813e-05
30.693069306930692	5.696610545587773	6.728677416099682	0.010465704531224387	0.0016367132940606406	2.2907425463839123e-05
31.683168316831683	5.596844205242586	6.889533167939039	0.010282755429541275	0.0016099069734335563	2.250699051910504e-05
