time	Pi	RasGTP	RasGTP_minus_NF1	RasGTP_minus_NF1_star_	RasGDP_minus_NF1_Pi	RasGDP_NF1	RasGDP	NF1
23.762376237623762	9.64961378730949e-12	-6.592333925686722e-12	3.0763325268067246e-16	5.255355492495095e-15	2.4912789404826278e-15	-3.869684750166536e-13	9.51297902460937e-12	1.0838879224347813e-11
24.752475247524753	9.636587915006152e-12	-6.57886130630647e-12	2.9052184933304054e-16	4.964198642289178e-15	2.3515324852951848e-15	-3.5625836353408825e-13	9.469243293859039e-12	1.0808616112977682e-11
25.742574257425744	9.623562042702812e-12	-6.565388686926219e-12	2.7341044598540857e-16	4.6730417920832605e-15	2.211786030107741e-15	-3.255482520515228e-13	9.425507563108707e-12	1.0778353001607551e-11
26.73267326732673	9.610536170399473e-12	-6.551916067545969e-12	2.5629904263777665e-16	4.381884941877343e-15	2.072039574920298e-15	-2.948381405689573e-13	9.381771832358379e-12	1.0748089890237425e-11
27.722772277227723	9.597510298096134e-12	-6.538443448165717e-12	2.391876392901448e-16	4.090728091671427e-15	1.9322931197328553e-15	-2.6412802908639206e-13	9.338036101608051e-12	1.0717826778867292e-11
28.712871287128714	9.584484425792795e-12	-6.524970828785466e-12	2.2207623594251285e-16	3.79957124146551e-15	1.7925466645454123e-15	-2.334179176038266e-13	9.29430037085772e-12	1.0687563667497162e-11
29.7029702970297	9.571458553489456e-12	-6.511498209405215e-12	2.0496483259488093e-16	3.508414391259593e-15	1.652800209357969e-15	-2.0270780612126118e-13	9.250564640107392e-12	1.0657300556127033e-11
30.693069306930692	9.558432681186117e-12	-6.498025590024964e-12	1.8785342924724901e-16	3.2172575410536754e-15	1.5130537541705259e-15	-1.7199769463869576e-13	9.206828909357059e-12	1.0627037444756902e-11
31.683168316831683	9.545406808882779e-12	-6.4845529706447135e-12	1.707420258996171e-16	2.9261006908477587e-15	1.373307298983083e-15	-1.4128758315613037e-13	9.163093178606729e-12	1.0596774333386772e-11
32.67326732673267	9.53238093657944e-12	-6.471080351264462e-12	1.5363062255198522e-16	2.6349438406418424e-15	1.2335608437956403e-15	-1.1057747167356504e-13	9.119357447856399e-12	1.0566511222016643e-11
33.663366336633665	9.519355064276101e-12	-6.4576077318842105e-12	1.3651921920435333e-16	2.3437869904359256e-15	1.0938143886081976e-15	-7.986736019099967e-14	9.07562171710607e-12	1.0536248110646513e-11
34.65346534653465	9.506329191972762e-12	-6.4441351125039595e-12	1.1940781585672133e-16	2.0526301402300073e-15	9.540679334207536e-16	-4.9157248708434156e-14	9.03188598635574e-12	1.050598499927638e-11
35.64356435643565	9.493303319669423e-12	-6.430662493123708e-12	1.0229641250908944e-16	1.761473290024091e-15	8.143214782333107e-16	-1.844713722586879e-14	8.98815025560541e-12	1.0475721887906252e-11
36.633663366336634	9.480277447366083e-12	-6.4171898737434565e-12	8.518500916145744e-17	1.4703164398181727e-15	6.745750230458672e-16	1.2262974256696724e-14	8.944414524855077e-12	1.0445458776536121e-11
37.62376237623762	9.467251575062744e-12	-6.403717254363206e-12	6.807360581382557e-17	1.1791595896122564e-15	5.348285678584246e-16	4.297308573926207e-14	8.900678794104749e-12	1.0415195665165992e-11
38.613861386138616	9.454225702759405e-12	-6.390244634982955e-12	5.096220246619369e-17	8.880027394063399e-16	3.9508211267098167e-16	7.368319722182743e-14	8.85694306335442e-12	1.0384932553795862e-11
39.603960396039604	9.441199830456066e-12	-6.376772015602704e-12	3.3850799118561696e-17	5.968458892004216e-16	2.5533565748353807e-16	1.0439330870439294e-13	8.81320733260409e-12	1.0354669442425731e-11
40.59405940594059	9.428173958152727e-12	-6.363299396222453e-12	1.6739395770929825e-17	3.056890389945053e-16	1.1558920229609525e-16	1.3510342018695828e-13	8.76947160185376e-12	1.0324406331055601e-11
41.584158415841586	9.415148085849388e-12	-6.349826776842202e-12	-3.720075767020515e-19	1.4532188788588967e-17	-2.415725289134742e-17	1.6581353166952362e-13	8.725735871103428e-12	1.0294143219685472e-11
42.57425742574257	9.40212221354605e-12	-6.336354157461951e-12	-1.7483410924334058e-17	-2.766246614173295e-16	-1.6390370807879117e-16	1.9652364315208916e-13	8.682000140353099e-12	1.0263880108315339e-11
43.56435643564356	9.38909634124271e-12	-6.3228815380817e-12	-3.4594814271965935e-17	-5.677815116232458e-16	-3.036501632662339e-16	2.272337546346545e-13	8.638264409602769e-12	1.0233616996945213e-11
44.554455445544555	9.363900452214532e-12	-6.2974942602684825e-12	-4.1933590003144676e-17	-6.926372842394293e-16	-3.6363212044178377e-16	2.496268383597539e-13	8.59067486314423e-12	1.0211414728299857e-11
45.54455445544554	9.330388053960964e-12	-6.2639649750106135e-12	-4.259413762945398e-17	-7.038494623365668e-16	-3.6910616702254124e-16	2.663363934885758e-13	8.540451771094506e-12	1.0194720921507982e-11
46.53465346534654	9.296875655707395e-12	-6.2304356897527454e-12	-4.3254685255763294e-17	-7.150616404337046e-16	-3.745802136032988e-16	2.8304594861739747e-13	8.490228679044782e-12	1.0178027114716108e-11
47.524752475247524	9.263363257453825e-12	-6.196906404494878e-12	-4.391523288207259e-17	-7.262738185308422e-16	-3.800542601840563e-16	2.9975550374621916e-13	8.44000558699506e-12	1.0161333307924233e-11
48.51485148514851	9.229850859200256e-12	-6.163377119237009e-12	-4.45757805083819e-17	-7.3748599662798e-16	-3.8552830676481377e-16	3.1646505887504085e-13	8.389782494945338e-12	1.0144639501132358e-11
49.504950495049506	9.196338460946688e-12	-6.129847833979142e-12	-4.52363281346912e-17	-7.486981747251175e-16	-3.9100235334557124e-16	3.3317461400386254e-13	8.339559402895615e-12	1.0127945694340483e-11
50.495049504950494	9.162826062693119e-12	-6.096318548721273e-12	-4.5896875761000507e-17	-7.599103528222551e-16	-3.964763999263286e-16	3.4988416913268403e-13	8.289336310845893e-12	1.011125188754861e-11
51.48514851485149	9.12931366443955e-12	-6.062789263463405e-12	-4.6557423387309804e-17	-7.711225309193929e-16	-4.019504465070862e-16	3.665937242615059e-13	8.239113218796171e-12	1.0094558080756735e-11
52.475247524752476	9.09580126618598e-12	-6.0292599782055374e-12	-4.7217971013619113e-17	-7.823347090165304e-16	-4.0742449308784367e-16	3.833032793903276e-13	8.188890126746448e-12	1.0077864273964862e-11
53.46534653465346	9.062288867932412e-12	-5.99573069294767e-12	-4.787851863992841e-17	-7.93546887113668e-16	-4.1289853966860114e-16	4.000128345191493e-13	8.138667034696726e-12	1.0061170467172988e-11
54.45544554455446	9.028776469678843e-12	-5.962201407689801e-12	-4.8539066266237713e-17	-8.047590652108055e-16	-4.183725862493586e-16	4.167223896479708e-13	8.088443942647004e-12	1.0044476660381113e-11
55.445544554455445	8.995264071425273e-12	-5.928672122431933e-12	-4.919961389254702e-17	-8.159712433079433e-16	-4.238466328301161e-16	4.3343194477679263e-13	8.03822085059728e-12	1.002778285358924e-11
56.43564356435643	8.961751673171704e-12	-5.895142837174064e-12	-4.986016151885633e-17	-8.271834214050811e-16	-4.2932067941087367e-16	4.5014149990561457e-13	7.987997758547557e-12	1.0011089046797365e-11
57.42574257425743	8.928239274918137e-12	-5.861613551916197e-12	-5.052070914516562e-17	-8.383955995022187e-16	-4.347947259916311e-16	4.668510550344361e-13	7.937774666497836e-12	9.99439524000549e-12
58.415841584158414	8.894726876664567e-12	-5.828084266658328e-12	-5.118125677147493e-17	-8.496077775993563e-16	-4.402687725723886e-16	4.835606101632577e-13	7.887551574448113e-12	9.977701433213617e-12
59.4059405940594	8.861214478410999e-12	-5.7945549814004605e-12	-5.1841804397784235e-17	-8.608199556964939e-16	-4.457428191531461e-16	5.002701652920794e-13	7.837328482398391e-12	9.961007626421742e-12
60.396039603960396	8.827702080157428e-12	-5.761025696142592e-12	-5.250235202409353e-17	-8.720321337936316e-16	-4.512168657339036e-16	5.169797204209011e-13	7.787105390348669e-12	9.944313819629867e-12
61.386138613861384	8.79418968190386e-12	-5.727496410884723e-12	-5.316289965040284e-17	-8.832443118907693e-16	-4.56690912314661e-16	5.336892755497228e-13	7.736882298298946e-12	9.927620012837993e-12
62.37623762376238	8.760677283650291e-12	-5.693967125626856e-12	-5.382344727671214e-17	-8.944564899879067e-16	-4.621649588954185e-16	5.503988306785444e-13	7.686659206249224e-12	9.91092620604612e-12
63.366336633663366	8.727164885396724e-12	-5.660437840368988e-12	-5.448399490302144e-17	-9.056686680850445e-16	-4.67639005476176e-16	5.671083858073662e-13	7.636436114199502e-12	9.894232399254243e-12
64.35643564356435	8.693652487143154e-12	-5.62690855511112e-12	-5.5144542529330745e-17	-9.16880846182182e-16	-4.731130520569335e-16	5.838179409361879e-13	7.586213022149778e-12	9.877538592462373e-12
65.34653465346534	8.660140088889584e-12	-5.593379269853252e-12	-5.580509015564005e-17	-9.280930242793199e-16	-4.785870986376909e-16	6.005274960650095e-13	7.535989930100056e-12	9.860844785670497e-12
66.33663366336634	8.626627690636015e-12	-5.5598499845953835e-12	-5.646563778194936e-17	-9.393052023764574e-16	-4.840611452184484e-16	6.172370511938314e-13	7.485766838050335e-12	9.844150978878622e-12
67.32673267326733	8.593115292382447e-12	-5.5263206993375146e-12	-5.712618540825867e-17	-9.505173804735952e-16	-4.89535191799206e-16	6.339466063226532e-13	7.435543746000611e-12	9.827457172086747e-12
68.31683168316832	8.559602894128878e-12	-5.492791414079647e-12	-5.778673303456796e-17	-9.617295585707328e-16	-4.950092383799635e-16	6.506561614514747e-13	7.385320653950889e-12	9.810763365294874e-12
69.3069306930693	8.52609049587531e-12	-5.459262128821778e-12	-5.844728066087726e-17	-9.729417366678705e-16	-5.004832849607209e-16	6.673657165802963e-13	7.335097561901167e-12	9.794069558503e-12
70.29702970297029	8.492578097621741e-12	-5.425732843563911e-12	-5.910782828718656e-17	-9.84153914765008e-16	-5.059573315414784e-16	6.84075271709118e-13	7.284874469851444e-12	9.777375751711125e-12
71.2871287128713	8.45906569936817e-12	-5.392203558306043e-12	-5.976837591349587e-17	-9.953660928621457e-16	-5.114313781222359e-16	7.007848268379397e-13	7.234651377801722e-12	9.760681944919251e-12
72.27722772277228	8.425553301114602e-12	-5.3586742730481755e-12	-6.042892353980518e-17	-1.0065782709592835e-15	-5.169054247029935e-16	7.174943819667616e-13	7.184428285751998e-12	9.743988138127377e-12
73.26732673267327	8.392040902861034e-12	-5.3251449877903066e-12	-6.108947116611447e-17	-1.017790449056421e-15	-5.223794712837509e-16	7.342039370955831e-13	7.134205193702276e-12	9.727294331335503e-12
74.25742574257426	8.358528504607465e-12	-5.2916157025324385e-12	-6.175001879242377e-17	-1.0290026271535586e-15	-5.278535178645084e-16	7.509134922244048e-13	7.083982101652555e-12	9.710600524543629e-12
75.24752475247524	8.325016106353895e-12	-5.25808641727457e-12	-6.241056641873309e-17	-1.0402148052506964e-15	-5.333275644452659e-16	7.676230473532267e-13	7.033759009602832e-12	9.693906717751754e-12
76.23762376237623	8.291503708100326e-12	-5.224557132016702e-12	-6.307111404504239e-17	-1.051426983347834e-15	-5.388016110260234e-16	7.843326024820484e-13	6.983535917553109e-12	9.677212910959879e-12
77.22772277227723	8.257991309846758e-12	-5.191027846758834e-12	-6.373166167135169e-17	-1.0626391614449715e-15	-5.442756576067808e-16	8.010421576108698e-13	6.933312825503387e-12	9.660519104168006e-12
78.21782178217822	8.224478911593187e-12	-5.157498561500966e-12	-6.439220929766098e-17	-1.0738513395421093e-15	-5.497497041875383e-16	8.177517127396917e-13	6.883089733453664e-12	9.643825297376133e-12
79.20792079207921	8.19096651333962e-12	-5.123969276243098e-12	-6.50527569239703e-17	-1.0850635176392468e-15	-5.552237507682958e-16	8.344612678685134e-13	6.832866641403942e-12	9.627131490584256e-12
80.1980198019802	8.15745411508605e-12	-5.09043999098523e-12	-6.57133045502796e-17	-1.0962756957363844e-15	-5.606977973490533e-16	8.511708229973351e-13	6.78264354935422e-12	9.610437683792382e-12
81.18811881188118	8.123941716832482e-12	-5.0569107057273615e-12	-6.63738521765889e-17	-1.1074878738335222e-15	-5.661718439298107e-16	8.678803781261566e-13	6.732420457304498e-12	9.593743877000509e-12
82.17821782178218	8.090429318578913e-12	-5.023381420469493e-12	-6.703439980289818e-17	-1.1187000519306598e-15	-5.716458905105682e-16	8.845899332549783e-13	6.6821973652547744e-12	9.577050070208634e-12
83.16831683168317	8.056916920325343e-12	-4.989852135211625e-12	-6.769494742920752e-17	-1.1299122300277973e-15	-5.771199370913257e-16	9.012994883838003e-13	6.631974273205052e-12	9.560356263416759e-12
84.15841584158416	8.023404522071774e-12	-4.956322849953757e-12	-6.835549505551681e-17	-1.1411244081249351e-15	-5.825939836720832e-16	9.180090435126219e-13	6.581751181155329e-12	9.543662456624886e-12
85.14851485148515	7.989892123818206e-12	-4.922793564695888e-12	-6.901604268182611e-17	-1.1523365862220729e-15	-5.880680302528407e-16	9.347185986414436e-13	6.531528089105607e-12	9.526968649833011e-12
86.13861386138613	7.956379725564637e-12	-4.889264279438021e-12	-6.967659030813542e-17	-1.1635487643192104e-15	-5.935420768335982e-16	9.514281537702653e-13	6.481304997055884e-12	9.510274843041136e-12
87.12871287128712	7.922867327311069e-12	-4.855734994180153e-12	-7.033713793444473e-17	-1.174760942416348e-15	-5.990161234143557e-16	9.68137708899087e-13	6.431081905006162e-12	9.493581036249263e-12
88.11881188118812	7.8893549290575e-12	-4.822205708922284e-12	-7.099768556075403e-17	-1.1859731205134856e-15	-6.044901699951132e-16	9.848472640279086e-13	6.3808588129564406e-12	9.476887229457388e-12
89.10891089108911	7.85584253080393e-12	-4.7886764236644164e-12	-7.165823318706332e-17	-1.1971852986106234e-15	-6.099642165758707e-16	1.0015568191567303e-12	6.330635720906717e-12	9.460193422665514e-12
90.0990099009901	7.822330132550361e-12	-4.755147138406548e-12	-7.231878081337263e-17	-1.208397476707761e-15	-6.154382631566282e-16	1.018266374285552e-12	6.280412628856994e-12	9.44349961587364e-12
91.08910891089108	7.788817734296793e-12	-4.721617853148681e-12	-7.297932843968194e-17	-1.2196096548048987e-15	-6.209123097373857e-16	1.0349759294143737e-12	6.2301895368072725e-12	9.426805809081766e-12
92.07920792079207	7.755305336043224e-12	-4.688088567890812e-12	-7.363987606599124e-17	-1.230821832902036e-15	-6.263863563181432e-16	1.0516854845431954e-12	6.17996644475755e-12	9.41011200228989e-12
93.06930693069307	7.721792937789655e-12	-4.654559282632944e-12	-7.430042369230054e-17	-1.2420340109991738e-15	-6.318604028989005e-16	1.0683950396720169e-12	6.129743352707827e-12	9.393418195498018e-12
94.05940594059406	7.688280539536085e-12	-4.621029997375076e-12	-7.496097131860985e-17	-1.2532461890963116e-15	-6.373344494796581e-16	1.0851045948008388e-12	6.079520260658104e-12	9.376724388706143e-12
95.04950495049505	7.654768141282517e-12	-4.587500712117208e-12	-7.562151894491917e-17	-1.2644583671934492e-15	-6.428084960604156e-16	1.1018141499296605e-12	6.029297168608382e-12	9.360030581914268e-12
96.03960396039604	7.621255743028948e-12	-4.5539714268593395e-12	-7.628206657122845e-17	-1.2756705452905868e-15	-6.482825426411731e-16	1.1185237050584822e-12	5.97907407655866e-12	9.343336775122395e-12
97.02970297029702	7.58774334477538e-12	-4.520442141601471e-12	-7.694261419753775e-17	-1.2868827233877245e-15	-6.537565892219305e-16	1.1352332601873036e-12	5.928850984508938e-12	9.326642968330519e-12
98.01980198019803	7.55423094652181e-12	-4.486912856343603e-12	-7.760316182384705e-17	-1.2980949014848619e-15	-6.59230635802688e-16	1.1519428153161255e-12	5.878627892459215e-12	9.309949161538646e-12
99.00990099009901	7.52071854826824e-12	-4.453383571085735e-12	-7.826370945015637e-17	-1.3093070795819999e-15	-6.647046823834456e-16	1.1686523704449474e-12	5.828404800409492e-12	9.29325535474677e-12
100.0	7.487206150014672e-12	-4.419854285827867e-12	-7.892425707646566e-17	-1.3205192576791374e-15	-6.70178728964203e-16	1.185361925573769e-12	5.77818170835977e-12	9.276561547954898e-12
