time	Rec	Rec_i	IL13_Rec	p_IL13_Rec	p_IL13_Rec_i	JAK2	pJAK2	SHP1	STAT5	pSTAT5	SOCS3mRNA	DecoyR	IL13_DecoyR	SOCS3	CD274mRNA	IL13
0.0	1.3	113.194	0.0	0.0	0.0	2.8	0.0	91.0	165.0	0.0	0.0	0.34	0.0	0.0	0.0	2.265
0.9900990099009901	1.3084909811660934	113.17550559380032	0.0060259773956506495	0.0038470042573383345	0.00012657170922656335	2.7978754650681905	0.0021245349318089104	91.0	164.99557765281526	0.004422347184784591	2.374615859842123e-06	0.3399051681690572	9.483183094290105e-05	1.5042699730441823e-06	9.041289427858479e-08	2.265
1.9801980198019802	1.3160745958273379	113.15785697715476	0.0015211044489605269	0.016801508117928857	0.0016177705409416566	2.7919469203601137	0.008053079639884572	91.0	164.96600472257333	0.033995277426770935	3.6966018228205734e-05	0.33981036278833804	0.00018963721166209778	4.683236036152677e-05	1.4074717323707307e-06	2.265
2.9702970297029703	1.3228463709241869	113.1409652089925	0.0006319064145473339	0.024648502882840644	0.004284883797997173	2.783142473581626	0.016857526418371495	91.0	164.89155227788356	0.10844772211654663	0.00017976613330158994	0.3397155838504655	0.00028441614953471546	0.0003426438655485538	6.84454975641712e-06	2.265
3.9603960396039604	1.3288917765236938	113.12475071176021	0.0003756432135080868	0.03086750510497953	0.007488859404754699	2.772147307792157	0.027852692207839595	91.0	164.75821888121857	0.2417811187815576	0.0005424854985895902	0.3396208313480641	0.0003791686519361169	0.0013826745611267067	2.065499724023022e-05	2.265
4.9504950495049505	1.3342872845775733	113.10914228565855	0.00025732756026850787	0.03612905887742716	0.01098023429591543	2.7594864650375537	0.04051353496244241	91.0	164.55617183713298	0.4438281628671688	0.0012621098867510868	0.33952610527376065	0.00047389472623960945	0.00402943490464361	4.8054512600774637e-05	2.265
5.9405940594059405	1.3391013162255483	113.0940762266491	0.00019166384557617235	0.04064093740664513	0.014597285990001286	2.7455942055303697	0.054405794469625415	91.0	164.278940499148	0.7210595008521363	0.002492929775596138	0.3394314056201837	0.0005685943798164419	0.00956377786731591	9.491766649781192e-05	2.265
6.930693069306931	1.3433950893710576	113.07949553731349	0.00015098049179565254	0.04452969286427487	0.01822572924571476	2.7308323701055417	0.06916762989445394	91.0	163.92283742426878	1.077162575731326	0.004399995603184189	0.3393367323799643	0.000663267620035809	0.01970898352685299	0.00016752871233807848	2.265
7.920792079207921	1.3472233770184197	113.06534922079862	0.0001238177319685944	0.047889705226632405	0.021784277267837836	2.7155021262281327	0.08449787377186152	91.0	163.48647369139064	1.513526308609422	0.007153701895782434	0.3392420855457353	0.0007579144542648482	0.03663384297140404	0.0002723753783261983	2.265
8.910891089108912	1.3506351857760244	113.05159164909192	0.0001046710455278286	0.050797027330774625	0.025216134688780457	2.69985330594957	0.10014669405042452	91.0	162.97034234093607	2.0296576590639948	0.010925331544922402	0.3391474651101315	0.0008525348898686441	0.06293837050930724	0.0004159792169480544	2.265
9.900990099009901	1.3536743629450594	113.03818199778738	9.060551995480891e-05	0.053315018691097685	0.02848304977303103	2.684092286367375	0.1159077136326194	91.0	162.37645831092448	2.623541689075649	0.015883428208254547	0.33905287106578996	0.0009471289342102249	0.10162522021228794	0.0006047574850569252	2.265
10.89108910891089	1.3563801396640667	113.02508374038734	7.993229713120193e-05	0.0554973054231331	0.03156086391859258	2.668388750032525	0.13161124996746895	91.0	161.70804748327427	3.2919525167258685	0.022190884711328317	0.3389583034053497	0.0010416965946505668	0.15605949123374038	0.0008449122855125646	2.265
11.881188118811881	1.35878761690021	113.01226419581708	7.162028901775817e-05	0.05738965441687977	0.034436084969596284	2.652881498077229	0.1471185019227649	91.0	160.96927907662564	4.030720923374513	0.03000264852136271	0.33886376212145164	0.0011362378785485924	0.229919303845082	0.0011423432036792075	2.265
12.871287128712872	1.3609282002694458	112.99969412358264	6.500745738859249e-05	0.05903131298176426	0.03710321794656616	2.637683433171879	0.16231656682811457	91.0	160.16503652486114	4.83496347513909	0.03946395718996819	0.33876924720673907	0.0012307527932611715	0.3271393108599225	0.00150258012235647	2.265
13.861386138613861	1.362829989041879	112.987347361585	5.9652825405230375e-05	0.0604560342032764	0.0395626777050463	2.6228858082263695	0.1771141917736232	91.0	159.30072248624245	5.6992775137577665	0.05070902629891798	0.33867475865385704	0.0013252413461431226	0.451849141027588	0.0019307332656486452	2.265
14.85148514851485	1.3645181242830435	112.97520050198074	5.52537551770243e-05	0.0616929010787859	0.04181915697201655	2.6085618274364912	0.19143817256350162	91.0	158.38209393474676	6.617906065253423	0.06386012098692653	0.3385802964554529	0.0014197035445472112	0.6083085937088704	0.002431457847583185	2.265
15.841584158415841	1.366015100205832	112.96323260129586	5.1593749638007714e-05	0.06276700935772557	0.043880355267505826	2.5947696751317353	0.20523032486825568	91.0	157.41512376757973	7.584876232420446	0.07902695096636114	0.338485860604176	0.0015141393958241559	0.8008413335812566	0.003008931037526025	2.265
16.831683168316832	1.3673410429521937	112.9514249208642	4.85172630216097e-05	0.06370003209962465	0.0457559935230772	2.5815550465214105	0.21844495347857912	91.0	156.4058854880115	8.594114511988746	0.09630633675245939	0.33839145109267754	0.0016085489073226196	1.033768649374399	0.0036668392519440185	2.265
