time	GLCi	ATP	G6P	ADP	F6P	F16bP	AMP	DHAP	GAP	NAD	BPG	NADH	P3G	P2G	PEP	PYR	AcAld	F26bP	GLCo	CO2	EtOH	Glycerol	Glycogen	Trehalose	Succinate
0.0	0.097652231064563	2.52512746499271	2.67504014044787	1.28198768168719	0.624976405532373	6.22132076069411	0.292884853320091	1.00415254899644	0.0451809175780963	1.50329030201531	0.000736873499865602	0.0867096979846952	0.885688538360659	0.127695817386632	0.0632352144936527	1.81531251192736	0.178140579850657	0.02	50.0	1.0	50.0	0.15	0.0	0.0	0.0
0.9900990099009901	0.0953506760156221	2.517402391942669	2.549003410032196	1.2866962513088638	0.5957410874093331	5.826828295270787	0.295901356748458	0.9873389481361168	0.044424354719659304	1.5034341031719765	0.0007124786776124435	0.08656589682802636	0.8612418768616452	0.12415362959014982	0.06225017730765369	1.8063490835713167	0.1773250236919139	0.02	50.0	1.0	50.0	0.15	0.0	0.0	0.0
1.9801980198019802	0.09594767706181122	2.497887902210755	2.4876877475336445	1.2984169084420853	0.5809019992594048	5.655703167342762	0.30369518934715256	0.9775114393367383	0.043982136510081205	1.5033400709159248	0.0006922996723534495	0.08665992908407807	0.8493239261170848	0.12240141792891278	0.06131818843225217	1.802609220700502	0.17670009732458863	0.02	50.0	1.0	50.0	0.15	0.0	0.0	0.0
2.9702970297029703	0.09622307978487858	2.4890524993186918	2.4605126306313427	1.303684533305813	0.5743258770006455	5.580862409570854	0.3072629673754873	0.9731501694934391	0.04378588830207157	1.5032975246633056	0.0006834109926731805	0.0867024753366973	0.8440167371981802	0.12162131695436837	0.06090514062245919	1.800912462967303	0.17641744180950736	0.02	50.0	1.0	50.0	0.15	0.0	0.0	0.0
3.9603960396039604	0.09634487787687807	2.485177555816239	2.4487081835426436	1.3059870456064047	0.5714694187276862	5.548540370320304	0.3088353985773483	0.9712543782470472	0.04370058161865989	1.503278866245956	0.0006795600857792313	0.0867211337540475	0.8417063129879325	0.12128174300691791	0.06072570111792836	1.800167654721728	0.17629352895924225	0.02	50.0	1.0	50.0	0.15	0.0	0.0	0.0
4.9504950495049505	0.09639773000629127	2.483502217508713	2.44362585682779	1.3069810819347916	0.5702396092806119	5.534658992905823	0.3095167005564857	0.9704378917478188	0.04366384142292465	1.5032707990911476	0.0006779039838969614	0.08672920090885522	0.840710609485699	0.12113540614616167	0.060648439623474895	1.7998455129467468	0.17623996432426653	0.02	50.0	1.0	50.0	0.15	0.0	0.0	0.0
5.9405940594059405	0.09642047444730052	2.4827823846397155	2.441446110471097	1.307407913027888	0.569712163033726	5.528711810715775	0.3098097023323865	0.9700876602736227	0.04364808173574862	1.5032673328652593	0.0006771940476867282	0.08673266713474369	0.8402833849103968	0.12107261885072312	0.06061530208012696	1.7997070775854604	0.17621695120898836	0.02	50.0	1.0	50.0	0.15	0.0	0.0	0.0
6.930693069306931	0.0964302272429898	2.4824739294328038	2.4405127938020152	1.3075907643749007	0.5694863234925397	5.526166532295479	0.30993530619228526	0.9699376898949857	0.04364133338118852	1.5032658475415888	0.0006768901327550371	0.08673415245841416	0.8401004241559983	0.12104573013890027	0.06060111315167057	1.7996477525779961	0.17620709017896904	0.02	50.0	1.0	50.0	0.15	0.0	0.0	0.0
7.920792079207921	0.09643440278837291	2.4823419061626977	2.4401134538005187	1.3076690182479835	0.5693896932146575	5.525077692604559	0.3099890755893082	0.9698735200427149	0.04363844587158633	1.5032652117990757	0.0006767601076480346	0.08673478820092709	0.8400221343029559	0.12103422435967522	0.06059504206883193	1.7996223598650674	0.1762028695727192	0.02	50.0	1.0	50.0	0.15	0.0	0.0	0.0
8.910891089108912	0.09643618932638699	2.482285426023296	2.439942638702722	1.3077024939285624	0.5693483602619607	5.524611987551664	0.3100120800481298	0.9698460714868702	0.043637210743793	1.5032649398251172	0.000676704492369369	0.08673506017488558	0.8399886452127915	0.12102930268087893	0.06059244519552474	1.7996114966109753	0.1762010639889072	0.02	50.0	1.0	50.0	0.15	0.0	0.0	0.0
