time	C	P
0.0	1.0	1.0
0.9900990099009901	0.3614837594184517	0.8107100893369547
1.9801980198019802	0.1255243099759232	0.5571163476702221
2.9702970297029703	0.047304954469310295	0.36017929520575775
3.9603960396039604	0.0235635735289249	0.22875970007719898
4.9504950495049505	0.01814287574649539	0.1465173909973631
5.9405940594059405	0.019365813958375458	0.09695491448835608
6.930693069306931	0.023595154869450442	0.06829213028989771
7.920792079207921	0.029862170447697407	0.05302526168472673
8.910891089108912	0.03811849577256992	0.046651067489619696
9.900990099009901	0.04867023930126908	0.04661120604555897
10.89108910891089	0.06199510111390149	0.051583033869945526
11.881188118811881	0.07867863088062932	0.06103761218219604
12.871287128712872	0.09937967252400044	0.07497037389010826
13.861386138613861	0.1247912129117155	0.09373270704125863
14.85148514851485	0.15558156600084214	0.11791532310579729
15.841584158415841	0.19230929024199175	0.14825048607956967
16.831683168316832	0.23531326360198154	0.18551183997395956
17.821782178217823	0.2845901825543486	0.23040079421261628
18.81188118811881	0.339684486372336	0.2834194737959205
19.801980198019802	0.3996254243995946	0.3447423475144731
20.792079207920793	0.4629452418164718	0.41410934783325654
21.78217821782178	0.5277958137765101	0.4907679978184916
22.77227722772277	0.5921509847647584	0.5734865628579457
23.762376237623762	0.6540507571247014	0.6606442692742732
24.752475247524753	0.7118274763610414	0.7503836367285399
25.742574257425744	0.7642621004970553	0.8407929302587284
26.73267326732673	0.8106455170716753	0.9300809197934388
27.722772277227723	0.850751010335021	1.016712872483283
28.712871287128714	0.8847455307887311	1.0994913894421772
29.7029702970297	0.9130739144814787	1.177581384259056
30.693069306930692	0.9363446050800796	1.2504898538975286
31.683168316831683	0.9552344021387669	1.3180161970202668
32.67326732673267	0.9704190358916462	1.3801886254634805
33.663366336633665	0.9825288580679351	1.4371988990914473
34.65346534653465	0.9921250603950746	1.4893433091211457
35.64356435643565	0.9996907101010031	1.536973929999397
36.633663366336634	1.0056313619633832	1.5804612671980074
37.62376237623762	1.0102811389534518	1.6201676350168193
38.613861386138616	1.0139113885056656	1.65642967535197
39.603960396039604	1.0167400641889852	1.6895481430504447
40.59405940594059	1.0189407551917302	1.71978314659996
41.584158415841586	1.0206508160061858	1.7473532811934218
42.57425742574257	1.0219783826184754	1.7724373970849439
43.56435643564356	1.023008256047518	1.7951780437338196
44.554455445544555	1.023806738055884	1.8156858858717706
45.54455445544554	1.0244255448582522	1.8340445952754432
46.53465346534654	1.0249049433188258	1.8503158732617948
47.524752475247524	1.0252762417681838	1.8645443758970006
48.51485148514851	1.0255637567390048	1.876762389906951
49.504950495049506	1.0257863585610059	1.8869941611450474
50.495049504950494	1.025958681653638	1.895259811869364
51.48514851485149	1.0260920696695084	1.9015788055080285
52.475247524752476	1.026195312061933	1.9059729325533397
53.46534653465346	1.026275217160807	1.9084688016709794
54.45544554455446	1.0263370574775375	1.9090998287263015
55.445544554455445	1.0263849154201619	1.9079077249141598
56.43564356435643	1.0264219514860207	1.904943493727616
57.42574257425743	1.0264506121839676	1.9002679555386375
58.415841584158414	1.0264727911737033	1.8939518284883508
59.4059405940594	1.0264899541040107	1.886075403809372
60.396039603960396	1.0265032352941248	1.876727862471915
61.386138613861384	1.0265135126010794	1.8660062879284383
62.37623762376238	1.0265214653835397	1.8540144353641255
63.366336633663366	1.026527619358243	1.8408613211542078
64.35643564356435	1.0265323814067666	1.8266596986946484
65.34653465346534	1.0265360663402463	1.8115244805448394
66.33663366336634	1.0265389177774666	1.7955711697419205
67.32673267326733	1.026541124246483	1.7789143512986438
68.31683168316832	1.026542831629148	1.761666288471587
69.3069306930693	1.0265441528149828	1.7439356605306426
70.29702970297029	1.0265451751572945	1.7258264677170931
71.2871287128713	1.026545966252282	1.7074371204787246
72.27722772277228	1.0265465784060994	1.6888597201999185
73.26732673267327	1.0265470520942745	1.670179531442795
74.25742574257426	1.0265474186367838	1.6514746374599285
75.24752475247524	1.0265477022693799	1.6328157666815153
76.23762376237623	1.0265479217457676	1.6142662722355505
77.22772277227723	1.0265480915776708	1.5958822448170056
78.21782178217822	1.0265482229944558	1.5777127373151356
79.20792079207921	1.0265483246854241	1.5598000796599087
80.1980198019802	1.0265484033744066	1.542180262573069
81.18811881188118	1.0265484642643374	1.5248833705883507
82.17821782178218	1.026548511381229	1.5079340465787274
83.16831683168317	1.0265485478397156	1.4913519720217199
84.15841584158416	1.0265485760513933	1.4751523498389039
85.14851485148515	1.0265485978826048	1.459346379231081
86.13861386138613	1.0265486147759169	1.4439417138843995
87.12871287128712	1.026548627847761	1.4289428964568929
88.11881188118812	1.0265486379628512	1.414351765450673
89.10891089108911	1.02654864579011	1.4001678324480422
90.0990099009901	1.0265486518467288	1.3863886254945237
91.08910891089108	1.0265486565333868	1.373010002218967
92.07920792079207	1.0265486601600016	1.3600264290744202
93.06930693069307	1.0265486629662555	1.3474312307741583
94.05940594059406	1.0265486651377527	1.3352168107710498
95.04950495049505	1.026548666818072	1.3233748434513615
96.03960396039604	1.026548668118314	1.311896442887761
97.02970297029702	1.026548669124439	1.300772307245967
98.01980198019803	1.0265486699029873	1.2899928435113506
99.00990099009901	1.0265486705054352	1.2795482734835344
100.0	1.0265486709716067	1.2694287237236044
