time	x	y	z
0.0	200000000.0	100000000.0	400000000.0
0.9900990099009901	198782391.68311977	99752578.66238628	398270197.83348465
1.9801980198019802	197575105.53381446	99508636.26701371	396558100.9437103
2.9702970297029703	196378034.55635053	99268141.56008044	394863543.09215325
3.9603960396039604	195191072.90883008	99031063.56822409	393186359.85413414
4.9504950495049505	194014115.80193838	98797371.56949683	391526388.46777034
5.9405940594059405	192847059.5378888	98567035.10217111	389883467.8951868
6.930693069306931	191689801.45990312	98340023.95160669	388257438.74270654
7.920792079207921	190542239.94604903	98116308.1477674	386648143.251152
8.910891089108912	189404274.40184775	97895857.96233535	385055425.2842104
9.900990099009901	188275805.25098428	97678643.90536225	383479130.3138159
10.89108910891089	187156733.92645633	97464636.7222317	381919105.4062337
11.881188118811881	186046962.8659368	97253807.39208011	380375199.2147688
12.871287128712872	184946395.49460787	97046127.12182346	378847261.95278317
13.861386138613861	183854936.21736094	96841567.34351163	377335145.3814852
14.85148514851485	182772490.40878564	96640099.71084565	375838702.7942429
15.841584158415841	181698964.40838993	96441696.09751359	374357789.0091077
16.831683168316832	180634265.50548145	96246328.59194313	372892260.3451576
17.821782178217823	179578301.93272004	96053969.49503373	371441974.6124552
18.81188118811881	178530982.8560617	95864591.31664224	370006791.0963641
19.801980198019802	177492218.36483577	95678166.77210693	368586570.5421087
20.792079207920793	176461919.46865588	95494668.78116758	367181175.1499533
21.78217821782178	175439998.0802342	95314070.46191779	365790468.5485009
22.77227722772277	174426367.01843882	95136345.13188066	364414315.7994442
23.762376237623762	173420939.991066	94961466.30192226	363052583.3708505
24.752475247524753	172423631.58330223	94789407.67220072	361705139.11921513
25.742574257425744	171434357.2584014	94620143.13237457	360371852.29073274
26.73267326732673	170453033.3342759	94453646.7533561	359052593.48495466
27.722772277227723	169479576.98980471	94289892.78946963	357747234.6646628
28.712871287128714	168513906.2479534	94128855.67247172	356455649.12985826
29.7029702970297	167555939.97138757	93970510.00998706	355177711.5110078
30.693069306930692	166605597.8569785	93814830.5834777	353913297.76077116
31.683168316831683	165662800.42307764	93661792.34376512	352662285.1343251
32.67326732673267	164727469.00580525	93511370.4096154	351424552.1839286
33.663366336633665	163799525.7483684	93363540.06395717	350199978.74241835
34.65346534653465	162878893.59278813	93218276.75086473	348988445.9107764
35.64356435643565	161965496.27371067	93075556.07333791	347789836.04859775
36.633663366336634	161059258.30852166	92935353.78969698	346604032.75922394
37.62376237623762	160160104.99214795	92797645.8116815	345430920.8818871
38.613861386138616	159267962.38932028	92662408.20158647	344270386.48018
39.603960396039604	158382757.32184836	92529617.16789241	343122316.8219688
40.59405940594059	157504417.36709213	92399249.0644157	341986600.3780988
41.584158415841586	156632870.85708144	92271280.38965975	340863126.8222772
42.57425742574257	155768046.8496622	92145687.77735579	339751786.9837037
43.56435643564356	154909875.13700005	92022447.9987588	338652472.8628409
44.554455445544555	154058286.2521195	91901537.96416928	337565077.64463824
45.54455445544554	153213211.4270714	91782934.70969322	336489495.62772346
46.53465346534654	152374582.60867834	91666615.40161435	335425622.25341654
47.524752475247524	151542332.45826545	91552557.33568491	334373354.10785
48.51485148514851	150716394.32555497	91440737.92896213	333332588.8771604
49.504950495049506	149896702.25027692	91331134.71972635	332303225.3526185
50.495049504950494	149083190.9599021	91223725.366173	331285163.4293379
51.48514851485149	148275795.8583561	91118487.64264175	330278304.08774436
52.475247524752476	147474453.01663542	91015399.43637915	329282549.3785985
53.46534653465346	146679099.17149016	90914438.74646598	328297802.42374074
54.45544554455446	145889671.71847695	90815583.68123122	327323967.4059071
55.445544554455445	145106108.69977805	90718812.45428477	326360949.54796684
56.43564356435643	144328348.80295908	90624103.38346505	325408655.1140095
57.42574257425743	143556331.35793465	90531434.88937756	324466991.40653026
58.415841584158414	142789996.31985006	90440785.48994504	323535866.7365907
59.4059405940594	142029284.26999918	90352133.80003977	322615190.4287075
60.396039603960396	141274136.41599122	90265458.53092802	321704872.82417566
61.386138613861384	140524494.5705302	90180738.48362365	320804825.24353427
62.37623762376238	139780301.15482014	90097952.54924911	319914959.9961054
63.366336633663366	139041499.1953405	90017079.70748177	319035190.37710875
64.35643564356435	138308032.31113318	89938099.0223612	318165430.64609754
65.34653465346534	137579844.70862886	89860989.64020291	317305596.020154
66.33663366336634	136856881.18042287	89785730.78860012	316455602.67499834
67.32673267326733	136139087.09760118	89712301.77364251	315615367.7332459
68.31683168316832	135426408.39948964	89640681.97643301	314784809.24740124
69.3069306930693	134718791.59340373	89570850.85234676	313963846.2031051
70.29702970297029	134016183.75019991	89502787.92914025	313152398.5139279
71.2871287128713	133318532.49090879	89436472.80260883	312350386.9978755
72.27722772277228	132625785.98709929	89371885.13601896	311557733.3820027
73.26732673267327	131937892.95905386	89309004.65895516	310774360.3025263
74.25742574257426	131254802.65976536	89247811.16222015	310000191.2759727
75.24752475247524	130576464.87634456	89188284.49757579	309235150.70590174
76.23762376237623	129902829.92823946	89130404.57660322	308479163.8831801
77.22772277227723	129233848.65328158	89074151.36616437	307732156.9612199
78.21782178217822	128569472.40636316	89019504.88738821	306994056.95717406
79.20792079207921	127909653.05748716	88966445.21447942	306264791.7519639
80.1980198019802	127254342.98304288	88914952.47164115	305544290.0761654
81.18811881188118	126603495.05884257	88865006.83048835	304832481.49956125
82.17821782178218	125957062.6596513	88816588.50926787	304129296.4343384
83.16831683168317	125314999.65394452	88769677.77075046	303434666.12827533
84.15841584158416	124677260.3932257	88724254.91861014	302748522.64631575
85.14851485148515	124043799.71238361	88680300.29687488	302070798.8756622
86.13861386138613	123414572.9269631	88637794.28852293	301401428.52437603
87.12871287128712	122789535.82007353	88596717.31118116	300740346.09760994
88.11881188118812	122168644.64318928	88557049.8167063	300087486.9037833
89.10891089108911	121551856.1152588	88518772.29030602	299442787.05722314
90.0990099009901	120939127.40810472	88481865.24579367	298806183.4509527
91.08910891089108	120330416.14797233	88446309.22539361	298177613.764611
92.07920792079207	119725680.4130696	88412084.79842736	297557016.46374977
93.06930693069307	119124878.7238901	88379172.55794278	296944330.7832114
94.05940594059406	118527970.03951657	88347553.11904459	296339496.72366804
95.04950495049505	117934913.75658493	88317207.11798938	295742455.0540928
96.03960396039604	117345669.70320323	88288115.2098352	295153147.30302596
97.02970297029702	116760198.13113728	88260258.0655907	294571515.74595135
98.01980198019803	116178459.71584749	88233616.37162848	293997503.41024846
99.00990099009901	115600415.55304798	88208170.82810181	293431054.0724063
100.0	115026027.14813249	88183902.1452734	292872112.2390367
