time	Fe3__enos	Fe3__Arg	Fe2	Fe2__Arg	Fe3__NO	NO	Fe2__NO	Fe3__NOHA	NOHA	Fe2__NOHA	Fe3__O2__Arg	Fe3__O2__NOHA	Citrulline	Arg	O2
0.0	0.015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	100.0	150.0
0.9900990099009901	0.0005204621463258514	0.007665194182435431	1.5877589230763754e-05	0.00018373308967118592	8.398125747275898e-05	0.002397781682984038	1.3153744021891744e-05	0.00567717435638049	0.0005619314071713072	3.787265908866586e-05	0.0006445960353026296	0.00015795474234586086	0.002522244968870814	100.0	150.0
1.9801980198019802	0.0006286616904314189	0.006570923634662607	1.547065700632106e-05	0.00016100127496859612	0.00010158079275641158	0.007495044227271471	1.8325413526320745e-05	0.006705579873203407	0.0016730424637369185	4.5296197552460144e-05	0.0005635932598929487	0.00018956700827501346	0.007723164727761037	100.0	150.0
2.9702970297029703	0.0006436263512581762	0.00642023488493127	1.5414663389415404e-05	0.000157869342543938	0.0001040035374643273	0.013000767707489161	1.9071532231493603e-05	0.006847110489581602	0.002864758510695324	4.631809624573014e-05	0.0005524322366643925	0.0001939186679651402	0.013324264725729281	100.0	150.0
3.9603960396039604	0.0006456833741569418	0.006399485382889431	1.5406753290086102e-05	0.0001574374567706719	0.00010433768209839186	0.018562734434489615	1.917459083103601e-05	0.006866603377391405	0.004067473770238815	4.645905612662705e-05	0.0005508932231173133	0.00019451890560357056	0.018980468931715747	100.0	150.0
4.9504950495049505	0.0006459644834934162	0.006396612216457427	1.54054576816404e-05	0.0001573770296457581	0.00010438449490038147	0.02413248365583564	1.918892585285754e-05	0.006869307357774973	0.005271612177262316	4.6478823998957863e-05	0.0005506779577819245	0.0001946030546881285	0.024644299692977396	100.0	150.0
5.9405940594059405	0.0006460012819504525	0.006396198309638195	1.540507205537363e-05	0.00015736770436668027	0.00010439177926645236	0.029703348544586523	1.9191053248600397e-05	0.006869701675797371	0.006475856430712439	4.6481919395832745e-05	0.0005506448014619701	0.00019461620509453277	0.030309225429151182	100.0	150.0
6.930693069306931	0.0006460044681493567	0.006396122755429643	1.5404811650712166e-05	0.00015736540990514164	0.0001043936251261706	0.0352744119444244	1.9191501066749175e-05	0.006869778222377325	0.007680025330863833	4.64827209128723e-05	0.0005506367004941404	0.00019461958716333912	0.035974347589391505	100.0	150.0
7.920792079207921	0.0006460029987042637	0.006396094069910249	1.5404568614712763e-05	0.00015736408942696232	0.00010439471757956233	0.04084554780174447	1.9191716221847187e-05	0.00686981075071302	0.008884093985313575	4.64832046524066e-05	0.0005506320704522163	0.0001946216160002012	0.04163954267701582	100.0	150.0
8.910891089108912	0.0006460009592390157	0.0063960711261100344	1.5404327729777947e-05	0.00015736288834238137	0.00010439571767177827	0.04641673832634439	1.9191902865531714e-05	0.0068698378860685095	0.01008805889113311	4.6483649433018365e-05	0.0005506278658791152	0.00019462347893625204	0.04730479326251288	100.0	150.0
