time	A1	A1_2	A2	A2_2	A3	A3_2	DUSPmRNA	ERK_c	pERK_c	ppERK_c	F	c_FOS_c	pc_FOS_c	c_FOSmRNA	FmRNA	Kin	Kin_2	pMEK	MEK	DUSP_c	pDUSP_c	RSK_c	pRSK_c	RsD	RsT	CREB_n	pCREB_n	ERK_n	pERK_n	ppERK_n	Elk1_n	pElk1_n	FOSn	FOSn_2	Fn	DUSP_n	pDUSP_n	pDUSP_n_ERK_n	pDUSP_n_pERK_n	pDUSP_n_ppERK_n	DUSP_n_ERK_n	DUSP_n_pERK_n	DUSP_n_ppERK_n	PreDUSPmRNA	PreFOSmRNA	PreFmRNA	pRSK_n	EGF	HRG
10.89108910891089	171411.256	0.0	23194.33701826383	669.4617817361797	12282.347620517963	24.715179482038444	4.535221689081341e-31	535647.46170338	547.8992866919043	0.16038757720286104	4.3127839804346215e-96	3.568657696085717e-38	2.197972250582928e-46	1.5895911962182716e-33	5.94074099244177e-93	77482.38128878293	223.4143112170572	938.6482162403876	598143.2797837582	2.1419761372432943e-34	2.3556911508372773e-45	331819.99990703125	8.987731282483974e-05	229354.99651691222	3204.2934830882314	219999.9999632574	3.6742609893164477e-05	357468.5187999044	6.784410354098925	0.0014120916486844825	332199.9999686184	3.1381717190866614e-05	6.254001575710098e-39	2.494157805650378e-47	2.2338064122813855e-98	5.98137015818113e-37	5.738460821811847e-48	1.1997453799418e-47	1.7091176239704894e-51	3.0187425410000693e-57	1.30557297517456e-36	1.8145451993870906e-40	3.2380199785754687e-46	9.083023653467607e-27	1.3558572480249805e-30	7.149703009190016e-89	3.09168950222342e-06	0.0	10.0
11.881188118811881	171411.256	0.0	23134.81340890685	728.9853910931541	12280.105834108037	26.95696589196358	4.909276693265429e-30	535488.6085483561	706.849713252742	0.2674208537174261	1.0247819207328028e-94	5.453865377425947e-37	5.664577664337377e-45	2.2440597311812968e-32	1.2820321682732604e-91	77462.10082253382	243.69477746617255	1113.7697807869984	597968.1582192115	2.5382345588926434e-33	4.656699702110724e-44	331819.99984395714	0.0001504655752801445	229069.0341299708	3490.2558700296777	219999.99992989717	7.010288418176154e-05	357466.0879139535	9.009947065576405	0.002456517483295502	332199.9999433083	5.669178299747125e-05	1.0448378076251893e-37	6.9010684421585e-46	5.785524871938004e-97	7.655094000827418e-36	1.2245520336025046e-46	2.617796208944073e-46	4.894376238230261e-50	1.1404966428597639e-55	1.7038031832837545e-35	3.110818849943463e-39	7.318625114526837e-45	8.973892297618167e-26	1.743198055756337e-29	1.4000035296310293e-87	5.577506581437562e-06	0.0	10.0
12.871287128712872	171411.256	0.0	23075.50906704348	788.2897329565237	12277.864887660739	29.19791233926156	4.346647799632518e-29	535302.4966242606	892.9999067673513	0.427599702489359	1.8354247705150197e-93	6.588565012021812e-36	1.1046348787107284e-43	2.521776432359298e-31	2.1010499068561105e-90	77441.82541830778	263.9701816921975	1303.2273117286916	597778.7006882698	2.4427485199577458e-32	7.168127061579857e-43	331819.99974900123	0.00024142183616344693	228784.19784235177	3775.092157648713	219999.99987348044	0.0001265196356264387	357463.22607479675	11.671717253484303	0.004077218765743654	332199.99990276346	9.723659365080494e-05	1.3700216718109823e-36	1.435756938635992e-44	1.1210739039031595e-95	7.914879659885749e-35	2.0247738090314e-45	4.4124705437457034e-45	1.0575198687506839e-48	3.1766127853352397e-54	1.7914208704591553e-34	4.1969287592816844e-38	1.2720897036358305e-43	7.3038770868449345e-25	1.7969291237632685e-28	2.097631827263406e-86	9.577069290792476e-06	0.0	10.0
13.861386138613861	171411.256	0.0	23016.423196898057	847.3756031019525	12275.624780856788	31.43801914321333	3.244714050404014e-28	535087.2524604046	1108.2047224715002	0.6597683734686213	2.589317229380272e-92	6.520100515145986e-35	1.700376891298102e-42	2.3353406139323596e-30	2.7296799794302383e-89	77421.55509320092	284.24050679904633	1506.869941146279	597575.0580588521	1.9699909662616984e-31	8.921431632517577e-42	331819.9996106218	0.0003736101784646247	228500.52795659768	4058.762043402812	219999.99978218775	0.00021781232785537217	357459.89684356365	14.8057026098477	0.0065025758299264705	332199.99984038336	0.00015961668922152437	1.4625707909250082e-35	2.3452701395565575e-43	1.7001625819202893e-94	6.826225055661505e-34	2.695217629571337e-44	5.972766285337632e-44	1.798872054785706e-47	6.829652406290402e-53	1.567699198221742e-33	4.6200752040430064e-37	1.7690726232301943e-42	5.0427717362761366e-24	1.5359274247904482e-27	2.5077658693747643e-85	1.576813037219317e-05	0.0	10.0
14.85148514851485	171411.256	0.0	22957.55500549653	906.2437945034808	12273.385513377025	33.67728662297501	2.093506355314032e-27	534841.0637802085	1354.2534314517143	0.9871737010939203	7.833410262478577e-91	5.447037110822504e-34	2.139821453559024e-41	1.834345994844649e-29	1.3338413790582732e-87	77401.28986428774	304.50573571222463	1724.5457953513387	597357.3822046471	1.3663823915411775e-30	9.257542004151557e-41	331819.9994145058	0.0005604551818020263	228218.06167582725	4341.228324173275	219999.99963992482	0.0003600752712180942	357456.0645672754	18.4470259710307	0.010021391260304068	332199.9997476488	0.0002523512869777797	1.3117109552884492e-34	3.1225207808898686e-42	3.7373355010752518e-93	5.0442983226563905e-33	2.984125852058549e-43	6.7134582211863665e-43	2.497332270609537e-46	1.1779052088998678e-51	1.1734191638277561e-32	4.276315477077493e-36	2.0337392098333361e-41	3.024094611035892e-23	1.1187722367077387e-26	2.162073317812839e-83	2.503924123623462e-05	0.0	10.0
15.841584158415841	171411.256	0.0	22898.90370265724	964.8950973427685	12271.147084902423	35.91571509757795	1.188274730059226e-26	534562.1794850432	1632.8691833670757	1.4380224200735052	2.522291379152136e-89	3.916137262813181e-33	2.2543342688702806e-40	1.2457778283220628e-28	2.8545695725818213e-86	77381.0297486211	324.76585137884524	1956.102157943726	597125.8258420548	8.297940971281208e-30	8.189645736640452e-40	331819.9991432009	0.0008182692157840865	227936.83335006522	4622.456649935322	219999.99942534123	0.0005746588068661388	357451.69432835054	22.629988892795076	0.014991925355381998	332199.99961380265	0.00038619744194230595	1.0075692417684982e-33	3.4598548624495453e-41	1.4334155787174074e-91	3.2517847675960873e-32	2.8026880482798727e-42	6.387685536375661e-42	2.892069610375655e-45	1.6701660389851778e-50	7.65048441201779e-32	3.3972106294730186e-35	1.9775560176381125e-40	1.6032486351226697e-22	7.08278469985482e-26	2.5241781472044387e-82	3.853001343947956e-05	0.0	10.0
16.831683168316832	171411.256	0.0	22840.468500981704	1023.3302990183106	12268.90949511407	38.153304885928755	6.031505222995795e-26	534248.9096240666	1945.708471813012	2.046050242293047	2.7877450900128125e-88	2.4708679639886735e-32	2.0346334452838548e-39	7.456449586145761e-28	2.524602079138533e-85	77360.77476323232	345.02083676764283	2201.3856196034885	596880.5423803951	4.4872170703859635e-29	6.301755821542038e-39	331819.9987757387	0.0011665868767556837	227656.87469967265	4902.415300327855	219999.99911074556	0.0008892544636974266	357446.75188978337	27.388112773391796	0.021851320559981836	332199.9994255144	0.0005744855472476213	6.761949439836942e-33	3.2731649679249987e-40	2.014969856852974e-90	1.8603344985468174e-31	2.2825112482944713e-41	5.262679351259271e-41	2.863873939798515e-44	1.9992765773619385e-49	4.4209719498218305e-31	2.361754715928073e-34	1.661268195362177e-39	7.6333316081384335e-22	3.9691642143948024e-25	1.9233409229532048e-81	5.767450249223031e-05	0.0	10.0
17.821782178217823	171411.256	0.0	22782.248615845387	1081.5501841546284	12266.67274369319	40.390056306809335	2.7745992924269568e-25	533899.6253481314	2294.360607573495	2.851099357182161	2.216702349783879e-87	1.3903740721687136e-31	1.6031156432504961e-38	3.994157684573225e-27	1.8544546155147374e-84	77340.52492513097	365.27067486898903	2460.2422158343306	596621.685784164	2.191137667647623e-28	4.28831401366199e-38	331819.9982872481	0.0016285046000162784	227378.21501831914	5181.074981681348	219999.99866092048	0.0013390794854982175	357441.20363700634	32.754182551692296	0.03112537883066109	332199.9991665303	0.0008334696218375102	4.032123824979712e-32	2.696072269579409e-39	1.7791605162500366e-89	9.582305013535329e-31	1.6399861568176971e-40	3.820918562694976e-40	2.471068128177576e-43	2.062076963115706e-48	2.2977037255150824e-30	1.4600996208481033e-33	1.2270991529177606e-38	3.305647140257298e-21	1.99785990322319e-24	1.4090078959142274e-80	8.424748096124844e-05	0.0	10.0
18.81188118811881	171411.256	0.0	22724.24326538858	1139.5555346114345	12264.436830321123	42.62596967887698	1.1709672560440464e-24	533512.7588461593	2680.3472045167478	3.8997012070300046	2.8000650690354767e-86	7.086498622067054e-31	1.1225262079105286e-37	1.9426151467186142e-26	3.0763519717228784e-83	77320.28025130506	385.51534869490763	2732.5175537129417	596349.4104462853	9.789293024931743e-28	2.621906994579615e-37	331819.9976485632	0.002231023592344123	227100.88135759294	5458.408642407543	219999.9980318445	0.0019681554428405148	357435.01651706756	38.76029238637123	0.04343866204193808	332199.9988173089	0.0011826910669661137	2.1721417124085784e-31	1.967996597196662e-38	1.8639522571954681e-88	4.50597123182365e-30	1.0566987509703132e-39	2.485690305161695e-39	1.8905562143134247e-42	1.8651350347231126e-47	1.0893008949054577e-29	8.152110614161747e-33	8.100252075408307e-38	1.3167119600465683e-20	9.150845950811392e-24	2.6539672471503272e-79	0.00012041335844488772	0.0	10.0
19.801980198019802	171411.256	0.0	22666.451670507246	1197.347129492771	12262.201754679334	44.86104532066439	4.563865890794772e-24	533086.8032628425	3105.121682263053	5.245661529780407	3.1624474853395995e-85	3.2905657509534096e-30	7.017504806501029e-37	8.632428518629102e-26	3.0065005908286334e-82	77300.04075872088	405.7548412790897	3018.0569286637674	596063.8710713343	4.027078726166937e-27	1.4479199679409639e-36	331819.99682582833	0.003005394314061666	226824.89869522606	5734.39130477445	219999.99716932574	0.002830674191467119	357428.15797556704	45.43789290822266	0.05952488848181001	332199.99835464533	0.0016453546666830648	1.0628800828227057e-30	1.2811234872298033e-37	2.276641706797427e-87	1.946305737516739e-29	6.138502741600098e-39	1.456581807101052e-38	1.285407811772354e-41	1.484853405470878e-46	4.7398409641674306e-29	4.1322432398980993e-32	4.809208811130568e-37	4.859191474538511e-20	3.8429628955179025e-23	2.599729983832949e-78	0.00016877747466752943	0.0	10.0
20.792079207920793	171411.256	0.0	22608.87305484389	1254.9257451561255	12259.96751644942	47.095283550579786	1.6565439196743236e-23	532620.3125965549	3570.0687895660767	6.950644845315261	2.708596063438597e-84	1.4057025530243752e-29	3.98856038428252e-36	3.5396900480868907e-25	2.1877965960130915e-81	77279.80646432306	425.9891356769085	3316.7054320141337	595765.222567984	1.5382005227178888e-26	7.328643586390597e-36	331819.99578009977	0.003987460850749017	226550.29008842257	6008.999911577974	219999.99600755467	0.00399244527109133	357420.59589165007	52.817839774627316	0.08023760814614747	332199.99775128404	0.002248716004957213	4.770000351748832e-30	7.55432885137568e-37	2.154420297276427e-86	7.787278720109436e-29	3.257319358587589e-38	7.788451570350537e-38	7.966385785495408e-41	1.0705549274555446e-45	1.9090893163957385e-28	1.9275589715571853e-31	2.6079230880263578e-36	1.6751093257931513e-19	1.494152944873406e-22	1.4201715522445256e-77	0.0002324395217455396	0.0	10.0
21.78217821782178	171411.256	0.0	22551.506644778503	1312.2921552215132	12257.734115313093	49.32868468690686	5.640562225064978e-23	532111.9015771078	4076.504151461813	9.084755673529624	1.629324194208428e-83	5.57508482693649e-29	2.0750480306763444e-35	1.3507745774324761e-24	1.1334780708508556e-80	77259.57738503454	446.2182149654339	3628.3080502282914	595453.6199497698	5.497587141906142e-26	3.4246264227622694e-35	331819.9944669477	0.005218003582326985	226277.07681395882	6282.213186041749	219999.99446758366	0.005532416301695342	357412.2985113339	60.93044328520963	0.10656113690715821	332199.99697552074	0.0030244793528212714	1.9819579046891981e-29	4.068833734105524e-36	1.478956197413421e-85	2.909070040855233e-28	1.5923730701219937e-37	3.834185514233208e-37	4.508488603449963e-40	6.99210216235596e-45	7.174934715033114e-28	8.329047421778074e-31	1.300025806417046e-35	5.43051809546812e-19	5.419959389934097e-22	6.6098340836415516e-77	0.0003150487899427682	0.0	10.0
22.77227722772277	171411.256	0.0	22494.351669419473	1369.4471305805423	12255.501550952196	51.56124904780489	1.8125702415538966e-22	531560.2455229631	4625.673843073439	11.727113970301074	8.032175584150548e-83	2.067718711072881e-28	9.968972547816295e-35	4.83014838812381e-24	5.105695716840316e-80	77239.35353775651	466.44206224344714	3952.7097564653195	595129.2182435327	1.8502362621646272e-25	1.4884516025423885e-34	331819.9928360604	0.006743078677769631	226005.27849628424	6554.011503716353	219999.99245574084	0.00754425911135061	357403.23437935923	69.80551889213005	0.1396217409297548	332199.9959907946	0.004009205495115158	7.68350389211633e-29	2.0204082274574683e-35	7.959304078689416e-85	1.0213987992601743e-27	7.228436366726067e-37	1.751719813395861e-36	2.352442741808416e-39	4.182653328583729e-44	2.533126007906347e-27	3.358759840336887e-30	6.007672475470166e-35	1.665066096485789e-18	1.846268873606722e-21	2.771817455493741e-76	0.0004208609711373516	0.0	10.0
23.762376237623762	171411.256	0.0	22437.407360594567	1426.3914394054486	12253.269823048691	53.792976951308816	5.52431450000551e-22	530964.0801779303	5218.753992413755	14.966422396447548	3.521518597064335e-82	7.212895716990705e-28	4.451348873297371e-34	1.6274610797585876e-23	2.101410347218708e-79	77219.13493936852	486.66066063145627	4289.755595112029	594792.1724048858	5.894190910441354e-25	6.052997341558683e-34	331819.99083085073	0.008614353022767222	225734.9132248146	6824.376775186003	219999.9898619865	0.010138013429200935	357393.37226974324	79.47243845200116	0.1806990633548195	332199.9947552711	0.0052447290366284295	2.7958498026673157e-28	9.309955321246442e-35	3.702546783130026e-84	3.388676953419435e-27	3.065234847306129e-36	7.472285692756431e-36	1.1389728413503223e-38	2.3068081575286858e-43	8.446800350157635e-27	1.2714638116044852e-29	2.5898060938298465e-34	4.851722480334091e-18	5.9379023771054635e-21	1.0803297369685101e-75	0.0005547962350101264	0.0	10.0
24.752475247524753	171411.256	0.0	22380.67295284191	1483.1258471581039	12251.038931284671	56.02386871532921	1.6040516032092895e-21	530322.201527558	5856.8504142049205	18.90152316832344	1.4214885813109338e-81	2.3789638371442272e-27	1.8591098288543553e-33	5.193235469592341e-23	8.055508291516164e-79	77198.92160672827	506.8739932717097	4639.290759854783	594442.6372401429	1.78561864656041e-24	2.3162769284082582e-33	331819.9883880684	0.010889433270919001	225465.99766144756	7093.292338553107	219999.98655821994	0.013441780027532097	357382.6811151803	89.96018209612771	0.23123779133687036	332199.9932214153	0.006778584930151489	9.601339685099211e-28	4.0070381446263935e-34	1.5630691801974886e-83	1.0674714196407877e-26	1.2213415675944838e-35	2.993646063398905e-35	5.150329485719726e-38	1.1813710576553597e-42	2.673292564179973e-26	4.542914614847411e-29	1.0477368479212698e-33	1.3492952309124064e-17	1.8119268904989093e-20	3.945141181412285e-75	0.0007224983003493315	0.0	10.0
25.742574257425744	171411.256	0.0	22324.147683401014	1539.6511165990019	12248.808875342347	58.25392465765239	4.454823481936656e-21	529633.4655957186	6540.998276287196	23.64194239973569	5.222762556157666e-81	7.453094992713467e-27	7.308748424564009e-33	1.5764788100297155e-22	2.6339695146393514e-78	77178.71355667176	527.0820433282111	5001.160665826095	594080.7673341716	5.165395513723806e-24	8.386487699851145e-33	331819.9854374178	0.0136321878079177	225198.54713925443	7360.742860746269	219999.98239654503	0.017603454910208892	357371.1299354188	101.29739061070936	0.2928595642648583	332199.99133555626	0.008664444093672266	3.1267771145181067e-27	1.621128369382614e-33	6.074618272458973e-83	3.2063775800091604e-26	4.597580474822721e-35	1.1326082122344734e-34	2.1916090377965945e-37	5.6652881477462614e-42	8.064559290002721e-26	1.540203889593703e-28	4.0016480743203375e-33	3.595146839051194e-17	5.268626685867231e-20	9.552210694326462e-75	0.0009303942220882618	0.0	10.0
26.73267326732673	171411.256	0.0	22267.8307922038	1595.968007796216	12246.579654904057	60.483145095940465	1.1873965133492603e-20	528896.7882220015	7272.161799947409	29.30841996520439	1.6750181077769003e-80	2.2266944376398437e-26	2.7112916771422236e-32	4.570040353817677e-22	8.319357880861962e-78	77158.51080601325	547.284793986734	5375.21101629124	593706.7169837065	1.431848380009545e-23	2.8809866123531987e-32	331819.9819011847	0.016913060494664022	224932.5757531707	7626.714246829946	219999.9772075036	0.022792496342268615	357358.6877647174	113.5124182389336	0.36737512874446654	332199.98903744225	0.01096255816671308	9.695240989822608e-27	6.183222437300781e-33	2.0863896946550606e-82	9.216618455675871e-26	1.640754268017032e-34	4.061190829581403e-34	8.773028067136395e-37	2.542035332310603e-41	2.327430107707072e-25	4.967139601520658e-28	1.4465425351235515e-32	9.207849127667325e-17	1.4652691698707955e-19	4.112795571053619e-74	0.0011857546246393494	0.0	10.0
