time	A_dopa	C_dopa	C_OMD
0.0	101.0	0.0	0.0
0.9900990099009901	12.503537533881547	6.880480768139166	1.1305481901493337
1.9801980198019802	1.5479054549051359	2.182668852816117	1.7382125920173894
2.9702970297029703	0.19162667394521765	0.5276398895622528	1.8227644220333525
3.9603960396039604	0.02372288477002901	0.11511505018441405	1.7586648438024783
4.9504950495049505	0.002936831766823635	0.023882655251216633	1.6644275169321945
5.9405940594059405	0.0003635723419834143	0.0048196615372712096	1.568417035230093
6.930693069306931	4.5009348337525026e-05	0.0009570294001295526	1.4765448006331088
7.920792079207921	5.572078953837547e-06	0.00018818351988937908	1.3897728078588538
8.910891089108912	6.898298136392587e-07	3.677993252422626e-05	1.3080443994613111
9.900990099009901	8.540416093973485e-08	7.161380475270633e-06	1.23111124910275
10.89108910891089	1.0577967890096678e-08	1.3911742174341068e-06	1.1587008145550772
11.881188118811881	1.3103370715647013e-09	2.698479307822205e-07	1.0905489381265776
12.871287128712872	1.636239890005346e-10	5.237487024430307e-08	1.026405503368625
13.861386138613861	2.0395812014327674e-11	1.0158527152846247e-08	0.9660348136970374
14.85148514851485	2.8966483993702862e-12	2.0348468527176296e-09	0.9092149789838215
15.841584158415841	4.1911969547721987e-13	4.087396109683599e-10	0.8557371491550523
16.831683168316832	4.889092068668425e-13	1.7412787260453883e-10	0.8054047562640466
17.821782178217823	1.0151986032010963e-13	5.652598727649162e-11	0.7580327932656392
18.81188118811881	1.860668563511955e-14	8.593013277858334e-12	0.7134471346259723
19.801980198019802	2.0675472343400487e-14	9.006979662159968e-12	0.6714838968054168
20.792079207920793	-1.8302847737584442e-14	-3.662436981534613e-12	0.6319888353053978
21.78217821782178	1.3656898063982956e-14	2.470732810195203e-12	0.594816777955134
22.77227722772277	-8.406779487475834e-15	-9.576359797977506e-13	0.5598310912727139
23.762376237623762	4.6686591415940494e-15	2.715981397090299e-13	0.5269031782072772
24.752475247524753	-2.1488621368346463e-15	8.25386369017523e-14	0.495912005485078
25.742574257425744	6.706777719073841e-16	-1.8947117567426304e-13	0.466743658712537
26.73267326732673	6.430005971131745e-17	1.8170979202957794e-13	0.4392909236686736
27.722772277227723	-3.3305974107343043e-16	-1.291625004919495e-13	0.41345289221469694
28.712871287128714	3.5558849754011535e-16	7.427653972610627e-14	0.38913459138386103
29.7029702970297	-2.773165096575294e-16	-3.3438327991627054e-14	0.36624663429069304
30.693069306930692	1.7939377066818457e-16	9.174734512973095e-15	0.34470489157013184
31.683168316831683	-9.800612770441736e-17	2.1955155604387335e-15	0.32443018214332636
32.67326732673267	4.3006894465218176e-17	-5.640104251883477e-15	0.3053479821712828
33.663366336633665	-1.1641563063038444e-17	5.228978446256858e-15	0.28738815112723787
34.65346534653465	-3.0006636315467266e-18	-3.546428152134652e-15	0.2704846739808699
35.64356435643565	7.699679465326465e-18	1.8959590732155046e-15	0.2545754185465245
36.633663366336634	-7.495848880887908e-18	-7.397338894030208e-16	0.2396019071036862
37.62376237623762	5.511966903101843e-18	1.0097705967979323e-16	0.2255091014501578
38.613861386138616	-3.365808894204734e-18	1.6288051767205535e-16	0.21224520059789984
39.603960396039604	1.7034169821468793e-18	-2.1296945267868389e-16	0.19976145036791135
40.59405940594059	-6.439926539192182e-19	1.702069964456031e-16	0.18801196418427965
41.584158415841586	8.162788490671795e-20	-1.058081577031722e-16	0.17695355440874372
42.57425742574257	1.2065661965861453e-19	5.545620142207469e-17	0.16654557359701672
43.56435643564356	-1.7993012195664895e-19	-2.2036017346250657e-17	0.15674976508602498
44.554455445544555	1.6438796580734472e-19	3.607938749873667e-18	0.14753012237921537
45.54455445544554	-1.2087618597907665e-19	4.243704263226134e-18	0.13885275679521095
46.53465346534654	7.579518938540939e-20	-5.978451800205266e-18	0.13068577290303773
47.524752475247524	-4.05051939684316e-20	4.946169107864455e-18	0.12299915128395
48.51485148514851	1.7352096522835684e-20	-3.1733284471273673e-18	0.11576463818892255
49.504950495049506	-4.413580733823687e-21	1.6255758550260073e-18	0.10895564168622184
50.495049504950494	-1.4984576469553967e-21	-5.989159943281401e-19	0.10254713391732663
51.48514851485149	3.3101565996774237e-21	5.530526363433167e-20	0.09651555910191904
52.475247524752476	-3.1383334258723657e-21	1.5672907149937332e-19	0.09083874695379972
53.46534653465346	2.271908547540475e-21	-1.874443732247771e-19	0.08549583118946977
54.45544554455446	-1.3672316312344279e-21	1.4368271865706335e-19	0.08046717282984103
55.445544554455445	6.788223800593417e-22	-8.573330174393629e-20	0.0757342880131544
56.43564356435643	-2.4672192643125036e-22	3.9552487905030643e-20	0.07127978005376825
57.42574257425743	2.0719378477280082e-23	-1.1119921923225083e-20	0.06708727549708424
58.415841584158414	7.036540791293508e-23	-2.5630680655321702e-21	0.06314136393556839
59.4059405940594	-8.747744297271071e-23	6.8786522390365e-21	0.05942754136464845
60.396039603960396	7.216298634261965e-23	-6.458298011563517e-21	0.05593215687045268
61.386138613861384	-4.99289871650054e-23	4.569254160360479e-21	0.052642362452836294
62.37623762376238	3.0220599898979376e-23	-2.6956097552496674e-21	0.04954606579948983
63.366336633663366	-1.5661847097868964e-23	1.2858335105811615e-21	0.04663188583914564
64.35643564356435	6.3946239465906194e-24	-4.1742037769347077e-22	0.043889110907664446
65.34653465346534	-1.3394192510585381e-24	-1.54467523610681e-23	0.04130765937512468
66.33663366336634	-8.92138152826949e-25	1.6822820433891094e-22	0.03887804258873165
67.32673267326733	1.5069793977706031e-24	-1.755232617491716e-22	0.03659132999533506
68.31683168316832	-2.3604041037429043e-24	2.4140856086400623e-22	0.034439116322154864
69.3069306930693	-1.6449499048362245e-24	3.785609648288392e-22	0.03241349071947435
70.29702970297029	-1.3333594965383787e-24	2.4886082308133438e-22	0.03050700755621564
71.2871287128713	-9.101201033915287e-25	8.966210163713376e-23	0.028712659114090235
72.27722772277228	1.5619423158036739e-25	1.3115032077956853e-23	0.02702384988710782
73.26732673267327	1.295356784750976e-25	1.0299573935378703e-23	0.02543437233914414
74.25742574257426	-1.6064365896669246e-25	3.7906174040483636e-24	0.023938384023715575
75.24752475247524	3.208407202714621e-26	-5.523670543214731e-24	0.022530386129523686
76.23762376237623	8.932752031678969e-26	6.124911098802573e-26	0.021205203263818095
77.22772277227723	-4.548675508631551e-26	2.764465429816242e-24	0.01995796444688021
78.21782178217822	-1.9696384219309196e-26	-9.073409570083476e-25	0.018784085212208087
79.20792079207921	4.0111858314428436e-26	-9.156271262420773e-25	0.01767925071598766
80.1980198019802	-8.43959969141675e-27	1.0293115551743591e-24	0.016639399910904726
81.18811881188118	-1.6455664321856752e-26	1.904254575947968e-25	0.01566071061745287
82.17821782178218	1.284034560113108e-26	-5.591336990302811e-25	0.014739585467038012
83.16831683168317	2.3357287921587844e-27	1.973074348793257e-25	0.013872638670138727
84.15841584158416	-7.618224579618692e-27	2.5060847208732284e-25	0.013056683585087823
85.14851485148515	2.316845042500607e-27	-1.7528984652356335e-25	0.012288721011270418
86.13861386138613	2.99356231177394e-27	-3.8917865601663295e-26	0.011565928139678756
87.12871287128712	-2.791203862525664e-27	1.2162555623243784e-25	0.0108856481951984
88.11881188118812	-4.0719105442898245e-28	-1.5940095428920907e-26	0.010245380674421252
89.10891089108911	1.6124864719310728e-27	-5.120486640661729e-26	0.009642772143583844
90.0990099009901	-7.2379982671690885e-28	3.713853524728806e-26	0.009075607588872586
91.08910891089108	-6.030709739109428e-28	1.707940598592552e-26	0.008541802280971424
92.07920792079207	5.927636422320643e-28	-2.3008356678556758e-26	0.008039394114165595
93.06930693069307	-3.58052022593281e-29	3.578748242035362e-27	0.007566536381084715
94.05940594059406	-3.3417246117191713e-28	1.2224500206711255e-26	0.007121490994933448
95.04950495049505	1.402102436927806e-28	-5.354101901399795e-27	0.006702622104921804
96.03960396039604	8.747471769681728e-29	-3.40802447265389e-27	0.006308390071153574
97.02970297029702	-1.4082734846188205e-28	5.0066340298539925e-27	0.005937345811773176
98.01980198019803	1.4906198331960016e-30	3.970033271311882e-28	0.005588125478545961
99.00990099009901	6.142893545613356e-29	-2.4270518676448052e-27	0.005259445442978454
100.0	-4.27370015159466e-29	1.1680229962323524e-27	0.004950097572326075
