time	glycerol_i	cin	glucose_i	G6P	trehalose	F16DP	F26DP	trioseP	Gpd1	pyruvate	acetate_i	ethanol_i	Hog1	Hog1PP	Pfk2627a	Pfk2627i	AOG	gpd1mRNA	stl1mRNA	Stl1	AOGi	Fps1r	biomass	cellvol	glycerol_e	glucose_e	acetate_e	ethanol_e	trehalose_e
0.0	1.3857725e-05	0.00018325075	0.00027542	3.5579e-05	1.9071824999999974e-07	5.3665e-06	4.473725e-09	3.267325e-06	1.4366874999999976e-05	7.4998e-07	1.942735e-17	0.0033846250000000005	0.00010298975000000001	5.687075e-06	1.99164e-06	3.8036e-05	4.268925e-07	9.822825000000025e-07	4.5e-06	4.116825e-08	6.8721e-06	0.000626785	0.00653275	6.000000000000026e-08	0.00157545	0.057798	0.001641015	0.0144172	7.81795e-05
0.9900990099009901	1.3796732652414775e-05	0.00018275600485300259	0.0002746974516162839	3.5957514105013045e-05	1.8972712204683185e-07	5.363148001807255e-06	4.459761269706444e-09	3.150507778308709e-06	1.4332473713490983e-05	6.731007960251812e-07	6.675927824582262e-09	0.0033716517107442727	0.00010286300286319026	5.5204136145535845e-06	2.114533371300957e-06	3.7805038963842225e-05	4.268976563555325e-07	9.78471271544483e-07	4.489064076131284e-06	4.6455035083474636e-08	6.872094843644468e-06	0.000626785	0.006532819591054317	6.01624257141203e-08	0.0015754814144804928	0.057797258542247223	0.0016410145180571782	0.014422412598393303	7.817950065858849e-05
1.9801980198019802	1.3740607750766504e-05	0.00018232419202462874	0.0002740698000109286	3.634570206612107e-05	1.8880927147377211e-07	5.3610796648100745e-06	4.445967462475878e-09	3.039563923918936e-06	1.430297759813934e-05	6.100020701503468e-07	1.2716539803995183e-08	0.0033598445406980678	0.00010274947685500863	5.3778531009505145e-06	2.2226002772961047e-06	3.760265076070898e-05	4.2690198754453874e-07	9.749999470409611e-07	4.479554299625735e-06	5.173067827371585e-08	6.8720905124554624e-06	0.000626785	0.0065328902127877895	6.030491243274353e-08	0.0015755127133810708	0.05779651703303748	0.001641014038861878	0.014427610900706551	7.817950129102967e-05
2.9702970297029703	1.3688723524152984e-05	0.0001819472396729471	0.0002735248783880877	3.674233398832242e-05	1.8795581991097133e-07	5.3600972295092105e-06	4.432332375742407e-09	2.934071617023724e-06	1.4277757749372232e-05	5.578545927713072e-07	1.8234414933552184e-08	0.0033490541700070234	0.00010264807320644142	5.255705223769328e-06	2.317885096605317e-06	3.7425027871676926e-05	4.269056006467755e-07	9.71825020429959e-07	4.471290410370255e-06	5.699803582126376e-08	6.872086899353225e-06	0.000626785	0.006532961842727846	6.042985539655234e-08	0.0015755439040802991	0.05779577547234588	0.0016410135621825297	0.0144327960036404	7.81795018991171e-05
3.9603960396039604	1.3640519592164236e-05	0.0001816179213643458	0.0002730517934131794	3.7146295956804724e-05	1.8715882880400108e-07	5.3600251302431855e-06	4.418845954526228e-09	2.8336448202249726e-06	1.4256251004767185e-05	5.143321009285937e-07	2.3322784464785454e-08	0.003339146839214976	0.0001025577084787517	5.150767786566619e-06	2.402172514473339e-06	3.726880713456135e-05	4.2690859135188107e-07	9.689075310515717e-07	4.464110544511164e-06	6.225951097465008e-08	6.87208390864812e-06	0.000626785	0.006533034459479417	6.05394311200322e-08	0.0015755749932425574	0.057795033860171215	0.0016410130878220114	0.01443796889726113	7.81795024844869e-05
4.9504950495049505	1.3595527057489266e-05	0.00018133017878618307	0.0002726414116339458	3.75566385950911e-05	1.8641165615200375e-07	5.360718020321969e-06	4.405499744896107e-09	2.737949853533813e-06	1.4237985082481177e-05	4.777048076680355e-07	2.8051779426790687e-08	0.003330010341873175	0.0001024773610940476	5.060469485989544e-06	2.4769113700235106e-06	3.71312163871015e-05	4.269110396976293e-07	9.66214810116556e-07	4.45787847207183e-06	6.751693717913317e-08	6.872081460302371e-06	0.000626785	0.006533108043964768	6.06354984484589e-08	0.0015756059864939745	0.05779429219651232	0.0016410126156256204	0.014443130417986694	7.817950304854199e-05
5.9405940594059405	1.3553340349460199e-05	0.0001810787626516129	0.0002722858185189112	3.797252710803356e-05	1.8570855649371572e-07	5.362051580887523e-06	4.392286358113798e-09	2.6466885279476664e-06	1.4222550650061253e-05	4.466121825029771e-07	3.2477202264231774e-08	0.0033215474359910126	0.00010240607230383422	4.982655981893851e-06	2.5433291158575693e-06	3.7009881569851553e-05	4.269130149135402e-07	9.637185550941816e-07	4.452475808183906e-06	7.27717602285428e-08	6.872079485086461e-06	0.000626785	0.006533182578735756	6.071969003934978e-08	0.0015756368887388029	0.05779355048136798	0.001641012145464668	0.014448281295041842	7.817950359252314e-05
6.930693069306931	1.3513596581115982e-05	0.00018085896987576837	0.00027197792256869555	3.839320542287099e-05	1.8504438798450857e-07	5.363915691736832e-06	4.379199120579716e-09	2.5595864393320065e-06	1.4209580887552095e-05	4.199244856215908e-07	3.66458846061714e-08	0.0033136709888539426	0.00010234293023547519	4.915449983264238e-06	2.6025085810291e-06	3.6902692554344724e-05	4.269145789543285e-07	9.613934127679313e-07	4.447796261316405e-06	7.802517969721497e-08	6.8720779210456725e-06	0.000626785	0.006533258047506267	6.079348198603066e-08	0.0015756677043884898	0.05779280871473702	0.001641011677226801	0.014453422184331668	7.817950411756002e-05
7.920792079207921	1.3475988089117768e-05	0.000180666804926754	0.000271711698534364	3.8818020768529346e-05	1.8441478906966732e-07	5.36621862281175e-06	4.366232279887617e-09	2.4763998524807704e-06	1.4198764058664282e-05	3.9679172663189347e-07	4.0593765070137254e-08	0.003306306970612763	0.00010228709244806452	4.857324381520025e-06	2.6553501394894695e-06	3.68078762187019e-05	4.269157843712496e-07	9.59217851777998e-07	4.443749255885518e-06	8.327809120344429e-08	6.872076715628751e-06	0.000626785	0.006533334435553234	6.085814400155818e-08	0.0015756984372114733	0.05779206689661825	0.001641011210819527	0.014458553645942524	7.817950462463693e-05
8.910891089108912	1.3440249354708384e-05	0.00018049881282958377	0.00027148193580653227	3.9246400054761694e-05	1.8381599319849678e-07	5.368882664471194e-06	4.353380768766611e-09	2.3969085262520453e-06	1.4189830517638429e-05	3.7655144531381795e-07	4.434944134347448e-08	0.0032993913802312307	0.00010223778927391645	4.80699987204034e-06	2.7026207856102242e-06	3.672391089499661e-05	4.2691667654698743e-07	9.57173263433948e-07	4.440256287432829e-06	8.853116672022858e-08	6.872075823453013e-06	0.000626785	0.006533411729383495	6.091478500304444e-08	0.0015757290904846212	0.05779132502701047	0.0016410107461636901	0.0144636761664963	7.817950511462646e-05
9.900990099009901	1.340614665220477e-05	0.00018035194730038777	0.00027128403977212564	3.967783174685207e-05	1.8324468206174376e-07	5.371840686717093e-06	4.340640033880879e-09	2.3209099565513196e-06	1.4182542454162998e-05	3.5866482016520877e-07	4.793664409797102e-08	0.0032928678052197664	0.0001021943150572838	4.763375512459967e-06	2.744990911502961e-06	3.664946078836128e-05	4.2691729546070434e-07	9.552432492735608e-07	4.437248023972395e-06	9.378492403297981e-08	6.872075204539295e-06	0.000626785	0.006533489916486202	6.096438929489312e-08	0.001575759667110242	0.057790583105912494	0.0016410102831890384	0.014468790176482891	7.817950558831558e-05
10.89108910891089	1.3373476338356207e-05	0.0001802235491895938	0.00027111399936236865	4.011186324863315e-05	1.8269796119828737e-07	5.3750355643350185e-06	4.328006010057558e-09	2.2482184764879634e-06	1.4176692220185179e-05	3.427046553847834e-07	5.1374699811948924e-08	0.003286687021272271	0.0001021560270884153	4.725517004344967e-06	2.783040561530197e-06	3.658336501379955e-05	4.269176759791511e-07	9.534135039552129e-07	4.434663836595668e-06	9.903974197051428e-08	6.872074824020848e-06	0.000626785	0.006533568985303975	6.100782209261185e-08	0.0015757901696345786	0.057789841133323146	0.001641009821833422	0.014473896052976916	7.81795060464098e-05
11.881188118811881	1.334206181102811e-05	0.00018011130783870426	0.0002709683288461083	4.054809572055851e-05	1.8217331685841978e-07	5.378419151806695e-06	4.315475071975308e-09	2.1786636660942863e-06	1.4172099325881495e-05	3.283365786152928e-07	5.467925607040224e-08	0.003280806276054339	0.00010212234425871758	4.692635120673761e-06	2.8172700643159085e-06	3.6524618523298807e-05	4.269178483729381e-07	9.516716059504561e-07	4.432450950898411e-06	1.0429588222721413e-07	6.872074651627061e-06	0.000626785	0.00653364892516308	6.104584026419792e-08	0.0015758206002824886	0.05778909910924123	0.0016410093620415275	0.014478994124767308	7.817950648954078e-05
