time	CaI	IP3	g	mwaf195932_a72c_4552_8cf2_b349b15d39c4	mw0ebc76ad_49d7_4845_8f88_04d443fbe7f3	mw7cb2644a_384a_4bbb_93fd_fd686e01d7cb	mwd6b792d8_c983_42c1_b3bc_2494d6a3363e	mw013a7c64_a9ec_483c_b3b8_ed658337ee95	CaS
0.0	0.05	0.0	0.002	0.013	0.266	0.02	1000.0	0.0	2.0
0.9900990099009901	0.054695994888812216	0.02249298563029713	0.0019990163019197233	0.013000001326051894	0.2660000007901681	0.01999999913837042	1000.0	0.0006439033942859214	1.9946251276489038
1.9801980198019802	0.06906612862444282	0.030392441250013086	0.0020337445603595228	0.013000013457151441	0.2660000065443516	0.01999999373711075	1000.0	0.0015064723968023664	1.979058165840529
2.9702970297029703	0.106895177322636	0.0428899181019783	0.002265704388906717	0.013000054314040645	0.2660000245100069	0.019999983124680078	1000.0	0.0033245023838761345	1.9382482415967652
3.9603960396039604	0.4591454920847906	0.11853093621929982	0.026967109080333104	0.01300013675736508	0.2660001340657354	0.019999968033154493	1000.0	0.017703735011943295	1.5663721298882292
4.9504950495049505	1.164410061796036	0.47003593370944546	0.8896511019090299	0.013000226842897429	0.2660044891245461	0.019999957764253135	1000.0	0.06774584099228713	0.8094446735970752
5.9405940594059405	0.9783984471227923	0.5192679628489184	0.9875871127899248	0.0130003169382982	0.266010685542184	0.01999994981180905	1000.0	0.0932522281042762	0.9727207976430103
6.930693069306931	0.7409008447201535	0.42593951136094127	0.9886377004296529	0.013000407028121122	0.26601325627178773	0.01999993800682402	1000.0	0.11372410802236052	1.1853701681597042
7.920792079207921	0.5313320796423875	0.31742262969053525	0.9809304363932482	0.013000497095830408	0.26601441436223866	0.019999924059900955	1000.0	0.127071743430938	1.3730910559582787
8.910891089108912	0.37291750710388666	0.22625592807956255	0.9683237009647646	0.0130005870700249	0.2660150268826684	0.01999990909913744	1000.0	0.132117397324545	1.5174528015017912
9.900990099009901	0.2630296568801819	0.15955396305632286	0.9531036301060163	0.013000676662607753	0.26601540346054914	0.019999893811569285	1000.0	0.13265606543738334	1.6188953847869187
10.89108910891089	0.18659837006967844	0.11291156764267982	0.936943204095417	0.013000764783329713	0.266015663232798	0.019999878732739472	1000.0	0.13134208559849095	1.6905861379092968
11.881188118811881	0.13344846635002422	0.0803042727896118	0.9206187475182955	0.01300084763856674	0.26601585646987325	0.01999986450092741	1000.0	0.12888903807488625	1.7421900563116597
12.871287128712872	0.09924910692236778	0.05837235794200333	0.9044337325123523	0.013000916277384297	0.2660160095274954	0.019999851997661907	1000.0	0.1256654899189792	1.7773146696361113
13.861386138613861	0.07947894208535156	0.04486109825099537	0.888489291703095	0.013000963042742078	0.2660161388369252	0.01999984204407445	1000.0	0.12204131821126302	1.799475089395965
14.85148514851485	0.06885153947639452	0.037220268173190206	0.8728123369719326	0.013000991485918906	0.2660162543150658	0.01999983482427203	1000.0	0.11825410720304354	1.8132112108480571
15.841584158415841	0.0633584202108924	0.03313832161905912	0.857407461948391	0.013001009511004094	0.2660163614158833	0.019999829818764633	1000.0	0.11441084096545018	1.8221398071392871
16.831683168316832	0.06062743661218242	0.03104414539654347	0.8422730523928704	0.013001022427208119	0.2660164630103935	0.01999982625019572	1000.0	0.11055559234527311	1.8284475117912085
17.821782178217823	0.05937903966729366	0.03002670766179582	0.8274056539478939	0.01300103298470993	0.266016560616076	0.01999982344961042	1000.0	0.10670811563630989	1.8333239752281083
18.81188118811881	0.05893909364287588	0.029592286508849236	0.8128012080150223	0.013001042576823127	0.26601665505969824	0.01999982095940914	1000.0	0.1028786863023741	1.8373970007905012
19.801980198019802	0.05895246818404055	0.029479053802037792	0.7984554523933136	0.013001051940680417	0.26601674681442894	0.019999818499001457	1000.0	0.09907355654627895	1.8409960920552453
20.792079207920793	0.05923103265935843	0.029548499881002842	0.7843640734080819	0.013001061490918007	0.26601683617064226	0.019999815904393134	1000.0	0.09529713195553213	1.8442940271189998
21.78217821782178	0.05967478844604251	0.029727138566003838	0.7705227728572838	0.013001071478925083	0.2660169233235677	0.019999813080868643	1000.0	0.09155295068660771	1.8473806773646886
22.77227722772277	0.06023096775271219	0.029976016370956208	0.7569273014499345	0.013001082072165906	0.26601700841909454	0.019999809972943483	1000.0	0.08784418091040277	1.8503013254114633
23.762376237623762	0.060872711395742664	0.030274827415750893	0.7435734775498186	0.013001093395637016	0.2660170915782934	0.019999806546793748	1000.0	0.08417390469512863	1.853076593830624
24.752475247524753	0.06158791581219368	0.03061361939638317	0.7304571991337402	0.013001105554683244	0.2660171729110162	0.019999802780291107	1000.0	0.08054530105052826	1.8557127990758064
25.742574257425744	0.06237343919574544	0.03098846539832033	0.7175744528462107	0.013001118648433663	0.26601725252389774	0.01999979865735866	1000.0	0.0769617821004479	1.858207245353015
26.73267326732673	0.06323221566810164	0.03139924740667136	0.7049213224377794	0.013001132778559254	0.26601733052555493	0.01999979416470361	1000.0	0.0734271121973195	1.8605507538949957
27.722772277227723	0.06417203754220983	0.031848604853786336	0.6924939983171068	0.013001148055914083	0.266017407030531	0.019999789289822576	1000.0	0.0699455299447514	1.8627285776956437
28.712871287128714	0.06520542255104844	0.03234158298673063	0.6802887899659972	0.013001164606596873	0.26601748216291765	0.01999978401966133	1000.0	0.0665218902739832	1.864720224677757
29.7029702970297	0.06635036381525976	0.032885777873194036	0.6683021435100363	0.013001182578550312	0.2660175560603392	0.019999778339567727	1000.0	0.06316184608610957	1.8664983393053114
30.693069306930692	0.06763204461211139	0.03349194427377877	0.656530667987061	0.013001202149751772	0.2660176288789642	0.019999772232307537	1000.0	0.059872096925408166	1.8680264999883327
31.683168316831683	0.06908590978985192	0.034175181403380606	0.6449711763688988	0.013001223539286738	0.26601770080040243	0.019999765676965906	1000.0	0.05666074898268057	1.8692554520017357
