time	V_membrane	h1	x1	n1	c
0.0	-55.0	0.9	0.27	0.03	0.4
0.9900990099009901	-54.991861128554	0.900074196258615	0.2702142287681464	0.030014903239986013	0.40001416421490765
1.9801980198019802	-54.98369929370225	0.900146081747588	0.2704286773168338	0.030029986484351512	0.4000284241434471
2.9702970297029703	-54.975514782126055	0.900215677109736	0.2706433482630737	0.030045248535671917	0.4000427798641105
3.9603960396039604	-54.96730789755994	0.900283004773456	0.2708582442827075	0.03006068807332289	0.4000572314354301
4.9504950495049505	-54.959078946228146	0.9003480875241487	0.2710733680822312	0.030076303752557747	0.40007177891776
5.9405940594059405	-54.95082821525778	0.9004109471434338	0.27128872222238004	0.030092094280687407	0.4000864223713753
6.930693069306931	-54.942555982415385	0.9004716050495482	0.27150430920009244	0.030108058380894594	0.400101161857745
7.920792079207921	-54.93426251943708	0.9005300824969628	0.27172013147559815	0.030124194781405277	0.40011599743982
8.910891089108912	-54.925948091331136	0.90058640053479	0.27193619146710124	0.030140502217899934	0.40013092918203513
9.900990099009901	-54.9176129556049	0.9006405799648817	0.27215249154510623	0.030156979435851317	0.40014595715034645
10.89108910891089	-54.909257366278396	0.9006926414654057	0.27236903405762	0.030173625186030638	0.4001610814113698
11.881188118811881	-54.90088156995903	0.9007426054581779	0.27258582130507386	0.030190438229914025	0.40017630203316
12.871287128712872	-54.89248580767542	0.9007904921640243	0.27280285555205563	0.0302074173378385	0.40019161908485884
13.861386138613861	-54.884070314181336	0.9008363215833004	0.2730201390228535	0.030224561289543966	0.40020703263682583
14.85148514851485	-54.87563531644957	0.9008801134269925	0.2732376738919171	0.030241868878097072	0.40022254276096475
15.841584158415841	-54.867181036357	0.9009218872257262	0.2734554623009404	0.03025933890432178	0.400238149530166
16.831683168316832	-54.858707689877754	0.9009616622740442	0.2736735063538499	0.030276970180833154	0.4002538530185157
17.821782178217823	-54.85021548683613	0.9009994576431621	0.27389180811510744	0.030294761530203246	0.40026965330130504
18.81188118811881	-54.84170463284092	0.9010352922237035	0.27411036962221297	0.030312711784626783	0.4002855504546931
19.801980198019802	-54.83317532759577	0.9010691846810128	0.27432919287481783	0.030330819786962802	0.4003015445560144
20.792079207920793	-54.824627766246245	0.9011011534895229	0.27454827984340463	0.03034908439002486	0.4003176356835354
21.78217821782178	-54.8160621387615	0.9011312169117808	0.27476763246532276	0.03036750445742679	0.4003338239165754
22.77227722772277	-54.80747863018347	0.9011593930084526	0.2749872526463802	0.03038607886308573	0.40035010933545506
23.762376237623762	-54.79887742128835	0.9011856996380705	0.2752071422651711	0.03040480649256917	0.40036649202140834
24.752475247524753	-54.79025868727855	0.9012101544532315	0.275427303164535	0.030423686240858915	0.4003829720567648
25.742574257425744	-54.78162259861605	0.9012327749040924	0.2756477371569942	0.03044271701366806	0.40039954952483137
26.73267326732673	-54.77296932346507	0.9012535782652261	0.2758684460406349	0.030461897729629907	0.40041622450951864
27.722772277227723	-54.764299022592816	0.9012725815817435	0.27608943156594706	0.030481227315508216	0.4004329970961176
28.712871287128714	-54.755611852956314	0.9012898017077488	0.276310695459149	0.030500704709509753	0.4004498673707526
29.7029702970297	-54.74690797078791	0.9013052553510765	0.2765322394422477	0.03052032886295095	0.40046683541989203
