time	Hsp90	HCom	HSF1	MisP	MCom	TriH	DiH	NatP	AggP	HSE	HSETriH	X	ROS	ATP	ADP	source
0.0	300000.0	5900.0	100.0	0.0	0.0	0.0	0.0	6000000.0	0.0	1.0	0.0	0.0	100.0	10000.0	1000.0	0.0
0.9900990099009901	288258.5576205319	5999.999958490607	4.16292928592648e-05	0.0008309834014234278	11616.044349201728	1.0525037788012471e-10	-6.011297608873009e-08	5988393.855804565	-4.0340256208606316e-11	0.9999999999935788	6.421401058563829e-12	0.9900990099009901	100.0	10940.762179048048	59.2378209519002	0.0
1.9801980198019802	277131.04669040046	5999.999957104954	4.3300814017582184e-05	0.0008627563607759304	22719.04467524666	-4.036745421223437e-10	-2.0227473845923e-07	5977300.756431348	-8.222458164086905e-11	0.999999999999993	7.090144969252717e-15	1.9801980198019802	100.0	10900.559871985528	99.44012801441825	0.0
2.9702970297029703	266491.28606926056	5999.999955564627	4.5029614607180665e-05	0.0008956181830965292	33335.3228592007	-1.1012958328302524e-09	-2.9541120642613963e-07	5966694.379198947	-1.2570588245766457e-10	1.00000000003575	-3.5750049735899075e-11	2.9702970297029703	100.0	10862.391228326047	137.6087716738986	0.0
3.9603960396039604	256314.84425516627	5999.999953906378	4.681742073594332e-05	0.0009296016838261899	43489.25860120201	-1.8095787495091685e-09	-3.5902622004012745e-07	5956550.344407182	-1.708386695177546e-10	1.0000000001026594	-1.0265955207725043e-10	3.9603960396039612	100.0	10826.135977152922	173.86402284702174	0.0
4.9504950495049505	246578.78141345884	5999.999952151871	4.8665987523186463e-05	0.0009647402300975258	53203.743119436636	-2.4657224549786496e-09	-4.049299647737657e-07	5946845.760837828	-2.1767907785109e-10	1.0000000001970413	-1.9704126059452829e-10	4.950495049504951	100.0	10791.677309896633	208.32269010331143	0.0
5.9405940594059405	237261.53423979296	5999.999950313612	5.057709812373889e-05	0.0010010677221897856	62500.294040687215	-3.058790370189418e-09	-4.40290916130954e-07	5937559.110864057	-2.6628489265585976e-10	1.000000000313931	-3.1393091339200764e-10	5.940594059405941	100.0	10758.907405986442	241.0925940135007	0.0
6.930693069306931	228342.81208083167	5999.999948398528	5.255256257039303e-05	0.0010386185715315784	71399.15905626556	-3.598704953404978e-09	-4.6946858301034617e-07	5928670.146794519	-3.1671557428833124e-10	1.0000000004488059	-4.4880569247656315e-10	6.9306930693069315	100.0	10727.72657330418	272.2734266957628	0.0
7.920792079207921	219803.50277181837	5999.999946410139	5.459421602106944e-05	0.0010774276673887534	79919.40988207598	-4.101689640879194e-09	-4.95122843980445e-07	5920159.796913265	-3.6903228139786905e-10	1.0000000005981493	-5.981494428431023e-10	7.9207920792079225	100.0	10698.042486629929	301.95751337001474	0.0
8.910891089108912	211625.587070442	5999.999944349885	5.670391665009692e-05	0.001117530336787546	88079.02764096565	-4.584069223139671e-09	-5.188806062095016e-07	5912010.080097408	-4.232978939346075e-10	1.0000000007595018	-7.59502033811496e-10	8.910891089108913	100.0	10669.76951137064	330.2304886293029	0.0
9.900990099009901	203792.06092007086	5999.999942217919	5.888354961901249e-05	0.001158962419988192	95894.98043261461	-5.059979568213205e-09	-5.417422000866421e-07	5904204.028247221	-4.795770340050894e-10	1.0000000009313192	-9.313195295239352e-10	9.900990099009904	100.0	10642.82810219654	357.1718978034041	0.0
10.89108910891089	196286.86451083186	5999.999940013587	6.113503585148484e-05	0.001201760437272521	103383.29412025864	-5.540915516896779e-09	-5.64326094786317e-07	5896725.615499425	-5.379360809312444e-10	1.0000000011127839	-1.112784404452738e-09	10.891089108910892	100.0	10617.144266126548	382.8557338733952	0.0
11.881188118811881	189094.81751635403	5999.999937735868	6.346019668512144e-05	0.0012459590164381634	110559.1169550745	-6.035989235726359e-09	-5.870182544648006e-07	5889559.6936028	-5.984431977020571e-10	1.0000000013036288	-1.3036294741898531e-09	11.881188118811883	100.0	10592.6490826143	407.3509173856437	0.0
12.871287128712872	182201.55982715279	5999.999935383173	6.586113126302526e-05	0.0012915980657007364	117436.77871578066	-6.552419595804499e-09	-6.100626541831287e-07	5882691.93277858	-6.611683397744583e-10	1.0000000015039927	-1.5039937441759219e-09	12.871287128712874	100.0	10569.27827337321	430.72172662673853	0.0
13.861386138613861	175593.4972310912	5999.999932954012	6.833966149399218e-05	0.0013387122242726594	124029.84491182517	-7.096018320265952e-09	-6.336163148756033e-07	5876108.767517273	-7.261832431600049e-10	1.0000000017143127	-1.7143136334031107e-09	13.861386138613865	100.0	10546.971816025818	453.0281839741331	0.0
14.85148514851485	169257.75154572295	5999.999930446608	7.089778891401985e-05	0.0013873395458874384	130351.16654428667	-7.67161969726953e-09	-6.577832900814342e-07	5869797.346817753	-7.935614860954546e-10	1.0000000019352426	-1.9352438319831415e-09	14.851485148514852	100.0	10525.673596400547	474.32640359940547	0.0
15.841584158415841	163182.11474420835	5999.999927859173	7.353746027870798e-05	0.0014375170432299308	136412.92588180295	-8.283400869150404e-09	-6.826350058948143e-07	5863745.488411338	-8.633784559908461e-10	1.000000002167601	-2.167602285203266e-09	15.841584158415843	100.0	10505.3310949265	494.66890507345056	0.0
16.831683168316832	157355.00671433267	5999.999925189826	7.626067153454987e-05	0.0014892826640814675	142226.67861121858	-8.935129589926821e-09	-7.082229121290968e-07	5857941.636611133	-9.35711368197659e-10	1.0000000024123317	-2.412332762762983e-09	16.831683168316832	100.0	10485.895103315312	514.1048966846381	0.0
17.821782178217823	151765.43635284668	5999.999922436697	7.906938580643893e-05	0.0015426737335761914	147803.39266008604	-9.630339710745427e-09	-7.345861110794403e-07	5852374.823489542	-1.0106392522149656e-09	1.0000000026704792	-2.6704802633616095e-09	17.821782178217823	100.0	10467.319468309895	532.6805316900621	0.0
18.81188118811881	146402.96530963777	5999.999919597915	8.196555177692598e-05	0.0015977273013615808	153153.4843750441	-1.0372460137371856e-08	-7.617561656057633e-07	5847034.632699875	-1.0882429686721174e-09	1.0000000029431744	-2.943175446695359e-09	18.811881188118814	100.0	10449.560858090383	550.439141909574	0.0
