time	S1	S2	S3	S4	S5	S6	S7	S8	S9	S10	S11	S12	S13	S14	S15	S16	S17	S18	S19	S20	S21	S22	S23	S24	S25	S26	S27	S28	S29	S30	S31	S32	S33	S34	S35	S36	S37	S38	S39	S40	S41	S42	S43	S44	S45	S46	S47	S48	S49	S50	S51	S52	S53	S54	S55	S56	S57	S58	S59	S60	S61
0.0	6020000.0	270900.0	30100.0	541800.0	361200.0	541924.32	538549.2	1679.58	1571.22	180600.0	52012800.0	2167200.0	286212.0	586915.06	180600.0	719531.94	537956.81	409307.87	426953.77	361200.0	90300.0	541800.0	935508.0	270900.0	180600.0	361200.0	722400.0	1.0	1.0	0.0	3606805.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.9900990099009901	5694764.900491207	4567.361725258373	30071.39272024136	96437.4135098423	309692.70912845316	533290.7680170299	517072.6294566639	14053.179075505435	10674.19146782895	168982.40137589184	51319830.529595666	2860412.552836177	286212.0	56.71786565215837	402.63657050001814	716591.4825637916	495675.7146701652	407405.25650437665	232576.17582987496	360475.3258076803	90298.07872861276	497201.0022738636	935480.7768181083	263721.6009465159	175599.25846158311	360765.89961640735	721885.939288954	1.0	1.0	10.37328085725798	3666080.333866897	324295.3096360533	24335.474952597746	27.68140342508958	11617.598624108334	8633.551982967543	586858.3421343494	168579.7648053917	194377.59417012543	2940.457436207474	42281.095329832104	1902.613495623107	27.223181893379962	7178.399053483904	4643.002427797943	434.1003835926532	513.6543576140234	0.004014845995276222	207202.15869021136	51408.133997897	11589.91722068323	625.5133038239204	44598.99772613672	357.7391106190191	0.4063534336439016	58731.87450207856	326.69872661875587	1.4970424542022311	99.15687364978874	88.24093971533382	0.4242289326378333
1.9801980198019802	5693525.624801053	3676.8990578666467	30126.618820950636	79783.63484767392	309698.0679834224	533240.4014476675	514365.5523562296	14205.95716496712	13228.490478801408	166750.27220205456	50184570.79139981	3997131.170672568	286212.0	57.64111460772229	133.5858278860044	713976.9797229192	444031.63062379445	403307.0353783204	151723.36772620564	360483.5031221638	90298.06166638684	497842.71387091494	935480.5232261941	263813.18184218334	167686.17153819968	357405.6115019548	714704.6543288918	1.0	1.0	8.345341394552438	3724139.6812490593	318674.77170802536	47267.66871366846	11.095198402454484	13849.727797945794	8683.918552330912	586857.4188853959	166616.68637416846	275230.40227379464	5554.960277080675	93925.1793762028	6000.834621678841	27.47677380605202	7086.818157816411	11277.603795726984	3794.3884980454786	7596.88363624979	2.6374707156367214	207490.5999087015	51402.77919442585	13838.632599543329	614.7065849689319	43957.28612908566	1636.2246660733404	98.46203485972725	58870.172775087594	645.7905070903759	1.5099296038530032	99.15282215187281	179.66824433235513	0.4284040089815571
2.9702970297029703	5693407.30425224	3667.826533496026	30265.09208000875	66145.24176659936	313883.6582740494	533254.8936956493	515809.33781368245	13262.031282365004	12728.630903950414	167447.72477955738	49250325.06942754	4934021.165053788	286212.0	63.92733227604434	89.84232708726697	711711.385778813	398741.33719161415	398576.0967190753	121365.58304291168	360507.9527713546	90297.93508210052	501845.5684007745	935480.5694614551	264923.51843986544	161372.49737706	351938.9481457065	699038.5526464053	1.0	1.0	8.324561083083102	3781013.7610052708	287126.0019821446	100704.09092459122	7.056715842479654	13152.27522044288	8669.426304348439	586851.1326677277	167357.88245247002	305588.1869570887	7820.554221187084	139215.47280838274	10731.773280923873	27.430538544524612	5976.481560134142	16170.352225400879	9261.051854293677	22428.8565183193	47.0539314853055	207136.38048985228	47225.240430278536	13145.21850460039	553.8920014880641	39954.43159922617	3057.150397539044	932.5908352768622	58768.678979012286	899.2458045903537	1.6085423344028567	91.10129567210629	252.30561340734792	0.4563755647906473
3.9603960396039604	5693292.333003277	3661.8842589908136	30469.276834721004	56728.10033091058	319325.1759807427	533269.5633305529	518194.37239944184	11988.970306171293	11616.657294384664	168709.94694070192	48507267.03647915	5680680.028882129	286212.0	73.56757638608195	70.2929682803181	709750.4797659018	359073.62680419674	393953.930807733	106140.56387540168	360390.9225191279	90297.74951570726	506749.07740142813	935480.6166449167	266179.73114986805	157118.700822756	346289.87355288304	679934.0329455287	1.0	1.0	8.310906369147883	3836931.5016892897	249417.90232175012	158247.2613047587	4.953988414464612	11890.05305929833	8654.756669445444	586841.4924236177	168639.65397242148	320813.20612459874	9781.460234098202	178883.1831958	15353.939192266136	27.383355082572287	4720.268850131511	19196.421374163183	14910.126447116918	39400.74917509974	247.4903806913093	206781.01289297646	41794.22634382767	11885.099070883853	480.9894247510446	35050.92259857251	4284.877803080706	3065.2178793729963	58666.66378100506	1100.2698442240335	1.7531038052942252	80.59767542972115	309.91656825580446	0.49738048717284594
4.9504950495049505	5693176.741695928	3656.1176691133214	30725.174200646394	51379.504313011115	324002.05706125416	533284.1862301619	520416.86128516257	10872.295007353312	10510.84370748171	169941.9799844581	47924926.22287704	6267376.32267203	286212.0	83.88780425208972	59.234385590880834	708057.1602515812	324325.58968769736	389744.3775081871	95614.39553434117	359974.8689579588	90297.56589954454	510820.5475345943	935480.6636771556	267109.35598961305	154563.57465171898	341433.95230894437	661391.5001297853	1.0	1.0	8.297650075625935	3892094.886742116	218745.08543411308	203076.6693589108	3.714922394466815	10658.020015542208	8640.133769835562	586831.1721957517	169882.745598867	331339.3744656594	11474.779748419225	213631.2203122994	19563.49249181223	27.336322844101222	3790.6440103866453	20797.6914184229	19766.0476910556	54793.77380994294	732.2730158780315	206426.82657219676	37126.43040239616	10654.30509314773	421.3454898131311	30979.452465406106	5238.733929858057	6214.726060273402	58564.97892067983	1259.561949246782	1.896147415345373	71.5125363497819	355.5674232323017	0.5379530398194573
5.9405940594059405	5693060.319244802	3650.4893648962575	31021.648637803624	48263.66319928438	327396.7787825752	533298.7568449223	522098.82407968334	10051.264023785256	9649.911896529184	170899.74883579562	47470147.88274209	6727100.11226252	286212.0	93.05873235894452	52.11364324211101	706601.5164066883	293882.84048728057	386043.9176740258	87374.32606608624	359184.74439583684	90297.41566237548	513717.8772629688	935480.7105390625	267707.6635494441	153168.06737849792	337647.0544250372	645444.5444890577	1.0	1.0	8.284706984120229	3946668.65457978	197237.2898108671	234034.62468341106	2.9579647247727388	9700.251164204547	8625.563155074991	586822.0012676447	170847.63519255345	339579.4439339142	12930.423593311785	244073.96951271605	23263.952325973423	27.28946093711184	3192.3364505554973	21496.677168039423	23552.94557496302	67257.6417921143	1571.3341884836154	206073.9721939861	33738.37815372656	9697.29319947977	379.078351981165	28082.122737031543	5935.2554534627	9697.813718829633	58463.66569202904	1385.636154472454	2.013190273762003	64.84306369822991	391.69826006328736	0.5711473504258977
6.930693069306931	5692942.86385388	3644.9396754889262	31349.838004748457	46320.256289320285	329709.74139467155	533313.270179624	523267.70353627653	9487.596657748643	9044.699805972712	171575.55153834895	47113929.22499595	7088725.463974767	286212.0	100.39254559562028	47.15219550925791	705354.956585596	267208.4370158379	382853.87381643266	80982.37039791468	358026.0403339513	90297.30426129446	515670.63611575624	935480.7572145973	268083.107517126	152519.9807484911	334873.3297873996	632780.6519326288	1.0	1.0	8.271941384959081	4000781.575683495	182882.14380865122	254627.6262776939	2.4800885336943113	9024.448461651189	8611.049820373337	586814.6674544085	171528.3993428397	345971.3996020856	14176.983414404349	270748.37298415875	26453.99618356665	27.242785402378942	2816.892482873725	21659.71419028678	26326.67021260086	76685.53020903798	2763.3973878769334	205722.57626794613	31430.04746191901	9021.968373117494	350.3511347620167	26129.36388424403	6420.305061222168	12933.817858334916	58362.7580190054	1485.2710228614733	2.0999809804693443	60.21114340962969	420.25176335474816	0.5957577246948843
7.920792079207921	5692824.203153639	3639.409910096115	31702.6862348533	45030.03029054262	331264.5114789351	533327.7218850206	524058.8908720855	9107.154088937159	8633.955038975357	172036.6275964424	46833508.09316037	7374915.428643708	286212.0	105.94328504872134	43.513960731105826	704289.3420317371	243833.03083466043	380133.28040283505	76205.76910016661	356553.6179179718	90297.22548223734	516976.25538896944	935480.8036897179	268323.4301528031	152349.14507014395	332942.35285444953	623331.5970125268	1.0	1.0	8.25921981600942	4054532.791349068	173344.0353992658	268335.9905324555	2.165970443131435	8563.372403557652	8596.598114976943	586809.1167149557	171993.1136357114	350748.0008998339	15242.597968263437	294123.7791653363	29174.589597164515	27.196310281815887	2576.569847196552	21508.966611501943	28257.647145550367	83465.71723369924	4258.668450760566	205372.73766364742	29878.485535438085	8561.206433114512	330.7106456407696	24823.74461103086	6741.888318354112	15602.685753776415	58262.28261542795	1563.8664485425734	2.16135992195866	57.00298562684692	442.7754798686536	0.6131578403141438
8.910891089108912	5692704.217905993	3633.866557053728	32074.57555814776	44130.98896791348	332322.2833706372	533342.1089566547	524596.9324272012	8847.843610716707	8355.223962079972	172351.22895041804	46611727.58779537	7602750.50964259	286212.0	110.05887994812092	40.750172580473304	703378.3390411856	223346.28299927418	377825.23310633947	72739.07077348338	354842.1089018567	90297.17069654801	517862.678816297	935480.849954673	268483.30422015296	152483.69354711825	331668.9194963629	616680.0922632725	1.0	1.0	8.246466034560672	4107998.725276659	166893.9795728373	277643.1186047422	1.9503130089519942	8248.77104958198	8582.211043342993	586805.0011200563	172310.47877783768	354214.699226517	16153.600958815103	314610.5270007225	31482.636893660074	27.15004532659707	2416.6957798468484	21175.125199086597	29531.080503636815	88113.8825011746	5986.290996759735	205024.5194684965	28822.99156942026	8246.820736573034	316.8750414411833	23937.32118370345	6941.181253795062	17606.02523555549	58162.256677870515	1625.7243718541429	2.2040485466801423	54.725059942433155	460.5022810689723	0.6252549049652512
9.900990099009901	5692582.836885023	3628.300738492537	32461.035687598694	43481.43223882047	333060.183470329	533356.4296663172	524970.6280373164	8666.850835874766	8162.521126806596	172569.86112559025	46435734.52350196	7785024.531872005	286212.0	113.11535578403301	38.59571830814802	702598.5768760423	205389.37937951027	375870.49517171335	70258.5602614425	352966.3669088736	90297.13256986484	518480.91842785437	935480.8960038428	268594.5979165413	152813.43182491418	330890.520511951	612301.6613792704	1.0	1.0	8.233659784104237	4161238.759215054	162406.77644854796	284146.1689466347	1.7959623768205764	8030.138874409802	8567.890333680401	586801.9446442202	172531.26540728213	356695.2097385579	16933.363123958847	332567.4306204864	33437.37482828616	27.103996156795993	2305.4020834584626	20735.80529890507	30309.479488048655	91118.80849575307	7873.863676990497	204677.95534497232	28086.771379715607	8028.342912032983	306.72426418035786	23319.081572146057	7050.762876180565	18979.530124979025	58062.6894244935	1674.2707034885689	2.233760149826875	53.04514995534613	474.4139760355635	0.6336699849296471
