time	s14	s15	s16	s17	s18	s19	s20	s21	s22	s23	s24	s25	s26	s27	s28	s119
0.0	0.246	150.0	167.616	0.345	0.1	6967.271	0.03	0.0	99.97	0.0	3.0	999.754	1.457	1.723	29.203	0.0
0.9900990099009901	0.2487958699493118	150.0	167.58060406955892	0.35979130578479607	0.1	6967.220812763771	1.3653407902686272	-0.9900990099009901	98.63465920973147	0.9900990099009901	3.0	999.7512041300507	1.4570050993418369	1.722999744493098	29.238391086606132	0.0
1.9801980198019802	0.2644606384412801	150.0	167.33046783976658	0.40499386381718583	0.1	6966.925473975946	4.5941236928255345	-1.9801980198019802	95.40587630717448	1.9801980198019802	3.0	999.7355393615588	1.4570798850519662	1.7229995120762676	29.48845276310516	0.0
2.9702970297029703	0.2972673249129368	150.0	166.69031323714884	0.47636051277917657	0.1	6966.213952724366	9.23716990746607	-2.9702970297029703	90.76283009253395	2.9702970297029703	3.0	999.7027326750873	1.4573597488965255	1.7229994017523422	30.128327612202366	0.0
3.9603960396039604	0.347498573792695	150.0	165.52907528208544	0.5713694627543655	0.1	6964.95770581933	14.925150898976913	-3.9603960396039604	85.0748491010231	3.9603960396039604	3.0	999.6525014262077	1.4580166632539235	1.722999627626564	31.28890842703414	0.0
4.9504950495049505	0.4142475886230274	150.0	163.7536864329497	0.6878734640646539	0.1	6963.0658129688845	21.308999003863786	-4.9504950495049505	78.69100099613627	4.9504950495049505	3.0	999.5857524113774	1.4592551728527827	1.7230005430673099	33.06305785113026	0.0
5.9405940594059405	0.4962785195617722	150.0	161.3073073233404	0.8239712904513239	0.1	6960.483336032887	28.05476160614195	-5.9405940594059405	71.94523839385808	5.9405940594059405	3.0	999.5037214804388	1.4613217168604933	1.7230026678822887	35.507368291916876	0.0
6.930693069306931	0.592340584517636	150.0	158.16745328960312	0.9780161798344091	0.1	6957.189437109767	34.850063561541894	-6.930693069306931	65.14993643845813	6.930693069306931	3.0	999.407659415483	1.464516526909949	1.7230067237427615	38.644023459744226	0.0
7.920792079207921	0.7012939578587984	150.0	154.34328360989838	1.1486296490808618	0.1	6953.194653960817	41.41257241451217	-7.920792079207921	58.58742758548785	7.920792079207921	3.0	999.298706042142	1.4692037508116609	1.723013677933691	42.463498961356336	0.0
8.910891089108912	0.8221597156881246	150.0	149.87199721099205	1.3346991124128973	0.1	6948.537298098579	47.49763331336939	-8.910891089108912	52.50236668663063	8.910891089108912	3.0	999.1778402843127	1.4758178454526785	1.7230247932821896	46.92816015027315	0.0
9.900990099009901	0.9541332633476419	150.0	144.81449183700926	1.5353584868121668	0.1	6943.2791333501955	52.90398583453369	-9.900990099009903	47.09601416546633	9.900990099009903	3.0	999.045866736653	1.4848654991061438	1.7230416811599587	51.97660098272478	0.0
10.89108910891089	1.0965771142810088	150.0	139.2505235856562	1.749954885175247	0.1	6937.500568700477	57.47715330226908	-10.89108910891089	42.52284669773094	10.89108910891089	3.0	998.9034228857196	1.4969230642290972	1.7230663541979072	57.52848699591694	0.0
11.881188118811881	1.2490004324744943	150.0	133.27362687641107	1.9780042641306408	0.1	6931.295622612277	61.11044724853312	-11.881188118811881	38.8895527514669	11.881188118811881	3.0	998.7509995675263	1.5126299118313404	1.7231012755134867	63.48964193624428	0.0
12.871287128712872	1.4110291617027786	150.0	126.98604688351614	2.2191378001516258	0.1	6924.766909083361	63.743746073264894	-12.871287128712872	36.25625392673513	12.871287128712872	3.0	998.5889708382979	1.5326783401768913	1.7231494016518625	69.75712537465527	0.0
13.861386138613861	1.582368740380667	150.0	120.49390918949021	2.473039830205705	0.1	6918.020869359281	65.36034721918085	-13.861386138613863	34.6396527808192	13.861386138613863	3.0	998.4176312596202	1.5578007370801976	1.7232142169463316	76.22407585648344	0.0
14.85148514851485	1.762760416764163	150.0	113.90281234054042	2.7393777615876833	0.1	6911.163434578952	65.98227832015544	-14.85148514851485	34.01772167984462	14.85148514851485	3.0	998.2372395832366	1.588754652162889	1.7232997575133746	82.78413324978347	0.0
15.841584158415841	1.9519317759708488	150.0	107.31398376171823	3.017724561186706	0.1	6904.296259200531	65.66449546326749	-15.841584158415841	34.33550453673259	15.841584158415841	3.0	998.0480682240299	1.6263063263501087	1.7234106235484117	89.33529928838334	0.0
16.831683168316832	2.1495422076149757	150.0	100.82109272530407	3.307475343123711	0.1	6897.51361738218	64.48840335451385	-16.831683168316832	35.51159664548622	16.831683168316832	3.0	997.8504577923858	1.6712130919079153	1.7235519789459937	95.78314220384213	0.0
17.821782178217823	2.3551246703308686	150.0	94.50776944429245	3.6077611869409796	0.1	6890.900008257351	62.55510961431511	-17.821782178217823	37.44489038568497	17.821782178217823	3.0	997.6448753296698	1.724204936489642	1.723729537529135	102.04329608168891	0.0
18.81188118811881	2.568026218258235	150.0	88.44583963473205	3.9173655372075866	0.1	6884.528474097523	59.97878051642521	-18.811881188118814	40.02121948357487	18.811881188118814	3.0	997.4319737817425	1.7859654543221968	1.723949535360668	108.04324537558517	0.0
19.801980198019802	2.7873512455311222	150.0	82.69425075786712	4.2346510836732705	0.1	6878.459599674194	56.880405115945656	-19.801980198019802	43.11959488405442	19.801980198019802	3.0	997.2126487544693	1.857112415627843	1.7242186887729298	113.72341813773218	0.0
20.792079207920793	3.0119130564166987	150.0	77.29864027943681	4.557507381851	0.1	6872.741132897585	53.38220548360499	-20.792079207920793	46.61779451639509	20.792079207920793	3.0	996.9880869435838	1.9381782888636474	1.7245441379562871	119.03763729374336	0.0
21.78217821782178	3.2402008027337046	150.0	72.29147734974562	4.883330880697413	0.1	6867.408146469048	49.60285867929749	-21.782178217821784	50.397141320702595	21.782178217821784	3.0	996.759799197267	2.029591248422953	1.7249333762636287	123.9529980255679	0.0
22.77227722772277	3.4703695251270084	150.0	67.69269623690768	5.209048576241684	0.1	6862.483647660666	45.653626254425646	-22.77227722772277	54.34637374557444	22.77227722772277	3.0	996.5296304748736	2.131657467352129	1.7253941658796026	128.44925212986067	0.0
23.762376237623762	3.7002604155483265	150.0	63.510731205145746	5.531193412273437	0.1	6857.979537792872	41.63542352240998	-23.762376237623762	58.364576477590106	23.762376237623762	3.0	996.2997395844521	2.2445457764564183	1.7259344412023863	132.51778857719555	0.0
24.752475247524753	3.9274560428013503	150.0	59.743857056784975	5.846033528441521	0.1	6853.897823528342	37.63680644789222	-24.752475247524753	62.363193552107866	24.752475247524753	3.0	996.072543957199	2.368275989597299	1.7265622021754683	136.1603047514423	0.0
25.742574257425744	4.1493710774332095	150.0	56.3817366436986	6.149749076759853	0.1	6850.231987566937	33.73281051790366	-25.742574257425744	66.26718948209647	25.742574257425744	3.0	995.8506289225671	2.5027122616804376	1.7272854008071505	139.38726569381382	0.0
26.73267326732673	4.3633735085887855	150.0	53.40707663832231	6.438641173257039	0.1	6846.968435465062	29.984544060135388	-26.732673267326735	70.01545593986471	26.732673267326735	3.0	995.6366264914117	2.6475626865889406	1.7281118250842569	142.2162488500045	0.0
27.722772277227723	4.566925552418345	150.0	50.79729681988364	6.709349920149967	0.1	6844.08794689973	26.43941794708817	-27.722772277227723	73.5605820529119	27.722772277227723	3.0	995.433074447582	2.8023859253590597	1.729048985240934	144.67026826951638	0.0
28.712871287128714	4.757728864921837	150.0	48.52612729202033	6.959054643193517	0.1	6841.567072648822	23.131883555320215	-28.712871287128714	76.86811644467984	28.712871287128714	3.0	995.2422711350783	2.9666050124059202	1.7301040076998897	146.77616368787386	0.0
29.7029702970297	4.933856656211135	150.0	46.56506289608224	7.185630982489362	0.1	6839.3794319135895	20.08454981098023	-29.702970297029704	79.91545018901984	29.702970297029704	3.0	995.0661433437889	3.139527718768755	1.7312835418278494	148.56312584332113	0.0
30.693069306930692	5.093856616998258	150.0	44.88462377100645	7.387746176681505	0.1	6837.496877594322	17.30955641799162	-30.693069306930692	82.69044358200844	30.693069306930692	3.0	994.9061433830021	3.320372101452605	1.7325936838981868	150.0614104436427	0.0
31.683168316831683	5.236813030989534	150.0	43.45539327610109	7.564884124862394	0.1	6835.890509151236	14.810092088567762	-31.683168316831683	85.1899079114323	31.683168316831683	3.0	994.7631869690107	3.5082952885606935	1.7340399214032538	151.30127151393492	0.0
