time	sGCfast	NO_sGCfast	NO_sGCfast_6coord	NO_sGCfast_5coord	sGCslow	NO_sGCslow	NO_sGCslow_6coord	NO_sGCslow_6coord_NO_int	NO_sGCslow_5coord	NO_sGC_5coord_tot	sGC_inact_tot	NO
0.0	0.112	0.0	0.0	0.0	0.288	0.0	0.0	0.0	0.0	0.0	0.39999999999999997	0.5
0.9900990099009901	-1.6832011683232286e-25	-3.9587362019705795e-26	0.001108911485022177	0.11089108849837383	-4.328233772944489e-25	-1.017961254424246e-25	0.23108563183130862	0.021855319140233115	0.03505904898576053	0.14595013748413435	0.2540498624565639	0.5
1.9801980198019802	-2.0696534022918875e-26	-4.867636740856743e-27	0.0011089108431383795	0.11089108914025761	-5.321968684049552e-26	-1.2516786758347441e-26	0.20235690017303865	0.019162974468569908	0.06648012531569368	0.17737121445595128	0.22262878548474693	0.5
2.9702970297029703	1.5883443783279117e-28	3.7356416511684794e-29	0.0011089108816555063	0.11089108910174048	4.084316259331351e-28	9.605940716058378e-29	0.177766512540069	0.016858459256616817	0.0933750281606164	0.20426611726235688	0.19573388267834135	0.5
3.9603960396039604	1.1101378125011738e-28	2.6109432611091965e-29	0.00110891089241866	0.11089108909097734	2.854641587559456e-28	6.713857623793206e-29	0.15671834480112293	0.014885907076384073	0.11639574807979525	0.22728683717077258	0.17271316276992565	0.5
4.9504950495049505	-2.6269002611465693e-30	-6.1782307180326e-31	0.0011089108884700793	0.11089108909492593	-6.754889931560181e-30	-1.5886887328525892e-30	0.13870214336668393	0.013197498951754384	0.13610035763886394	0.24699144673378987	0.15300855320690837	0.5
5.9405940594059405	-2.1730612404459828e-31	-5.110842579929936e-32	0.0011089108896810743	0.11089108909371494	-5.587874693715218e-31	-1.3142173531237616e-31	0.12328115686023045	0.011752304247307487	0.1529665388497643	0.2638576279434792	0.136142371997219	0.5
6.930693069306931	1.9240249306331464e-32	4.525131808207548e-33	0.0011089108905319883	0.11089108909286402	4.947495275477478e-32	1.1636059328323814e-32	0.11008154730409708	0.010515288325964817	0.16740316432724034	0.2782942534201044	0.12170574652059389	0.5
7.920792079207921	-3.53071540736043e-34	-8.303921815769225e-35	0.001108910890839298	0.1108910890925567	-9.078987241914332e-34	-2.135295302082452e-34	0.0987833276723297	0.009456463251792143	0.17976020903318043	0.29065129812573715	0.10934870181496113	0.5
8.910891089108912	-3.852771449169441e-35	-9.061368362131672e-36	0.0011089108909160166	0.11089108909247997	-9.907131782993348e-35	-2.3300673731174992e-35	0.08911260473722092	0.008550160819833827	0.1903372344002475	0.30122832349272743	0.09877167644797076	0.5
9.900990099009901	3.027866224523793e-36	7.121266229684532e-37	0.001108910890927501	0.11089108909246849	7.78594580669654e-36	1.831183705882116e-36	0.08083493930525452	0.007774410303324581	0.19939065034872316	0.31028173944119164	0.08971826049950661	0.5
10.89108910891089	-4.2741363987379754e-38	-1.0052380435720668e-38	0.0011089108909267367	0.11089108909246925	-1.099064222354209e-37	-2.584899183297837e-38	0.07374966290322427	0.007110405835680853	0.20713993121839716	0.3180310203108664	0.08196897962983186	0.5
11.881188118811881	-6.692618042518328e-39	-1.5740429503904975e-39	0.0011089108909254463	0.11089108909247056	-1.7209598284138701e-38	-4.047541139521742e-39	0.06768501314109401	0.006542050515683026	0.21377293630052532	0.3246640253929959	0.0753359745477025	0.5
12.871287128712872	4.69722569996476e-40	1.1047448027736817e-40	0.001108910890924897	0.11089108909247111	1.2078586710873949e-39	2.8407738409909397e-40	0.06249396982106566	0.0060555661838588995	0.21945046395237777	0.3303415530448489	0.06965844689584946	0.5
13.861386138613861	-4.5499417552982447e-42	-1.0701049572989183e-42	0.001108910890924741	0.11089108909247126	-1.1699856370526596e-41	-2.7516999063166703e-42	0.05805069085074721	0.005639159410167832	0.22431014969638727	0.33520123878885855	0.06479876115183979	0.5
