time	IR	IRp	IRins	IRip	IRi	IRS1	IRS1p	IRS1p307	IRS1307	X	Xp	PKB	PKB308p	PKB473p	PKB308p473p	mTORC1	mTORC1a	mTORC2	mTORC2a	AS160	AS160p	GLUT4m	GLUT4	S6K	S6Kp	S6	S6p
0.0	49.9344643421136	0.000931221500588088	0.0	0.011815001204792	0.0527894351383809	86.2418960059256	0.00095272377217019	0.00891531075576947	13.7482359094757	99.9986712896423	0.00132871035763352	78.0219322115859	12.2197372437326	9.6963389945784	0.061992532897245	96.927052256569	3.07294774343092	99.9045223943705	0.0954776056294795	95.4699007486273	4.53009925137289	4.5880858350243	45.4119141649757	99.8296860066098	0.170313993390069	98.2037625421647	1.79623745783512
0.9900990099009901	5.999458210924665	0.019414978767538938	43.48055398888394	0.15830331007862306	0.3422695113024979	82.04365793696338	0.010444347432103332	1.9536275680803519	15.992270097453414	99.99777025253982	0.0022297474602225435	16.235795678172373	27.04758324701253	35.57896601232742	21.13765604528181	38.515841558810735	61.48415844118927	99.29421746114708	0.7057825388526221	45.89652378060145	54.10347621939887	27.338885254276178	22.661114745724056	99.76966122833814	0.23033877166147906	97.62829611767728	2.3717038823226066
1.9801980198019802	5.953018734504757	0.01930021951794726	43.22397737563462	0.10885454459618266	0.6948491257037237	79.03636874889943	0.007069359000006966	1.402087171913797	19.554474670116004	99.9968639778945	0.0031360221055669393	8.107044941382625	8.62469643302793	58.51260531992225	24.75565428846133	34.947633100385836	65.05236689961428	99.09366805279036	0.9063319472092616	40.61733930676196	59.38266069323836	28.488182703811297	21.51181729618894	99.63158572443253	0.3684142755671796	96.23604620154698	3.7639537984529934
2.9702970297029703	5.946887335832376	0.01923129918633246	43.06903968162644	0.09024315591081798	0.8745985274012622	77.99697645868159	0.005798321868769261	1.060659049353023	20.93656612002592	99.99633506996427	0.0036649300358575026	9.524844338081934	8.292684986958498	62.247065899343035	19.935405758410685	39.967768586044514	60.03223141395564	99.17901201637915	0.8209879836204944	43.91287723957318	56.087122760427135	27.785775943100663	22.214224056899575	99.5067803486632	0.49321965133654755	95.00497977687752	4.995020223122417
3.9603960396039604	5.943451786385759	0.019193996762504596	42.985185783852465	0.08111655093237038	0.9710518820241022	77.73054464741567	0.005224622977252825	0.889153025213505	21.375077654322848	99.99596514492296	0.004034855077099483	11.725511859755882	9.29569126030735	62.24061663960486	16.738181223126073	44.13555495148201	55.86444504851816	99.27176444624477	0.7282355537548263	46.58023849681945	53.419761503180865	27.18272913070057	22.81727086929967	99.39765946070271	0.6023405392971116	93.95438906250057	6.045610937499384
4.9504950495049505	5.941637856467551	0.019173802310316432	42.9397879297166	0.07548457695150163	1.023915834511241	77.83849100584568	0.0048960307139661804	0.7836824506841861	21.37293046268543	99.99568585813982	0.0043141418602776005	13.703095696328578	10.268504558866592	61.44091412356652	14.587486604032435	47.45047449081818	52.54952550918198	99.33972842388822	0.660271576111361	48.61927228964415	51.38072771035616	26.699186777322762	23.300813222677476	99.30154898644463	0.6984510135552302	93.0484275481899	6.951572451810014
5.9405940594059405	5.940730884765902	0.019162994215947814	42.91548846958543	0.07163337648839652	1.0529842749015257	78.1218171756544	0.0046856591789865105	0.7124194004139219	21.161077714681962	99.99546665432221	0.004533345677879432	15.338629963766628	11.068322682562926	60.51249089096009	13.080557445504478	50.07974393326335	49.92025606673681	99.38683634513758	0.6131636548619734	50.18688162565519	49.81311837434512	26.31327374616907	23.686726253831168	99.21618814502335	0.7838118549765478	92.25857411208344	7.741425887916524
6.930693069306931	5.940317202270905	0.019157340145594667	42.9027742640961	0.06883632857530658	1.0689148648693145	78.47509193021507	0.004541160953461723	0.6615446569488238	20.858822201811908	99.99529046969985	0.004709530300227455	16.653531921333457	11.69764874346828	59.65776796006704	11.991052357925328	52.166549005330985	47.83345099466918	99.41987206351305	0.5801279364865418	51.40160409689581	48.5983959031045	26.005329407049764	23.994670592950474	99.13975660427755	0.8602433957224093	91.56284234125168	8.437157658748276
7.920792079207921	5.94016480910197	0.019154501025249557	42.89638783994681	0.06672286046087304	1.0775699894223174	78.84193934448781	0.004436831508776224	0.6238340303721653	20.5297897435605	99.99514661638634	0.004853383613730278	17.703058707146912	12.18773650834323	58.927123424796434	11.182082342507544	53.83041347602206	46.16958652397812	99.44375104089845	0.5562489591011716	52.35234052963119	47.64765947036912	25.758665131755702	24.24133486824454	99.07080205267798	0.9291979473219936	90.94427556177676	9.055724438223175
8.910891089108912	5.9401455881642775	0.019153182215675156	42.89341926032959	0.06508117600384809	1.0822007932438327	79.19314389363839	0.004358654707616474	0.5950723126688245	20.207425088914384	99.99502787530716	0.004972124692912904	18.543737362019666	12.57118211708942	58.31819354976568	10.566887953919407	55.1675413447841	44.83245865521608	99.46157614864862	0.5384238513510127	53.10542893958925	46.89457106041106	25.559651001468666	24.440348998531576	99.00817316486531	0.9918268351346637	90.38977791945123	9.61022208054871
9.900990099009901	5.94018984613092	0.01915266887657031	42.89226175124937	0.06378013909578742	1.0846155946045768	79.51481150716657	0.0042983945971456616	0.5726315851452175	19.908258463020225	99.99492909816972	0.00507090183035098	19.222731479692968	12.874510092945934	57.81369604829472	10.089063361860562	56.25220510242722	43.747794897572966	99.47526121650404	0.5247387834955928	53.709467302382826	46.290532697617486	25.3976485060772	24.60235149392304	98.95095642292853	1.0490435770714546	89.88917213522176	10.110827864778168
