time	mwf626e95e_543f_41e4_aad4_c6bf60ab345b	mwbbbce920_e8dd_4320_9386_fc94bfb2fc99	mw810ff751_fa4e_4143_bd50_169b3e325e1e	mw114aa90f_5f5b_4fe8_9406_361c8489b6a1	mw30ae63db_6cd3_4b6f_93ad_3350cd360bcc	mw03db56ac_8dc6_4931_ae82_fef706d2ee3d	mwf345ed7a_0622_403c_b816_c8749a2c9ded	mw1da111f2_a036_4392_8512_015005bdcbb7	mwa2d8dd1c_bb9a_4552_8738_e24671651c1d	mw80848184_e2dd_47ce_86d7_7a21479342bd	mwd2d9d93a_3bd1_4f17_bac1_baba9ef2d55a	mw4638f126_8cb8_4021_ab41_6ae195743ba0	mw10315fa3_6f13_4618_bda8_a8694bd3c374	mw0adf3eb4_a196_4c48_b10d_4e9e9faaf9e1	mw7d86cc23_a1af_44c3_bdb9_71e9b1bb2a83	mw0eb6c959_d408_45a0_a450_928b8c5876bb	mw42054cd7_17af_46da_970c_7f99151906ad	mw39c2e431_fdc3_4964_be29_6ca856620b1b	mw2e464cf3_a09c_4b7c_9f3c_06720016a48e	mw36ea78c1_ed71_4def_96d3_857a442d7195	mw147d30ec_478e_4090_b496_128a131d29eb	mwab41493c_6349_45f1_a226_3030cfed0e06	mw1d9426a3_e1e9_49e0_ad77_eb6833be398a	mwf405687b_7401_44ec_a0d6_4a2b35c13e8a	mw3667a5e1_02c9_44a0_acb4_b0431faa822d	mw7becb5fe_8da8_4285_a821_0d77ad811b62	mw8c9107e6_f51d_442d_b2dc_2bfdbb8482ca	mw824bc3d4_1ac3_4912_9b51_8f14ff1c96b9	mw6cce2109_0e32_4dd9_98ec_41173e8ef07d	mw2b255f94_8018_4b99_bde8_918eeac45446	mw48867e93_f170_44e8_ac7a_185b23e1bf3b	mwd31f52cc_04e7_40e0_885f_c7b2d9e62215	mw2c9b0499_3325_4394_8af3_bbf653a944a0	mwd65b5b39_dc1b_4e77_a999_67277a880e5e	mw6335d5d7_c7b0_4bc0_b883_f7ee4915c2c3	mwf7796221_1fea_4274_a93e_c00adbf5778c	mw5d764bb8_5693_4ac8_9557_f65992cc5eb0	mw2f3d48e0_c9c4_4a0e_aca3_9241eb573296	mwbc2f5464_81e5_43fd_8b39_f5a2756af72f	mwd5313618_89eb_4c8c_bc82_66f10f966349	mw0083d743_836f_4238_a17f_4602193d5bc0
0.0	4.82830639918582e-05	3.9	0.00158509246200931	40.196036452179	1.05563779110703	1.99215203510923e-05	1e-26	9.8773753365085e-28	-1.15536021610192e-26	0.437781481555189	1.37781774217442e-06	1.75027407369445e-05	0.438768626591536	5.88006568524737e-05	8.80086553913515e-07	0.015961020646031	9.06918671945582	0.930813280544178	1.51063415282403	74.1039387714523	5.58113535879753	0.00209599327398083	-1.40627697813568e-27	1.08229088508198e-27	1e-26	2.37592804897571e-05	0.437466744395661	1.794860923584e-06	0.0207923272427145	8.76987224478195	1.23012775521805	1.51017985268264	0.000743306813085487	5.58075296241649	0.00247838965501352	1e-26	1.04407998182156e-26	-2.42821658464018e-27	1e-26	28.101146245568902	36.14759939247677
0.9900990099009901	1.699445525328244e-08	3.9000550378693513	0.0015167025225987709	40.1960282196275	1.0557084077135226	1.8811830842019902e-05	227.7866056607661	0.0010930791653645494	-1.1262612441185667e-26	0.4377896284524118	1.2988410801157118e-06	1.6879141583937983e-05	0.43877557502278003	6.396279817162902e-08	1.0470172343283096e-07	0.015952587472024608	9.069205099173416	0.9307949008265779	1.5106804101357736	74.10387944555184	5.581174162427845	0.0020532612204517578	-1.6074730751470563e-27	9.565053556317861e-05	4.24350385784513	1.831946539924247e-05	0.4374988955522615	1.485836838604617e-06	0.02075902024243842	8.769943493475479	1.2300565065245317	1.5104621881439555	3.4125579918418766e-06	5.581000432693902	0.0022269909543871595	2.119597916814035	0.0022018373813193796	-2.4906117427278482e-27	0.07138938738694614	28.100638614081333	36.14573505638742
1.9801980198019802	3.0409829914642145e-08	3.9001188355669947	0.0014153916798396555	40.19588710877115	1.0558095553748588	1.7555283293537243e-05	220.5749719975286	0.002229138250525324	-1.0985765834680645e-26	0.4378028899208334	1.25470845635354e-06	1.610497044775906e-05	0.43878229138500163	4.903802224826668e-08	1.0103642894362986e-07	0.015937494480019944	9.069288210204181	0.9307117897958224	1.5107801691090434	74.10331071701336	5.581243170275318	0.0019592607699938053	-1.7987241901602684e-27	0.00015866223784051083	8.721284602590492	1.6690635759512504e-05	0.437545951039719	1.3920397793148404e-06	0.020704825583139613	8.770253122235244	1.2297468777647707	1.5106859118098588	2.611759735882918e-06	5.581173294688109	0.0020291363572000403	4.3568604420308885	0.0038611903886245063	-2.548856113678936e-27	0.14825928364827348	28.098343139862298	36.13763284957943
2.9702970297029703	4.460123894556529e-08	3.900166131239334	0.001319446457315438	40.19532205786785	1.0559026172690336	1.636515648698202e-05	213.73053663148337	0.0033603419344744394	-1.0722752987585995e-26	0.43782142420744413	1.20077175153716e-06	1.516188390509573e-05	0.4387880396747075	4.8947193974358344e-08	9.675509460747194e-08	0.01591497184184539	9.069466158270304	0.9305338417297023	1.5109008496284753	74.10153505217387	5.581310996867539	0.001844598430828182	-1.9802330211353642e-27	0.00024175509027307926	12.956531198961928	1.5408226568293317e-05	0.4375979487139834	1.3177649981329626e-06	0.02063872481380042	8.770856569892084	1.2291434301079285	1.5108596453189624	2.387959066990549e-06	5.5812823976816865	0.0018731976166788292	6.472893375252451	0.005493101779512705	-2.6030577104190667e-27	0.22258368740268875	28.093428209194265	36.121840856361544
3.9603960396039604	5.9578286023268324e-08	3.9001998936253126	0.0012299595597019843	40.193922270447246	1.055985845501581	1.5255208509282435e-05	207.23416642136027	0.004487053692066228	-1.0472856189397604e-26	0.43784517230581066	1.1451631835124202e-06	1.4192850412895227e-05	0.4387929567719937	5.233387118080915e-08	9.235883386329766e-08	0.015884332135370213	9.069773497442492	0.9302265025575126	1.5110228952210343	74.09765174225882	5.581365633137795	0.0017267285760870468	-2.1524902216980037e-27	0.0003442256724925842	16.961910759808156	1.43042532847286e-05	0.43765216215029146	1.2534508516519505e-06	0.02056300314005901	8.771785203924933	1.2282147960750744	1.5110044061668586	2.297347711823096e-06	5.581353439046441	0.0017389226674404186	8.474029125580524	0.007098367166456655	-2.653443503109836e-27	0.2944897827873025	28.08493911559395	36.0975355446936
4.9504950495049505	7.534806480253717e-08	3.9002229519279967	0.0011465600918855888	40.19116649630079	1.056058053775995	1.4220822599674778e-05	201.06772623370404	0.005609460369459302	-1.0235395014642196e-26	0.4378733263363959	1.091085945265477e-06	1.3253969977802253e-05	0.4387971614074071	5.7334575146957864e-08	8.809215304217135e-08	0.01584571172290238	9.070242841258814	0.9297571587411865	1.511137044729172	74.09057253912941	5.581404972674966	0.0016125042660741103	-2.315961317696961e-27	0.00046556701325083956	20.7494295465493	1.3311613183814197e-05	0.43770713600777383	1.1952895812452497e-06	0.020478973293311865	8.773058677363613	1.2269413226363957	1.5111282905787466	2.2587144854337135e-06	5.581399305065308	0.0016181718757335988	10.366269879614139	0.008677677175243767	-2.7002283048132948e-27	0.3640981363825458	28.071974329201744	36.06419814928997
5.9405940594059405	9.191540149784073e-08	3.9002375987806834	0.001068841428197159	40.18644619106959	1.0561173596559106	1.3256937756078432e-05	195.21402676199048	0.0067276975199642595	-1.0009724385320162e-26	0.4379049116038397	1.0396671534140567e-06	1.2364840676677976e-05	0.43880075576221517	6.316668360711799e-08	8.404490210183377e-08	0.01579955100624907	9.070902188382918	0.9290978116170834	1.5112380618546541	74.07908237323457	5.58143038721056	0.0015043220257376815	-2.4710880049222054e-27	0.0006053535056608793	24.330467549900234	1.2401013244260622e-05	0.43776199028505847	1.1416272732794816e-06	0.020387539881390134	8.774689313483043	1.2253106865169663	1.5112334834876628	2.2457264775743694e-06	5.5814273205066725	0.0015073887296271193	12.1553047699088	0.010231681801996316	-2.7436154113307742e-27	0.4315230424302844	28.053759159126077	36.021499791206494
6.930693069306931	1.092829532542673e-07	3.900245681032209	0.0009964196908358238	40.17909717280895	1.0561611377637652	1.2358779989955564e-05	189.65677518122035	0.007841877153777635	-9.795232734865621e-27	0.4379390025442894	9.91215358165325e-07	1.1530676468032243e-05	0.43880382753756697	6.963569917901073e-08	8.024121302022093e-08	0.01574638423269411	9.071774347164988	0.9282256528350155	1.5113218229077803	74.06190133252254	5.581444195924784	0.0014028215713363576	-2.618289379005068e-27	0.0007631928021383983	27.715811190861466	1.1558252874101037e-05	0.4378161381655894	1.091669264076668e-06	0.020289418884710305	8.77668420881088	1.2233157911891304	1.511319036201943	2.2474449822442176e-06	5.581442168038905	0.0014048494572189553	13.846526187059073	0.011761004781244143	-2.7837972073423752e-27	0.4968728498756361	28.029661462571518	35.96924639769411
7.920792079207921	1.2745123529922995e-07	3.9002486828921636	0.0009289358819930692	40.168430410904584	1.0561860545260735	1.1521887499699564e-05	184.38052846330902	0.008952097211410128	-9.591340270124785e-27	0.43797479057940836	9.45723896506579e-07	1.0751153214342795e-05	0.43880645190063083	7.658501707605267e-08	7.66825551925464e-08	0.015686757749725472	9.072877147795005	0.9271228522049929	1.5113840833944465	74.0377376984445	5.581448741878999	0.001307966141206557	-2.7579630998203737e-27	0.0009387071948408959	30.915684242666604	1.0775290313254139e-05	0.43786916351492894	1.0449710428238443e-06	0.02018522633496765	8.779046398856089	1.2209536011439215	1.5113820639431226	2.2583936648797023e-06	5.581447129537529	0.00130957848267562	15.445045224876717	0.01326625006247942	-2.8209557400262036e-27	0.5602502718804585	27.999185637956806	35.90734822541454
8.910891089108912	1.4641862813999634e-07	3.90024779453294	0.000866054876726155	40.1537582058244	1.0561881344894037	1.0742097206602127e-05	179.3706486424767	0.01005844525371764	-9.397497305295595e-27	0.4380115956496648	9.030692953634613e-07	1.0023908898203776e-05	0.4388086932916755	8.331214550899085e-08	7.33515874860474e-08	0.015621199282891263	9.074223920114706	0.9257760798852912	1.5114199963970238	74.00533021527954	5.581446092983874	0.0012194700374001082	-2.8904865079425775e-27	0.0011315273801462944	33.9397774530593	1.00466908613658e-05	0.43792076305175964	1.0012359031291668e-06	0.02007551525321867	8.781775615914828	1.218224384085182	1.5114183029360762	2.275303441418702e-06	5.581444646281624	0.0012209167396507981	16.955706485654197	0.014748004572430012	-2.8552632686622516e-27	0.621752682442929	27.961959327044305	35.83580012166902
