time	species_0	species_1	species_2	species_3	species_4	species_5	species_6	species_7	species_8	species_9	species_10	species_11	species_12	species_13	species_14	species_15
0.0	9.0	2.0	0.0	1.9	0.0	1.4	0.0	1.6	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
1.0	8.781676218327656	2.128696564255498	0.2613195023091886	1.5876436623176882	1.728423479149938	1.6724732371220519	0.24934830927380452	2.0933788341638513	0.7393491847536057	0.09179933736740749	0.1389123793609615	0.059433206209919445	0.21014043325335924	0.19856804526548458	0.1259374530484994	0.15764326767781553
2.0	8.5744609070345	2.20645033867839	0.3967158603611604	1.6974495061360428	2.9737849790152544	1.9171374047495366	0.38402022328559077	2.550974543663893	1.0741268143383098	0.11496752429561002	0.612182678061178	0.13697978251084625	0.08360852381937689	0.2637833967189807	0.09151152204645795	0.0501836603925631
3.0	8.337402925623964	2.258940095997087	0.49052863524711626	1.797008004982017	3.9380715006492246	2.1464402406000302	0.46984472636732827	2.996757887077252	1.1527596785539889	0.12045669678110173	1.316015447958228	0.1866699383019322	0.17247319966347935	0.2960111758460565	0.09768450692685718	0.04988020702600091
4.0	8.090931687031306	2.2785661659392615	0.5615051894213058	1.7843680153320727	4.8183450741722025	2.3612652970717205	0.5301342720043374	3.428101415855107	1.166740781509581	0.12169306464060704	2.062435646290171	0.21387404612001118	0.3440928026773898	0.31326355093838537	0.133470358952841	0.10920628571984126
5.0	7.869841220083032	2.2555050616224075	0.6174914170152975	1.6354307810264923	5.6613913554782185	2.5603318275287736	0.574757547250878	3.8380461322313035	1.1691987853341956	0.12195664242371139	2.803974871678295	0.2290096369995401	0.5793062311151033	0.3216785285534872	0.16564286900007805	0.2107921511579796
6.0	7.710481172396276	2.187631320644852	0.6625470276525605	1.3732610119615904	6.467708257658303	2.737673515471992	0.6088474723204126	4.209001424629235	1.1678104535075629	0.12200049820459742	3.534795007668458	0.23778369840329486	0.8892717432511584	0.323503969594087	0.18992419424041934	0.3451849077324335
7.0	7.639816836826833	2.0835697503671815	0.699041473136263	1.0513814362516243	7.224718401349812	2.8691753768383075	0.6354349667599464	4.482620570479041	1.1572806909873954	0.12193428025689829	4.247264501087252	0.24310917533850104	1.3061166363174743	0.3189584182320114	0.2078921427281136	0.48930139471785417
8.0	7.661685549512675	1.9609107615739176	0.7285147465109626	0.7378731481175258	7.89039936292397	2.8627659064336908	0.656456766971109	4.477432032171114	1.1159495587756512	0.12159332997715805	4.898890620620312	0.24647641586336827	1.8630755441390485	0.3066892552982442	0.22123323638185463	0.60429982564658
9.0	7.752548014775509	1.8410183134218816	0.7521237709421631	0.4931015485017191	8.32181275199847	2.520379279830651	0.6731793577028681	3.9544355960314115	1.011634524659712	0.12048124446516927	5.353770223379814	0.24861460546473732	2.5507441905297488	0.28462496582830965	0.23103002005347506	0.6526197301893655
10.0	7.879570879932412	1.7418982406047963	0.7708993984828676	0.340318690897601	8.285421279313805	1.8544560846510796	0.6863760557445265	3.072448170903019	0.8670387712699573	0.11817721587921359	5.442113844947381	0.24982989062233069	3.267948937778874	0.25330861186550613	0.2379640096265438	0.6273131823940853
11.0	8.020585438373663	1.6723803992676318	0.7858482269085408	0.2599166258858756	7.69503076814746	1.1176777550867942	0.6964767216976256	2.112768163713194	0.7260444057091522	0.11486101403769643	5.148995271289893	0.25025959740876436	3.859724221719597	0.2194425483988833	0.2426045854901938	0.5573354546685536
12.0	8.165728851346929	1.6320520402676528	0.7979170225289265	0.2213895854636436	6.655195989551586	0.4826136321095506	0.7036748652746878	1.1939674555968482	0.5916494452578979	0.11056515848357491	4.567691449302853	0.24996801347226527	4.208526957329989	0.19169874896220407	0.24549641062241126	0.47702872108426475
13.0	8.311152200685141	1.61598872806759	0.8079141494551981	0.2064137288752865	5.428981723356571	0.11082166993823445	0.7079538641558336	0.422759953993453	0.4513059732367101	0.10443435332944981	3.8079876747402213	0.2489120390867779	4.264612817592536	0.17415891996337418	0.24707775450143565	0.40556924383773424
