time	species_1	species_2	species_4	species_5	species_6	species_7	species_8	species_11	species_12	species_13	species_14	species_15	species_16	species_17	species_19	species_22	species_27	species_28	species_29	species_30	species_31	species_9	species_20	species_21	species_23	species_24	species_25	species_26	species_32	species_33	species_34	species_3	species_10	species_18
0.0	0.000897	0.00109	0.0087	3.62e-05	0.000367	0.00093	0.0001	1.87082e-05	6.29e-05	0.000143	0.000242	2.74e-05	0.000153	8.58e-05	0.00134	3.41e-05	0.000553	3.07e-05	4.98e-06	5.79e-05	0.00183	0.01	0.00311	0.001	0.02	0.208403745497308	0.00108	3.67e-06	0.0155	0.0214	6.5e-05	0.002700000000000001	6.117999999999998e-07	5.000000000000013e-06
0.9900990099009901	0.0008578877628596206	0.0010394420604165244	0.009064218743785832	3.1060159018422545e-05	0.0004472880100574599	0.0010219175263912299	0.00010617219004471336	1.870674051377213e-05	8.689747200857642e-05	0.00013868091865599784	0.000234928177224881	2.6715775072742e-05	0.0001814798916979165	6.814815120736099e-05	0.0013399118989654765	3.5738193949517026e-05	0.0005919734811269868	7.394062518914422e-05	5.216798257122643e-05	5.324703405220076e-05	0.0017818765650143276	0.01	0.00311	0.001	0.02	0.208403745497308	0.00108	3.67e-06	0.0155	0.0214	6.5e-05	0.0023357812562141683	6.1325948622787e-07	5.08810103452351e-06
1.9801980198019802	0.0008578879650253439	0.0010394423477027791	0.009064218711055368	3.10601577870161e-05	0.00044728790573222695	0.0010219182349137258	0.00010617222349409338	1.87067405183074e-05	8.689746202379005e-05	0.00013868095914060607	0.0002349282451011415	2.671578323975998e-05	0.0001814798730444907	6.814819720429498e-05	0.0013399118989574819	3.5738199667508454e-05	0.0005919734353136655	7.394061505021872e-05	5.216797332995718e-05	5.3247024280081716e-05	0.0017818765333835881	0.01	0.00311	0.001	0.02	0.208403745497308	0.00108	3.67e-06	0.0155	0.0214	6.5e-05	0.0023357812889446324	6.132594816926015e-07	5.0881010425182e-06
2.9702970297029703	0.0008578879492823827	0.00103944232588995	0.009064218713737684	3.106015788703814e-05	0.0004472879144839868	0.00102191818006164	0.00010617222094959601	1.8706740518544017e-05	8.689746286485852e-05	0.00013868095545648918	0.00023492823888064722	2.6715782192484507e-05	0.0001814798746100393	6.814819233637767e-05	0.0013399118989581799	3.573819919712984e-05	0.0005919734391719498	7.394061590154923e-05	5.216797410733702e-05	5.3247025102196994e-05	0.0017818765359614262	0.01	0.00311	0.001	0.02	0.208403745497308	0.00108	3.67e-06	0.0155	0.0214	6.5e-05	0.0023357812862623163	6.132594814559845e-07	5.088101041820191e-06
3.9603960396039604	0.0008578879633147951	0.0010394423455536996	0.009064218711351315	3.1060157799068284e-05	0.0004472879071979639	0.001021918228771946	0.00010617222291379993	1.8706740518406713e-05	8.689746216454323e-05	0.0001386809583752692	0.00023492824380115206	2.671578307533196e-05	0.0001814798732986562	6.814819693586383e-05	0.001339911898957566	3.573819960253022e-05	0.0005919734359106164	7.394061519551374e-05	5.2167973465490783e-05	5.324702442364397e-05	0.0017818765336822006	0.01	0.00311	0.001	0.02	0.208403745497308	0.00108	3.67e-06	0.0155	0.0214	6.5e-05	0.002335781288648685	6.132594815932886e-07	5.088101042434066e-06
4.9504950495049505	0.0008578879587225856	0.001039442339028638	0.0090642187120998	3.106015782692404e-05	0.00044728790952933465	0.0010219182127213962	0.0001061722220630898	1.8706740518319723e-05	8.689746238945727e-05	0.0001386809573083291	0.0002349282420084347	2.6715782855347125e-05	0.00018147987371972842	6.814819563717421e-05	0.0013399118989577499	3.5738199472854666e-05	0.0005919734369457568	7.394061542320395e-05	5.216797367273064e-05	5.32470246427528e-05	0.0017818765344033106	0.01	0.00311	0.001	0.02	0.208403745497308	0.00108	3.67e-06	0.0155	0.0214	6.5e-05	0.0023357812879002005	6.132594816802788e-07	5.088101042250185e-06
5.9405940594059405	0.000857887959743586	0.0010394423404818615	0.009064218711938663	3.1060157820784426e-05	0.0004472879090210529	0.001021918216296194	0.00010617222228602159	1.8706740518364873e-05	8.689746234048537e-05	0.00013868095756279953	0.0002349282424348527	2.671578289664965e-05	0.00018147987362784773	6.81481959081232e-05	0.001339911898957711	3.573819950159287e-05	0.0005919734367198699	7.394061537360194e-05	5.2167973627608736e-05	5.324702459505201e-05	0.0017818765342466347	0.01	0.00311	0.001	0.02	0.208403745497308	0.00108	3.67e-06	0.0155	0.0214	6.5e-05	0.0023357812880613373	6.132594816351286e-07	5.088101042289e-06
6.930693069306931	0.0008578879603479828	0.0010394423413427928	0.009064218711845134	3.1060157817172976e-05	0.0004472879087232827	0.0010219182184130922	0.00010617222243346988	1.8706740518400506e-05	8.689746231182084e-05	0.00013868095772455759	0.00023492824270565527	2.67157829193076e-05	0.00018147987357401655	6.814819606850091e-05	0.001339911898957689	3.573819951857934e-05	0.0005919734365876328	7.394061534454714e-05	5.2167973601181315e-05	5.324702456711531e-05	0.001781876534155185	0.01	0.00311	0.001	0.02	0.208403745497308	0.00108	3.67e-06	0.0155	0.0214	6.5e-05	0.0023357812881548666	6.132594815994956e-07	5.0881010423111175e-06
7.920792079207921	0.0008578879623890965	0.0010394423442529556	0.009064218711536431	3.106015780507104e-05	0.0004472879077299376	0.0010219182255651234	0.00010617222299166951	1.8706740518554998e-05	8.689746221627395e-05	0.00013868095831467118	0.00023492824369270254	2.671578298887195e-05	0.0001814798733943853	6.814819661043895e-05	0.0013399118989576172	3.573819957584565e-05	0.0005919734361468711	7.394061524761552e-05	5.216797351302692e-05	5.324702447393093e-05	0.0017818765338513648	0.01	0.00311	0.001	0.02	0.208403745497308	0.00108	3.67e-06	0.0155	0.0214	6.5e-05	0.0023357812884635693	6.132594814450036e-07	5.088101042382892e-06
8.910891089108912	0.0008578879614174222	0.001039442342866798	0.00906421871168135	3.1060157810805186e-05	0.000447287908199327	0.001021918222159524	0.00010617222270880936	1.870674051847176e-05	8.689746226140169e-05	0.00013868095802126493	0.00023492824320216609	2.6715782957738215e-05	0.00018147987347928357	6.81481963523644e-05	0.0013399118989576506	3.5738199548612046e-05	0.000591973436355038	7.394061529342145e-05	5.216797355468168e-05	5.324702451796117e-05	0.001781876533994572	0.01	0.00311	0.001	0.02	0.208403745497308	0.00108	3.67e-06	0.0155	0.0214	6.5e-05	0.0023357812883186505	6.132594815282398e-07	5.088101042349498e-06
