time	EGFR	pEGFR	pEGFR_Akt	Akt	pAkt	S6	pAkt_S6	pS6	EGF_EGFR	pro_EGFR	EGF
0.0	68190.1837333797	0.0	0.0	0.0433090165709309	0.0	3.54316740542218	0.0	0.0	0.0	68190.1837333797	0.0
0.9900990099009901	68188.33193130675	0.011456595274177384	1.910374912427505e-09	0.04330901464897702	1.1578939096294186e-11	3.54316740542218	1.4324405919666273e-17	2.480747476371744e-21	1.840125695794459	68190.1837333797	0.00825082508250825
1.9801980198019802	68182.8736610043	0.08814429480409364	2.94156962758769e-08	0.04330898679842195	3.5681176089796475e-10	3.5431674054221793	8.862136241765469e-16	3.0707215239670843e-19	7.218024713659727	68190.1837333797	0.0165016501650165
2.9702970297029703	68173.94874615181	0.2861940051642827	1.4334294631018045e-07	0.04330887061756826	2.610406529680364e-09	3.54316740542217	9.774880903631806e-15	5.09886178916344e-18	15.928825805550174	68190.1837333797	0.024752475247524754
3.9603960396039604	68161.68951773409	0.6528483090446144	4.36172155949695e-07	0.04330856979924223	1.0599479493859795e-08	3.543167405422127	5.319310369894051e-14	3.713724189337721e-17	27.778930223450253	68190.1837333797	0.033003300330033
4.9504950495049505	68146.22122877337	1.2274957796631991	1.0254585964692204e-06	0.04330795993869716	3.117344068773911e-08	3.5431674054219835	1.9655721287897552e-13	1.7219202756709319e-16	42.58538901426376	68190.1837333797	0.041254125412541254
5.9405940594059405	68127.66244647154	2.0425970722734554	2.0481202557456683e-06	0.04330689368350485	7.476660167932474e-08	3.5431674054216113	5.68602880846231e-13	6.000246724411447e-16	60.17531439751574	68190.1837333797	0.04950495049504951
6.930693069306931	68106.1254229774	3.1245135720531603	3.6554912693358947e-06	0.04330520529388489	1.5578438740884315e-07	3.5431674054207893	1.3892496978290566e-12	1.7168600627216567e-15	80.3853233802848	68190.1837333797	0.05775577557755776
7.920792079207921	68081.71644592818	4.494248327334471	6.009052412747334e-06	0.04330271467527588	2.92840242538605e-07	3.543167405419176	2.9997125191792575e-12	4.252717562635395e-15	103.06101186466286	68190.1837333797	0.066006600660066
8.910891089108912	68054.53616985604	6.168108054137308	9.276759272454053e-06	0.043299230938806416	5.08866958169119e-07	3.543167405416277	5.893845975079363e-12	9.435635641912398e-15	128.05645759541972	68190.1837333797	0.07425742574257427
9.900990099009901	68024.67992948962	8.158294143439248	1.3629897383430932e-05	0.04329455553964368	8.311231539051287e-07	3.5431674054114115	1.0749873486371243e-11	1.9193703736283377e-14	155.23375038350844	68190.1837333797	0.08250825082508252
10.89108910891089	67992.23803592374	10.473429814378624	1.9240401575020428e-05	0.04328848503791052	1.291112983563679e-06	3.543167405403682	1.8461795687653343e-11	3.639489225925966e-14	184.46254813131014	68190.1837333797	0.09075907590759076
