time	N0	N1	N2
0.0	1.75444831412765	43.8146704098797	27.4558812768926
0.9900990099009901	1.7544483141276497	43.81467041342583	27.45588126920097
1.9801980198019802	1.7544483141276492	43.81467041689127	27.455881267224555
2.9702970297029703	1.7544483141276488	43.81467042027747	27.455881270356684
3.9603960396039604	1.7544483141276483	43.81467042358553	27.4558812735513
4.9504950495049505	1.754448314127648	43.814670426817216	27.455881276848828
5.9405940594059405	1.7544483141276477	43.814670429934	27.455881279692413
6.930693069306931	1.7544483141276475	43.81467043275395	27.455881281911616
7.920792079207921	1.754448314127647	43.8146704355739	27.455881284130815
8.910891089108912	1.7544483141276466	43.814670438393854	27.455881286350017
9.900990099009901	1.7544483141276463	43.814670441213806	27.45588128856922
10.89108910891089	1.7544483141276461	43.81467044389842	27.455881290660916
11.881188118811881	1.7544483141276457	43.814670446440935	27.455881292618745
12.871287128712872	1.7544483141276452	43.81467044898345	27.455881294576574
13.861386138613861	1.754448314127645	43.81467045152596	27.4558812965344
14.85148514851485	1.7544483141276446	43.81467045406848	27.45588129849223
15.841584158415841	1.7544483141276443	43.81467045639925	27.455881300283142
16.831683168316832	1.754448314127644	43.81467045869162	27.455881302043778
17.821782178217823	1.7544483141276437	43.81467046098399	27.45588130380441
18.81188118811881	1.7544483141276432	43.814670463276364	27.455881305565043
19.801980198019802	1.754448314127643	43.81467046552248	27.455881307290056
20.792079207920793	1.7544483141276428	43.81467046758932	27.455881308876986
21.78217821782178	1.7544483141276423	43.81467046965616	27.455881310463916
22.77227722772277	1.754448314127642	43.814670471723	27.455881312050845
23.762376237623762	1.7544483141276417	43.81467047378983	27.45588131363778
24.752475247524753	1.7544483141276412	43.814670475760636	27.455881315150958
25.742574257425744	1.754448314127641	43.814670477635765	27.455881316590666
26.73267326732673	1.7544483141276406	43.8146704794836	27.45588131800941
27.722772277227723	1.7544483141276401	43.81467048130414	27.455881319407194
28.712871287128714	1.75444831412764	43.81467048309739	27.455881320784016
29.7029702970297	1.7544483141276395	43.81467048486334	27.455881322139877
30.693069306930692	1.7544483141276392	43.814670486602	27.455881323474774
31.683168316831683	1.7544483141276388	43.814670488313354	27.45588132478871
32.67326732673267	1.7544483141276384	43.81467048999742	27.455881326081684
33.663366336633665	1.7544483141276381	43.814670491654184	27.455881327353698
34.65346534653465	1.7544483141276377	43.81467049328366	27.45588132860475
35.64356435643565	1.7544483141276375	43.81467049488584	27.45588132983484
36.633663366336634	1.754448314127637	43.814670496447086	27.455881331033513
37.62376237623762	1.7544483141276368	43.81467049797074	27.455881332203333
38.613861386138616	1.7544483141276364	43.81467049946372	27.45588133334961
39.603960396039604	1.754448314127636	43.81467050092604	27.455881334472338
40.59405940594059	1.7544483141276357	43.81467050235769	27.455881335571526
41.584158415841586	1.7544483141276352	43.814670503758684	27.45588133664717
42.57425742574257	1.7544483141276348	43.81467050512901	27.455881337699267
43.56435643564356	1.7544483141276346	43.814670506468666	27.45588133872782
44.554455445544555	1.7544483141276341	43.81467050777766	27.455881339732834
45.54455445544554	1.754448314127634	43.81467050905599	27.4558813407143
46.53465346534654	1.7544483141276335	43.81467051030366	27.45588134167222
47.524752475247524	1.754448314127633	43.81467051152066	27.4558813426066
48.51485148514851	1.7544483141276328	43.81467051275469	27.455881343554054
49.504950495049506	1.7544483141276324	43.81467051398082	27.455881344495445
50.495049504950494	1.7544483141276321	43.814670515181696	27.45588134541745
51.48514851485149	1.7544483141276317	43.814670516357324	27.455881346320066
52.475247524752476	1.7544483141276312	43.81467051750769	27.455881347203288
53.46534653465346	1.754448314127631	43.81467051863281	27.455881348067123
54.45544554455446	1.7544483141276306	43.814670519732665	27.455881348911568
55.445544554455445	1.7544483141276304	43.81467052080727	27.455881349736625
56.43564356435643	1.75444831412763	43.81467052185663	27.45588135054229
57.42574257425743	1.7544483141276295	43.81467052288072	27.455881351328564
58.415841584158414	1.7544483141276292	43.81467052387956	27.455881352095453
59.4059405940594	1.7544483141276288	43.81467052485315	27.455881352842948
60.396039603960396	1.7544483141276284	43.81467052580149	27.455881353571055
61.386138613861384	1.7544483141276281	43.81467052672456	27.45588135427977
62.37623762376238	1.7544483141276277	43.81467052762239	27.4558813549691
63.366336633663366	1.7544483141276275	43.814670528494965	27.455881355639036
64.35643564356435	1.754448314127627	43.81467052934228	27.455881356289584
65.34653465346534	1.7544483141276266	43.81467053016434	27.455881356920745
66.33663366336634	1.7544483141276264	43.814670530961145	27.455881357532512
67.32673267326733	1.754448314127626	43.8146705317327	27.45588135812489
68.31683168316832	1.7544483141276257	43.814670532479	27.45588135869788
69.3069306930693	1.7544483141276253	43.814670533200044	27.45588135925148
70.29702970297029	1.7544483141276248	43.814670533895836	27.45588135978569
71.2871287128713	1.7544483141276246	43.81467053457879	27.455881360310045
72.27722772277228	1.7544483141276241	43.81467053532516	27.45588136088309
73.26732673267327	1.754448314127624	43.814670536054415	27.45588136144299
74.25742574257426	1.7544483141276235	43.81467053676655	27.455881361989746
75.24752475247524	1.754448314127623	43.81467053746156	27.45588136252336
76.23762376237623	1.7544483141276228	43.81467053813945	27.45588136304383
77.22772277227723	1.7544483141276224	43.81467053880023	27.455881363551153
