time	GnRH_Pit	LH_Pit	LH_Bld	GnRH_Hyp	FSH_Pit	FSH_Bld	Foll	CL	E2	P4	Inh	OT	Enz	PGF	IOF	src_GnRH	src_E2	src_P4	src_Inh	src_OT	src_Enz	src_PGF	src_LH	src_FSH	snk_GnRH_Hyp	src_GnRH_Pit	src_Foll	src_IOF	src_CL	snk_Inh	snk_P4	snk_E2	snk_GnRH_Pit	snk_LH	snk_FSH	snk_IOF	snk_CL	snk_Enz	snk_OT	snk_PGF	snk_Foll	species_1
0.0	0.219992404098564	2.25000957482152	0.00633682772990623	0.740638780629751	0.00579108659591004	0.0168604631992291	0.0286570978235457	0.314393628471893	0.163690728507925	0.120192549532403	0.493710210684922	0.111730059223483	5.83626691122778e-05	0.000362064120302475	0.133415086647186	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.9900990099009901	0.04391922472501537	2.3607950897381262	0.0027695496368463197	0.7820216557945046	0.008296671165641072	0.005092431509742111	0.014288225337876262	0.34633628258524646	0.048947458699426245	0.16372601656351946	0.3089774254637001	0.09360022161249362	0.00036101719523496637	0.00010712533904713688	0.09932682896186683	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.017880028032137476
1.9801980198019802	0.00874535313629583	2.390663150574628	0.0028073704718883322	0.8055316643201629	0.08316215899740069	0.028145690500390383	0.005854714460014813	0.37879453051451145	0.014581895258534669	0.20163496067653647	0.19315313947379192	0.0549922269375019	0.0011064371807719213	3.169559652879418e-05	0.07394830074736151	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.716164051637398e-05
2.9702970297029703	0.0017413514124960932	2.3971642046322272	0.002816603216989437	0.8419863460501519	0.6209835827495185	0.2176375625468764	0.01754313826141586	0.4116353876665467	0.004421226392560472	0.24106166094724588	0.12076669774914127	0.029679280460840965	0.00278236432944245	9.377901154845378e-06	0.055054120226903695	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.329972605263283e-07
3.9603960396039604	0.0003467350709978524	2.3921986777495103	0.0028115884979471664	0.885825053796058	1.7007279459059315	0.7712327059438367	0.1894472373975915	0.44479020738366754	0.0174439782619027	0.2837795271354657	0.0874646727276817	0.016359183543097375	0.006387952071083758	2.7746766051496055e-06	0.04098750239458566	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.437068070360483e-09
4.9504950495049505	0.00019588604604734783	2.412177062239474	0.0028279941924784498	1.0724756477209616	1.3168110499766632	0.9037247050313115	0.3902417972258831	0.47822779170677554	0.13956278956399826	0.3302630197002969	0.1660655012878206	0.06710924376919393	0.013750625393640352	8.209563303628901e-07	0.030514979544160572	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.201667226103088e-12
5.9405940594059405	0.008293286122988007	2.554446872163533	0.0029831252723413757	1.368710802576811	0.3627370053876419	0.3591660067692759	0.45632546324297796	0.5118921009680031	0.28241295749341244	0.38064468241127625	0.3143509808018856	0.23624076379980385	0.0279746017635015	2.4398496130420007e-07	0.022718241468246844	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.6763300683030128e-14
6.930693069306931	0.03197854061497377	2.7615151526182977	0.003224320652069939	1.6146489721713897	0.07471739091872326	0.10107380160477891	0.37590083483123127	0.5457337362478799	0.3146794672616787	0.4349504506479194	0.4063667127164586	0.3967522575730176	0.053874537393008834	1.6470236433274857e-07	0.016913611056586085	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1549749524592284e-16
7.920792079207921	0.014263116701567954	2.9153582835658955	0.003415993724759507	1.7377913960502187	0.02043065151348118	0.024213069404600877	0.14539091849056285	0.5796787114906057	0.1638173334341769	0.4931487350143258	0.32453290193581436	0.4753066289856554	0.09799279252977512	3.0551201165584225e-06	0.012592094303307303	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.984314702937891e-19
8.910891089108912	0.0029919492037018772	2.9396542101954792	0.003455172306710998	1.4566614092767705	0.05863002486782729	0.023185416885344874	0.04939322783893618	0.6136985163434036	0.05725190380082601	0.5551859918734822	0.211671998013495	0.37929683152782906	0.16742844484457817	3.8989580257511896e-05	0.009374747853249463	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.151019554990527e-21
