time	x1	x	c0	z0	z1	z2	w0	w1	u	i	ix	ixp	y	c	totalCyclin
0.0	0.1	0.1	200.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9990000000000001	0.2
0.9900990099009901	43.12290906635896	0.5326881458461571	200.0	59.81328248638343	2.9028388228925763	0.12988838340990214	5.990144809354828	0.29445615991376106	0.00021349971226350127	0.0	0.0	0.0	55.67242398502816	0.7817220139389743	99.32802119723328
1.9801980198019802	5.68496568838325	26.026528063575874	200.0	10.649035162454112	21.44883965664126	54.097935223380766	2.4962243320911015	6.123356672156504	0.01850413569588233	0.0	0.0	0.0	15.355939090488414	0.8414425312402044	47.06743284244754
2.9702970297029703	5.676675048834334	19.555268466826625	200.0	18.06179338090122	27.568199943463057	49.241199276793374	3.4092610701855692	6.07785818993019	0.05522492249671789	0.0	0.0	0.0	13.877467737099467	0.8738402824216952	39.109411252760424
3.9603960396039604	5.432588629436541	17.993284792276587	200.0	20.461173775806962	29.29488438156086	48.33838522358801	3.7066531674464915	6.102791170649094	0.0902179134866107	0.0	0.0	0.0	12.885053767874455	0.8828706328914343	36.31092718958758
4.9504950495049505	5.320027681088517	16.623494826545	200.0	22.636368174408254	30.33318592537777	46.32245555611953	3.934617290368782	5.994583675221775	0.12356914374693086	0.0	0.0	0.0	12.14824142333985	0.8902823874618323	34.09176393097337
5.9405940594059405	5.264805281754974	15.415998251428121	200.0	24.71740863949572	31.03082242954801	43.98872224107897	4.13138374489223	5.84231158612004	0.15531491291943061	0.0	0.0	0.0	11.559267332078212	0.8965959823340844	32.24007086526131
6.930693069306931	5.240638096302191	14.344212683912763	200.0	26.756911707707705	31.52870762080643	41.61664830500709	4.312369574775733	5.6778571885763895	0.18548976215748475	0.0	0.0	0.0	11.071734960432943	0.9020757460989252	30.6565857406479
7.920792079207921	5.237016543979694	13.385162663665868	200.0	28.77671691942293	31.886937548400983	39.300034048941086	4.4840929735232775	5.51227587815322	0.2141259283207668	0.0	0.0	0.0	10.660933515815351	0.9068891039617722	29.283112723460913
8.910891089108912	5.2492837252535125	12.519666926024982	200.0	30.78691934741243	32.13352136783875	37.06606811147852	4.649594303743936	5.349056578929034	0.24125276669456305	0.0	0.0	0.0	10.311533866860525	0.9111552467436076	28.08048451813902
