time	Mdm2	p53	Mdm2_p53	Mdm2_mRNA	p53_mRNA	ATMA	ATMI	p53_P	Mdm2_P	damDNA	p53deg	p53syn	mdm2deg	mdm2syn	Mdm2mRNAdeg	Mdm2mRNAsyn	totp53	totMdm2	Sink	Source
0.0	5.0	5.0	95.0	10.0	10.0	0.0	200.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	100.0	100.0	1.0	1.0
0.9900990099009901	5.052579662866435	5.031660967717505	94.95016635150041	9.999506546311691	10.0	0.0	200.0	0.0	0.0	0.0	0.07757862137615125	0.0594059405940594	0.00215485468166653	0.004900869048503131	0.0009900745552531578	0.000496620866948314	99.98182731921791	100.00274601436685	1.0	1.0
1.9801980198019802	5.104613103499846	5.062838870500823	94.9008562597262	9.99901625215237	10.0	0.0	200.0	0.0	0.0	0.0	0.15511675096111616	0.11881188118811878	0.004332133805659427	0.009801497031681495	0.001980100410440706	0.0009963525628136141	99.96369513022702	100.00546936322604	1.0	1.0
2.9702970297029703	5.156103223213892	5.093535947843725	94.85206705850864	9.99852906948085	10.0	0.0	200.0	0.0	0.0	0.0	0.23261481542982504	0.1782178217821782	0.00653160376392678	0.014701885486442329	0.002970077876048956	0.001499147356905057	99.94560300635236	100.00817028172253	1.0	1.0
3.9603960396039604	5.207053029788695	5.123754549383094	94.80379597386487	9.998044950501543	10.0	0.0	200.0	0.0	0.0	0.0	0.31007323912827667	0.23762376237623756	0.008753032272613967	0.01960203592617115	0.003960007257812354	0.0020049577593607786	99.92755052324796	100.01084900365356	1.0	1.0
4.9504950495049505	5.257465636177458	5.153497133505877	94.7560401253276	9.997563847656659	10.0	0.0	200.0	0.0	0.0	0.0	0.38749244413681805	0.29702970297029696	0.010996188335987613	0.024501949841042692	0.004949888856776301	0.0025137365134415045	99.90953725883348	100.01350576150506	1.0	1.0
5.9405940594059405	5.307344258420352	5.182766265547872	94.70879652793101	9.997085713647577	10.0	0.0	200.0	0.0	0.0	0.0	0.46487285008546964	0.3564356435643563	0.013260842346083603	0.029401628697445562	0.005939722969180922	0.0030254366167626365	99.89156279347888	100.01614078635137	1.0	1.0
6.930693069306931	5.356692208809461	5.211564610993543	94.66206209903639	9.99661050143909	10.0	0.0	200.0	0.0	0.0	0.0	0.5422148741284887	0.4158415841584157	0.015546766092865634	0.03430107393870763	0.0069295098866076	0.00354001132570439	99.87362671002994	100.01875430784585	1.0	1.0
7.920792079207921	5.405512891151328	5.2398949308421505	94.61583366303482	9.9961381642682	10.0	0.0	200.0	0.0	0.0	0.0	0.6195189308755045	0.47524752475247517	0.01785373279920634	0.03920028698535142	0.00791924989603059	0.004057414164235894	99.85572859387698	100.02134655418615	1.0	1.0
8.910891089108912	5.453809798046276	5.26776007900643	94.57010795402675	9.995668655653521	10.0	0.0	200.0	0.0	0.0	0.0	0.6967854323133437	0.5346534653465346	0.020181517162026246	0.04409926923505934	0.008908943279809966	0.004577598933337226	99.83786803303319	100.02391775207303	1.0	1.0
9.900990099009901	5.5015865070147365	5.295162998556507	94.52488161965557	9.995201929404876	10.0	0.0	200.0	0.0	0.0	0.0	0.774014787728517	0.5940594059405939	0.022529895392477146	0.0489980220627787	0.009898590315712868	0.00510051972059488	99.82004461821208	100.02646812667031	1.0	1.0
10.89108910891089	5.548846675891125	5.322106717238085	94.48015122567149	9.994737939633518	10.0	0.0	200.0	0.0	0.0	0.0	0.8512074036250808	0.6534653465346532	0.024898645258280824	0.053896546820889096	0.010888191276947293	0.00562613091047113	99.80225794290958	100.02899790156262	1.0	1.0
11.881188118811881	5.595594038295309	5.348594343053475	94.43591326042316	9.994276640761257	10.0	0.0	200.0	0.0	0.0	0.0	0.9283636836520723	0.7128712871287126	0.027287546120927736	0.05879484483939809	0.011877746432201635	0.006154387193462737	99.78450760347664	100.03150729871847	1.0	1.0
12.871287128712872	5.641832404451357	5.37462906506066	94.39216413404554	9.993817987518804	10.0	0.0	200.0	0.0	0.0	0.0	1.005484028616562	0.7722772277227721	0.02969637892899966	0.06369291742590279	0.012867256045636929	0.00668524356444735	99.7667931991062	100.0339965384969	1.0	1.0
13.861386138613861	5.687565651981258	5.400214144389999	94.34890018759083	9.993361934964332	10.0	0.0	200.0	0.0	0.0	0.0	1.082568836336003	0.8316831683168316	0.0321249262938967	0.06859076586597983	0.013856720376965625	0.007218655341303221	99.74911433198082	100.03646583957209	1.0	1.0
14.85148514851485	5.732797723251431	5.425352911652434	94.30611769566107	9.992908438488588	10.0	0.0	200.0	0.0	0.0	0.0	1.1596185015973703	0.8910891089108909	0.03457297251078297	0.07348839142329656	0.014846139681474057	0.007754578170066958	99.73147060731351	100.03891541891251	1.0	1.0
15.841584158415841	5.777532622253938	5.450048763888624	94.26381286950422	9.9924574538206	10.0	0.0	200.0	0.0	0.0	0.0	1.2366334161121015	0.9504950495049505	0.03704030358159561	0.07838579533975451	0.015835514210051423	0.008292968030658524	99.71386163339284	100.04134549175816	1.0	1.0
16.831683168316832	5.821774411670109	5.4743051616927865	94.22198185993011	9.992008937032761	10.0	0.0	200.0	0.0	0.0	0.0	1.3136139684761052	1.00990099009901	0.03952670723540807	0.08328297883563007	0.016824844209218204	0.008833781241986301	99.6962870216229	100.04375627160022	1.0	1.0
17.821782178217823	5.865527209640199	5.498125626047731	94.18062076051902	9.99156284454634	10.0	0.0	200.0	0.0	0.0	0.0	1.390560544126319	1.0693069306930694	0.042031972950521926	0.08817994310973418	0.017814129921158425	0.009376974467504831	99.67874638656676	100.04614797015921	1.0	1.0
18.81188118811881	5.908795186220901	5.521513734853291	94.13972561114026	9.991119133137492	10.0	0.0	200.0	0.0	0.0	0.0	1.4674735252935682	1.1287128712871288	0.04455589197842387	0.09307668933958942	0.018803371583755443	0.009922504721252627	99.66123934599355	100.04852079736116	1.0	1.0
19.801980198019802	5.951582559333613	5.544473118955039	94.09929240197707	9.990677759944072	10.0	0.0	200.0	0.0	0.0	0.0	1.544353290949075	1.188118811881188	0.047098257370951864	0.09797321868163489	0.01979256943063332	0.01047032937471048	99.6437655209321	100.05087496131068	1.0	1.0
20.792079207920793	5.99389359174687	5.567007459176964	94.05931707652738	9.99023868246998	10.0	0.0	200.0	0.0	0.0	0.0	1.6212002167709103	1.2475247524752475	0.04965886399715763	0.1028695322713965	0.020781723691191224	0.011020406161176551	99.62632453570434	100.05321066827425	1.0	1.0
21.78217821782178	6.035732588085633	5.589120483380063	94.01979553457818	9.989801858589425	10.0	0.0	200.0	0.0	0.0	0.0	1.698014675111061	1.306930693069307	0.052237508559845366	0.10776563122365727	0.021770834590637844	0.011572693180067163	99.60891601795824	100.05552812266382	1.0	1.0
22.77227722772277	6.077103889918634	5.610815961658102	93.98072363708177	9.98936724655601	10.0	0.0	200.0	0.0	0.0	0.0	1.7747970349235094	1.3663366336633662	0.05483398963230014	0.1126615166326849	0.02275990235003737	0.012127148906052978	99.59153959873987	100.0578275270004	1.0	1.0
23.762376237623762	6.118011875701374	5.632097706228707	93.94209720623081	9.988934804998829	10.0	0.0	200.0	0.0	0.0	0.0	1.851547661797919	1.4257425742574257	0.05744810764017234	0.11755718957234172	0.023748927186331675	0.012683732185164281	99.57419491245952	100.06010908193218	1.0	1.0
24.752475247524753	6.158460954948571	5.65296956574383	93.90391203123944	9.988504492933941	10.0	0.0	200.0	0.0	0.0	0.0	1.9282669178682115	1.4851485148514854	0.060079664908324205	0.12245265109633591	0.024737909312391105	0.013242402246336687	99.55688159698327	100.06237298618801	1.0	1.0
