time	JAK2	EpoR	SHP1	SOS	Raf	MEK2	MEK1	ERK1	ERK2	pJAK2	pEpoR	mSHP1	actSHP1	mSOS	pRaf	ppMEK2	ppMEK1	ppERK1	ppERK2	pSOS	pMEK2	pMEK1	pERK1	pERK2	Delay01_mSHP1	Delay02_mSHP1	Delay03_mSHP1	Delay04_mSHP1	Delay05_mSHP1	Delay06_mSHP1	Delay07_mSHP1	Delay08_mSHP1	Epo
0.0	2.0	1.0	10.7991	2.5101	3.7719	11.0	24.0	7.0	21.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	50.0
0.9900990099009901	1.0924787104223368	0.21003334385025865	9.337526979432065	2.497665540335928	3.7693976906611137	10.976504978303636	23.98868372780505	6.993737471585173	20.9815835460503	0.9075212895776625	0.7899666561497417	1.2985045894403675	6.752789799193579e-12	0.012090047676114008	0.002502309338885064	0.0016521991555123433	0.002236257074781244	2.6679742859671237e-05	6.999419386145115e-05	0.0003444119879552959	0.021842822540852683	0.009080015120172194	0.006235848671965661	0.0183464597558225	0.14913683362862934	0.012961049296144877	0.0009132856246879073	5.432742086216632e-05	2.8020214201585275e-06	1.277166717371295e-07	5.21902532902119e-09	1.933682241571883e-10	50.0
1.9801980198019802	0.5967548676247425	0.005249130513150533	6.390275873266122	2.3470541479834233	3.76821017849636	10.852788224229046	23.92802345776681	6.631693751330519	19.92194844154	1.4032451323752553	0.99475086948685	3.2758592307773093	1.699722710339146e-08	0.0002807326428909042	0.0036898215036406824	0.05084918833621287	0.04769011192464794	0.04507513827566299	0.11921569151288723	0.16276511937368082	0.09636258743473783	0.024286430308531323	0.32323111039382	0.9588358669470721	0.9195506344976874	0.18151929108502624	0.027930309784745713	0.003541807007913964	0.00038329609945643277	3.625819468920968e-05	3.0508834999804e-06	2.3140632305154628e-07	50.0
2.9702970297029703	0.3259711676239208	4.118471589282591e-05	4.266832485545759	2.1531390265059933	3.7693045198258153	10.757044982298632	23.879231498213155	5.943806308884311	17.932762792402585	1.6740288323760775	0.9999588152841079	3.9095492587222913	1.2890676819728756e-06	4.724156822848922e-05	0.0025954801741877626	0.1151706347596326	0.09254033435729872	0.24906988044616585	0.6618706711758678	0.35691373192577397	0.1277843829417201	0.028228167429548284	0.807123810669528	2.4053665364214964	1.8459279703722211	0.594953340843185	0.14663381496727595	0.029387345671537505	0.004977064196750734	0.0007313182551686669	9.503166856973993e-05	1.1080689561807152e-05	50.0
3.9603960396039604	0.1780628112447173	3.565207221403416e-06	2.8476982073475763	1.9970742437691356	3.7700939868025873	10.694849020860143	23.846066112019347	5.40370739160447	16.3854289583697	1.8219371887552815	0.9999964347927792	3.7607331181582673	2.3419100236360943e-05	2.291794954750749e-05	0.0018060131974171878	0.16033667866024606	0.12174917227395335	0.47606703257844046	1.26813887462427	0.5130028382813148	0.14481430047959581	0.03218471570671383	1.1202255758170905	3.346432167005993	2.5198672460139777	1.1399376462937698	0.3910709060181181	0.10838753977070227	0.025253769070260883	0.005083321688220919	0.0009017206082358121	0.00014310593063674056	50.0
4.9504950495049505	0.0973131021594608	2.9764000877302745e-05	1.9005679998694878	1.8723274983240572	3.7706447424700067	10.655923684002422	23.824014683308306	5.073993025548049	15.443764584299164	1.9026868978405387	0.9999702359991232	3.278425702706086	0.00019635405993901893	1.6066184647226645e-05	0.00125525752999884	0.18639495775502446	0.13910212125565194	0.6362031409881697	1.6973334739934745	0.6377564354912748	0.15768135824253288	0.036883195436065365	1.2898038334637865	3.8589019417073214	2.8520618514878633	1.6669821185700469	0.7359080595654559	0.26157615068820983	0.07793829892710968	0.020013006948998407	0.004519152070494136	0.0009113051063086368	50.0
5.9405940594059405	0.053450159034493946	0.0001594483370928814	1.2684926721108363	1.7727073721172	3.771026881819027	10.633178333136703	23.80982788595771	4.906442888309968	14.965930088174103	1.9465498409655038	0.9998405516629073	2.700903242407752	0.0010170313363515493	1.341171544700386e-05	0.0008731181809771777	0.19791219336266927	0.1478387813785445	0.7212160403493878	1.9254738739595454	0.7373792161673149	0.168909473500609	0.04233333266378146	1.372341071340652	4.108596037866298	2.891924179994122	2.0750999053948007	1.122162193619107	0.4876616595264942	0.17734732670342776	0.05549949785249048	0.015253122491159588	0.003739168563458825	50.0
6.930693069306931	0.03043005648376956	0.0006118514209908124	0.8467565398019214	1.6932091344696238	3.77129146444852	10.621758489866489	23.80124862024037	4.850969555796504	14.808837597953382	1.9695699435162282	0.9993881485790095	2.144824972664708	0.0037973791465110525	1.237220096952137e-05	0.0006085355514839368	0.19920277146020288	0.15033200373283245	0.7465019387267505	1.99275203354233	0.8168784933293689	0.17903873867329417	0.04841937602682377	1.4025285054767531	4.1984103685042475	2.7281717871911906	2.3220742596975206	1.4875461498471003	0.7648850780058838	0.3287766592836299	0.121491112543709	0.03939242109827246	0.011383640719551077	50.0
7.920792079207921	0.0205861344909614	0.001845910797092293	0.5655318421367711	1.629865466394727	3.7714743750327164	10.61830697879539	23.79671442344836	4.871600934719721	14.86977819421707	1.9794138655090363	0.9981540892029079	1.6597807930958584	0.011196701118020786	1.2179281106280517e-05	0.0004256249672867288	0.19365770088454246	0.14833838584916734	0.7294359870365493	1.9457188607410214	0.8802223543241295	0.18803532032005332	0.054947190702489344	1.3989630782437366	4.184502945041868	2.4457817429958904	2.4092669737914916	1.7847170740823353	1.0603442176488114	0.526252013537609	0.22438562013658536	0.0838994451407439	0.027943576315882273	50.0
8.910891089108912	0.021675836792241037	0.0046472105211355684	0.37829058249229586	1.5795868593586957	3.7716005967279815	10.620475205012037	23.795138102442582	4.943577830502152	15.077741338428877	1.9783241632077568	0.9953527894788649	1.2600333838510398	0.027632790018020575	1.2552204753058842e-05	0.00029940327202067455	0.18380500398924812	0.14319387588613794	0.6845536556135898	1.8237931662825237	0.9305005884365136	0.19571979099870498	0.06166802167129636	1.3718685138842674	4.098465495288556	2.1110412908552023	2.3627121515632923	1.987395250870319	1.3400355058024602	0.7543994296352872	0.3647034606342478	0.15454477123039753	0.058311383047434245	50.0
