time	TF	TF_VII	VII	TF_VIIa	VIIa	Xa	IIa	TF_VIIa_X	X	TF_VIIa_Xa	IX	TF_VIIa_IX	IXa	II	VIII	VIIIa	IXa_VIIIa	IXa_VIIIa_X	VIIIa1_L	VIIIa2	V	Va	Xa_Va	Xa_Va_II	mIIa	TFPI	Xa_TFPI	TF_VIIa_Xa_TFPI	ATIII	Xa_ATIII	mIIa_ATIII	IXa_ATIII	IIa_ATIII	TF_VIIa_ATIII
9.900990099009901	1.6205940835914765e-31	7.379311609889242e-33	9.959771344549782e-09	5.0074378243583633e-29	1.4022865545022233e-10	-5.664087812419174e-12	8.437877027051534e-10	2.4954362250834817e-29	1.599706592752937e-07	-6.817970486734027e-30	9e-08	7.506651978434837e-29	2.053171379886636e-10	1.3793612624588832e-06	5.863783067129658e-10	1.0867319765064634e-10	4.323998189732652e-13	8.256994029834882e-13	3.6904910253813405e-12	3.6904910253813405e-12	1.3509646216318642e-08	6.363253243910257e-09	6.885165332771229e-11	5.7130552363180365e-11	1.8703675218966873e-08	2.4993396520015985e-09	6.603479984011297e-13	1.113579059851461e-28	3.3980158762374207e-06	1.501089891240259e-12	1.8191298146676703e-09	3.424669412135005e-12	2.1503501457916826e-10	1.6354150229942219e-31
10.89108910891089	1.9444378625295916e-30	6.972397171228044e-32	9.95935412947101e-09	6.268050693553931e-28	1.406458705289929e-10	2.6561934998726786e-12	8.435770715725588e-10	3.1225178054856425e-28	1.5996295952492916e-07	-4.5660916346932124e-29	9e-08	9.521361506141859e-28	2.0475338122206713e-10	1.3758621607292598e-06	5.766407962535758e-10	1.175116818045115e-10	5.094103833073392e-13	9.744887886795538e-13	4.363718271798879e-12	4.363718271798878e-12	1.2522257415885921e-08	7.351153771951144e-09	6.854022971516096e-11	5.665166147508771e-11	2.169850117885418e-08	2.4993359534636e-09	6.640465363995096e-13	4.030917905523646e-27	3.3975123874327096e-06	1.5099976904177293e-12	2.3039034299144783e-09	3.76262467309342e-12	2.3523173578783933e-10	4.585755313619529e-30
11.881188118811881	1.318842079200271e-29	4.369102135679761e-31	9.959022236852257e-09	4.301138114173179e-27	1.409777631477471e-10	1.8482613813798963e-12	8.477462277419344e-10	2.1424635456695995e-27	1.599539847826856e-07	-2.405428002495789e-28	9e-08	6.556473295254901e-27	2.0417438458695922e-10	1.3721048569511615e-06	5.670308263496536e-10	1.261546998784469e-10	5.919169677097782e-13	1.1340202563055639e-12	5.08863261809578e-12	5.08863261809578e-12	1.1503799817582557e-08	8.359823609282184e-09	7.389472363863782e-11	6.09071977748642e-11	2.4868051020341104e-08	2.4993337376185516e-09	6.662623814483135e-13	3.2496695418601246e-26	3.3969338788593652e-06	1.515522988773915e-12	2.8629706050188893e-09	4.0995822638028925e-12	2.5549701986761244e-10	3.6123570948494936e-29
12.871287128712872	-1.1440679182197728e-29	-6.497601307344436e-32	9.958256679693397e-09	-6.741878499872654e-27	1.417433203066048e-10	4.1908894352626435e-12	8.573974093506984e-10	-3.1654135763214995e-27	1.599436688531264e-07	-4.122992306968619e-27	9e-08	9.26499488760724e-27	2.0358050397865085e-10	1.3681813745222177e-06	5.57498695669004e-10	1.346528754879301e-10	6.798126217061213e-13	1.3040694966298942e-12	5.864643023740438e-12	5.864643023740438e-12	1.0469328082421487e-08	9.386454903909166e-09	7.826802355773342e-11	6.430278733674198e-11	2.8123459481619857e-08	2.499324040358362e-09	6.759596416374072e-13	4.629119500593614e-26	3.396278961484064e-06	1.5380248244334925e-12	3.49755698667218e-09	4.435517578265747e-12	2.759391288557608e-10	5.401225443912983e-29
13.861386138613861	-7.939797302516694e-29	-1.929692746377215e-30	9.95696859312634e-09	-3.1426084959540693e-26	1.430314068736636e-10	1.0853169537805901e-11	8.731853099467847e-10	-1.535359297611986e-26	1.5993193832385547e-07	-1.0558651951087811e-26	9e-08	6.476075594184736e-27	2.0297206051026138e-10	1.3640810942057911e-06	5.479955253584604e-10	1.4305582530507862e-10	7.730032053217764e-13	1.4844384480239406e-12	6.691304080710932e-12	6.6913040807109316e-12	9.431745704241635e-09	1.0419181137730482e-08	8.106501660916582e-11	6.633111790006251e-11	3.1472272095074485e-08	2.4993053387988656e-09	6.946612011341414e-13	3.5401588120712756e-26	3.3955451339584505e-06	1.5809616682090006e-12	4.210481368926959e-09	4.770401339474798e-12	2.966667781699312e-10	4.5394896350412663e-29
14.85148514851485	-1.1472090829504815e-28	-4.889273390499617e-30	9.955954777342663e-09	-1.735139659830375e-26	1.440452226573391e-10	7.730258216968386e-12	8.957969782448274e-10	-1.0384638661176093e-26	1.599186783134702e-07	-3.613890375717247e-27	9e-08	1.672868431591511e-27	2.0234946626737483e-10	1.3595651603650684e-06	5.384368957767517e-10	1.514487343117506e-10	8.713723836811648e-13	1.6748756137709658e-12	7.56821837440461e-12	7.56821837440461e-12	8.404818418810127e-09	1.142994275090362e-08	9.005329321956982e-11	7.348888527482656e-11	3.513848785907196e-08	2.499291462237719e-09	7.085377622806284e-13	3.608703387571722e-26	3.394724948014415e-06	1.6129320883104594e-12	5.009212507050928e-09	5.104189128652542e-12	3.1788463597880557e-10	3.3480698610497437e-29
15.841584158415841	-1.8164037715121716e-28	-1.0031410635110589e-29	9.954351877944762e-09	-1.9508299279237214e-26	1.4564812205524067e-10	1.0038315482940655e-11	9.274998202119682e-10	-1.192360992595954e-26	1.59903823841023e-07	-2.2649180123340733e-27	9e-08	-5.926856997814404e-27	2.0171273209239612e-10	1.3547997864685562e-06	5.287480225522236e-10	1.5990593436720816e-10	9.749312323765613e-13	1.8753841699989024e-12	8.49582416399159e-12	8.49582416399159e-12	7.407160130401657e-09	1.241532628999837e-08	9.698698421824043e-11	7.882200215472714e-11	3.895805458386924e-08	2.4992674923481887e-09	7.325076518110147e-13	2.3637933227955345e-26	3.393815841251382e-06	1.667830016915705e-12	5.8960913954672625e-09	5.4368558543139145e-12	3.3977710553078956e-10	9.526554047586391e-30
16.831683168316832	-2.9736418524534113e-28	-1.8076415244432524e-29	9.952067637899628e-09	-4.889256117803155e-26	1.4793236210037468e-10	1.931440255948179e-11	9.696099394616449e-10	-2.4966680147226742e-26	1.5988730632784472e-07	-1.0400870162167884e-26	9e-08	-1.4595746742296708e-26	2.0106189401372357e-10	1.3497708087866526e-06	5.188608596299955e-10	1.6849507901198843e-10	1.0836828454211711e-12	2.0859516561050463e-12	9.474523353248412e-12	9.47452335324841e-12	6.450781474272518e-09	1.3364787786709207e-08	1.0107005383059278e-10	8.165269628915606e-11	4.2940072481984044e-08	2.4992318628948115e-09	7.681371051882861e-13	-4.480205196231552e-27	3.392813431701235e-06	1.749214723178805e-12	6.875365142028848e-09	5.768374814759929e-12	3.6252239448369803e-10	-2.6951352128462424e-29
17.821782178217823	-4.347518560285259e-28	-3.015309591628549e-29	9.950349630520384e-09	-5.654106615333072e-26	1.4965036947961787e-10	1.3240958283069766e-11	1.0228282319846903e-09	-3.071387622692416e-26	1.598690126964602e-07	-1.0543270041054647e-26	9e-08	-1.4411453139735726e-26	2.0039677712868477e-10	1.3441257953224168e-06	5.086647734955536e-10	1.7732516760438777e-10	1.1977129846721036e-12	2.306711750944846e-12	1.0505730668145884e-11	1.0505730668145882e-11	5.540868835876705e-09	1.4250636265355617e-08	1.1450944879223604e-10	9.227529850279329e-11	4.741407041772189e-08	2.499206241109886e-09	7.937588901138832e-13	-1.8072639427202094e-26	3.391705882287223e-06	1.8078527911729804e-12	7.958607283790242e-09	6.098701453595368e-12	3.8645492670830825e-10	-6.673346712075307e-29
18.81188118811881	-4.389876681614465e-28	-4.191374465498075e-29	9.948753900635643e-09	-1.0025769479588792e-26	1.5124609936435866e-10	8.700935946030341e-12	1.091076892429215e-09	-9.194633809525416e-27	1.5984887347648357e-07	2.312542495767363e-27	9e-08	-6.416966874609896e-27	1.9971695686504332e-10	1.3379334037294526e-06	4.980549435039948e-10	1.8649875006305925e-10	1.3171834500824695e-12	2.5379553900051306e-12	1.1591264099298746e-11	1.1591264099298745e-11	4.687802911115949e-09	1.5079329881067278e-08	1.2821630647590652e-10	1.0293986362393975e-10	5.2306900930081194e-08	2.499182986240844e-09	8.170137591558628e-13	-1.468371440351742e-26	3.390484857810294e-06	1.8611438139820444e-12	9.153828097491618e-09	6.427807607724573e-12	4.118819880534276e-10	-3.2850242476750783e-29
19.801980198019802	-2.783159631809984e-28	-5.066149585012802e-29	9.947191198451767e-09	8.128868169125495e-26	1.5280880154823296e-10	9.545864734698617e-12	1.178024734275672e-09	3.640878348838744e-26	1.5982678648825135e-07	2.4606909198543377e-26	9e-08	6.927283891927546e-27	1.9902167554848035e-10	1.3311589367327733e-06	4.868845672225185e-10	1.9615872456108218e-10	1.442377237640097e-12	2.7801988046082078e-12	1.2734228681878388e-11	1.273422868187839e-11	3.9011937892965495e-09	1.5845012379448378e-08	1.4017273179233446e-10	1.1190959482822359e-10	5.7639426238843704e-08	2.4991606311329545e-09	8.393688670455832e-13	4.118657100292491e-27	3.3891384575603114e-06	1.9124238908672752e-12	1.0472457221463512e-08	6.755651719362679e-12	4.392769945024843e-10	8.031079582483317e-29
20.792079207920793	-1.2909307842432949e-28	-5.304556217411459e-29	9.9455971599804e-09	9.667408058042308e-26	1.5440284001959965e-10	8.99374143105687e-12	1.2905392256780961e-09	4.7148208031247287e-26	1.5980253382917042e-07	2.4977564870265927e-26	9e-08	1.2636257644857878e-26	1.9830872178211635e-10	1.323693205354679e-06	4.748198809664193e-10	2.066280795429613e-10	1.5741011944828637e-12	3.034936254905888e-12	1.3943098550747506e-11	1.3943098550747507e-11	3.1954449162230336e-09	1.6526284319974335e-08	1.5416207321737116e-10	1.2239660542916525e-10	6.348445712674442e-08	2.4991382554810753e-09	8.617445189246366e-13	1.389499919790296e-26	3.38764038456209e-06	1.9637209414647948e-12	1.1939638719765054e-08	7.082144075285204e-12	4.697944978103048e-10	1.4366401861929356e-28
21.78217821782178	8.217145380282301e-29	-5.117684929788867e-29	9.944020440933757e-09	9.317446796492962e-26	1.5597955906624315e-10	9.301203874898118e-12	1.42469644381662e-09	5.057561247295935e-26	1.5977623692279186e-07	1.848718240306398e-26	9e-08	1.716003682232366e-26	1.9757926736409771e-10	1.3155934802933104e-06	4.620447686084937e-10	2.1772868682719998e-10	1.7119263613263827e-12	3.301375023375025e-12	1.521333968992667e-11	1.521333968992667e-11	2.561911759875807e-09	1.7134165542558325e-08	1.6889716617582105e-10	1.3331318052935232e-10	6.980429622432296e-08	2.499116596347143e-09	8.834036528571542e-13	2.612197813897677e-26	3.3860051992558494e-06	2.0133884868966417e-12	1.3541439537334074e-08	7.407334556473688e-12	5.02805857606808e-10	2.1481906689367417e-28
22.77227722772277	3.067727232716343e-28	-4.3041192070385006e-29	9.942372746302615e-09	8.919273825750103e-26	1.5762725369738467e-10	9.772370075452913e-12	1.5924279031967772e-09	5.187136256672345e-26	1.597476228249645e-07	1.410186553494088e-26	9e-08	1.971761559040017e-26	1.9682972875925482e-10	1.3067410040823773e-06	4.481500782677319e-10	2.2985272576054876e-10	1.8571430673154304e-12	3.581921091411138e-12	1.655822832388468e-11	1.6558228323884676e-11	2.0074814465560987e-09	1.7660806322027272e-08	1.8497258220046726e-10	1.4502712294173933e-10	7.667311261668765e-08	2.499094412000771e-09	9.055879992288692e-13	3.8241271786719717e-26	3.3842006113628002e-06	2.0642240643581653e-12	1.5308400449706927e-08	7.731110386333328e-12	5.400593666902283e-10	2.84079970101364e-28
23.762376237623762	5.308051905351173e-28	-2.80635344483976e-29	9.940628867340508e-09	8.998302647230031e-26	1.593711326594921e-10	1.020856161554255e-11	1.7971401216591638e-09	5.251448332238995e-26	1.5971661360852157e-07	1.4381489823183007e-26	9e-08	2.0086012172076755e-26	1.9605908284713786e-10	1.2971018707640543e-06	4.3301899466628064e-10	2.43112165862116e-10	2.010119709039552e-12	3.8772613809086945e-12	1.7981554893096446e-11	1.7981554893096443e-11	1.534120291487733e-09	1.810396551549581e-08	2.0255807497454908e-10	1.576434425411054e-10	8.41120820155661e-08	2.4990713479206033e-09	9.286520793966684e-13	4.9522464065542003e-26	3.382217401817692e-06	2.1170263872366115e-12	1.7249241028626334e-08	8.053439366480429e-12	5.820541729772034e-10	3.4867847140174348e-28
24.752475247524753	7.682503664222897e-28	-6.951633206735848e-30	9.938813816830306e-09	8.898099981706541e-26	1.6118618316969325e-10	1.083335054346463e-11	2.0365772049305175e-09	5.0815235893817e-26	1.5968326655813185e-07	1.590034933138275e-26	9e-08	1.8775157434632643e-26	1.9526796935678913e-10	1.2867017930257315e-06	4.1673738143620016e-10	2.574242376885769e-10	2.1706233573011135e-12	4.186965346699116e-12	1.9480888682857563e-11	1.9480888682857563e-11	1.1380470777369935e-09	1.8467703593559497e-08	2.21485401958669e-10	1.7105119913239483e-10	9.210489523598136e-08	2.499047784921851e-09	9.522150781489778e-13	6.088417263878306e-26	3.3800626076609826e-06	2.1709348769219593e-12	1.9357242486946222e-08	8.374345242508723e-12	6.284723942723078e-10	4.119199694023665e-28
25.742574257425744	9.746225152726742e-28	2.0322713015202424e-29	9.936842282913245e-09	8.507764683204323e-26	1.6315771708675228e-10	1.134402101191338e-11	2.337985208591883e-09	4.86720234962894e-26	1.5964703779973143e-07	1.4937420326625063e-26	9e-08	1.906676541976167e-26	1.94447676485571e-10	1.2753151534288876e-06	3.9848984389157774e-10	2.735639732189186e-10	2.3417547978913217e-12	4.51686765618359e-12	2.108765694590831e-11	2.108765694590831e-11	8.003267279019455e-10	1.87701173123184e-08	2.4233172449340317e-10	1.855114381147557e-10	1.0078895722489362e-07	2.4990229293988138e-09	9.770706011858952e-13	7.256531831444346e-26	3.3776755227244772e-06	2.227700746098245e-12	2.168894080436949e-08	8.693604361604653e-12	6.834834439609334e-10	4.722472344335123e-28
26.73267326732673	1.1704725252317535e-27	5.374647615350683e-29	9.934753676749803e-09	7.878529287553267e-26	1.6524632325019463e-10	1.1880417387301584e-11	2.6887773869743764e-09	4.5207848783284587e-26	1.596081785845335e-07	1.3211688487947795e-26	9e-08	1.9444796498243355e-26	1.9360222878829628e-10	1.263046179512393e-06	3.786530664849872e-10	2.9117333419047417e-10	2.5220815738436433e-12	4.864272892610035e-12	2.2787341366519018e-11	2.2787341366519018e-11	5.297066000274943e-10	1.9002846589492506e-08	2.648304137824425e-10	2.0090356544339738e-10	1.1010079159703714e-07	2.4989971479701787e-09	1.0028520298209545e-12	8.445552785202376e-26	3.3750841911812977e-06	2.286514994409416e-12	2.42182182922074e-08	9.011320043717561e-12	7.451611956827244e-10	5.303796533342229e-28
27.722772277227723	1.3609857975528978e-27	9.312827131943055e-29	9.932460032944922e-09	7.43057782851869e-26	1.6753996705507688e-10	1.2653727120369687e-11	3.11006519851283e-09	4.2625857994800344e-26	1.5956635854677717e-07	1.2033747543085928e-26	9e-08	1.9677276346095016e-26	1.9272662952997188e-10	1.24978721942589e-06	3.570095744719946e-10	3.1044568939156397e-10	2.713380126482274e-12	5.2325356194788474e-12	2.459891689660768e-11	2.459891689660768e-11	3.176282082094156e-10	1.9174337372204497e-08	2.891719996121516e-10	2.1714957112335076e-10	1.20093218967446e-07	2.49896942862533e-09	1.0305713746698862e-12	9.646506617866045e-26	3.3722548132087167e-06	2.349668457147993e-12	2.697577589224208e-08	9.327358019544559e-12	8.166024952288698e-10	5.878318172843212e-28
28.712871287128714	1.5508252057409749e-27	1.3829599928991216e-28	9.929882250289278e-09	7.541752810947888e-26	1.7011774971071967e-10	1.3853856511614232e-11	3.620832720885106e-09	4.2907188506300603e-26	1.5952128061133213e-07	1.2582123987887046e-26	9e-08	1.9555606462206474e-26	1.918163854916411e-10	1.23544146928936e-06	3.3336380782276797e-10	3.315549220292286e-10	2.917247886898618e-12	5.6246723642489654e-12	2.6539446400980952e-11	2.6539446400980952e-11	1.5639549669143684e-10	1.929218451785066e-08	3.155278122710304e-10	2.341793061495763e-10	1.308137372700927e-07	2.498938861332959e-09	1.0611386670410036e-12	1.08513240735906e-25	3.3691569949586676e-06	2.4192211244029926e-12	2.998922084275954e-08	9.641597549967434e-12	9.005921223074032e-10	6.459656936105423e-28
29.7029702970297	1.7366757775929776e-27	1.8937201040107217e-28	9.927076564129994e-09	7.9434350240954e-26	1.7292343587000317e-10	1.5345795656377755e-11	4.207583621896872e-09	4.464339221745707e-26	1.5947315597753674e-07	1.4018969107355107e-26	9e-08	1.92280855795473e-26	1.9087469103316121e-10	1.2200777497926778e-06	3.0785479584235605e-10	3.5437741348132285e-10	3.132549194934042e-12	6.038538589937873e-12	2.8596799393474308e-11	2.8596799393474308e-11	5.1479815034768504e-11	1.93509886217231e-08	3.437760480808711e-10	2.5204264148716286e-10	1.4222857884418723e-07	2.4989060930607533e-09	1.0939069392462972e-12	1.2065741820719374e-25	3.3658123443004993e-06	2.493708489389825e-12	3.323892635623823e-08	9.95412447193207e-12	9.951502961428023e-10	7.038130201833607e-28
30.693069306930692	1.9272624500824248e-27	2.4626667202181475e-28	9.923967887954245e-09	8.257251861847283e-26	1.7603211204575282e-10	1.6388333544221514e-11	4.931641275308343e-09	4.623082034146124e-26	1.594211657378892e-07	1.467445451957451e-26	9e-08	1.9931313665261573e-26	1.898924542673283e-10	1.2034248595629091e-06	2.8081825782846113e-10	3.7852981674390036e-10	3.3625304523908675e-12	6.4803119553238675e-12	3.080917952076828e-11	3.080917952076828e-11	-4.196043801532278e-11	1.9394036215373466e-08	3.7503127447694634e-10	2.711800676597314e-10	1.5446698051100453e-07	2.498871415741361e-09	1.1285842586386133e-12	1.3089639235082663e-25	3.362140661787782e-06	2.5723062739928416e-12	3.6795477575624496e-08	1.0264606613084986e-11	1.1098925606112766e-09	7.645282580778821e-28
31.683168316831683	2.119542741588167e-27	3.09011240037838e-28	9.920582405256072e-09	8.615146019439335e-26	1.7941759474392613e-10	1.7239938618355913e-11	5.771621545259439e-09	4.822868287323387e-26	1.5936559545445503e-07	1.5130867773197298e-26	9e-08	2.123407469060659e-26	1.888728456353505e-10	1.1855773695058708e-06	2.5213712476428386e-10	4.0414580913951047e-10	3.606059603204003e-12	6.94783824274879e-12	3.316326475048153e-11	3.316326475048153e-11	-1.0828850220548939e-10	1.9406232808481768e-08	4.0890482951847186e-10	2.914379807700303e-10	1.674838759675216e-07	2.498834727574652e-09	1.1652724253474285e-12	1.3992800582503536e-25	3.3581699138508216e-06	2.6553019130697595e-12	4.0634260684131785e-08	1.0573159805584466e-11	1.2414658696553563e-09	8.270114119732499e-28
32.67326732673267	2.3100322051268294e-27	3.7744884430427207e-28	9.916807237728601e-09	8.922583581695031e-26	1.8319276227139813e-10	1.835007769060354e-11	6.755312710369952e-09	5.0050152123372225e-26	1.5930619319378647e-07	1.5345269954575454e-26	9e-08	2.271717489471728e-26	1.878153358136198e-10	1.166480953149541e-06	2.2231259143140693e-10	4.307183564255801e-10	3.863354463015629e-12	7.441533038185491e-12	3.5664261142288003e-11	3.5664261142288003e-11	-1.4338879212073268e-10	1.9383664864852e-08	4.454580817343425e-10	3.125529616741128e-10	1.8128146821682373e-07	2.4987947826921573e-09	1.2052173078423231e-12	1.4878504944603345e-25	3.3538754991341628e-06	2.7455504004427823e-12	4.477563957043351e-08	1.0879679971760771e-11	1.3941049445825227e-09	8.829261116342623e-28
33.663366336633665	2.4925479066037935e-27	4.512569008455692e-28	9.912409294292506e-09	8.955431195950845e-26	1.8759070570749301e-10	2.0551527404408274e-11	7.944024231903509e-09	5.037221179402803e-26	1.5924237900805167e-07	1.507852715750254e-26	9e-08	2.3653920328078242e-26	1.867180305255306e-10	1.1460018777138631e-06	1.923798265624562e-10	4.571962212700041e-10	4.135149152830092e-12	7.962795521485356e-12	3.8326103995502533e-11	3.8326103995502533e-11	-1.431246384078822e-10	1.932245805654498e-08	4.849161932840738e-10	3.340375029240773e-10	1.958760200872522e-07	2.498749111145125e-09	1.2508888548744949e-12	1.5935376493090154e-25	3.349200764250719e-06	2.848697557727994e-12	4.9266894357007314e-08	1.118392808813351e-11	1.5771776618049075e-09	9.158555170075817e-28
34.65346534653465	2.670619824555879e-27	5.3061958023391775e-28	9.907521651977973e-09	8.84165172129273e-26	1.9247834802202637e-10	2.336883652054712e-11	9.302753135697274e-09	4.995020215954294e-26	1.5917448400273677e-07	1.4467166400286736e-26	9e-08	2.4459197192833854e-26	1.8558201125693708e-10	1.124216494302705e-06	1.6174782864387242e-10	4.841795791174253e-10	4.42102454616972e-12	8.510826868858754e-12	4.114083732891417e-11	4.114083732891417e-11	-1.0985776024542879e-10	1.922482432602372e-08	5.271506139392098e-10	3.5616993367583877e-10	2.1125824675802232e-07	2.498699123083809e-09	1.3008769161907887e-12	1.7055725372716421e-25	3.3441780539153775e-06	2.961520056191416e-12	5.4081031740187026e-08	1.148604061867637e-11	1.7853356863468615e-09	9.351723776881137e-28
