time	species_1	species_2	species_3	species_4	cCOP1c	cCOP1d	cCOP1n	cE3	cE3_m	cE3n	cE4	cE4_m	cEC	cEG	cG	cG_m	cL	cLUX	cLUX_m	cL_m	cLm	cNI	cNI_m	cP	cP7	cP7_m	cP9	cP9_m	cT	cT_m	cZG	cZTL
0.0	0.999999951844376	0.999999951844376	0.999999951844376	0.999999951844376	0.326899984257926	0.256599987643267	0.649999968698844	0.15029999276221	0.299099985596653	0.0285999986227492	0.206999990031786	0.101199995126651	0.0708999965857662	0.00409999980256194	0.0195999990561498	0.101699995102573	0.505999975633254	0.575999972262361	0.101199995126651	1.01509995111723	0.0787999962053368	0.069699996643553	0.0730999964798238	0.955999953963223	0.116699994380239	0.401599980660701	0.0237999988538961	0.0657999968313599	0.0434999979052303	0.0976999952951955	0.0754999963642504	0.250499987937016
0.9900990099009901	1.0596458265321587	0.8576384369947577	0.46506101687540174	0.7603879865246593	0.51234348454405	0.8738931844066964	0.011683760881393465	0.11620596064979591	0.2227266052927503	0.10719612609821302	0.18895119384709705	0.14764363812602913	0.039501914274959866	0.026151261604180343	0.02964557332752709	0.39522518687087965	0.7768908029564071	0.4929050517192223	0.09606392379011393	1.127979901231507	0.11263609028471154	0.09566959074101121	0.17987628608223308	0.3615292207446299	0.3205877973107529	0.5235796040315163	0.43005756481222435	1.0937001050717787	0.059560891484811015	0.0848180792274576	0.12182455871614448	0.20101170586557413
1.9801980198019802	1.0999783056466153	0.7389356431445455	0.2805227520757911	0.6455228907301277	0.624661637213648	0.8749232806604862	0.031519153439856326	0.08795797992242983	0.1598151365694378	0.12838368877861125	0.180720883161527	0.16190915626824975	0.0207901292020672	0.020917254856512642	0.023609274838761896	0.2801606440395133	0.9313090124324447	0.4269524232592096	0.09433888965718991	0.8421203420672574	0.1531577989759575	0.16731537353029605	0.33139878769573006	0.1343225317341065	0.5303800457896879	0.7530189285169893	0.8183779034819559	0.8436661365377625	0.06274450552740986	0.06872711028761723	0.15988811154373397	0.17891970180715158
2.9702970297029703	1.1284650250995238	0.6403567251400015	0.21431072086935274	0.6166766134306588	0.6931241261229054	0.869417053350685	0.06732800833270502	0.06850298322621272	0.11794746912081984	0.12849227154088352	0.17838722900132148	0.17462974392370628	0.014045878527897371	0.015091822585086255	0.021912861585859835	0.25347691008642304	0.9484463718609764	0.380403944129813	0.10200413947406138	0.5618805195299278	0.18984240663463595	0.2830194930195135	0.515796120060642	0.04990618058654506	0.7688197665992549	0.9775591786289036	0.9335691968889779	0.5153994776082012	0.05893681568328839	0.05606078877995485	0.18507864859906176	0.1741110620208946
3.9603960396039604	1.1499219862489984	0.5586603904135087	0.19373874986363582	0.617052676965836	0.7348548016667347	0.8482272756039879	0.11785887437414432	0.05294163053083886	0.09391058558252457	0.11355300752858903	0.1829312137576353	0.19831753552424217	0.010618685904226651	0.013194100023984384	0.025256877944423998	0.2865028210350097	0.8766369916396448	0.3554743431414314	0.1212604249895359	0.3564658464478706	0.21860116080826061	0.43427965174237143	0.7088766225368248	0.018542137794703834	1.0018282896448016	1.154211835805134	0.8815900732633787	0.30738321463129126	0.05268611912171475	0.047689792455498405	0.2090791560832097	0.17060142811417264
4.9504950495049505	1.16593819305787	0.4910424737400318	0.19302726933661443	0.6204121887356806	0.7602913481536858	0.813395168960816	0.17511942317500617	0.04107281900891827	0.08427684596435062	0.08692138775235206	0.19840922977259492	0.24434409230352516	0.008103979248853288	0.013827146066473117	0.03398500380401422	0.3733091371091279	0.7618075785216014	0.35674504915802324	0.15894066231910597	0.22064871816855064	0.2377458455355277	0.6047531258077226	0.8849181101323762	0.006889144262885708	1.2010367556877488	1.2724293379005704	0.7663900892056634	0.19886668903279275	0.04679356329994811	0.044117813734786286	0.23942732883392456	0.16202906203769143
5.9405940594059405	1.1763960721364666	0.43516078377472356	0.20195792349327224	0.6198908485247733	0.7757959593063927	0.7721660909952173	0.2297581761847192	0.03287231290856415	0.0872604949703637	0.05318434706846034	0.23159329565558298	0.3259471917339764	0.005863547882192562	0.01605774226399826	0.050028634632731876	0.5233798193180987	0.6356532774944376	0.39417296552674186	0.22738209471672674	0.13516075653055196	0.24652703998757056	0.7758876746853162	1.0288318127042992	0.002559592059960369	1.3477980474038893	1.3259538690479011	0.6440205442514	0.14718600710867	0.04318658928832601	0.04682748338396784	0.2818444581528842	0.14583019263187202
6.930693069306931	1.1801768274466455	0.3890999611227094	0.2160252676506322	0.6149364231314952	0.7852466513301644	0.7309286927721285	0.2758943895992711	0.02807744059897493	0.10257609435835723	0.022569888314996938	0.29225404188824233	0.45927737186895345	0.0038291307956815814	0.018859788355327766	0.07667117897660113	0.7496165245367618	0.5167385531328434	0.48620744786569925	0.34586704278696623	0.08276785038552416	0.24502265581404625	0.9324688148826529	1.1356081918577794	0.0009509906112298943	1.4305947144791977	1.3131427554669883	0.5368816000769497	0.1230859314255897	0.0438448490979048	0.05931102336425168	0.339795029919183	0.12208338944351733
7.920792079207921	1.1749317544039204	0.3513323396746599	0.23300040480449768	0.6064137748126042	0.7910072330595925	0.6931312762598058	0.31180849190283927	0.026294510842741467	0.13053808294002628	0.008357685605012663	0.3920082262781721	0.6582509522346331	0.0022315979103884674	0.022233867689878662	0.11599262992514206	1.0464886640206417	0.4138998520493248	0.6611133012337747	0.535923050071849	0.051168923490075395	0.23440639998569895	1.06442935581692	1.2052403934568294	0.00035333096894411576	1.4441823778080474	1.236465231396616	0.4500501993740406	0.11014832000078485	0.05166112755871803	0.0877392568718925	0.4115741461695012	0.09480687774879414
8.910891089108912	1.1559639783124356	0.3207122820225478	0.25160951830583467	0.5952834336659086	0.7945185422608614	0.6598825244660573	0.3383558818694292	0.026674916669332218	0.17068768466185208	0.004947087955782135	0.5407671268183994	0.9210709397721782	0.0012955754478732459	0.029092646248789954	0.16365119461292119	1.3685503377661523	0.329518072275579	0.9493922414048447	0.8013780209515795	0.03233604737311384	0.21691878650810575	1.1658855525820468	1.2382493885353654	0.00013127655745574142	1.3877473885182072	1.099481996698069	0.3811664646151155	0.0998826764403584	0.07062617507638327	0.1387133605608104	0.488944202731638	0.071385179607618
